Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,1-3037,18,8,1-3037,467,64,3,91,3118.505354838446,6.677741659182967
364,364,MLG02,18,8,MLG02,755,68,3,154,3160.239831265062,4.185748120880877
353,353,1-8681,11,6,1-8681,260,20,1,99,1079.2970343846828,4.151142439941087
158,158,MLG12,11,6,MLG12,569,29,1,61,1065.536556540057,1.8726477267839317
372,372,1-6511,8,5,1-6511,144,40,0,85,90.91159517876804,0.631330522074778
394,394,1-8808,11,6,1-8808,52,23,0,11,29.588559376075864,0.5690107572322282
199,199,1-0529,13,16,1-0529,124,47,0,37,69.16151790134609,0.5577541766237588
359,359,1-6166,4,12,1-6166,117,43,0,34,63.364638071507215,0.5415781031752753
316,316,1-4776,5,9,1-4776,33,16,0,2,17.197919886559248,0.5211490874714924
393,393,1-2292,2,22,1-2292,252,14,0,195,130.79718893952668,0.5190364640457408
355,355,1-8666,14,2,1-8666,89,25,0,35,45.96359801478684,0.5164449215144589
385,385,MLG70,19,20,MLG70,269,10,0,209,135.1826281454414,0.5025376510982952
311,311,1-3739,5,9,1-3739,2,1,0,0,1.0,0.5
399,399,1-8087,3,3,1-8087,58,13,0,25,27.9739985819906,0.4823103203791483
83,83,1-1152,3,3,1-1152,112,29,0,40,52.95839773118496,0.47284283688558
340,340,1-0487,19,6,1-0487,18,6,0,4,8.395839773118496,0.46643554295102757
142,142,MLG17,14,2,MLG17,76,20,0,25,34.9739985819906,0.46018419186829734
28,28,1-7081,20,15,1-7081,99,41,0,7,45.19271960295737,0.45649211720158955
147,147,1-7172,7,14,1-7172,284,39,0,149,128.24503154866397,0.4515670124952957
319,319,1-20040,18,6,1-20040,22,8,0,3,9.796879829838872,0.44531271953813056
321,321,MLG30,3,3,MLG30,66,18,0,19,29.380238922312856,0.4451551351865584
211,211,1-7187,7,14,1-7187,96,9,0,56,42.54175682365894,0.4431433002464473
130,130,MLG32,3,3,MLG32,79,17,0,30,34.96879829838872,0.44264301643530024
458,458,1-9063,8,3,1-9063,35,10,0,9,15.390639489516616,0.4397325568433319
547,547,1-9600,1,21,1-9600,7,3,0,0,3.0,0.42857142857142855
484,484,MLG35,3,3,MLG35,44,14,0,8,18.791679546236992,0.4270836260508407
294,294,1-3051,4,12,1-3051,116,4,0,74,48.323035802692175,0.4165778948507946
155,155,1-7462,5,9,1-7462,336,71,0,113,138.6824735905975,0.41274545711487354
357,357,1-7488,9,10,1-7488,65,11,0,26,26.572958525270224,0.40881474654261885
433,433,MLG55,2,22,MLG55,110,10,0,58,44.73967671021819,0.40672433372925626
478,478,1-8916,11,6,1-8916,61,11,0,23,24.77607869543135,0.40616522451526804
358,358,MLG18,20,15,MLG18,72,22,0,12,29.187519319355488,0.40538221276882624
