Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,1-3037,18,14,1-3037,467,71,3,69,3103.236609518528,6.645046273058947
364,364,MLG02,18,14,MLG02,755,67,3,287,3201.0856077075005,4.239848487029802
353,353,1-8681,11,11,1-8681,260,29,1,100,1075.7197239398956,4.137383553614983
158,158,MLG12,11,11,MLG12,569,29,1,64,1058.9006233215332,1.8609852782452254
433,433,MLG55,2,4,MLG55,110,12,0,127,71.33404940366745,0.6484913582151587
400,400,MLG71,14,16,MLG71,144,2,0,164,78.62034726142883,0.5459746337599225
108,108,1-0917,3,12,1-0917,134,60,0,24,71.21273374557495,0.5314383115341414
401,401,1-7038,19,14,1-7038,163,21,0,138,85.47321903705597,0.5243755769144538
389,389,1-0598,17,6,1-0598,122,59,0,5,61.33598619699478,0.5027539852212687
332,332,1-6501,6,5,1-6501,107,22,0,65,52.36782056093216,0.4894188837470295
199,199,1-0529,13,18,1-0529,124,47,0,29,60.54871994256973,0.48829612856911075
142,142,MLG17,14,16,MLG17,76,29,0,14,35.54076135158539,0.46764159673138667
467,467,MLG82,19,8,MLG82,71,29,0,8,32.73757791519165,0.46109264669284017
486,486,1-6506,9,7,1-6506,70,7,0,54,32.22865092754364,0.4604092989649091
437,437,1-19093,6,5,1-19093,36,6,0,22,16.27833926677704,0.4521760907438066
183,183,1-18927,17,6,1-18927,30,11,0,5,13.335986196994781,0.4445328732331594
359,359,1-6166,4,1,1-6166,117,43,0,18,51.40955030918121,0.4393978658904377
391,391,1-8165,14,16,1-8165,420,54,0,275,182.47924083471298,0.4344743829397928
317,317,1-3733,8,10,1-3733,16,6,0,2,6.934394478797913,0.43339965492486954
83,83,1-1152,3,12,1-1152,112,25,0,48,47.4254674911499,0.4234416740281241
460,460,1-8044,13,18,1-8044,56,17,0,13,23.073564112186432,0.41202793057475773
293,293,MLG20,19,8,MLG20,55,16,0,14,22.540761351585388,0.4098320245742798
394,394,1-8808,11,11,1-8808,52,8,0,28,21.081522703170776,0.4054138981378995
500,500,MLG50,12,2,MLG50,168,33,0,73,67.10539847612381,0.39943689569121316
473,473,1-3174,9,7,1-3174,117,8,0,82,46.31017363071442,0.395813449835166
358,358,MLG18,20,17,MLG18,72,18,0,22,28.27833926677704,0.39275471203857
147,147,1-7172,7,3,1-7172,284,33,0,166,110.55474174022675,0.3892772596486857
526,526,1-11205,20,17,1-11205,56,18,0,8,21.73757791519165,0.3881710341998509
115,115,1-3254,2,4,1-3254,68,23,0,7,26.270380675792694,0.38632912758518667
416,416,1-3246,10,19,1-3246,116,43,0,3,44.40159171819687,0.38277234239824887
90,90,MLG83,17,6,MLG83,88,32,0,3,33.40159171819687,0.37956354225223715
