Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
224,224,1-8087,16,17,1-8087,58,24,0,13,27.940059988759458,0.48172517221999067
516,516,1-17965,1,3,1-17965,10,2,0,7,4.12157076317817,0.41215707631781695
83,83,1-7306,13,14,1-7306,159,56,0,27,64.1832015151158,0.40366793405733203
187,187,MLG82,16,17,MLG82,71,18,0,23,24.970875364728272,0.3517024699257503
162,162,1-10960,12,13,1-10960,82,15,0,35,25.60785381589085,0.31229090019379085
445,445,1-2028,15,16,1-2028,20,4,0,7,6.12157076317817,0.3060785381589085
212,212,1-8916,7,9,1-8916,61,14,0,15,18.54622306395322,0.3040364436713643
243,243,1-9542,9,10,1-9542,54,13,0,10,16.030815375968814,0.2968669514068299
325,325,1-6543,22,23,1-6543,36,10,0,0,10.0,0.2777777777777778
391,391,1-7301,19,20,1-7301,26,3,0,13,6.940059988759458,0.26692538418305606
364,364,1-5515,17,18,1-5515,30,7,0,3,7.909244612790644,0.2636414870930215
114,114,1-6166,12,13,1-6166,117,10,0,65,29.70029994379729,0.2538487174683529
180,180,1-9294,15,16,1-9294,74,14,0,15,18.54622306395322,0.25062463599936785
340,340,1-10981,15,16,1-10981,34,6,0,8,8.424652300775051,0.24778389119926622
166,166,1-5696,10,11,1-5696,80,6,0,45,19.638669191859663,0.2454833648982458
155,155,1-2364,19,20,1-2364,88,6,0,49,20.850995342247188,0.2369431288891726
156,156,MLG83,22,23,MLG83,88,17,0,12,20.636978451162577,0.2345111187632111
119,119,1-1136,12,13,1-1136,113,11,0,51,26.45715841744095,0.23413414528708806
58,58,MLG53,16,17,MLG53,216,35,0,51,50.45715841744095,0.2335979556363007
42,42,1-8681,19,20,1-8681,260,25,0,115,59.85437682364136,0.23020914162938985
376,376,1-3356,2,4,1-3356,28,6,0,1,6.303081537596881,0.22511005491417432
76,76,1-7518,12,13,1-7518,169,25,0,43,38.0325061166659,0.2250444148915142
138,138,1-7993,17,18,1-7993,100,18,0,14,22.24314152635634,0.2224314152635634
513,513,1-18770,19,20,1-18770,10,1,0,4,2.2123261503875256,0.22123261503875255
184,184,MLG18,3,5,MLG18,72,7,0,29,15.78936459030956,0.21929673042096612
35,35,1-7901,9,10,1-7901,298,47,0,60,65.18489225581288,0.21874124918058013
14,14,1-3037,3,5,1-3037,467,57,0,148,101.85606756433845,0.21810721105854056
130,130,1-8754,12,13,1-8754,108,12,0,38,23.517098428681493,0.21775091137668048
539,539,P1-17272,15,16,P1-17272,6,1,0,1,1.3030815375968814,0.2171802562661469
70,70,1-5228,12,13,1-5228,180,10,0,94,38.48966453410685,0.21383146963392693
235,235,1-9040,19,20,1-9040,55,6,0,18,11.455467676743865,0.20828123048625208
67,67,1-4394,21,22,1-4394,190,19,0,67,39.30646301899105,0.2068761211525845
304,304,1-2006,11,11,1-2006,40,6,0,7,8.12157076317817,0.20303926907945424
229,229,1-8986,20,21,1-8986,57,10,0,5,11.515407687984407,0.20202469628042818
472,472,1-3733,15,16,1-3733,16,2,0,4,3.2123261503875256,0.20077038439922035
238,238,MLG20,7,9,MLG20,55,8,0,10,11.030815375968814,0.20056027956306935
167,167,MLG32,22,23,MLG32,79,14,0,6,15.818489225581288,0.2002340408301429
105,105,1-0529,14,15,1-0529,124,13,0,39,24.820179966278374,0.2001627416635353
117,117,1-3246,2,4,1-3246,116,22,0,4,23.212326150387526,0.20010625991713385
94,94,1-3693,11,11,1-3693,143,19,0,31,28.395527665503323,0.19857012353498826
247,247,1-8177,16,17,1-8177,53,9,0,5,10.515407687984407,0.19840391864121523
342,342,1-18987,19,20,1-18987,34,4,0,9,6.7277338383719325,0.197874524657998
164,164,1-9454,13,14,1-9454,80,14,0,6,15.818489225581288,0.19773111531976612
172,172,1-19068,13,13,1-19068,77,4,0,37,15.214016891084611,0.1975846349491508
149,149,MLG29,22,23,MLG29,93,17,0,4,18.212326150387526,0.19583146398266157
47,47,1-1035,11,12,1-1035,249,34,0,47,48.244832267053425,0.1937543464540298
120,120,1-1152,4,6,1-1152,112,18,0,11,21.333896913565695,0.19048122244255086
111,111,1-1887,19,20,1-1887,119,11,0,38,22.517098428681493,0.18921931452673524
61,61,1-8484,21,22,1-8484,202,18,0,65,37.70029994379729,0.18663514823662025
314,314,1-18973,10,11,1-18973,39,0,0,24,7.273956902325153,0.1865117154442347
185,185,MLG42,16,17,MLG42,72,9,0,14,13.24314152635634,0.1839325211993936
382,382,1-3472,22,11,1-3472,28,3,0,7,5.12157076317817,0.1829132415420775
202,202,1-1367,14,15,1-1367,66,8,0,13,11.940059988759458,0.18090999982968875
96,96,1-7402,10,11,1-7402,141,12,0,43,25.0325061166659,0.177535504373517
362,362,MLG40,22,23,MLG40,30,5,0,1,5.303081537596881,0.17676938458656272
347,347,7W2-0103,12,13,7W2-0103,33,4,0,6,5.818489225581288,0.1763178553206451
95,95,1-9100,10,11,1-9100,142,8,0,56,24.972566105425358,0.17586314158750252
437,437,1-11533,8,7,1-11533,20,2,0,5,3.515407687984407,0.17577038439922035
36,36,MLG67,19,20,MLG67,293,29,0,74,51.42803378216922,0.17552229959784718
86,86,MLG65,3,5,MLG65,155,17,0,33,27.001690740697086,0.1742044563915941
23,23,1-8567,17,18,1-8567,388,44,0,77,67.33727839495987,0.1735496865849481
237,237,1-18266,20,21,1-18266,55,8,0,5,9.515407687984407,0.1730074125088074
6,6,1-3026,3,5,1-3026,570,52,0,151,97.76531217712909,0.17151809153882297
106,106,1-7872,7,9,1-7872,124,7,0,47,21.244832267053425,0.1713292924762373
160,160,1-1119,18,19,1-1119,83,13,0,4,14.212326150387526,0.17123284518539186
107,107,1-0598,21,22,1-0598,122,16,0,16,20.849304601550102,0.17089593935696806
174,174,MLG17,8,7,MLG17,76,9,0,13,12.940059988759458,0.17026394722051919
341,341,1-0363,1,3,1-0363,34,0,0,19,5.758549214340746,0.16936909453943372
310,310,MLG43,23,24,MLG43,39,2,0,15,6.546223063953221,0.16785187343469796
324,324,1-19093,17,18,1-19093,36,3,0,10,6.030815375968814,0.16752264933246705
260,260,MLG24,16,17,MLG24,49,6,0,7,8.12157076317817,0.16574634210567693
71,71,MLG45,22,23,MLG45,179,28,0,2,28.606163075193763,0.15981096690052382
170,170,1-9291,12,13,1-9291,78,6,0,21,12.36471228953451,0.1585219524299296
139,139,1-8228,13,14,1-8228,99,11,0,15,15.54622306395322,0.15703255620154769
85,85,MLG26,22,23,MLG26,155,21,0,11,24.333896913565695,0.15699288331332706
358,358,1-5655,15,16,1-5655,31,3,0,6,4.818489225581288,0.15543513630907382
52,52,1-7302,1,3,1-7302,240,6,0,102,36.9143168348819,0.1538096534786746
241,241,1-8058,20,21,1-8058,54,8,0,1,8.303081537596881,0.15376076921475706
192,192,1-3254,6,8,1-3254,68,5,0,18,10.455467676743865,0.15375687759917447
10,10,MLG08,8,7,MLG08,532,31,0,167,81.61461677867919,0.15341093379450976
428,428,1-5221,9,6,1-5221,21,2,0,4,3.2123261503875256,0.15296791192321552
440,440,1-20081,20,21,1-20081,20,3,0,0,3.0,0.15
99,99,1-0917,9,10,1-0917,134,14,0,20,20.061630751937628,0.14971366232789274
3,3,MLG06,18,19,MLG06,634,81,0,45,94.63866919185966,0.1492723488830594
