Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,1-3037,18,7,1-3037,467,69,3,69,3110.9961005095392,6.661661885459399
364,364,364,MLG02,18,7,MLG02,755,74,3,301,3257.200380483642,4.314172689382308
353,353,353,1-8681,11,13,1-8681,260,38,1,110,1104.950305160135,4.249808866000519
158,158,158,MLG12,11,13,MLG12,569,11,1,118,1082.8194182626903,1.9030218247147457
37,37,37,1-8039,14,5,1-8039,12,1,0,22,14.390061032027006,1.1991717526689172
195,195,195,1-3079,3,9,1-3079,34,0,0,62,37.73562654480338,1.1098713689648054
501,501,501,MLG56,17,10,MLG56,109,35,0,120,108.03669653832912,0.9911623535626525
507,507,507,1-19067,10,16,1-19067,8,7,0,1,7.608639137819409,0.9510798922274262
307,307,307,1-5199,11,13,1-5199,3,2,0,1,2.6086391378194094,0.8695463792731365
514,514,514,1-6764,3,9,1-6764,38,8,0,34,28.69373068585992,0.7550981759436821
439,439,439,1-8062,12,2,1-8062,17,11,0,3,12.825917413458228,0.7544657302034252
564,564,564,1-5303,11,13,1-5303,4,1,0,3,2.825917413458228,0.706479353364557
528,528,528,MLG77,14,5,MLG77,9,6,0,0,6.0,0.6666666666666666
553,553,553,1-17965,18,7,1-17965,10,3,0,6,6.651834826916456,0.6651834826916456
354,354,354,1-11438,6,11,1-11438,53,34,0,2,35.21727827563882,0.6644769485969588
162,162,162,1-8242,19,18,1-8242,11,7,0,0,7.0,0.6363636363636364
481,481,481,1-19851,18,7,1-19851,25,11,0,8,15.869113102555275,0.634764524102211
435,435,435,1-10882,3,9,1-10882,14,4,0,8,8.869113102555275,0.6335080787539482
228,228,228,1-18816,5,6,1-18816,44,1,0,44,27.780122064054012,0.6313664105466821
440,440,440,1-9197,20,4,1-9197,16,7,0,5,10.043195689097047,0.6276997305685654
414,414,414,1-5140,3,9,1-5140,10,5,0,2,6.217278275638819,0.6217278275638819
492,492,492,1-3257,19,18,1-3257,37,19,0,6,22.651834826916456,0.6122117520788232
108,108,108,1-0917,3,9,1-0917,134,56,0,40,80.34556551277637,0.5995937724834057
458,458,458,1-9063,8,14,1-9063,35,13,0,13,20.912308791652322,0.5974945369043521
559,559,559,1-9466,20,4,1-9466,8,4,0,1,4.608639137819409,0.5760798922274262
522,522,522,1-10808,2,12,1-10808,54,14,0,28,31.041895858943462,0.5748499233137678
488,488,488,1-18369,3,9,1-18369,7,4,0,0,4.0,0.5714285714285714
483,483,483,MLG47,14,5,MLG47,106,2,0,96,60.4293572306633,0.5700882757609745
534,534,534,MLG48,7,3,MLG48,116,6,0,97,65.03799636848271,0.5606723824869199
