Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,256,256,1-3037,18,10,1-3037,467,65,3,64,3114.209873199463,6.668543625694781
364,364,364,364,364,364,MLG02,18,10,MLG02,755,67,3,300,3297.6712806224823,4.367776530625805
353,353,353,353,353,353,1-8681,11,13,1-8681,260,31,1,37,1059.4494579434395,4.074805607474767
158,158,158,158,158,158,MLG12,11,13,MLG12,569,38,1,24,1056.4537024497986,1.8566848900699449
359,359,359,359,359,359,1-6166,4,4,1-6166,117,43,0,52,82.9830219745636,0.7092565980731932
458,458,458,458,458,458,1-9063,8,17,1-9063,35,12,0,16,24.302468299865723,0.6943562371390206
163,163,163,163,163,163,1-1633,9,20,1-1633,399,11,0,311,250.12922757863998,0.6268902946833083
473,473,473,473,473,473,1-3174,9,20,1-3174,117,4,0,87,70.89467138051987,0.6059373622266655
484,484,484,484,484,484,MLG35,3,12,MLG35,44,11,0,20,26.378085374832153,0.5995019403370944
391,391,391,391,391,391,1-8165,14,8,1-8165,420,57,0,252,250.76387572288513,0.5970568469592503
108,108,108,108,108,108,1-0917,3,12,1-0917,134,60,0,25,79.22260671854019,0.5912134829741805
358,358,358,358,358,358,MLG18,20,7,MLG18,72,27,0,16,39.30246829986572,0.5458676152759128
83,83,83,83,83,83,1-1152,3,12,1-1152,112,24,0,48,60.90740489959717,0.5438161151749747
142,142,142,142,142,142,MLG17,14,8,MLG17,76,30,0,14,40.76465976238251,0.5363771021366119
486,486,486,486,486,486,1-6506,9,20,1-6506,70,7,0,39,36.9872664809227,0.5283895211560385
491,491,491,491,491,491,MLG51,10,17,MLG51,99,20,0,42,52.29397928714752,0.5282220130014901
379,379,379,379,379,379,1-5228,4,4,1-5228,180,11,0,109,94.81056529283524,0.5267253627379735
453,453,453,453,453,453,MLG45,7,6,MLG45,179,37,0,71,91.59220308065414,0.5116882853667829
229,229,229,229,229,229,1-6569,21,18,1-6569,360,11,0,225,184.00346046686172,0.5111207235190603
174,174,174,174,174,174,1-6568,13,16,1-6568,394,32,0,217,198.85222631692886,0.5047010820226621
211,211,211,211,211,211,1-7187,7,6,1-7187,96,12,0,46,47.36959636211395,0.493433295438687
384,384,384,384,384,384,1-0584,8,18,1-0584,41,14,0,8,20.15123414993286,0.491493515852021
394,394,394,394,394,394,1-8808,11,13,1-8808,52,10,0,20,25.378085374832153,0.4880401033621568
388,388,388,388,388,388,1-8019,21,18,1-8019,320,66,0,114,153.65508663654327,0.48017214573919775
345,345,345,345,345,345,1-2364,15,11,1-2364,88,20,0,28,41.529319524765015,0.47192408550869336
404,404,404,404,404,404,1-9291,4,4,1-9291,78,1,0,46,36.36959636211395,0.4662768764373584
147,147,147,147,147,147,1-7172,7,6,1-7172,284,42,0,116,131.1928951740265,0.46194681399305104
316,316,316,316,316,316,1-4776,5,9,1-4776,33,9,0,8,15.151234149932861,0.4591283075737231
225,225,225,225,225,225,1-17970,5,9,1-17970,36,11,0,7,16.382329881191254,0.45506471892197925
137,137,137,137,137,137,1-19257,7,6,1-19257,246,28,0,109,111.81056529283524,0.45451449306030584
519,519,519,519,519,519,1-10800,6,2,1-10800,55,15,0,13,24.9957554936409,0.4544682817025618
477,477,477,477,477,477,1-20081,12,5,1-20081,20,9,0,0,9.0,0.45
110,110,110,110,110,110,1-9225,2,15,1-9225,18,5,0,4,8.07561707496643,0.4486453930536906
261,261,261,261,261,261,1-8747,2,15,1-8747,18,5,0,4,8.07561707496643,0.4486453930536906
130,130,130,130,130,130,MLG32,3,12,MLG32,79,12,0,30,35.06712806224823,0.4438876969904839
67,67,67,67,67,67,1-19989,3,12,1-19989,4,1,0,1,1.7689042687416077,0.4422260671854019
530,530,530,530,530,530,1-7721,2,15,1-7721,12,3,0,3,5.306712806224823,0.4422260671854019
562,562,562,562,562,562,1-3142,8,14,1-3142,4,1,0,1,1.7689042687416077,0.4422260671854019
467,467,467,467,467,467,MLG82,19,19,MLG82,71,26,0,7,31.382329881191254,0.4420046462139613
455,455,455,455,455,455,1-10981,5,9,1-10981,34,8,0,9,14.920138418674469,0.4388276005492491
476,476,476,476,476,476,MLG01,21,18,MLG01,43,5,0,18,18.840276837348938,0.43814597296160324
233,233,233,233,233,233,1-8864,3,12,1-8864,39,10,0,9,16.92013841867447,0.4338497030429351
480,480,480,480,480,480,1-1514,7,6,1-1514,64,10,0,23,27.684798181056976,0.43257497157901525
266,266,266,266,266,266,1-6554,2,15,1-6554,28,9,0,4,12.07561707496643,0.43127203839165823
96,96,96,96,96,96,1-10725,10,17,1-10725,27,10,0,2,11.537808537483215,0.427326242129008
540,540,540,540,540,540,1-8711,4,4,1-8711,48,2,0,24,20.453702449798584,0.4261188010374705
41,41,41,41,41,41,MLG24,3,12,MLG24,49,10,0,14,20.764659762382507,0.42376856657923484
155,155,155,155,155,155,1-7462,5,9,1-7462,336,37,0,136,141.57098054885864,0.42134220401446026
294,294,294,294,294,294,1-3051,4,4,1-3051,116,4,0,58,48.596447587013245,0.4189348929914935
262,262,262,262,262,262,1-4394,21,18,1-4394,190,13,0,86,79.12576711177826,0.4164514058514645
378,378,378,378,378,378,1-5819,10,17,1-5819,23,8,0,2,9.537808537483215,0.41468732771666156
326,326,326,326,326,326,1-9095,11,13,1-9095,16,2,0,6,6.613425612449646,0.4133391007781029
423,423,423,423,423,423,1-5696,8,14,1-5696,80,23,0,13,32.9957554936409,0.41244694367051127
248,248,248,248,248,248,1-19068,4,4,1-19068,77,1,0,40,31.756170749664307,0.4124178019436923
115,115,115,115,115,115,1-3254,2,15,1-3254,68,18,0,13,27.9957554936409,0.4117022866711897
123,123,123,123,123,123,1-3472,13,16,1-3472,28,3,0,11,11.457946956157684,0.40921239129134585
433,433,433,433,433,433,MLG55,2,15,MLG55,110,8,0,48,44.90740489959717,0.40824913545088337
412,412,412,412,412,412,1-7403,21,18,1-7403,58,2,0,28,23.529319524765015,0.40567792284077614
503,503,503,503,503,503,1-0295,9,20,1-0295,24,2,0,10,9.689042687416077,0.40371011197566986
538,538,538,538,538,538,1-18794,10,17,1-18794,29,4,0,10,11.689042687416077,0.4030704374971061
119,119,119,119,119,119,1-7476,18,10,1-7476,22,5,0,5,8.844521343708038,0.4020236974412745
387,387,387,387,387,387,1-3469,21,18,1-3469,40,3,0,17,16.07137256860733,0.40178431421518324
203,203,203,203,203,203,1-19884,14,8,1-19884,60,11,0,17,24.07137256860733,0.40118954281012215
254,254,254,254,254,254,1-9230,12,5,1-9230,5,2,0,0,2.0,0.4
270,270,270,270,270,270,1-5655,15,11,1-5655,31,7,0,7,12.382329881191254,0.3994299961674598
280,280,280,280,280,280,MLG09,2,15,MLG09,174,30,0,51,69.21411770582199,0.3977822856656436
145,145,145,145,145,145,1-18635,9,20,1-18635,44,2,0,20,17.378085374832153,0.39495648579163983
499,499,499,499,499,499,1-3135,13,16,1-3135,101,22,0,23,39.684798181056976,0.39291879387185125
430,430,430,430,430,430,1-8718,5,9,1-8718,333,77,0,69,130.05439454317093,0.39055373736687965
318,318,318,318,318,318,1-3496,13,16,1-3496,192,31,0,57,74.82754331827164,0.3897267881159981
113,113,113,113,113,113,1-7647,20,7,1-7647,30,4,0,10,11.689042687416077,0.38963475624720256
291,291,291,291,291,291,1-17979,7,14,1-17979,17,2,0,6,6.613425612449646,0.3890250360264498
293,293,293,293,293,293,MLG20,19,19,MLG20,55,16,0,7,21.382329881191254,0.3887696342034773
61,61,61,61,61,61,1-7306,8,14,1-7306,159,21,0,53,61.751926243305206,0.38837689461198244
43,43,43,43,43,43,1-7518,21,4,1-7518,169,21,0,58,65.59644758701324,0.3881446602781849
512,512,512,512,512,512,1-9121,18,10,1-9121,22,7,0,2,8.537808537483215,0.38808220624923706
329,329,329,329,329,329,1-19755,7,6,1-19755,517,69,0,170,199.7137256860733,0.386293473280606
239,239,239,239,239,239,1-1136,4,4,1-1136,113,9,0,45,43.600692093372345,0.38584683268471104
374,374,374,374,374,374,MLG74,18,10,MLG74,177,37,0,40,67.7561707496643,0.3828032245743746
161,161,161,161,161,161,1-7656,18,10,1-7656,48,5,0,17,18.07137256860733,0.3764869285126527
354,354,354,354,354,354,1-11438,6,2,1-11438,53,16,0,5,19.84452134370804,0.3744249310133592
462,462,462,462,462,462,1-8484,21,18,1-8484,202,17,0,76,75.43672442436218,0.37344913081367415
28,28,28,28,28,28,1-7081,20,7,1-7081,99,30,0,9,36.92013841867447,0.3729306910977219
168,168,168,168,168,168,1-7636,7,6,1-7636,83,4,0,35,30.91164940595627,0.37242951091513576
479,479,479,479,479,479,1-7809,9,20,1-7809,40,1,0,18,14.840276837348938,0.37100692093372345
460,460,460,460,460,460,1-8044,13,16,1-8044,56,10,0,14,20.764659762382507,0.37079749575683046
350,350,350,350,350,350,1-19891,21,18,1-19891,95,5,0,39,34.9872664809227,0.36828701558866
357,357,357,357,357,357,1-7488,9,20,1-7488,65,0,0,31,23.836032330989838,0.36670818970753594
456,456,456,456,456,456,1-2006,16,22,1-2006,40,0,0,19,14.609181106090546,0.36522952765226363
399,399,399,399,399,399,1-8087,3,12,1-8087,58,14,0,9,20.92013841867447,0.36069204170128394
330,330,330,330,330,330,MLG28,2,10,MLG28,22,4,0,5,7.844521343708038,0.356569151986729
17,17,17,17,17,17,1-9217,19,19,1-9217,30,3,0,10,10.689042687416077,0.35630142291386924
566,566,566,566,566,566,1-19192,2,15,1-19192,5,1,0,1,1.7689042687416077,0.3537808537483215
181,181,181,181,181,181,1-9123,4,4,1-9123,24,0,0,11,8.457946956157684,0.35241445650657016
363,363,363,363,363,363,1-7993,6,2,1-7993,100,6,0,38,35.21836221218109,0.3521836221218109
276,276,276,276,276,276,1-9548,4,4,1-9548,16,1,0,6,5.613425612449646,0.3508391007781029
409,409,409,409,409,409,1-7297,20,7,1-7297,13,3,0,2,4.537808537483215,0.34906219519101656
170,170,170,170,170,170,MLG40,3,12,MLG40,30,5,0,7,10.382329881191254,0.34607766270637513
283,283,283,283,283,283,1-1636,3,12,1-1636,22,3,0,6,7.613425612449646,0.346064800565893
481,481,481,481,481,481,1-19851,18,16,1-19851,25,4,0,6,8.613425612449646,0.34453702449798584
355,355,355,355,355,355,1-8666,14,8,1-8666,89,16,0,19,30.609181106090546,0.3439233832145005
191,191,191,191,191,191,1-9285,5,9,1-9285,30,8,0,3,10.306712806224823,0.3435570935408274
344,344,344,344,344,344,1-9294,14,8,1-9294,74,13,0,16,25.302468299865723,0.34192524729548274
446,446,446,446,446,446,1-1166,7,6,1-1166,118,7,0,43,40.06288355588913,0.3395159623380435
246,246,246,246,246,246,1-9232,13,16,1-9232,20,6,0,1,6.768904268741608,0.3384452134370804
133,133,133,133,133,133,1-7460,4,4,1-7460,194,9,0,73,65.13001161813736,0.33572170937184204
26,26,26,26,26,26,1-0918,9,20,1-0918,179,2,0,75,59.667820155620575,0.33333977740570153
544,544,544,544,544,544,1-20124,15,11,1-20124,3,1,0,0,1.0,0.3333333333333333
506,506,506,506,506,506,1-3302,12,5,1-3302,52,15,0,3,17.306712806224823,0.3328214001197081
377,377,377,377,377,377,1-7901,14,8,1-7901,298,40,0,76,98.43672442436218,0.3303245786052422
53,53,53,53,53,53,1-9340,4,4,1-9340,163,3,0,66,53.747681736946106,0.3297403787542706
131,131,131,131,131,131,MLG13,8,14,MLG13,225,21,0,69,74.05439454317093,0.329130642414093
371,371,371,371,371,371,MLG66,7,6,MLG66,229,20,0,72,75.36110734939575,0.32908780501919543
382,382,382,382,382,382,1-18469,4,4,1-18469,54,0,0,23,17.684798181056976,0.32749626261216624
398,398,398,398,398,398,MLG65,20,7,MLG65,155,30,0,27,50.76041525602341,0.3274865500388607
6,6,6,6,6,6,MLG58,3,12,MLG58,66,17,0,6,21.613425612449646,0.32747614564317645
