Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,1-3037,18,9,1-3037,467,69,3,69,3082.629938185215,6.600920638512238
364,364,364,MLG02,18,9,MLG02,755,74,3,301,3133.4581361413,4.150275677008344
353,353,353,1-8681,11,6,1-8681,260,33,1,27,1038.3334540724754,3.9935902079710592
158,158,158,MLG12,11,6,MLG12,569,38,1,193,1076.1243198513985,1.8912553951694173
507,507,507,1-19067,10,20,1-19067,8,7,0,0,7.0,0.875
80,80,80,1-21411,1,23,1-21411,5,4,0,0,4.0,0.8
488,488,488,1-18369,3,7,1-18369,7,5,0,1,5.197535336017609,0.7425050480025155
432,432,432,1-1067,17,4,1-1067,17,12,0,0,12.0,0.7058823529411765
439,439,439,1-8062,12,14,1-8062,17,11,0,3,11.592606008052826,0.6819180004736957
528,528,528,MLG77,14,11,MLG77,9,6,0,0,6.0,0.6666666666666666
162,162,162,1-8242,19,22,1-8242,11,7,0,1,7.197535336017609,0.654321394183419
414,414,414,1-5140,3,7,1-5140,10,5,0,3,5.592606008052826,0.5592606008052826
559,559,559,1-9466,20,12,1-9466,8,4,0,1,4.197535336017609,0.5246919170022011
138,138,138,1-2829,19,22,1-2829,52,26,0,1,26.19753533601761,0.5037987564618771
481,481,481,1-19851,18,9,1-19851,25,11,0,8,12.58028268814087,0.5032113075256348
524,524,524,1-3734,10,20,1-3734,4,2,0,0,2.0,0.5
549,549,549,1-10622,18,9,1-10622,4,2,0,0,2.0,0.5
477,477,477,1-20081,12,14,1-20081,20,10,0,0,10.0,0.5
440,440,440,1-9197,20,12,1-9197,16,7,0,5,7.987676680088043,0.4992297925055027
108,108,108,1-0917,3,7,1-0917,134,60,0,23,64.543312728405,0.4816665128985448
291,291,291,1-17979,7,13,1-17979,17,7,0,4,7.790141344070435,0.45824360847473145
319,319,319,1-20040,18,9,1-20040,22,9,0,5,9.987676680088043,0.4539853036403656
306,306,306,1-18987,5,10,1-18987,34,14,0,7,15.38274735212326,0.4524337456506841
37,37,37,1-8039,14,11,1-8039,12,1,0,22,5.34577739238739,0.44548144936561584
167,167,167,1-9287,20,12,1-9287,21,8,0,6,9.185212016105652,0.4373910483859834
359,359,359,1-6166,4,15,1-6166,117,43,0,40,50.901413440704346,0.43505481573251575
542,542,542,1-5287,5,10,1-5287,18,7,0,4,7.790141344070435,0.43278563022613525
340,340,340,1-0487,19,22,1-0487,18,7,0,4,7.790141344070435,0.43278563022613525
358,358,358,MLG18,20,12,MLG18,72,28,0,16,31.16056537628174,0.43278563022613525
351,351,351,1-9399,12,14,1-9399,38,15,0,7,16.38274735212326,0.43112493031903315
314,314,314,1-11388,1,23,1-11388,28,12,0,0,12.0,0.42857142857142855
553,553,553,1-17965,18,9,1-17965,10,3,0,6,4.185212016105652,0.41852120161056516
142,142,142,MLG17,14,11,MLG17,76,29,0,14,31.76549470424652,0.41796703558219106
458,458,458,1-9063,8,5,1-9063,35,13,0,8,14.58028268814087,0.4165795053754534
225,225,225,1-17970,5,10,1-17970,36,13,0,9,14.777818024158478,0.41049494511551327
254,254,254,1-9230,12,14,1-9230,5,2,0,0,2.0,0.4
324,324,324,1-3369,19,22,1-3369,8,3,0,1,3.1975353360176086,0.3996919170022011
96,96,96,1-10725,10,20,1-10725,27,10,0,1,10.197535336017609,0.3776864939265781
470,470,470,1-10043,7,13,1-10043,61,19,0,20,22.950706720352173,0.37624109377626513
290,290,290,1-0447,4,15,1-0447,65,23,0,2,23.395070672035217,0.3599241641851572
389,389,389,1-0598,17,4,1-0598,122,42,0,8,43.58028268814087,0.35721543187000715
493,493,493,1-3162,17,4,1-3162,35,12,0,2,12.395070672035217,0.3541448763438633
109,109,109,1-3309,17,4,1-3309,12,4,0,1,4.197535336017609,0.3497946113348007
17,17,17,1-9217,19,22,1-9217,30,8,0,12,10.370424032211304,0.34568080107371013
484,484,484,MLG35,3,7,MLG35,44,11,0,20,14.950706720352173,0.339788789098913
512,512,512,1-9121,18,9,1-9121,22,7,0,2,7.395070672035217,0.33613957600160077
544,544,544,1-20124,15,8,1-20124,3,1,0,0,1.0,0.3333333333333333
307,307,307,1-5199,11,6,1-5199,3,1,0,0,1.0,0.3333333333333333
541,541,541,1-7301,11,6,1-7301,26,8,0,3,8.592606008052826,0.33048484646357024
384,384,384,1-0584,8,5,1-0584,41,9,0,23,13.543312728404999,0.33032470069280484
492,492,492,1-3257,19,22,1-3257,37,11,0,6,12.185212016105652,0.32933005448934194
233,233,233,1-8864,3,7,1-8864,39,11,0,9,12.777818024158478,0.3276363595938071
281,281,281,1-8126,18,9,1-8126,34,11,0,0,11.0,0.3235294117647059
451,451,451,1-7146,14,11,1-7146,18,4,0,9,5.777818024158478,0.32098989023102653
28,28,28,1-7081,20,12,1-7081,99,30,0,9,31.777818024158478,0.32098806085008563
293,293,293,MLG20,19,22,MLG20,55,15,0,13,17.567959368228912,0.3194174430587075
183,183,183,1-18927,17,4,1-18927,30,8,0,8,9.58028268814087,0.3193427562713623
191,191,191,1-9285,5,10,1-9285,30,8,0,8,9.58028268814087,0.3193427562713623
505,505,505,1-7936,7,13,1-7936,59,14,0,24,18.740848064422607,0.3176414926173323
423,423,423,1-5696,8,5,1-5696,80,22,0,16,25.16056537628174,0.31450706720352173
539,539,539,1-6559,19,22,1-6559,24,7,0,2,7.395070672035217,0.30812794466813404
83,83,83,1-1152,3,7,1-1152,112,25,0,48,34.481696128845215,0.3078722868646894
331,331,331,1-9412,11,6,1-9412,15,4,0,3,4.592606008052826,0.30617373387018837
335,335,335,1-9276,21,21,1-9276,77,18,0,26,23.135918736457825,0.30046647709685487
67,67,67,1-19989,3,7,1-19989,4,1,0,1,1.1975353360176086,0.29938383400440216
90,90,90,MLG83,17,4,MLG83,88,25,0,6,26.185212016105652,0.29755922745574603
316,316,316,1-4776,5,10,1-4776,33,9,0,4,9.790141344070435,0.2966709498203162
111,111,111,1-7900,17,4,1-7900,75,21,0,4,21.790141344070435,0.2905352179209391
376,376,376,1-18412,19,22,1-18412,56,16,0,1,16.19753533601761,0.28924170242888586
345,345,345,1-2364,15,8,1-2364,88,20,0,27,25.333454072475433,0.28788015991449356
455,455,455,1-10981,5,10,1-10981,34,8,0,9,9.777818024158478,0.2875828830634846
304,304,304,1-10294,17,4,1-10294,30,8,0,3,8.592606008052826,0.2864202002684275
20,20,20,1-3141,1,23,1-3141,14,4,0,0,4.0,0.2857142857142857
413,413,413,1-1763,10,20,1-1763,35,10,0,0,10.0,0.2857142857142857
547,547,547,1-9600,1,23,1-9600,7,2,0,0,2.0,0.2857142857142857
430,430,430,1-8718,5,10,1-8718,333,81,0,71,95.02500885725021,0.28536038695870936
453,453,453,MLG45,7,13,MLG45,179,37,0,71,51.025008857250214,0.28505591540363245
506,506,506,1-3302,12,14,1-3302,52,14,0,4,14.790141344070435,0.2844257950782776
41,41,41,MLG24,3,7,MLG24,49,11,0,14,13.765494704246521,0.2809284633519698
129,129,129,1-7579,20,12,1-7579,40,11,0,1,11.197535336017609,0.2799383834004402
416,416,416,1-3246,10,20,1-3246,116,31,0,7,32.38274735212326,0.2791616151045109
445,445,445,MLG61,17,4,MLG61,218,32,0,144,60.445088386535645,0.27727104764465893
6,6,6,MLG58,3,7,MLG58,66,17,0,6,18.185212016105652,0.27553351539554016
38,38,38,1-10018,8,5,1-10018,40,11,0,0,11.0,0.275
391,391,391,1-8165,14,11,1-8165,420,62,0,269,115.13700538873672,0.27413572711603984
514,514,514,1-6764,3,7,1-6764,38,10,0,2,10.395070672035217,0.27355449136934784
535,535,535,1-9253,5,10,1-9253,30,8,0,1,8.197535336017609,0.2732511778672536
119,119,119,1-7476,18,9,1-7476,22,5,0,5,5.987676680088043,0.2721671218221838
399,399,399,1-8087,3,7,1-8087,58,14,0,9,15.777818024158478,0.2720313452441117
186,186,186,1-8162,20,12,1-8162,22,4,0,10,5.975353360176086,0.27160697091709485
270,270,270,1-5655,15,8,1-5655,31,7,0,7,8.38274735212326,0.27041120490720194
555,555,555,1-20068,14,11,1-20068,45,9,0,16,12.160565376281738,0.2702347861395942
527,527,527,1-5568,1,23,1-5568,47,12,0,3,12.592606008052826,0.26792778740537926
513,513,513,1-7453,12,14,1-7453,24,6,0,2,6.395070672035217,0.2664612780014674
482,482,482,1-11534,8,5,1-11534,12,3,0,1,3.1975353360176086,0.2664612780014674
426,426,426,1-7332,7,13,1-7332,53,7,0,36,14.111272096633911,0.26625041691762097
468,468,468,1-11523,14,11,1-11523,24,4,0,12,6.370424032211304,0.265434334675471
61,61,61,1-7306,8,5,1-7306,159,34,0,40,41.901413440704346,0.2635309021427946
73,73,73,1-9318,19,22,1-9318,13,3,0,2,3.3950706720352173,0.26115928246424747
409,409,409,1-7297,20,12,1-7297,13,3,0,2,3.3950706720352173,0.26115928246424747
378,378,378,1-5819,10,20,1-5819,23,6,0,0,6.0,0.2608695652173913
328,328,328,1-7883,9,3,1-7883,33,7,0,8,8.58028268814087,0.26000856630729907
47,47,47,MLG15,12,14,MLG15,559,140,0,25,144.93838340044022,0.25928154454461577
388,388,388,1-8019,21,21,1-8019,320,70,0,62,82.24719083309174,0.25702247135341166
435,435,435,1-10882,3,7,1-10882,14,3,0,3,3.592606008052826,0.25661471486091614
287,287,287,1-9267,12,14,1-9267,14,3,0,3,3.592606008052826,0.25661471486091614
150,150,150,P1-0004,3,7,P1-0004,60,15,0,2,15.395070672035217,0.25658451120058695
360,360,360,MLG67,17,4,MLG67,293,74,0,5,74.98767668008804,0.2559306371334063
374,374,374,MLG74,18,9,MLG74,177,37,0,41,45.098948776721954,0.2547963207724404
431,431,431,1-9115,5,10,1-9115,22,5,0,3,5.592606008052826,0.2542093640024012
130,130,130,MLG32,3,7,MLG32,79,14,0,30,19.92606008052826,0.25222860861428176
573,573,573,1-3100,3,7,1-3100,4,1,0,0,1.0,0.25
72,72,72,1-9643,1,23,1-9643,4,1,0,0,1.0,0.25
149,149,149,1-9621,11,6,1-9621,4,1,0,0,1.0,0.25
189,189,189,1-7834,3,7,1-7834,4,1,0,0,1.0,0.25
176,176,176,1-7356,5,10,1-7356,4,1,0,0,1.0,0.25
208,208,208,1-20077,17,4,1-20077,28,7,0,0,7.0,0.25
282,282,282,1-7711,5,10,1-7711,8,2,0,0,2.0,0.25
408,408,408,1-8023,19,22,1-8023,20,4,0,5,4.987676680088043,0.24938383400440217
394,394,394,1-8808,11,6,1-8808,52,9,0,20,12.950706720352173,0.24905205231446487
536,536,536,1-1964,15,8,1-1964,48,7,0,25,11.938383400440216,0.2487163208425045
398,398,398,MLG65,20,12,MLG65,155,32,0,31,38.12359541654587,0.24595868010674754
444,444,444,1-2083,15,8,1-2083,48,11,0,4,11.790141344070435,0.24562794466813406
154,154,154,1-2485,1,23,1-2485,106,26,0,0,26.0,0.24528301886792453
551,551,551,1-18869,18,9,1-18869,22,5,0,2,5.395070672035217,0.2452304850925099
157,157,157,1-2318,15,8,1-2318,13,2,0,6,3.185212016105652,0.245016308931204
104,104,104,1-9040,11,6,1-9040,55,12,0,7,13.38274735212326,0.24332267912951383
344,344,344,1-9294,14,11,1-9294,74,15,0,15,17.96303004026413,0.2427436491927585
203,203,203,1-19884,14,11,1-19884,60,11,0,18,14.555636048316956,0.24259393413861594
147,147,147,1-7172,7,13,1-7172,284,45,0,120,68.70424032211304,0.24191633916236985
321,321,321,MLG30,3,7,MLG30,66,14,0,9,15.777818024158478,0.23905784885088602
206,206,206,1-20065,1,23,1-20065,21,5,0,0,5.0,0.23809523809523808
166,166,166,1-9454,18,9,1-9454,80,18,0,5,18.987676680088043,0.23734595850110055
251,251,251,MLG27,1,23,MLG27,67,14,0,8,15.58028268814087,0.23254153265881894
537,537,537,1-9499,4,15,1-9499,36,6,0,12,8.370424032211304,0.23251177867253622
11,11,11,1-8750,11,6,1-8750,45,10,0,2,10.395070672035217,0.2310015704896715
498,498,498,MLG38,10,20,MLG38,26,6,0,0,6.0,0.23076923076923078
224,224,224,MLG05,17,4,MLG05,14,3,0,1,3.1975353360176086,0.2283953811441149
