Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-7425,1,1,1-7425,352,9,10,25,10012.40562723577,28.444334168283437
1-3174,1,20,1-3174,117,22,3,18,3024.4520516097546,25.850017535126106
1-8368,1,1,1-8368,80,6,2,8,2007.0898007154465,25.088622508943082
MLG53,23,20,MLG53,216,46,5,18,5048.452051609755,23.372463201897013
1-1633,1,1,1-1633,399,21,8,23,8024.133177056909,20.11060946630804
1-9040,11,14,1-9040,55,8,1,8,1009.0898007154465,18.34708728573539
1-8121,1,1,1-8121,110,3,2,14,2004.9071512520313,18.22642864774574
1-8087,16,12,1-8087,58,7,1,12,1008.6347010731697,17.390253466778788
1-1514,23,20,1-1514,64,8,1,10,1009.3622508943081,15.771285170223564
1-8371,13,19,1-8371,255,10,4,46,4016.266354113817,15.750064133779675
1-4654,1,1,1-4654,138,4,2,35,2008.7678781300783,14.55628897195709
1-1070,13,19,1-1070,280,20,4,86,4031.7153576910496,14.398983420325177
MLG42,20,17,MLG42,72,6,1,10,1007.3622508943081,13.991142373532057
1-7306,19,16,1-7306,159,23,2,19,2025.5882766991854,12.739548910057769
1-7302,23,20,1-7302,240,24,3,16,3026.179601430893,12.60908167262872
1-0677,20,20,1-0677,187,36,2,11,2037.498475983739,10.895713775314112
1-3186,1,1,1-3186,796,59,8,118,8075.0745605528355,10.14456603084527
MLG66,13,19,MLG66,229,37,2,35,2041.7678781300783,8.916016935065844
1-3246,19,16,1-3246,116,19,1,24,1022.2694021463394,8.812667259882236
1-1887,5,23,1-1887,119,18,1,8,1019.0898007154465,8.563779837944928
1-1035,8,8,1-1035,249,26,2,59,2034.0372802764177,8.168824418780794
1-8681,8,8,1-8681,260,94,2,65,2102.8546308130026,8.087902426203856
1-0917,11,11,1-0917,134,23,1,32,1027.359202861786,7.666859722849148
1-3693,19,16,1-3693,143,39,1,30,1043.0867526829243,7.294312955824645
1-7402,20,23,1-7402,141,21,1,12,1022.6347010731697,7.252728376405459
MLG09,17,15,MLG09,174,18,1,58,1025.901055186987,5.8959830757872815
1-0918,1,16,1-0918,179,48,1,28,1051.8143025040627,5.876057555888618
MLG61,19,16,MLG61,218,34,1,9,1035.2260258048773,4.7487432376370515
1-6678,4,4,1-6678,213,8,1,22,1010.9969519674778,4.746464563227596
