Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-10981,18,23,1-10981,34,0,1,7,1002.16625598073,29.475478117080296
1-8087,20,23,1-8087,58,0,1,19,1005.8798376619816,17.342755821758303
MLG82,20,23,MLG82,71,0,1,17,1005.260907381773,14.158604329320747
MLG26,22,23,MLG26,155,0,2,19,2005.8798376619816,12.941160242980526
1-4874,15,20,1-4874,224,28,2,48,2042.854326725006,9.119885387165207
1-1887,18,7,1-1887,119,34,1,12,1037.7135816812515,8.720282199002114
1-6511,18,7,1-6511,144,48,1,14,1052.33251196146,7.307864666399029
1-5642,20,23,1-5642,166,0,1,15,1004.6419771015644,6.052060103021472
MLG13,1,13,MLG13,225,33,1,23,1040.1176982223988,4.622745325432883
MLG15,1,13,MLG15,559,52,2,128,2091.6115379333496,3.74170221454982
MLG08,1,13,MLG08,532,99,1,65,1119.115234106779,2.103600064110487
MLG11,18,7,MLG11,493,17,1,22,1023.8082330822945,2.0766901279559726
MLG12,18,7,MLG12,569,40,1,54,1056.7111175656319,1.8571372892190368
1-5515,11,5,1-5515,30,15,0,4,16.237860560417175,0.5412620186805726
1-18770,5,17,1-18770,10,5,0,1,5.309465140104294,0.5309465140104294
1-5271,1,13,1-5271,12,6,0,1,6.309465140104294,0.5257887616753578
1-6591,19,3,1-6591,79,17,0,79,41.44774606823921,0.5246550135220154
1-18973,2,8,1-18973,39,15,0,17,20.260907381772995,0.5195104456864871
1-7464,14,2,1-7464,48,24,0,1,24.309465140104294,0.5064471904188395
1-7834,18,7,1-7834,4,2,0,0,2.0,0.5
1-3380,19,3,1-3380,2,1,0,0,1.0,0.5
1-10622,18,7,1-10622,4,2,0,0,2.0,0.5
1-10217,17,18,1-10217,4,2,0,0,2.0,0.5
1-0295,16,14,1-0295,24,11,0,2,11.618930280208588,0.48412209500869113
1-18927,4,9,1-18927,30,12,0,8,14.47572112083435,0.482524037361145
1-18369,4,9,1-18369,7,3,0,1,3.309465140104294,0.4727807343006134
1-5109,19,3,1-5109,37,14,0,10,17.09465140104294,0.46201760543359294
1-10305,21,15,1-10305,28,11,0,6,12.856790840625763,0.4591711014509201
1-8061,19,3,1-8061,55,18,0,23,25.117698222398758,0.45668542222543196
1-1067,16,14,1-1067,17,3,0,15,7.641977101564407,0.4495280647979063
1-8916,18,7,1-8916,61,24,0,10,27.09465140104294,0.44417461313185147
1-8681,11,5,1-8681,260,104,0,23,111.11769822239876,0.4273757623938414
1-0754,11,5,1-0754,41,17,0,1,17.309465140104294,0.4221820765879096
1-5655,11,5,1-5655,31,11,0,6,12.856790840625763,0.4147351884072827
1-2318,3,21,1-2318,13,5,0,1,5.309465140104294,0.40842039539263797
1-11438,13,11,1-11438,53,21,0,2,21.618930280208588,0.407904344909596
1-3162,14,2,1-3162,35,11,0,10,14.094651401042938,0.40270432574408394
1-7655,4,9,1-7655,38,14,0,4,15.237860560417175,0.4009963305372941
MLG01,13,11,MLG01,43,15,0,7,17.166255980730057,0.39921525536581526
1-20081,1,13,1-20081,20,6,0,6,7.856790840625763,0.3928395420312881
1-3472,19,3,1-3472,28,9,0,6,10.856790840625763,0.38774253002234865
1-8177,15,4,1-8177,53,13,0,24,20.42716336250305,0.385418176651001
1-3301,8,12,1-3301,18,6,0,3,6.9283954203128815,0.38491085668404895
1-8165,8,12,1-8165,420,77,0,249,154.05681988596916,0.3668019521094504
1-3300,1,13,1-3300,29,10,0,2,10.618930280208588,0.36617000966236507
1-3369,15,4,1-3369,8,2,0,3,2.9283954203128815,0.3660494275391102
1-6764,12,7,1-6764,38,12,0,6,13.856790840625763,0.36465239054278326
1-17965,17,18,1-17965,10,3,0,2,3.6189302802085876,0.36189302802085876
1-9365,21,15,1-9365,243,74,0,45,87.92593130469322,0.36183510824976634
1-7462,19,3,1-7462,336,106,0,49,121.1637918651104,0.36060652340806665
MLG57,10,10,MLG57,165,48,0,37,59.45021018385887,0.36030430414459924
1-11205,15,4,1-11205,56,18,0,7,20.166255980730057,0.3601117139416082
1-0584,15,4,1-0584,41,10,0,15,14.641977101564407,0.3571213927210831
1-0983,6,20,1-0983,195,68,0,4,69.23786056041718,0.355065951591883
1-8062,19,3,1-8062,17,5,0,3,5.9283954203128815,0.34872914237134595
MLG09,18,7,MLG09,174,55,0,18,60.57037252187729,0.34810558920619133
MLG67,11,5,MLG67,293,91,0,35,101.83127990365028,0.3475470303878849
1-19093,3,21,1-19093,36,10,0,8,12.47572112083435,0.34654780891206527
1-6029,8,12,1-6029,26,9,0,0,9.0,0.34615384615384615
1-9040,8,12,1-9040,55,15,0,13,19.02304682135582,0.3458735785701058
1-6737,15,4,1-6737,32,7,0,13,11.02304682135582,0.34447021316736937
1-7187,22,16,1-7187,96,27,0,19,32.87983766198158,0.3424983089789748
1-3733,22,16,1-3733,16,3,0,8,5.475721120834351,0.3422325700521469
1-0917,8,12,1-0917,134,31,0,48,45.8543267250061,0.34219646809706045
MLG83,18,7,MLG83,88,27,0,10,30.09465140104294,0.3419846750118516
MLG56,11,5,MLG56,109,16,0,67,36.734164386987686,0.33701068244942833
1-6492,13,11,1-6492,48,1,0,49,16.163791865110397,0.3367456638564666
1-1633,6,20,1-1633,399,119,0,48,133.8543267250061,0.3354745030701907
1-8940,14,2,1-8940,3,1,0,0,1.0,0.3333333333333333
1-5199,17,18,1-5199,3,1,0,0,1.0,0.3333333333333333
1-7725,9,1,1-7725,90,6,0,77,29.828815788030624,0.3314312865336736
1-18987,4,9,1-18987,34,10,0,4,11.237860560417175,0.33052531060050516
1-19068,7,6,1-19068,77,14,0,37,25.45021018385887,0.33052221017998534
1-6559,16,14,1-6559,24,7,0,3,7.9283954203128815,0.3303498091797034
MLG52,19,3,MLG52,112,15,0,71,36.97202494740486,0.33010736560182913
1-9225,1,13,1-9225,18,5,0,3,5.9283954203128815,0.3293553011284934
MLG03,19,3,MLG03,713,175,0,190,233.79837661981583,0.3279079615986197
1-5303,4,9,1-5303,4,1,0,1,1.3094651401042938,0.32736628502607346
1-7356,13,11,1-7356,4,1,0,1,1.3094651401042938,0.32736628502607346
1-9466,2,8,1-9466,8,2,0,2,2.6189302802085876,0.32736628502607346
1-7656,13,11,1-7656,48,10,0,18,15.570372521877289,0.3243827608724435
7W2-19692,11,5,7W2-19692,34,11,0,0,11.0,0.3235294117647059
1-8990,10,10,1-8990,40,10,0,9,12.785186260938644,0.3196296565234661
1-3356,4,9,1-3356,28,7,0,6,8.856790840625763,0.31631395859377726
1-10960,7,6,1-10960,82,17,0,28,25.665023922920227,0.3129880966209784
1-9294,8,12,1-9294,74,20,0,10,23.09465140104294,0.31208988379787755
1-0454,16,14,1-0454,43,10,0,11,13.404116541147232,0.3117236404917961
1-7456,22,5,1-7456,32,9,0,3,9.928395420312881,0.31026235688477755
1-21180,14,2,1-21180,1,0,0,1,0.3094651401042938,0.3094651401042938
1-6494,4,9,1-6494,48,0,0,48,14.854326725006104,0.3094651401042938
