Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,256,256,1-3037,18,8,1-3037,467,70,3,32,3070.720767855644,6.575419203117011
364,364,364,364,364,364,MLG02,18,8,MLG02,755,73,3,62,3074.3964877203107,4.072048328106372
353,353,353,353,353,353,1-8681,11,18,1-8681,260,30,1,141,1033.1758833639324,3.973753397553586
158,158,158,158,158,158,MLG12,11,18,MLG12,569,8,1,111,1010.5001634992659,1.7759229586981826
358,358,358,358,358,358,MLG18,20,14,MLG18,72,30,0,9,30.20271595939994,0.41948216610277694
467,467,467,467,467,467,MLG82,19,21,MLG82,71,28,0,7,28.157667968422174,0.3965868727946785
359,359,359,359,359,359,1-6166,4,11,1-6166,117,43,0,36,43.810863837599754,0.37445182767179275
28,28,28,28,28,28,1-7081,20,14,1-7081,99,32,0,16,32.36038392782211,0.3268725649274961
293,293,293,293,293,293,MLG20,19,21,MLG20,55,16,0,5,16.11261997744441,0.29295672686262564
204,204,204,204,204,204,1-3509,14,15,1-3509,150,42,0,14,42.31533593684435,0.2821022395789623
268,268,268,268,268,268,1-7899,13,16,1-7899,40,11,0,6,11.135143972933292,0.2783785993233323
142,142,142,142,142,142,MLG17,14,15,MLG17,76,20,0,12,20.270287945866585,0.2667143150771919
372,372,372,372,372,372,1-6511,8,19,1-6511,144,38,0,6,38.13514397293329,0.26482738870092565
484,484,484,484,484,484,MLG35,3,6,MLG35,44,11,0,19,11.42795591428876,0.25972627077929
389,389,389,389,389,389,1-0598,17,5,1-0598,122,31,0,14,31.31533593684435,0.2566830814495438
128,128,128,128,128,128,MLG33,19,21,MLG33,161,40,0,20,40.45047990977764,0.25124521683091705
399,399,399,399,399,399,1-8087,3,6,1-8087,58,14,0,24,14.54057589173317,0.25069958434022704
524,524,524,524,524,524,1-3734,10,14,1-3734,4,1,0,0,1.0,0.25
166,166,166,166,166,166,1-9454,18,8,1-9454,80,20,0,0,20.0,0.25
573,573,573,573,573,573,1-3100,3,6,1-3100,4,1,0,0,1.0,0.25
267,267,267,267,267,267,1-7715,8,19,1-7715,20,5,0,0,5.0,0.25
183,183,183,183,183,183,1-18927,17,13,1-18927,30,7,0,20,7.450479909777641,0.24834933032592138
344,344,344,344,344,344,1-9294,14,15,1-9294,74,18,0,15,18.33785993233323,0.2478089180045031
61,61,61,61,61,61,1-7306,8,19,1-7306,159,39,0,17,39.382907923310995,0.2476912448006981
505,505,505,505,505,505,1-7936,7,13,1-7936,59,14,0,24,14.54057589173317,0.24645043884293508
58,58,58,58,58,58,1-7723,13,16,1-7723,46,11,0,4,11.090095981955528,0.24108904308598975
115,115,115,115,115,115,1-3254,2,17,1-3254,68,16,0,9,16.20271595939994,0.2382752346970579
319,319,319,319,319,319,1-20040,18,5,1-20040,22,5,0,7,5.1576679684221745,0.23443945311009884
150,150,150,150,150,150,P1-0004,3,6,P1-0004,60,14,0,1,14.022523995488882,0.23370873325814803
409,409,409,409,409,409,1-7297,20,14,1-7297,13,3,0,1,3.022523995488882,0.23250184580683708
73,73,73,73,73,73,1-9318,19,21,1-9318,13,3,0,1,3.022523995488882,0.23250184580683708
345,345,345,345,345,345,1-2364,15,7,1-2364,88,20,0,18,20.405431918799877,0.2318799081681804
451,451,451,451,451,451,1-7146,14,15,1-7146,18,4,0,7,4.1576679684221745,0.23098155380123192
514,514,514,514,514,514,1-6764,3,6,1-6764,38,8,0,34,8.76581584662199,0.23067936438478923
119,119,119,119,119,119,1-7476,18,8,1-7476,22,5,0,1,5.022523995488882,0.22829654524949464
551,551,551,551,551,551,1-18869,18,8,1-18869,22,5,0,0,5.0,0.22727272727272727
340,340,340,340,340,340,1-0487,19,21,1-0487,18,4,0,1,4.022523995488882,0.2234735553049379
390,390,390,390,390,390,1-1005,13,16,1-1005,122,27,0,6,27.135143972933292,0.22241921289289585
377,377,377,377,377,377,1-7901,14,15,1-7901,298,65,0,47,66.05862778797746,0.2216732476106626
29,29,29,29,29,29,1-8090,10,2,1-8090,14,3,0,1,3.022523995488882,0.21589457110634871
453,453,453,453,453,453,MLG45,7,13,MLG45,179,37,0,71,38.59920367971063,0.21563800938385824
132,132,132,132,132,132,1-0454,12,12,1-0454,43,9,0,3,9.067571986466646,0.2108737671271313
47,47,47,47,47,47,MLG15,12,12,MLG15,559,117,0,26,117.58562388271093,0.21034995327855266
374,374,374,374,374,374,MLG74,18,8,MLG74,177,37,0,3,37.067571986466646,0.20942131065800365
539,539,539,539,539,539,1-6559,19,21,1-6559,24,5,0,1,5.022523995488882,0.2092718331453701
301,301,301,301,301,301,1-6684,17,5,1-6684,145,30,0,6,30.135143972933292,0.2078285791236779
398,398,398,398,398,398,MLG65,20,14,MLG65,155,31,0,47,32.05862778797746,0.20682985669662876
499,499,499,499,499,499,1-3135,13,16,1-3135,101,20,0,36,20.810863837599754,0.20604815680791835
416,416,416,416,416,416,1-3246,10,2,1-3246,116,23,0,36,23.810863837599754,0.20526606756551513
522,522,522,522,522,522,1-10808,2,17,1-10808,54,11,0,2,11.045047990977764,0.2045379257588475
108,108,108,108,108,108,1-0917,3,17,1-0917,134,27,0,9,27.20271595939994,0.20300534298059655
360,360,360,360,360,360,MLG67,17,5,MLG67,293,59,0,16,59.36038392782211,0.20259516698915397
408,408,408,408,408,408,1-8023,19,21,1-8023,20,4,0,1,4.022523995488882,0.2011261997744441
6,6,6,6,6,6,MLG58,3,6,MLG58,66,13,0,11,13.247763950377703,0.20072369621784397
270,270,270,270,270,270,1-5655,15,7,1-5655,31,6,0,9,6.202715959399939,0.2000876115935464
346,346,346,346,346,346,1-10823,16,1,1-10823,10,2,0,0,2.0,0.2
100,100,100,100,100,100,1-7707,17,5,1-7707,10,2,0,0,2.0,0.2
186,186,186,186,186,186,1-8162,20,14,1-8162,22,4,0,17,4.382907923310995,0.19922308742322706
376,376,376,376,376,376,1-18412,19,14,1-18412,56,11,0,2,11.045047990977764,0.19723299983888865
90,90,90,90,90,90,MLG83,17,5,MLG83,88,17,0,14,17.31533593684435,0.19676518110050398
500,500,500,500,500,500,MLG50,12,12,MLG50,168,33,0,2,33.045047990977764,0.1966967142320105
159,159,159,159,159,159,MLG36,20,14,MLG36,136,26,0,31,26.698243860155344,0.1963106166187893
317,317,317,317,317,317,1-3733,8,15,1-3733,16,3,0,5,3.1126199774444103,0.19453874859027565
476,476,476,476,476,476,MLG01,21,20,MLG01,43,8,0,16,8.360383927822113,0.19442753320516543
15,15,15,15,15,15,1-5537,2,17,1-5537,32,6,0,4,6.090095981955528,0.19031549943611026
429,429,429,429,429,429,1-8949,12,12,1-8949,112,21,0,6,21.135143972933292,0.18870664261547582
77,77,77,77,77,77,1-7567,8,19,1-7567,27,5,0,4,5.090095981955528,0.1885220734057603
459,459,459,459,459,459,1-8284,3,6,1-8284,48,9,0,2,9.045047990977764,0.18843849981203675
350,350,350,350,350,350,1-19891,21,20,1-19891,95,17,0,36,17.810863837599754,0.18748277723789214
330,330,330,330,330,330,MLG28,2,8,MLG28,22,4,0,2,4.045047990977764,0.18386581777171654
219,219,219,219,219,219,1-8371,15,7,1-8371,255,46,0,20,46.45047990977764,0.18215874474422605
69,69,69,69,69,69,1-7418,8,19,1-7418,45,8,0,1,8.022523995488882,0.17827831101086405
537,537,537,537,537,537,1-9499,4,11,1-9499,36,6,0,14,6.315335936844349,0.17542599824567637
413,413,413,413,413,413,1-1763,10,21,1-1763,35,6,0,3,6.067571986466646,0.17335919961333274
164,164,164,164,164,164,MLG29,12,12,MLG29,93,16,0,2,16.045047990977764,0.17252739775244907
348,348,348,348,348,348,MLG62,12,12,MLG62,370,63,0,23,63.51805189624429,0.17167041053038998
131,131,131,131,131,131,MLG13,8,19,MLG13,225,38,0,20,38.45047990977764,0.17089102182123397
444,444,444,444,444,444,1-2083,15,7,1-2083,48,8,0,9,8.202715959399939,0.17088991582083204
460,460,460,460,460,460,1-8044,13,16,1-8044,56,9,0,25,9.563099887222052,0.1707696408432509
482,482,482,482,482,482,1-11534,8,19,1-11534,12,2,0,2,2.045047990977764,0.17042066591481367
298,298,298,298,298,298,1-7107,13,16,1-7107,84,14,0,5,14.11261997744441,0.16800738068386203
297,297,297,297,297,297,1-3702,12,12,1-3702,6,1,0,0,1.0,0.16666666666666666
214,214,214,214,214,214,1-19859,18,8,1-19859,12,2,0,0,2.0,0.16666666666666666
50,50,50,50,50,50,MLG14,20,14,MLG14,462,75,0,80,76.80191963911057,0.16623792129677611
223,223,223,223,223,223,1-5109,7,13,1-5109,37,6,0,4,6.090095981955528,0.16459718870150075
280,280,280,280,280,280,MLG09,2,17,MLG09,174,28,0,17,28.382907923310995,0.16312016047879882
391,391,391,391,391,391,1-8165,14,15,1-8165,420,67,0,48,68.08115178346634,0.1620979804368246
394,394,394,394,394,394,1-8808,11,18,1-8808,52,8,0,15,8.337859932333231,0.16034346023717752
157,157,157,157,157,157,1-2318,15,7,1-2318,13,2,0,3,2.067571986466646,0.15904399895897278
148,148,148,148,148,148,1-2028,10,18,1-2028,20,3,0,7,3.1576679684221745,0.1578833984211087
141,141,141,141,141,141,MLG42,20,14,MLG42,72,11,0,13,11.292811941355467,0.1568446102966037
461,461,461,461,461,461,1-9351,7,13,1-9351,60,9,0,12,9.270287945866585,0.15450479909777642
16,16,16,16,16,16,1-7539,12,12,1-7539,91,14,0,2,14.045047990977764,0.15434118671404137
316,316,316,316,316,316,1-4776,5,9,1-4776,33,5,0,4,5.090095981955528,0.15424533278653116
313,313,313,313,313,313,1-3631,18,8,1-3631,13,2,0,0,2.0,0.15384615384615385
14,14,14,14,14,14,MLG78,2,17,MLG78,94,14,0,16,14.360383927822113,0.15277004178534162
281,281,281,281,281,281,1-8126,18,15,1-8126,34,5,0,8,5.1801919639110565,0.15235858717385461
536,536,536,536,536,536,1-1964,15,7,1-1964,48,7,0,11,7.247763950377703,0.15099508229953548
167,167,167,167,167,167,1-9287,20,20,1-9287,21,3,0,7,3.1576679684221745,0.15036514135343687
336,336,336,336,336,336,1-8678,17,21,1-8678,74,11,0,3,11.067571986466646,0.1495617836009006
480,480,480,480,480,480,1-1514,7,13,1-1514,64,9,0,24,9.54057589173317,0.14907149830833077
458,458,458,458,458,458,1-9063,8,2,1-9063,35,5,0,8,5.1801919639110565,0.14800548468317304
287,287,287,287,287,287,1-9267,12,12,1-9267,14,2,0,3,2.067571986466646,0.14768371331904614
426,426,426,426,426,426,1-7332,7,13,1-7332,53,7,0,36,7.810863837599754,0.1473747893886746
147,147,147,147,147,147,1-7172,7,13,1-7172,284,39,0,124,41.792975440621376,0.14715836422754006
86,86,86,86,86,86,1-10042,11,18,1-10042,21,3,0,4,3.0900959819555283,0.14714742771216802
123,123,123,123,123,123,1-3472,13,16,1-3472,28,4,0,5,4.11261997744441,0.14687928490872895
308,308,308,308,308,308,1-1025,13,16,1-1025,48,7,0,2,7.045047990977764,0.1467718331453701
411,411,411,411,411,411,1-9135,7,13,1-9135,21,3,0,3,3.067571986466646,0.14607485649841173
224,224,224,224,224,224,MLG05,17,5,MLG05,14,2,0,0,2.0,0.14285714285714285
151,151,151,151,151,151,1-11026,15,7,1-11026,21,3,0,0,3.0,0.14285714285714285
352,352,352,352,352,352,1-2275,13,16,1-2275,130,18,0,16,18.360383927822113,0.14123372252170857
283,283,283,283,283,283,1-1636,3,6,1-1636,22,3,0,4,3.0900959819555283,0.14045890827070584
113,113,113,113,113,113,1-7647,20,14,1-7647,30,4,0,9,4.202715959399939,0.14009053197999796
385,385,385,385,385,385,MLG70,19,21,MLG70,269,37,0,15,37.33785993233323,0.1388024532800492
497,497,497,497,497,497,1-3216,7,13,1-3216,38,5,0,10,5.225239954888821,0.1375063146023374
257,257,257,257,257,257,MLG06,10,2,MLG06,634,85,0,50,86.1261997744441,0.13584574096915475
192,192,192,192,192,192,1-4874,2,17,1-4874,224,30,0,18,30.405431918799877,0.13573853535178518
130,130,130,130,130,130,MLG32,3,6,MLG32,79,10,0,31,10.698243860155344,0.13542080835639675
445,445,445,445,445,445,MLG61,17,5,MLG61,218,29,0,19,29.42795591428876,0.13499062346004018
331,331,331,331,331,331,1-9412,11,2,1-9412,15,2,0,1,2.022523995488882,0.13483493303259214
271,271,271,271,271,271,1-19121,3,6,1-19121,75,10,0,5,10.11261997744441,0.13483493303259214
104,104,104,104,104,104,1-9040,11,18,1-9040,55,7,0,18,7.405431918799877,0.13464421670545232
17,17,17,17,17,17,1-9217,19,21,1-9217,30,4,0,0,4.0,0.13333333333333333
329,329,329,329,329,329,1-19755,7,13,1-19755,517,64,0,189,68.25703514739871,0.13202521305106132
419,419,419,419,419,419,1-1176,15,7,1-1176,69,9,0,3,9.067571986466646,0.13141408676038618
448,448,448,448,448,448,1-6249,7,13,1-6249,64,8,0,16,8.360383927822113,0.13063099887222052
233,233,233,233,233,233,1-8864,3,6,1-8864,39,5,0,4,5.090095981955528,0.1305152815886033
299,299,299,299,299,299,1-9316,3,6,1-9316,16,2,0,2,2.045047990977764,0.12781549943611026
321,321,321,321,321,321,MLG30,3,6,MLG30,66,8,0,19,8.42795591428876,0.12769630173164787
83,83,83,83,83,83,1-1152,3,6,1-1152,112,13,0,55,14.238819751888514,0.1271323192132903
161,161,161,161,161,161,1-7656,18,8,1-7656,48,6,0,2,6.045047990977764,0.12593849981203675
430,430,430,430,430,430,1-8718,5,9,1-8718,333,39,0,124,41.792975440621376,0.12550443075261675
282,282,282,282,282,282,1-7711,5,9,1-7711,8,1,0,0,1.0,0.125
324,324,324,324,324,324,1-3369,19,1,1-3369,8,1,0,0,1.0,0.125
455,455,455,455,455,455,1-10981,5,9,1-10981,34,4,0,11,4.247763950377703,0.12493423383463831
481,481,481,481,481,481,1-19851,18,22,1-19851,25,3,0,5,3.1126199774444103,0.12450479909777641
227,227,227,227,227,227,1-9542,15,7,1-9542,54,6,0,25,6.563099887222052,0.12153888680040836
230,230,230,230,230,230,1-8766,12,12,1-8766,26,3,0,7,3.1576679684221745,0.12144876801623748
332,332,332,332,332,332,1-6501,6,4,1-6501,107,12,0,42,12.946007810533047,0.12099072720124343
137,137,137,137,137,137,1-19257,7,13,1-19257,246,27,0,117,29.6353074721992,0.12046872956178538
402,402,402,402,402,402,1-1958,3,6,1-1958,25,3,0,0,3.0,0.12
27,27,27,27,27,27,1-0984,20,14,1-0984,50,6,0,0,6.0,0.12
212,212,212,212,212,212,1-9522,2,17,1-9522,17,2,0,1,2.022523995488882,0.11897199973464012
541,541,541,541,541,541,1-7301,11,14,1-7301,26,3,0,4,3.0900959819555283,0.118849845459828
515,515,515,515,515,515,1-8480,20,14,1-8480,112,13,0,13,13.292811941355467,0.11868582090495952
36,36,36,36,36,36,1-5686,12,12,1-5686,59,7,0,0,7.0,0.11864406779661017
396,396,396,396,396,396,1-11132,18,8,1-11132,34,4,0,0,4.0,0.11764705882352941
300,300,300,300,300,300,1-7083,17,5,1-7083,17,2,0,0,2.0,0.11764705882352941
145,145,145,145,145,145,1-18635,9,22,1-18635,44,5,0,7,5.1576679684221745,0.11721972655504942
489,489,489,489,489,489,1-8058,21,20,1-8058,54,6,0,11,6.247763950377703,0.1156993324144019
493,493,493,493,493,493,1-3162,17,5,1-3162,35,4,0,2,4.045047990977764,0.11557279974222183
211,211,211,211,211,211,1-7187,7,13,1-7187,96,10,0,48,11.081151783466339,0.1154286644111077
427,427,427,427,427,427,1-8613,7,13,1-8613,37,4,0,10,4.225239954888821,0.11419567445645461
561,561,561,561,561,561,1-3699,13,16,1-3699,9,1,0,1,1.022523995488882,0.11361377727654245
424,424,424,424,424,424,1-8061,21,20,1-8061,55,6,0,7,6.1576679684221745,0.11195759942585772
54,54,54,54,54,54,1-6957,21,20,1-6957,338,35,0,101,37.27492354437709,0.11028083888868961
98,98,98,98,98,98,1-9543,14,15,1-9543,39,4,0,12,4.270287945866585,0.10949456271452782
414,414,414,414,414,414,1-5140,3,17,1-5140,10,1,0,4,1.0900959819555283,0.10900959819555282
323,323,323,323,323,323,1-7946,13,16,1-7946,289,30,0,50,31.126199774444103,0.10770311340638097
95,95,95,95,95,95,1-7625,10,2,1-7625,76,8,0,7,8.157667968422174,0.10733773642660756
478,478,478,478,478,478,1-8916,11,18,1-8916,61,6,0,24,6.5405758917331696,0.1072225556021831
388,388,388,388,388,388,1-8019,21,20,1-8019,320,32,0,102,34.29744753986597,0.10717952356208116
471,471,471,471,471,471,1-8618,3,19,1-8618,53,5,0,30,5.675719864666462,0.1070890540503106
99,99,99,99,99,99,1-7655,20,14,1-7655,38,4,0,3,4.067571986466646,0.10704136806491174
387,387,387,387,387,387,1-3469,21,20,1-3469,40,4,0,12,4.270287945866585,0.10675719864666462
32,32,32,32,32,32,1-7870,7,13,1-7870,82,8,0,32,8.720767855644226,0.10635082750785642
264,264,264,264,264,264,1-1131,18,8,1-1131,200,21,0,10,21.22523995488882,0.1061261997744441
18,18,18,18,18,18,1-5635,15,7,1-5635,417,41,0,128,43.883071422576904,0.10523518326757052
454,454,454,454,454,454,1-6678,10,2,1-6678,213,22,0,17,22.382907923310995,0.10508407475732862
462,462,462,462,462,462,1-8484,21,20,1-8484,202,20,0,51,21.148723769932985,0.10469665232640092
199,199,199,199,199,199,1-0529,13,16,1-0529,124,12,0,43,12.968531806021929,0.10458493391953168
312,312,312,312,312,312,1-3364,6,4,1-3364,121,12,0,21,12.473003905266523,0.10308267690302912
190,190,190,190,190,190,1-6199,19,21,1-6199,30,3,0,3,3.067571986466646,0.1022523995488882
