Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-1514,23,3,1-1514,64,9,2,23,2014.1860507428646,31.47165704285726
1-7488,1,1,1-7488,65,4,2,8,2005.8038437366486,30.858520672871517
MLG22,19,21,MLG22,33,1,1,0,1001.0,30.333333333333332
1-18987,19,21,1-18987,34,5,1,4,1005.9019218683243,29.585350643186008
1-8126,1,1,1-8126,34,4,1,1,1004.2254804670811,29.536043543149443
1-0363,4,4,1-0363,34,1,1,2,1001.4509609341621,29.454440027475357
1-7425,1,1,1-7425,352,9,10,27,10015.087972611189,28.45195446764542
1-3257,9,17,1-3257,37,2,1,8,1003.8038437366486,27.129833614504015
1-3174,1,5,1-3174,117,30,3,19,3034.2841288745403,25.93405238354308
1-8864,22,24,1-8864,39,2,1,2,1002.4509609341621,25.703870793183643
1-8990,22,24,1-8990,40,6,1,2,1006.4509609341621,25.161274023354053
1-8368,1,1,1-8368,80,5,2,8,2006.8038437366486,25.085048046708106
1-2006,20,23,1-2006,40,2,1,2,1002.4509609341621,25.061274023354052
1-7579,19,21,1-7579,40,1,1,3,1001.6764414012432,25.04191103503108
1-1633,1,1,1-1633,399,20,9,24,9025.411531209946,22.620079025588836
MLG24,6,6,MLG24,49,11,1,10,1013.2548046708107,20.67866948307777
MLG37,20,23,MLG37,50,5,1,3,1005.6764414012432,20.113528828024865
1-8808,22,24,1-8808,52,5,1,3,1005.6764414012432,19.339931565408524
1-10808,1,1,1-10808,54,0,1,1,1000.2254804670811,18.522694082723724
1-8121,1,1,1-8121,110,3,2,14,2006.156726539135,18.237788423083046
1-3246,19,21,1-3246,116,12,2,16,2015.6076874732971,17.375928340287043
1-8087,16,15,1-8087,58,5,1,11,1007.4802851378918,17.370349743756755
1-8371,13,11,1-8371,255,15,4,14,4018.156726539135,15.757477358977
MLG27,6,6,MLG27,67,14,1,27,1020.0879726111889,15.225193621062521
1-4654,1,1,1-4654,138,4,2,34,2011.6663358807564,14.577292288990988
MLG82,5,5,MLG82,71,23,1,17,1026.8331679403782,14.46243898507575
1-1070,13,11,1-1070,280,20,4,52,4031.7249842882156,14.399017801029341
MLG42,20,23,MLG42,72,9,1,1,1009.2254804670811,14.017020562042793
1-9294,22,24,1-9294,74,13,1,4,1013.9019218683243,13.701377322544923
1-7306,19,21,1-7306,159,22,2,22,2026.9605702757835,12.74817968726908
1-8681,8,19,1-8681,260,107,3,41,3116.244699150324,11.985556535193552
1-0918,1,21,1-0918,179,46,2,71,2062.009113162756,11.519603984149475
MLG29,20,23,MLG29,93,7,1,5,1008.1274023354053,10.840079595004358
1-0677,20,23,1-0677,187,17,2,5,2018.1274023354053,10.792125146178638
1-3186,1,1,1-3186,796,59,8,117,8085.381214648485,10.157514088754379
MLG53,23,14,MLG53,216,53,2,25,2058.6370116770267,9.53072690591216
1-6678,4,4,1-6678,213,6,2,19,2010.2841288745403,9.437953656687982
1-1136,3,3,1-1136,113,15,1,21,1019.7350898087025,9.024204334590287
MLG66,13,11,MLG66,229,34,2,128,2062.861499786377,9.008128820027848
MLG52,22,24,MLG52,112,5,1,0,1005.0,8.973214285714286
1-7302,23,14,1-7302,240,68,2,17,2071.833167940378,8.632638199751575
1-1887,5,5,1-1887,119,18,1,20,1022.5096093416214,8.592517725559844
1-1035,8,19,1-1035,249,34,2,32,2041.2153749465942,8.197652108219254
1-0917,11,16,1-0917,134,23,1,20,1027.5096093416214,7.667982159265831
MLG36,22,24,MLG36,136,4,1,5,1005.1274023354053,7.3906426642309215
1-3693,19,21,1-3693,143,34,1,20,1038.5096093416214,7.262304960430919
MLG67,5,5,MLG67,293,48,2,55,2060.401425689459,7.032086777097129
1-1099,1,1,1-1099,149,0,1,1,1000.2254804670811,6.712922687698531
MLG68,19,21,MLG68,152,5,1,1,1005.2254804670811,6.613325529388692
MLG26,20,23,MLG26,155,19,1,10,1021.2548046708107,6.588740675295553
MLG33,20,23,MLG33,161,8,1,7,1009.5783632695675,6.270673063786133
MLG09,17,8,MLG09,174,13,1,41,1022.2446991503239,5.874969535346689
1-5531,21,19,1-5531,199,65,1,27,1071.087972611189,5.382351621161753
MLG61,19,21,MLG61,218,26,1,54,1038.1759452223778,4.762274978084302
1-0691,17,8,1-0691,450,54,2,146,2086.920148193836,4.637600329319636
MLG13,7,7,MLG13,225,36,1,17,1039.8331679403782,4.621480746401681
1-9365,14,10,1-9365,243,16,1,66,1030.8817108273506,4.242311567190743
1-19755,9,17,1-19755,517,110,2,105,2133.6754490435123,4.127031816331745
MLG70,5,5,MLG70,269,29,1,95,1050.4206443727016,3.9049094586345787
1-7172,11,16,1-7172,284,55,1,110,1079.8028513789177,3.8021227161229496
MLG15,7,7,MLG15,559,69,2,152,2103.2730309963226,3.762563561710774
1-7946,16,15,1-7946,289,31,1,64,1045.4307498931885,3.6174074390767768
1-1687,3,3,1-1687,325,29,1,90,1049.2932420372963,3.2285945908839886
1-0708,4,4,1-0708,408,29,1,50,1040.2740233540535,2.549691233710915
1-7326,7,7,1-7326,42,100,0,1,100.22548046708107,2.3863209635019302
MLG14,17,8,MLG14,462,53,1,36,1061.1172968149185,2.296790685746577
MLG08,7,7,MLG08,532,56,1,72,1072.234593629837,2.0154785594545808
MLG12,9,17,MLG12,569,46,1,54,1058.1759452223778,1.8597116787739505
MLG02,14,10,MLG02,755,41,1,43,1050.695660084486,1.391649880906604
1-6511,8,19,1-6511,144,65,0,75,81.91103503108025,0.5688266321602795
1-5303,12,12,1-5303,4,2,0,0,2.0,0.5
1-3254,9,17,1-3254,68,27,0,15,30.38220700621605,0.4467971618561184
MLG69,24,13,MLG69,73,30,0,4,30.90192186832428,0.423313998196223
1-5687,12,12,1-5687,83,33,0,5,34.12740233540535,0.4111735221133175
1-7721,19,21,1-7721,12,4,0,3,4.67644140124321,0.3897034501036008
1-18927,7,7,1-18927,30,10,0,5,11.12740233540535,0.37091341118017834
1-11388,23,14,1-11388,28,10,0,1,10.22548046708107,0.36519573096718105
1-4394,10,18,1-4394,190,52,0,76,69.13651549816132,0.3638763973587438
1-17969,24,13,1-17969,22,6,0,6,7.35288280248642,0.3342219455675645
1-6249,9,11,1-6249,64,19,0,10,21.2548046708107,0.3321063229814172
1-19093,6,6,1-19093,36,9,0,13,11.93124607205391,0.3314235020014975
MLG43,2,2,MLG43,39,12,0,4,12.90192186832428,0.3308185094442123
1-7770,17,8,1-7770,23,4,0,16,7.607687473297119,0.3307690205781356
1-10042,15,9,1-10042,21,6,0,4,6.90192186832428,0.32866294611068
1-9100,12,12,1-9100,142,41,0,21,45.73508980870247,0.3220780972443836
1-2083,23,14,1-2083,48,13,0,9,15.02932420372963,0.31311092091103393
1-6506,13,11,1-6506,70,7,0,64,21.430749893188477,0.30615356990269255
1-5655,5,5,1-5655,31,8,0,6,9.35288280248642,0.30170589685440063
1-4874,17,8,1-4874,224,58,0,42,67.47017961740494,0.30120615900627207
1-4874,18,8,1-4874,224,58,0,42,67.47017961740494,0.30120615900627207
1-0487,18,20,1-0487,18,4,0,6,5.35288280248642,0.2973823779159122
1-4776,18,20,1-4776,33,7,0,12,9.70576560497284,0.2941141092416012
1-1166,9,17,1-1166,118,27,0,31,33.98989447951317,0.2880499532162133
1-11522,24,13,1-11522,24,6,0,4,6.90192186832428,0.287580077846845
MLG47,24,13,MLG47,106,2,0,125,30.185058385133743,0.2847647017465447
1-9253,23,14,1-9253,30,7,0,6,8.35288280248642,0.27842942674954735
1-3056,18,20,1-3056,250,28,0,184,69.48840594291687,0.2779536237716675
1-6214,17,8,1-6214,65,14,0,18,18.05864840745926,0.27782536011475784
1-9115,17,8,1-9115,22,5,0,4,5.90192186832428,0.2682691758329218
1-6501,24,13,1-6501,107,14,0,64,28.430749893188477,0.2657079429269951
1-8567,6,6,1-8567,388,75,0,123,102.7340974509716,0.26477860167776185
1-9040,11,16,1-9040,55,12,0,11,14.48028513789177,0.26327791159803215
1-0305,17,8,1-0305,12,2,0,5,3.1274023354053497,0.26061686128377914
1-8062,24,13,1-8062,17,1,0,15,4.382207006216049,0.2577768827185911
1-19884,8,19,1-19884,60,15,0,2,15.45096093416214,0.257516015569369
1-7900,18,20,1-7900,75,16,0,14,19.15672653913498,0.2554230205217997
1-3301,23,14,1-3301,18,3,0,7,4.57836326956749,0.25435351497597164
