Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-10981,18,21,1-10981,34,7,1,4,1010.8869655132294,29.731969573918512
1-3216,18,2,1-3216,38,7,1,3,1009.915224134922,26.576716424603212
1-8711,11,9,1-8711,48,14,1,5,1018.8587068915367,21.226223060240347
MLG24,20,21,MLG24,49,3,1,4,1006.8869655132294,20.54871358190264
MLG27,20,21,MLG27,67,8,1,5,1012.8587068915367,15.117294132709503
1-1887,18,2,1-1887,119,47,1,24,1070.3217930793762,8.994300782179632
1-6511,18,2,1-6511,144,48,1,41,1087.841396510601,7.55445414243473
MLG09,18,2,MLG09,174,33,1,51,1082.5588102936745,6.221602358009624
1-5642,20,21,1-5642,166,19,1,10,1028.7174137830734,6.1970928541149
MLG13,1,11,MLG13,225,26,1,25,1050.2935344576836,4.667971264256371
1-8371,22,9,1-8371,255,21,1,35,1055.010948240757,4.137297836238263
MLG15,1,11,MLG15,559,56,2,252,2300.8788273334503,4.116062302922094
MLG11,18,2,MLG11,493,13,1,235,1241.3592239022255,2.5179700281992403
MLG08,1,11,MLG08,532,86,1,62,1146.2479654550552,2.1546014388252916
MLG12,18,2,MLG12,569,34,1,159,1188.5068791508675,2.0887642867326317
1-3734,8,13,1-3734,4,4,0,1,4.9717413783073425,1.2429353445768356
1-6764,12,2,1-6764,38,38,0,1,38.97174137830734,1.0255721415344037
1-3079,9,3,1-3079,34,0,0,34,33.039206862449646,0.9717413783073425
1-4618,12,22,1-4618,1,0,0,1,0.9717413783073425,0.9717413783073425
MLG71,12,22,MLG71,144,1,0,135,132.18508607149124,0.917951986607578
1-0295,16,10,1-0295,24,9,0,12,20.66089653968811,0.8608706891536713
1-10882,19,5,1-10882,14,11,0,1,11.971741378307343,0.8551243841648102
1-11533,13,12,1-11533,20,5,0,12,16.66089653968811,0.8330448269844055
1-3081,7,1,1-3081,42,1,0,34,34.039206862449646,0.8104573062488011
1-6678,14,4,1-6678,213,12,0,165,172.33732742071152,0.8090954339000541
MLG74,19,5,MLG74,177,22,0,121,139.58070677518845,0.7885915637016296
1-6625,5,19,1-6625,67,9,0,45,52.728362023830414,0.7869904779676181
1-7038,21,24,1-7038,163,0,0,132,128.2698619365692,0.7869316683225105
1-6506,9,3,1-6506,70,40,0,14,53.604379296302795,0.7657768470900399
1-20100,1,11,1-20100,31,12,0,12,23.66089653968811,0.7632547270867133
1-7488,9,3,1-7488,65,21,0,29,49.18049997091293,0.7566230764755836
1-3142,8,13,1-3142,4,3,0,0,3.0,0.75
1-20077,11,18,1-20077,28,21,0,0,21.0,0.75
1-5109,19,5,1-5109,37,14,0,14,27.604379296302795,0.746064305305481
1-0529,17,7,1-0529,124,13,0,81,91.71105164289474,0.739605255184635
1-2292,6,14,1-2292,252,38,0,150,183.76120674610138,0.7292111378813547
1-8808,18,2,1-8808,52,28,0,10,37.717413783073425,0.7253348804437197
MLG73,17,7,MLG73,173,5,0,121,122.58070677518845,0.7085589987005112
MLG43,2,6,MLG43,39,13,0,15,27.576120674610138,0.7070800172976959
1-3472,19,5,1-3472,28,6,0,14,19.604379296302795,0.7001564034393856
1-20081,1,11,1-20081,20,10,0,4,13.88696551322937,0.6943482756614685
1-5696,15,17,1-5696,80,2,0,55,55.44577580690384,0.693072197586298
1-10043,16,10,1-10043,61,4,0,39,41.89791375398636,0.6868510451473173
1-4394,4,9,1-4394,190,69,0,63,130.21970683336258,0.6853668780703294
1-2318,3,15,1-2318,13,5,0,4,8.88696551322937,0.6836127317868747
1-9291,8,13,1-9291,78,27,0,27,53.23701721429825,0.6825258617217724
1-17965,17,7,1-17965,10,0,0,7,6.802189648151398,0.6802189648151398
MLG06,14,4,MLG06,634,86,0,350,426.1094824075699,0.6720969754062617
1-9225,1,11,1-9225,18,8,0,4,11.88696551322937,0.6603869729571872
1-7332,3,15,1-7332,53,0,0,36,34.98268961906433,0.6600507475295156
1-0582,17,7,1-0582,70,17,0,30,46.152241349220276,0.6593177335602897
MLG64,4,9,MLG64,129,16,0,71,84.99363785982132,0.6588654097660568
1-5199,17,7,1-5199,3,1,0,1,1.9717413783073425,0.6572471261024475
1-8940,14,4,1-8940,3,1,0,1,1.9717413783073425,0.6572471261024475
MLG63,4,9,MLG63,543,34,0,322,346.9007238149643,0.6388595282043541
1-3182,4,9,1-3182,20,1,0,12,12.66089653968811,0.6330448269844056
1-19093,3,15,1-19093,36,10,0,13,22.632637917995453,0.6286843866109848
1-9466,2,6,1-9466,8,1,0,4,4.88696551322937,0.6108706891536713
1-3174,17,7,1-3174,117,27,0,45,70.72836202383041,0.6045159147335932
1-18794,15,17,1-18794,29,1,0,17,17.519603431224823,0.6041242562491318
1-6533,5,19,1-6533,21,0,0,13,12.632637917995453,0.6015541865712121
1-7081,2,6,1-7081,99,25,0,35,59.01094824075699,0.5960701842500706
1-3186,9,3,1-3186,796,156,0,321,467.92898243665695,0.5878504804480615
1-19121,3,15,1-19121,75,10,0,34,43.039206862449646,0.5738560914993286
1-7444,19,5,1-7444,14,6,0,2,7.943482756614685,0.5673916254724775
1-7883,16,10,1-7883,33,7,0,12,18.66089653968811,0.5654817133238821
1-3117,9,3,1-3117,7,2,0,2,3.943482756614685,0.5633546795163836
1-4654,9,3,1-4654,138,32,0,47,77.6718447804451,0.5628394549307616
