Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,256,256,1-3037,18,9,1-3037,467,70,3,35,3083.4207271039486,6.6026139766679846
364,364,364,364,364,364,MLG02,18,9,MLG02,755,73,3,17,3079.5186388790607,4.0788326342769015
353,353,353,353,353,353,1-8681,11,16,1-8681,260,30,1,57,1051.8566127121449,4.045602356585173
158,158,158,158,158,158,MLG12,11,16,MLG12,569,7,1,227,1094.0430015027523,1.9227469270698634
384,384,384,384,384,384,1-0584,8,12,1-0584,41,14,0,9,17.451044112443924,0.42563522225472983
293,293,293,293,293,293,MLG20,19,11,MLG20,55,18,0,11,22.21794280409813,0.4039625964381478
467,467,467,467,467,467,MLG82,19,11,MLG82,71,24,0,11,28.21794280409813,0.3974358141422272
445,445,445,445,445,445,MLG61,17,18,MLG61,218,20,0,155,79.43464860320091,0.3643791220330317
345,345,345,345,345,345,1-2364,15,10,1-2364,88,12,0,52,31.93936598300934,0.3629473407160152
491,491,491,491,491,491,MLG51,10,13,MLG51,99,20,0,41,35.72142317891121,0.3608224563526385
155,155,155,155,155,155,1-7462,5,8,1-7462,336,14,0,277,120.21546879410744,0.35778413331579595
358,358,358,358,358,358,MLG18,20,21,MLG18,72,15,0,27,25.353132337331772,0.3521268380184968
50,50,50,50,50,50,MLG14,20,21,MLG14,462,43,0,309,161.48584786057472,0.3495364672306812
494,494,494,494,494,494,MLG37,1,15,MLG37,50,14,0,9,17.451044112443924,0.3490208822488785
499,499,499,499,499,499,1-3135,13,14,1-3135,101,21,0,32,33.270379066467285,0.32940969372739887
319,319,319,319,319,319,1-20040,18,18,1-20040,22,6,0,3,7.150348037481308,0.325015819885514
77,77,77,77,77,77,1-7567,8,17,1-7567,27,7,0,4,8.53379738330841,0.31606656975216335
115,115,115,115,115,115,1-3254,2,15,1-3254,68,16,0,14,21.368290841579437,0.3142395711996976
148,148,148,148,148,148,1-2028,10,13,1-2028,20,5,0,3,6.150348037481308,0.3075174018740654
423,423,423,423,423,423,1-5696,8,17,1-5696,80,23,0,1,23.383449345827103,0.29229311682283876
270,270,270,270,270,270,1-5655,15,10,1-5655,31,4,0,13,8.984841495752335,0.28983359663717206
43,43,43,43,43,43,1-7518,21,12,1-7518,169,17,0,83,48.82629570364952,0.28891299232928713
388,388,388,388,388,388,1-8019,21,12,1-8019,320,62,0,79,92.29249832034111,0.28841405725106595
305,305,305,305,305,305,1-7472,5,8,1-7472,12,0,0,9,3.451044112443924,0.287587009370327
413,413,413,413,413,413,1-1763,10,13,1-1763,35,10,0,0,10.0,0.2857142857142857
277,277,277,277,277,277,P1-6891,2,15,P1-6891,7,2,0,0,2.0,0.2857142857142857
416,416,416,416,416,416,1-3246,10,13,1-3246,116,30,0,8,33.06759476661682,0.2850654721260071
496,496,496,496,496,496,1-18973,1,1,1-18973,39,11,0,0,11.0,0.28205128205128205
482,482,482,482,482,482,1-11534,8,19,1-11534,12,3,0,1,3.3834493458271027,0.2819541121522586
174,174,174,174,174,174,1-6568,13,14,1-6568,394,29,0,208,108.75746393203735,0.2760341724163385
38,38,38,38,38,38,1-10018,8,17,1-10018,40,11,0,0,11.0,0.275
318,318,318,318,318,318,1-3496,13,14,1-3496,192,27,0,67,52.69110617041588,0.2744328446375827
61,61,61,61,61,61,1-7306,8,17,1-7306,159,35,0,22,43.43588560819626,0.27318167049180037
142,142,142,142,142,142,MLG17,14,20,MLG17,76,15,0,15,20.75174018740654,0.2730492129921913
280,280,280,280,280,280,MLG09,2,15,MLG09,174,27,0,53,47.32281532883644,0.27197020303928987
157,157,157,157,157,157,1-2318,15,10,1-2318,13,2,0,4,3.5337973833084106,0.2718305679468008
229,229,229,229,229,229,1-6569,21,12,1-6569,360,11,0,224,96.892653465271,0.2691462596257528
430,430,430,430,430,430,1-8718,5,8,1-8718,333,42,0,124,89.54771888256073,0.2689120687163986
398,398,398,398,398,398,MLG65,20,21,MLG65,155,29,0,33,41.65382841229439,0.2687343768535122
346,346,346,346,346,346,1-10823,16,4,1-10823,10,0,0,7,2.6841454207897186,0.26841454207897186
493,493,493,493,493,493,1-3162,17,18,1-3162,35,7,0,6,9.300696074962616,0.26573417357036044
484,484,484,484,484,484,MLG35,3,19,MLG35,44,9,0,7,11.684145420789719,0.2655487595634027
340,340,340,340,340,340,1-0487,19,13,1-0487,18,4,0,2,4.766898691654205,0.2648277050919003
46,46,46,46,46,46,1-3056,5,8,1-3056,250,13,0,136,65.14911103248596,0.26059644412994387
257,257,257,257,257,257,MLG06,10,13,MLG06,634,136,0,76,165.1421502828598,0.26047657773321736
18,18,18,18,18,18,1-5635,15,10,1-5635,417,14,0,245,107.94508972764015,0.2588611264451802
360,360,360,360,360,360,MLG67,17,18,MLG67,293,63,0,32,75.27037906646729,0.2568954916944276
153,153,153,153,153,153,MLG43,1,1,MLG43,39,10,0,0,10.0,0.2564102564102564
245,245,245,245,245,245,1-10305,2,15,1-10305,28,6,0,3,7.150348037481308,0.2553695727671896
185,185,185,185,185,185,1-3301,6,2,1-3301,18,3,0,4,4.533797383308411,0.2518776324060228
331,331,331,331,331,331,1-9412,11,16,1-9412,15,3,0,2,3.7668986916542053,0.25112657944361366
83,83,83,83,83,83,1-1152,3,19,1-1152,112,20,0,21,28.052436262369156,0.2504681809140103
533,533,533,533,533,533,1-3371,2,11,1-3371,16,4,0,0,4.0,0.25
366,366,366,366,366,366,MLG63,3,19,MLG63,543,30,0,275,135.44857010245323,0.2494448804833393
210,210,210,210,210,210,1-3182,14,20,1-3182,20,0,0,13,4.984841495752335,0.24924207478761673
166,166,166,166,166,166,1-9454,18,9,1-9454,80,18,0,5,19.917246729135513,0.24896558411419392
508,508,508,508,508,508,1-8057,19,11,1-8057,50,7,0,14,12.368290841579437,0.24736581683158876
54,54,54,54,54,54,1-6957,21,12,1-6957,338,21,0,162,83.11879402399063,0.24591359178695452
451,451,451,451,451,451,1-7146,14,20,1-7146,18,4,0,1,4.383449345827103,0.24352496365706125
455,455,455,455,455,455,1-10981,5,8,1-10981,34,4,0,11,8.21794280409813,0.2417042001205332
104,104,104,104,104,104,1-9040,11,16,1-9040,55,9,0,11,13.21794280409813,0.24032623280178417
128,128,128,128,128,128,MLG33,19,11,MLG33,161,24,0,38,38.5710751414299,0.2395718952883845
433,433,433,433,433,433,MLG55,2,15,MLG55,110,8,0,47,26.022119253873825,0.23656472048976204
476,476,476,476,476,476,MLG01,21,12,MLG01,43,4,0,16,10.135189533233643,0.23570208216822425
498,498,498,498,498,498,MLG38,10,13,MLG38,26,6,0,0,6.0,0.23076923076923078
