Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-10981,18,23,1-10981,34,2,1,12,1010.0589444637299,29.707616013639115
MLG24,20,24,MLG24,49,1,1,0,1001.0,20.428571428571427
MLG26,22,24,MLG26,155,2,2,0,2002.0,12.916129032258064
1-4874,15,10,1-4874,224,16,2,30,2036.1473611593246,9.089943576604128
1-1887,18,13,1-1887,119,46,1,27,1064.1326250433922,8.942290966751195
1-6511,18,13,1-6511,144,27,1,20,1040.4315741062164,7.225219264626503
1-5642,20,23,1-5642,166,14,1,11,1021.387365758419,6.152935938303729
MLG13,1,14,MLG13,225,24,1,20,1037.4315741062164,4.610806996027629
1-8371,22,24,1-8371,255,39,1,0,1039.0,4.074509803921568
MLG15,1,14,MLG15,559,60,2,253,2229.909412443638,3.9891044945324468
MLG11,18,13,MLG11,493,8,1,334,1232.3072875738144,2.499609102583802
MLG08,1,14,MLG08,532,59,1,53,1094.5936713814735,2.0575069010929954
MLG12,18,13,MLG12,569,38,1,186,1162.9136391878128,2.043784954635875
1-1964,6,10,1-1964,48,32,0,6,36.02947223186493,0.7506140048305193
1-2006,11,2,1-2006,40,27,0,4,29.686314821243286,0.7421578705310822
1-9225,1,14,1-9225,18,8,0,7,12.70105093717575,0.7056139409542084
1-3523,8,11,1-3523,497,41,0,458,348.58304703235626,0.7013743401053446
1-3079,9,3,1-3079,34,0,0,34,22.833675980567932,0.6715787053108215
1-0337,5,7,1-0337,11,4,0,5,7.357893526554108,0.6688994115049188
1-10217,17,8,1-10217,4,2,0,1,2.6715787053108215,0.6678946763277054
1-5873,19,5,1-5873,3,2,0,0,2.0,0.6666666666666666
1-8899,2,6,1-8899,3,2,0,0,2.0,0.6666666666666666
1-6591,19,18,1-6591,79,16,0,51,50.2505139708519,0.6360824553272392
1-18770,5,7,1-18770,10,5,0,2,6.343157410621643,0.6343157410621643
1-7464,14,4,1-7464,48,23,0,11,30.387365758419037,0.6330701199670633
1-11523,10,17,1-11523,24,7,0,12,15.058944463729858,0.6274560193220774
1-7472,11,2,1-7472,12,2,0,8,7.372629642486572,0.6143858035405477
1-5109,19,5,1-5109,37,14,0,13,22.73052316904068,0.6143384640281265
