Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,1-3037,18,8,1-3037,467,68,3,60,3084.4636313915253,6.604847176427249
364,364,364,364,MLG02,18,8,MLG02,755,69,3,252,3138.147251844406,4.156486426283982
353,353,353,353,1-8681,11,12,1-8681,260,27,1,81,1049.225902378559,4.035484239917535
158,158,158,158,MLG12,11,12,MLG12,569,28,1,251,1096.8728579878807,1.927720312808226
433,433,433,433,MLG55,2,21,MLG55,110,65,0,2,65.54878771305084,0.595898070118644
501,501,501,501,MLG56,17,22,MLG56,109,55,0,33,64.0549972653389,0.5876605253700816
359,359,359,359,1-6166,4,3,1-6166,117,43,0,45,55.34772354364395,0.47305746618499106
499,499,499,499,1-3135,13,14,1-3135,101,36,0,42,47.52454197406769,0.4705400195452246
358,358,358,358,MLG18,20,6,MLG18,72,30,0,7,31.920756995677948,0.4433438471621937
28,28,28,28,1-7081,20,6,1-7081,99,37,0,7,38.92075699567795,0.3931389595523025
398,398,398,398,MLG65,20,6,MLG65,155,49,0,35,58.60378497838974,0.37808893534444993
131,131,131,131,MLG13,8,13,MLG13,225,61,0,77,82.12832695245743,0.36501478645536634
416,416,416,416,1-3246,10,15,1-3246,116,40,0,6,41.64636313915253,0.3590203718892459
142,142,142,142,MLG17,14,10,MLG17,76,24,0,11,27.018332421779633,0.35550437397078466
183,183,183,183,1-18927,17,5,1-18927,30,6,0,16,10.390301704406738,0.34634339014689125
61,61,61,61,1-7306,8,13,1-7306,159,48,0,24,54.58545255661011,0.3433047330604409
257,257,257,257,MLG06,10,15,MLG06,634,148,0,245,215.22649484872818,0.33947396663837254
393,393,393,393,1-2292,2,21,1-2292,252,32,0,177,80.56771260499954,0.3197131452579347
83,83,83,83,1-1152,3,11,1-1152,112,30,0,20,35.48787713050842,0.31685604580811094
385,385,385,385,MLG70,19,19,MLG70,269,41,0,159,84.62862318754196,0.3146045471655835
316,316,316,316,1-4776,5,9,1-4776,33,9,0,5,10.371969282627106,0.31430209947354865
391,391,391,391,1-8165,14,10,1-8165,420,62,0,250,130.59846413135529,0.3109487241222745
174,174,174,174,1-6568,13,14,1-6568,394,67,0,197,121.05558973550797,0.3072476896840304
430,430,430,430,1-8718,5,9,1-8718,333,80,0,72,99.75635766983032,0.2995686416511421
456,456,456,456,1-2006,16,12,1-2006,40,3,0,32,11.780603408813477,0.2945150852203369
454,454,454,454,1-6678,10,15,1-6678,213,30,0,118,62.378475069999695,0.29285669046948215
484,484,484,484,MLG35,3,11,MLG35,44,10,0,10,12.743938565254211,0.2896349673921412
455,455,455,455,1-10981,5,9,1-10981,34,8,0,6,9.646363139152527,0.2837165629162508
153,153,153,153,MLG43,1,20,MLG43,39,7,0,14,10.841513991355896,0.27798753823989475
41,41,41,41,MLG24,3,11,MLG24,49,9,0,16,13.390301704406738,0.27327146335523955
29,29,29,29,1-8090,10,15,1-8090,14,3,0,3,3.8231815695762634,0.27308439782687594
565,565,565,565,1-19069,10,15,1-19069,11,3,0,0,3.0,0.2727272727272727
147,147,147,147,1-7172,7,5,1-7172,284,35,0,154,77.25665390491486,0.2720304714961791
374,374,374,374,MLG74,18,8,MLG74,177,37,0,39,47.701360404491425,0.2694992113248103
236,236,236,236,1-9245,1,20,1-9245,23,4,0,8,6.195150852203369,0.26935438487840735
371,371,371,371,MLG66,7,5,MLG66,229,19,0,153,60.982260048389435,0.26629807881392764
281,281,281,281,1-8126,18,8,1-8126,34,9,0,0,9.0,0.2647058823529412
486,486,486,486,1-6506,9,18,1-6506,70,6,0,45,18.34772354364395,0.26211033633777076
467,467,467,467,MLG82,19,19,MLG82,71,18,0,2,18.548787713050842,0.2612505311697302
355,355,355,355,1-8666,14,10,1-8666,89,15,0,30,23.231815695762634,0.2610316370310408
251,251,251,251,MLG27,1,20,MLG27,67,12,0,20,17.487877130508423,0.2610130915001257
458,458,458,458,1-9063,8,15,1-9063,35,9,0,0,9.0,0.2571428571428571
505,505,505,505,1-7936,7,5,1-7936,59,14,0,4,15.097575426101685,0.2558911089169777
219,219,219,219,1-8371,15,7,1-8371,255,59,0,22,65.03666484355927,0.25504574448454614
246,246,246,246,1-9232,13,14,1-9232,20,4,0,4,5.097575426101685,0.25487877130508424
