Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,1-3037,18,9,1-3037,467,69,3,69,3092.4720403002575,6.621995803640808
364,364,MLG02,18,9,MLG02,755,74,3,301,3176.3925236286595,4.207142415402198
353,353,1-8681,11,13,1-8681,260,42,1,81,1069.5541342655197,4.113669747175075
158,158,MLG12,11,13,MLG12,569,18,1,251,1103.3837987734005,1.939163090990159
507,507,1-19067,10,16,1-19067,8,7,0,1,7.340174497105181,0.9175218121381477
439,439,1-8062,12,4,1-8062,17,11,0,2,11.680348994210362,0.6870793526006096
501,501,MLG56,17,6,MLG56,109,22,0,152,73.70652355998755,0.6762066381650234
528,528,MLG77,14,11,MLG77,9,6,0,0,6.0,0.6666666666666666
162,162,1-8242,19,18,1-8242,11,7,0,0,7.0,0.6363636363636364
488,488,1-18369,3,7,1-18369,7,4,0,1,4.340174497105181,0.620024928157883
492,492,1-3257,19,18,1-3257,37,19,0,6,21.041046982631087,0.5686769454765159
414,414,1-5140,3,7,1-5140,10,5,0,2,5.680348994210362,0.5680348994210362
481,481,1-19851,18,9,1-19851,25,11,0,8,13.72139597684145,0.548855839073658
108,108,1-0917,3,7,1-0917,134,56,0,51,73.34889935236424,0.547379845913166
359,359,1-6166,4,3,1-6166,117,43,0,52,60.68907384946942,0.518710032901448
477,477,1-20081,12,4,1-20081,20,10,0,1,10.340174497105181,0.5170087248552591
553,553,1-17965,18,9,1-17965,10,3,0,6,5.041046982631087,0.5041046982631088
524,524,1-3734,10,16,1-3734,4,2,0,0,2.0,0.5
549,549,1-10622,18,9,1-10622,4,2,0,0,2.0,0.5
319,319,1-20040,18,9,1-20040,22,9,0,5,10.700872485525906,0.4864032947966321
306,306,1-18987,5,10,1-18987,34,14,0,7,16.38122147973627,0.4818006317569491
376,376,1-18412,19,18,1-18412,56,26,0,1,26.34017449710518,0.4703602588768782
542,542,1-5287,5,10,1-5287,18,7,0,4,8.360697988420725,0.4644832215789292
499,499,1-3135,13,15,1-3135,101,36,0,32,46.8855839073658,0.46421370205312673
290,290,1-0447,4,3,1-0447,65,23,0,21,30.143664439208806,0.46374868368013544
215,215,1-7430,8,14,1-7430,17,7,0,2,7.680348994210362,0.4517852349535507
458,458,1-9063,8,14,1-9063,35,13,0,8,15.72139597684145,0.44918274219547
167,167,1-9287,20,12,1-9287,21,7,0,7,9.381221479736269,0.4467248323683937
307,307,1-5199,11,13,1-5199,3,1,0,1,1.3401744971051812,0.4467248323683937
544,544,1-20124,15,8,1-20124,3,1,0,1,1.3401744971051812,0.4467248323683937
225,225,1-17970,5,10,1-17970,36,13,0,9,16.06157047394663,0.4461547353874064
423,423,1-5696,8,14,1-5696,80,34,0,3,35.020523491315544,0.4377565436414443
484,484,MLG35,3,7,MLG35,44,12,0,21,19.143664439208806,0.43508328270929103
142,142,MLG17,14,11,MLG17,76,29,0,11,32.74191946815699,0.43081472984417096
67,67,1-19989,3,7,1-19989,4,1,0,2,1.6803489942103624,0.4200872485525906
467,467,MLG82,19,18,MLG82,71,28,0,5,29.700872485525906,0.4183221476834635
324,324,1-3369,19,18,1-3369,8,3,0,1,3.340174497105181,0.41752181213814765
291,291,1-17979,7,5,1-17979,17,6,0,3,7.020523491315544,0.4129719700773849
351,351,1-9399,12,4,1-9399,38,15,0,2,15.680348994210362,0.41264076300553587
90,90,MLG83,17,6,MLG83,88,29,0,20,35.803489942103624,0.40685784025117755
471,471,1-8618,3,7,1-8618,53,20,0,4,21.360697988420725,0.40303203751737215
80,80,1-21411,1,23,1-21411,5,2,0,0,2.0,0.4
254,254,1-9230,12,4,1-9230,5,2,0,0,2.0,0.4
96,96,1-10725,10,16,1-10725,27,10,0,2,10.680348994210362,0.39556848126705046
131,131,MLG13,8,14,MLG13,225,61,0,76,86.85326177999377,0.3860144967999723
453,453,MLG45,7,5,MLG45,179,57,0,34,68.56593290157616,0.38304990447807913
435,435,1-10882,3,7,1-10882,14,4,0,4,5.360697988420725,0.38290699917290894
20,20,1-3141,1,23,1-3141,14,4,0,4,5.360697988420725,0.38290699917290894
186,186,1-8162,20,12,1-8162,22,8,0,1,8.340174497105181,0.3790988407775082
559,559,1-9466,20,12,1-9466,8,3,0,0,3.0,0.375
213,213,1-8859,17,6,1-8859,36,10,0,10,13.401744971051812,0.3722706936403281
500,500,MLG50,12,4,MLG50,168,33,0,86,62.255006751045585,0.37056551637527135
537,537,1-9499,4,3,1-9499,36,6,0,21,13.143664439208806,0.3651017899780224
228,228,1-18816,5,10,1-18816,44,1,0,44,15.967677872627974,0.3629017698324539
257,257,MLG06,10,16,MLG06,634,136,0,272,228.5274632126093,0.36045341200727016
191,191,1-9285,5,10,1-9285,30,8,0,8,10.72139597684145,0.357379865894715
470,470,1-10043,7,5,1-10043,61,20,0,5,21.700872485525906,0.35575200795944106
174,174,1-6568,13,15,1-6568,394,68,0,208,138.7562953978777,0.35217333857329364
512,512,1-9121,18,9,1-9121,22,7,0,2,7.680348994210362,0.3491067724641074
391,391,1-8165,14,11,1-8165,420,62,0,248,146.36327528208494,0.3484839887668689
384,384,1-0584,8,14,1-0584,41,6,0,24,14.16418793052435,0.3454679983054719
6,6,MLG58,3,7,MLG58,66,18,0,14,22.762442959472537,0.34488549938594754
61,61,1-7306,8,14,1-7306,159,49,0,17,54.78296645078808,0.3445469588099879
358,358,MLG18,20,12,MLG18,72,20,0,14,24.762442959472537,0.343922818881563
223,223,1-5109,7,5,1-5109,37,10,0,8,12.72139597684145,0.34382151288760676
574,574,1-4618,3,7,1-4618,1,0,0,1,0.3401744971051812,0.3401744971051812
388,388,1-8019,21,17,1-8019,320,70,0,114,108.77989266999066,0.3399371645937208
572,572,1-9584,4,3,1-9584,8,1,0,5,2.700872485525906,0.33760906069073826
573,573,1-3100,3,7,1-3100,4,1,0,1,1.3401744971051812,0.3350436242762953
293,293,MLG20,19,18,MLG20,55,16,0,6,18.041046982631087,0.32801903604783794
455,455,1-10981,5,10,1-10981,34,8,0,9,11.061570473946631,0.32534030805725384
480,480,1-1514,7,5,1-1514,64,15,0,17,20.78296645078808,0.32473385079356376
150,150,P1-0004,3,7,P1-0004,60,14,0,16,19.4427919536829,0.32404653256138166
281,281,1-8126,18,9,1-8126,34,11,0,0,11.0,0.3235294117647059
399,399,1-8087,3,7,1-8087,58,14,0,14,18.762442959472537,0.3234903958529748
336,336,1-8678,17,6,1-8678,74,16,0,23,23.824013433419168,0.3219461274786374
541,541,1-7301,11,13,1-7301,26,7,0,4,8.360697988420725,0.321565307246951
555,555,1-20068,14,11,1-20068,45,9,0,16,14.4427919536829,0.3209509323040644
430,430,1-8718,5,10,1-8718,333,81,0,71,105.15238929446787,0.31577294082422785
413,413,1-1763,10,16,1-1763,35,10,0,3,11.020523491315544,0.3148720997518727
316,316,1-4776,5,10,1-4776,33,9,0,4,10.360697988420725,0.31396054510365834
416,416,1-3246,10,16,1-3246,116,31,0,15,36.10261745657772,0.31122946083256653
163,163,1-1633,9,19,1-1633,399,16,0,313,122.47461759392172,0.3069539288068214
119,119,1-7476,18,9,1-7476,22,5,0,5,6.700872485525906,0.30458511297845026
394,394,1-8808,11,13,1-8808,52,11,0,14,15.762442959472537,0.30312390306677955
270,270,1-5655,15,8,1-5655,31,7,0,7,9.381221479736269,0.30262004773342804
445,445,MLG61,17,6,MLG61,218,53,0,38,65.92663088999689,0.30241573802750865
64,64,1-8729,20,12,1-8729,53,1,0,44,15.967677872627974,0.30127694099298064
345,345,1-2364,15,8,1-2364,88,20,0,19,26.463315444998443,0.30071949369316414
518,518,1-3356,17,6,1-3356,28,5,0,10,8.401744971051812,0.3000623203947076
451,451,1-7146,14,11,1-7146,18,4,0,4,5.360697988420725,0.2978165549122625
11,11,1-8750,11,13,1-8750,45,11,0,7,13.381221479736269,0.2973604773274726
355,355,1-8666,14,11,1-8666,89,16,0,30,26.205234913155437,0.2944408417208476
440,440,1-9197,20,12,1-9197,16,3,0,5,4.700872485525906,0.29380453034536913
38,38,1-10018,8,14,1-10018,40,11,0,2,11.680348994210362,0.2920087248552591
378,378,1-5819,10,16,1-5819,23,6,0,2,6.680348994210362,0.29044995627001574
374,374,MLG74,18,9,MLG74,177,37,0,41,50.94715438131243,0.2878370304028951
473,473,1-3174,9,19,1-3174,117,4,0,86,33.255006751045585,0.28423082693201357
506,506,1-3302,12,4,1-3302,52,14,0,2,14.680348994210362,0.28231440373481465
195,195,1-3079,3,7,1-3079,34,0,0,28,9.524885918945074,0.2801437034983845
444,444,1-2083,15,8,1-2083,48,11,0,7,13.381221479736269,0.2787754474945056
535,535,1-9253,5,10,1-9253,30,8,0,1,8.340174497105181,0.2780058165701727
360,360,MLG67,17,6,MLG67,293,70,0,32,80.8855839073658,0.27606001333571945
83,83,1-1152,3,7,1-1152,112,14,0,49,30.66855035815388,0.2738263424835168
431,431,1-9115,5,10,1-9115,22,5,0,3,6.020523491315544,0.27366015869616106
472,472,MLG52,15,8,MLG52,112,2,0,84,30.574657756835222,0.27298801568602876
346,346,1-10823,16,21,1-10823,10,0,0,8,2.7213959768414497,0.272139597684145
128,128,MLG33,19,18,MLG33,161,39,0,14,43.76244295947254,0.27181641589734495
422,422,1-3405,9,19,1-3405,72,15,0,13,19.422268462367356,0.26975372864399105
318,318,1-3496,13,15,1-3496,192,29,0,67,51.79169130604714,0.26974839221899555
329,329,1-19755,7,5,1-19755,517,81,0,171,139.169839004986,0.2691873094874004
47,47,MLG15,12,4,MLG15,559,140,0,28,149.52488591894507,0.26748637910365847
379,379,1-5228,4,3,1-5228,180,11,0,109,48.07902018446475,0.26710566769147087
486,486,1-6506,9,19,1-6506,70,7,0,34,18.56593290157616,0.26522761287965946
156,156,1-2322,11,13,1-2322,14,2,0,5,3.700872485525906,0.26434803468042184
513,513,1-7453,12,4,1-7453,24,6,0,1,6.340174497105181,0.26417393737938255
427,427,1-8613,7,5,1-8613,37,5,0,14,9.762442959472537,0.26384980971547395
43,43,1-7518,21,17,1-7518,169,17,0,81,44.55413426551968,0.2636339305652052
490,490,1-6591,5,10,1-6591,79,5,0,46,20.648026866838336,0.26136742869415613
454,454,1-6678,10,16,1-6678,213,14,0,122,55.50128864683211,0.2605694302668174
283,283,1-1636,3,7,1-1636,22,4,0,5,5.700872485525906,0.25913056752390484
168,168,1-7636,7,5,1-7636,83,16,0,16,21.4427919536829,0.2583468910082277
10,10,1-7390,7,5,1-7390,43,6,0,15,11.102617456577718,0.2582004059669237
551,551,1-18869,18,9,1-18869,22,5,0,2,5.680348994210362,0.2581976815550165
155,155,1-7462,5,10,1-7462,336,40,0,136,86.26373160630465,0.25673729644733523
235,235,1-3077,18,9,1-3077,41,1,0,28,10.524885918945074,0.25670453460841647
514,514,1-6764,3,7,1-6764,38,8,0,5,9.700872485525906,0.25528611804015544
411,411,1-9135,7,5,1-9135,21,4,0,4,5.360697988420725,0.25527133278193925
321,321,MLG30,3,7,MLG30,66,10,0,20,16.803489942103624,0.2545983324561155
344,344,1-9294,14,11,1-9294,74,15,0,11,18.741919468156993,0.2532691820021215
121,121,1-8853,11,13,1-8853,33,8,0,1,8.340174497105181,0.2527325605183388
404,404,1-9291,4,3,1-9291,78,4,0,46,19.648026866838336,0.2518977803440812
485,485,MLG25,14,11,MLG25,12,2,0,3,3.0205234913155437,0.251710290942962
482,482,1-11534,8,14,1-11534,12,2,0,3,3.0205234913155437,0.251710290942962
317,317,1-3733,8,14,1-3733,16,3,0,3,4.020523491315544,0.2512827182072215
377,377,1-7901,14,11,1-7901,298,48,0,79,74.87378527130932,0.25125431299097084
465,465,1-8053,4,3,1-8053,55,8,0,17,13.78296645078808,0.25059939001432874
282,282,1-7711,5,10,1-7711,8,2,0,0,2.0,0.25
176,176,1-7356,5,10,1-7356,4,1,0,0,1.0,0.25
562,562,1-3142,8,14,1-3142,4,1,0,0,1.0,0.25
335,335,1-9276,21,17,1-9276,77,18,0,3,19.020523491315544,0.24701978560150056
166,166,1-9454,18,9,1-9454,80,18,0,5,19.700872485525906,0.24626090606907383
398,398,MLG65,20,12,MLG65,155,30,0,24,38.16418793052435,0.24622056729370548
161,161,1-7656,18,9,1-7656,48,6,0,17,11.78296645078808,0.24547846772475168
159,159,MLG36,20,12,MLG36,136,20,0,39,33.26680538710207,0.24460886314045638
387,387,1-3469,21,17,1-3469,40,4,0,17,9.78296645078808,0.24457416126970202
498,498,MLG38,10,16,MLG38,26,6,0,1,6.340174497105181,0.2438528652732762
415,415,1-7872,11,13,1-7872,124,21,0,27,30.184711421839893,0.24342509211161203
229,229,1-6569,21,17,1-6569,360,11,0,225,87.53926184866577,0.24316461624629382
147,147,1-7172,7,5,1-7172,284,24,0,132,68.90303361788392,0.2426163155559293
28,28,1-7081,20,12,1-7081,99,20,0,11,23.741919468156993,0.23981736836522216
287,287,1-9267,12,4,1-9267,14,3,0,1,3.340174497105181,0.23858389265037008
206,206,1-20065,1,23,1-20065,21,5,0,0,5.0,0.23809523809523808
