Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,1-3037,18,8,1-3037,467,69,3,69,3105.013942921534,6.648852126170309
364,364,MLG02,18,8,MLG02,755,74,3,301,3231.104301730171,4.279608346662478
353,353,1-8681,11,5,1-8681,260,33,1,77,1073.189472535625,4.127651817444712
158,158,MLG12,11,5,MLG12,569,38,1,124,1102.7207090184093,1.9379977311395593
37,37,1-8039,14,10,1-8039,12,1,0,22,12.482706438750029,1.0402255365625024
80,80,1-21411,1,20,1-21411,5,4,0,0,4.0,0.8
488,488,1-18369,3,6,1-18369,7,5,0,1,5.521941201761365,0.7888487431087664
439,439,1-8062,12,13,1-8062,17,11,0,3,12.565823605284095,0.7391660944284761
162,162,1-8242,19,21,1-8242,11,7,0,1,7.521941201761365,0.6838128365237605
528,528,MLG77,14,10,MLG77,9,6,0,0,6.0,0.6666666666666666
414,414,1-5140,3,6,1-5140,10,5,0,3,6.565823605284095,0.6565823605284095
553,553,1-17965,18,8,1-17965,10,3,0,6,6.13164721056819,0.613164721056819
481,481,1-19851,18,8,1-19851,25,11,0,8,15.17552961409092,0.6070211845636367
440,440,1-9197,20,11,1-9197,16,7,0,5,9.609706008806825,0.6006066255504265
290,290,1-0447,4,14,1-0447,65,23,0,29,38.13629485107958,0.5867122284781474
499,499,1-3135,13,3,1-3135,101,36,0,42,57.92153047397733,0.5734804997423498
559,559,1-9466,20,11,1-9466,8,4,0,1,4.521941201761365,0.5652426502201706
393,393,1-2292,2,19,1-2292,252,47,0,179,140.42747511528432,0.5572518853781124
354,354,1-11438,6,18,1-11438,53,18,0,21,28.960765236988664,0.546429532773371
228,228,1-18816,5,9,1-18816,44,1,0,44,23.965412877500057,0.5446684744886376
108,108,1-0917,3,6,1-0917,134,60,0,23,72.0046476405114,0.5373481167202343
291,291,1-17979,7,12,1-17979,17,7,0,4,9.08776480704546,0.5345744004144388
215,215,1-7430,8,4,1-7430,17,7,0,4,9.08776480704546,0.5345744004144388
