Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-10981,18,9,1-10981,34,5,1,6,1008.7028564214706,29.667731071219723
MLG24,20,21,MLG24,49,6,1,1,1006.6171427369118,20.543206994630854
1-4874,12,20,1-4874,224,16,4,24,4030.8114256858826,17.99469386466912
1-3246,12,20,1-3246,116,6,2,25,2021.4285684227943,17.426108348472365
1-1887,18,2,1-1887,119,36,1,22,1049.577140212059,8.819975968168563
1-6511,18,2,1-6511,144,57,1,15,1066.2571410536766,7.404563479539421
1-7946,12,20,1-7946,289,26,2,85,2078.4571326375008,7.191893192517304
MLG26,22,23,MLG26,155,20,1,10,1026.1714273691177,6.620460821736243
MLG13,1,4,MLG13,225,27,1,24,1041.8114256858826,4.630273003048367
1-8681,11,21,1-8681,260,61,1,18,1072.108569264412,4.123494497170815
1-8371,22,23,1-8371,255,25,1,8,1029.9371418952942,4.038969183903115
MLG15,1,4,MLG15,559,56,2,61,2093.645706951618,3.7453411573374207
1-5635,10,9,1-5635,417,39,1,56,1073.5599932670593,2.5744843963238835
MLG08,1,4,MLG08,532,91,1,63,1129.8799924254417,2.123834572228274
MLG11,18,2,MLG11,493,16,1,4,1018.4685709476471,2.065859170279203
MLG12,18,2,MLG12,569,29,1,20,1041.3428547382355,1.8301280399617494
1-8899,2,11,1-8899,3,2,0,1,2.6171427369117737,0.8723809123039246
1-10882,19,12,1-10882,14,11,0,1,11.617142736911774,0.8297959097794124
1-0295,16,3,1-0295,24,11,0,14,19.63999831676483,0.8183332631985346
1-7834,18,2,1-7834,4,3,0,0,3.0,0.75
1-6506,9,14,1-6506,70,12,0,62,50.26284968852997,0.7180407098361424
1-11533,13,5,1-11533,20,6,0,12,13.405712842941284,0.6702856421470642
1-20124,18,2,1-20124,3,2,0,0,2.0,0.6666666666666666
1-5873,19,12,1-5873,3,2,0,0,2.0,0.6666666666666666
1-7456,22,23,1-7456,32,20,0,0,20.0,0.625
1-0582,17,8,1-0582,70,27,0,27,43.66285389661789,0.6237550556659699
1-5287,1,4,1-5287,18,5,0,10,11.171427369117737,0.6206348538398743
1-4618,12,20,1-4618,1,0,0,1,0.6171427369117737,0.6171427369117737
1-18973,2,11,1-18973,39,13,0,17,23.491426527500153,0.6023442699359014
1-19069,20,15,1-19069,11,6,0,1,6.617142736911774,0.601558430628343
1-1964,6,7,1-1964,48,25,0,6,28.702856421470642,0.5979761754473051
1-20081,1,4,1-20081,20,10,0,3,11.851428210735321,0.5925714105367661
1-8916,18,2,1-8916,61,30,0,8,34.93714189529419,0.5727400310703965
1-9135,20,15,1-9135,21,10,0,3,11.851428210735321,0.5643537243207296
1-18927,4,10,1-18927,30,13,0,6,16.702856421470642,0.5567618807156881
1-5109,19,12,1-5109,37,14,0,10,20.171427369117737,0.5451737126788577
1-5304,1,4,1-5304,3,1,0,1,1.6171427369117737,0.5390475789705912
1-8940,14,13,1-8940,3,1,0,1,1.6171427369117737,0.5390475789705912
1-2292,6,7,1-2292,252,40,0,152,133.8056960105896,0.5309749841690063
1-7488,9,14,1-7488,65,22,0,20,34.342854738235474,0.5283516113574688
1-8044,13,5,1-8044,56,25,0,7,29.319999158382416,0.5235714135425431
1-7444,19,12,1-7444,14,6,0,2,7.234285473823547,0.5167346767016819
MLG83,18,2,MLG83,88,39,0,10,45.17142736911774,0.5133116746490652
1-7656,13,5,1-7656,48,22,0,4,24.468570947647095,0.5097618947426478
1-7464,14,13,1-7464,48,23,0,2,24.234285473823547,0.5048809473713239
