Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
46,46,46,46,46,1-3056,4,16,1-3056,250,44,0,158,160.30277633666992,0.6412111053466797
8,8,8,8,8,MLG15,7,9,MLG15,559,28,0,398,320.9652214050293,0.5741774980411973
298,298,298,298,298,1-0584,23,20,1-0584,41,16,0,8,21.888748168945312,0.5338719065596418
55,55,55,55,55,MLG13,8,13,MLG13,225,30,0,116,115.38684844970703,0.5128304375542535
100,100,100,100,100,1-0541,17,3,1-0541,132,13,0,74,67.47092056274414,0.5111433375965465
184,184,184,184,184,MLG18,3,5,MLG18,72,27,0,13,36.56921577453613,0.5079057746463351
114,114,114,114,114,1-6166,12,17,1-6166,117,41,0,24,58.66624450683594,0.50142089322082
205,205,205,205,205,1-0447,11,11,1-0447,65,1,0,41,31.179834365844727,0.47968975947453424
29,29,29,29,29,1-7462,9,8,1-7462,336,23,0,180,155.49683380126953,0.4627881958371117
162,162,162,162,162,1-10960,12,10,1-10960,82,12,0,33,36.291086196899414,0.4425742219134075
99,99,99,99,99,1-0917,9,8,1-0917,134,10,0,66,58.58217239379883,0.4371803909984987
26,26,26,26,26,1-3047,11,11,1-3047,360,15,0,193,157.06604957580566,0.4362945821550157
24,24,24,24,24,MLG62,8,13,MLG62,370,23,0,188,161.38558197021484,0.4361772485681482
400,400,400,400,400,1-11523,8,13,1-11523,24,3,0,10,10.36093521118164,0.43170563379923504
30,30,30,30,30,1-8718,4,16,1-8718,333,102,0,54,141.74905014038086,0.425672823244387
53,53,53,53,53,1-6727,17,3,1-6727,235,33,0,89,98.5123233795166,0.41920137608304936
23,23,23,23,23,1-8567,17,3,1-8567,388,62,0,131,158.4282512664795,0.4083202352228853
3,3,3,3,3,MLG06,18,4,MLG06,634,103,0,201,250.95479774475098,0.3958277566951908
189,189,189,189,189,1-0582,11,11,1-0582,70,4,0,32,27.55499267578125,0.3936427525111607
86,86,86,86,86,MLG65,3,5,MLG65,155,33,0,36,59.499366760253906,0.38386688232421873
364,364,364,364,364,1-5515,17,14,1-5515,30,10,0,2,11.472187042236328,0.38240623474121094
27,27,27,27,27,1-7425,5,15,1-7425,352,38,0,129,132.95606422424316,0.3777160915461453
104,104,104,104,104,MLG64,2,7,MLG64,129,14,0,47,48.59639549255371,0.37671624412832333
237,237,237,237,237,1-18266,20,17,1-18266,55,5,0,21,20.457963943481445,0.3719629807905717
455,455,455,455,455,1-9225,4,16,1-9225,18,3,0,5,6.68046760559082,0.37113708919949
316,316,316,316,316,1-3216,1,6,1-3216,38,6,0,11,14.097028732299805,0.37097444032367904
119,119,119,119,119,1-1136,12,10,1-1136,113,11,0,42,41.91592788696289,0.37093741492887516
550,550,550,550,550,1-3142,17,3,1-3142,4,0,0,2,1.4721870422363281,0.36804676055908203
547,547,547,547,547,1-3100,4,16,1-3100,4,0,0,2,1.4721870422363281,0.36804676055908203
525,525,525,525,525,1-19067,9,8,1-19067,8,0,0,4,2.9443740844726562,0.36804676055908203
554,554,554,554,554,1-10217,8,13,1-10217,4,0,0,2,1.4721870422363281,0.36804676055908203
369,369,369,369,369,1-9217,8,3,1-9217,30,8,0,4,10.944374084472656,0.36481246948242185
301,301,301,301,301,1-3469,3,5,1-3469,40,5,0,13,14.569215774536133,0.3642303943634033
18,18,18,18,18,1-5635,18,4,1-5635,417,58,0,127,151.48387718200684,0.3632706886858677
399,399,399,399,399,1-11522,23,20,1-11522,24,5,0,5,8.68046760559082,0.36168615023295086
92,92,92,92,92,1-6511,23,20,1-6511,144,15,0,50,51.8046760559082,0.35975469483269584
325,325,325,325,325,1-6543,22,19,1-6543,36,10,0,4,12.944374084472656,0.35956594679090714
243,243,243,243,243,1-9542,9,8,1-9542,54,12,0,10,19.36093521118164,0.3585358372441045
109,109,109,109,109,1-3364,17,3,1-3364,121,19,0,33,43.291086196899414,0.35777757187520176
178,178,178,178,178,1-9071,17,3,1-9071,75,4,0,31,26.818899154663086,0.35758532206217447
180,180,180,180,180,1-9294,15,2,1-9294,74,22,0,6,26.416561126708984,0.35698055576633764
20,20,20,20,20,1-0708,11,11,1-0708,408,19,0,172,145.60808563232422,0.35688256282432407
467,467,467,467,467,1-9197,18,4,1-9197,16,2,0,5,5.68046760559082,0.35502922534942627
382,382,382,382,382,1-3472,22,17,1-3472,28,4,0,8,9.888748168945312,0.3531695774623326
192,192,192,192,192,1-3254,6,14,1-3254,68,10,0,19,23.985776901245117,0.35273201325360465
9,9,9,9,9,MLG63,2,7,MLG63,543,30,0,219,191.20448112487793,0.35212611625207724
156,156,156,156,156,MLG83,22,19,MLG83,88,17,0,19,30.985776901245117,0.3521111011505127
379,379,379,379,379,1-11388,12,10,1-11388,28,9,0,1,9.736093521118164,0.34771762575422016
239,239,239,239,239,1-8061,23,20,1-8061,55,11,0,11,19.097028732299805,0.3472187042236328
271,271,271,271,271,1-5568,17,3,1-5568,47,6,0,14,16.305309295654297,0.3469214743756233
207,207,207,207,207,1-7488,5,15,1-7488,65,10,0,17,22.51358985900879,0.3463629209078275
50,50,50,50,50,1-4011,17,3,1-4011,246,16,0,94,85.19279098510742,0.3463121584760464
458,458,458,458,458,1-8747,17,3,1-8747,18,1,0,7,6.152654647827148,0.34181414710150826
70,70,70,70,70,1-5228,12,10,1-5228,180,17,0,60,61.165611267089844,0.33980895148383244
120,120,120,120,120,1-1152,4,16,1-1152,112,20,0,24,37.66624450683594,0.33630575452532085
372,372,372,372,372,1-3300,23,20,1-3300,29,9,0,1,9.736093521118164,0.3357273627971781
288,288,288,288,288,MLG01,10,12,MLG01,43,6,0,11,14.097028732299805,0.3278378774953443
520,520,520,520,520,1-5314,17,3,1-5314,9,0,0,4,2.9443740844726562,0.32715267605251735
475,475,475,475,475,1-9548,8,21,1-9548,16,3,0,3,5.208280563354492,0.32551753520965576
105,105,105,105,105,1-0529,14,1,1-0529,124,7,0,45,40.12420845031738,0.323582326212237
61,61,61,61,61,1-8484,21,18,1-8484,202,18,0,64,65.1099853515625,0.32232666015625
299,299,299,299,299,1-0754,7,14,1-0754,41,11,0,3,13.208280563354492,0.32215318447206076
238,238,238,238,238,MLG20,7,9,MLG20,55,14,0,5,17.68046760559082,0.32146304737437853
322,322,322,322,322,1-18435,4,16,1-18435,37,6,0,8,11.888748168945312,0.321317518079603
