i,j,count
2,1,66
4,19,350
3,12,195
3,11,250
12,11,127
6,20,95
6,2,62
20,2,121
8,20,215
8,4,427
8,17,269
8,16,216
20,4,456
20,17,368
20,16,287
4,17,264
4,16,247
17,16,295
7,14,56
13,20,374
13,4,342
13,15,111
13,16,251
20,15,180
4,15,158
15,16,93
14,16,148
14,15,233
16,15,215
10,14,99
10,4,169
10,9,35
10,19,98
14,4,183
14,9,71
14,19,79
4,9,200
9,19,71
20,19,252
20,3,390
19,16,96
19,3,118
16,3,200
20,5,128
19,4,110
19,10,66
4,10,348
12,6,205
12,18,113
12,13,101
6,18,220
6,13,63
18,13,45
4,13,161
4,18,308
4,2,190
4,12,293
13,18,155
13,10,229
13,2,94
13,12,269
18,10,329
18,2,73
18,12,96
10,2,143
10,12,77
2,12,75
10,20,62
10,8,89
14,20,72
14,8,149
20,8,397
4,8,307
5,20,51
5,14,96
5,13,65
20,14,285
20,13,210
14,13,53
20,7,121
7,17,43
17,20,231
17,18,275
20,18,184
16,7,86
1,14,96
1,19,73
13,14,193
13,1,121
14,1,82
4,3,408
4,14,244
3,14,212
4,7,153
13,7,127
17,4,328
17,3,482
3,18,171
14,17,117
14,5,91
17,19,270
17,5,116
19,5,36
1,15,101
9,3,169
9,7,59
9,10,102
3,7,118
3,10,224
7,10,78
15,9,35
6,11,124
6,8,153
6,10,246
11,8,82
11,10,102
8,10,266
16,8,188
8,3,375
13,11,205
1,11,145
13,8,255
8,11,181
15,10,68
9,17,86
9,12,100
17,12,173
17,13,155
15,7,39
20,6,235
6,4,142
6,19,134
3,1,194
11,1,76
11,18,41
1,18,104
8,1,121
8,14,201
9,2,52
2,7,49
17,8,251
3,8,237
16,6,150
17,14,187
20,11,205
20,10,237
11,14,68
12,14,137
12,5,66
12,15,80
14,18,112
5,15,54
5,18,50
15,18,58
16,20,118
13,6,212
18,6,122
18,3,105
13,3,358
6,3,248
19,1,36
19,9,153
1,9,59
1,16,84
8,15,153
8,12,231
8,13,170
7,8,63
7,4,58
7,19,76
8,19,274
12,16,151
12,1,71
12,10,159
12,2,54
1,10,189
1,2,109
9,11,148
12,17,179
16,17,228
3,4,302
3,9,142
3,2,119
4,11,236
11,9,98
11,2,34
17,2,155
13,17,174
19,15,72
9,15,97
17,10,240
2,10,155
2,19,78
7,2,63
8,2,134
1,3,135
1,6,78
3,6,143
1,13,51
1,4,149
13,19,156
16,4,220
16,19,110
17,9,154
9,5,43
4,20,221
4,6,276
7,6,68
7,18,76
6,14,179
18,14,106
12,20,169
12,3,246
14,3,185
12,4,170
16,10,110
1,8,76
12,7,109
9,14,116
9,6,87
14,6,107
14,11,169
15,11,153
14,12,67
6,16,90
11,16,72
18,19,45
20,9,258
18,9,53
18,11,37
2,4,118
4,1,237
20,12,334
3,15,160
10,15,65
13,9,93
12,9,105
5,1,73
10,11,138
20,1,155
1,17,61
10,17,43
8,7,183
1,7,57
18,1,61
19,18,98
3,20,163
12,19,166
5,3,119
18,4,86
15,2,30
16,11,188
3,17,230
17,11,198
4,5,146
4,4,116
5,4,83
6,12,155
10,6,110
14,2,48
11,6,110
11,3,155
9,1,69
8,6,176
9,20,65
1,12,121
19,12,81
3,13,101
8,18,138
2,8,74
11,17,32
5,19,42
16,12,144
5,10,106
11,4,66
19,6,89
7,11,115
9,4,105
9,8,104
16,13,101
16,14,105
19,8,66
1,5,42
10,5,83
10,16,51
2,5,38
2,16,53
5,16,67
9,13,43
15,3,71
2,14,38
2,3,88
2,17,37
14,10,90
7,5,28
5,11,86
5,6,80
7,3,96
18,15,65
18,5,41
15,5,22
10,18,167
13,5,93
3,16,154
18,16,41
6,17,80
6,9,78
9,16,81
15,4,51
15,14,107
11,12,51
20,20,101
3,19,210
3,3,123
6,15,105
10,3,168
17,1,122
17,6,159
3,5,121
2,15,41
15,1,74
17,7,104
17,15,135
7,15,45
7,13,67
11,19,52
11,7,59
11,15,89
16,18,96
8,8,92
16,9,68
8,9,191
10,1,102
11,13,36
5,9,30
5,2,31
15,17,28
15,19,34
6,5,74
19,20,75
15,12,30
14,7,67
7,12,63
8,5,120
5,8,59
15,13,19
16,1,103
1,20,37
16,2,56
7,20,59
15,6,59
19,13,44
12,8,155
11,20,40
19,11,42
6,7,74
19,14,64
5,17,71
7,9,48
5,7,57
7,16,45
19,17,58
2,9,40
6,1,65
2,18,78
2,20,31
7,1,59
2,11,59
9,18,41
11,5,52
18,20,36
15,8,57
19,7,44
18,8,63
18,7,59
5,12,38
2,13,32
19,2,37
2,6,50
10,7,55
16,5,45
18,17,31
10,13,34
15,20,25
