i,j,count
13,4,131
4,13,131
3,5,238
5,3,238
14,3,172
14,17,326
3,14,172
3,17,207
17,14,326
17,3,207
9,12,355
9,6,379
12,9,355
12,6,698
6,9,379
6,12,698
8,12,363
8,20,445
8,6,335
8,13,207
12,8,363
12,20,598
12,13,281
20,8,445
20,12,598
20,6,638
20,13,236
6,8,335
6,20,638
6,13,316
13,8,207
13,12,281
13,20,236
13,6,316
10,12,575
10,20,505
10,11,452
10,5,401
12,10,575
12,11,536
12,5,440
20,10,505
20,11,544
20,5,543
11,10,452
11,12,536
11,20,544
11,5,353
5,10,401
5,12,440
5,20,543
5,11,353
16,19,135
16,15,341
19,16,135
19,15,267
15,16,341
15,19,267
13,3,174
3,13,174
3,20,243
3,4,143
3,8,202
20,3,243
20,4,239
4,3,143
4,20,239
4,8,192
8,3,202
8,4,192
12,17,336
12,14,475
17,12,336
17,5,213
5,17,213
5,14,314
14,12,475
14,5,314
6,7,386
20,7,395
7,6,386
7,20,395
7,2,351
7,9,569
7,10,281
2,7,351
2,9,239
2,10,314
9,7,569
9,2,239
9,10,218
10,7,281
10,2,314
10,9,218
20,17,393
10,17,276
10,8,345
7,17,305
7,8,326
7,5,231
17,20,393
17,10,276
17,7,305
17,8,248
8,10,345
8,7,326
8,17,248
8,5,260
5,7,231
5,8,260
13,11,341
3,12,243
3,11,162
12,3,243
11,13,341
11,3,162
7,12,428
7,4,169
12,7,428
12,4,301
4,7,169
4,12,301
4,6,329
6,4,329
12,2,288
20,2,306
2,12,288
2,20,306
5,13,112
13,5,112
1,16,126
1,5,142
16,1,126
16,5,109
5,1,142
5,16,109
10,18,194
10,15,207
18,10,194
18,15,189
15,10,207
15,18,189
20,14,471
20,16,224
14,20,471
14,16,314
16,20,224
16,14,314
10,13,219
13,10,219
6,14,686
6,16,220
14,6,686
16,6,220
18,16,162
18,1,98
18,12,315
16,18,162
16,12,248
1,18,98
1,12,160
12,18,315
12,16,248
12,1,160
1,3,145
3,1,145
10,14,376
14,10,376
14,13,198
14,7,284
13,14,198
13,7,169
7,14,284
7,13,169
20,1,298
1,20,298
18,17,260
18,11,250
18,7,310
17,18,260
17,11,426
11,18,250
11,17,426
11,7,327
7,18,310
7,11,327
11,14,497
14,11,497
1,17,150
17,1,150
10,6,460
6,10,460
6,15,321
15,6,321
16,10,187
10,16,187
15,4,161
18,4,144
4,15,161
4,18,144
13,17,284
17,13,284
17,4,210
4,17,210
4,11,291
11,4,291
11,2,354
11,16,333
2,11,354
2,16,177
16,11,333
16,2,177
6,2,329
6,11,591
2,6,329
11,6,591
15,8,170
15,7,229
8,15,170
8,16,227
7,15,229
7,16,202
16,8,227
16,7,202
3,7,133
7,3,133
9,20,278
20,9,278
18,6,265
6,18,265
11,19,238
11,15,350
19,11,238
15,11,350
9,17,159
9,5,210
9,8,169
17,9,159
5,9,210
8,9,169
15,5,170
18,5,196
5,15,170
5,18,196
13,19,77
20,19,288
19,13,77
19,20,288
19,5,186
5,19,186
4,14,268
14,4,268
14,8,329
8,14,329
5,6,504
6,5,504
14,1,125
1,14,125
14,19,207
17,19,126
4,19,127
19,14,207
19,17,126
19,4,127
6,19,263
8,19,130
9,19,205
19,6,263
19,8,130
19,9,205
1,7,209
1,15,150
7,1,209
15,1,150
19,7,179
7,19,179
14,18,208
18,14,208
16,3,89
3,16,89
18,9,276
9,18,276
18,19,137
19,18,137
19,12,199
12,19,199
3,15,74
3,10,186
15,3,74
10,3,186
1,13,106
1,11,222
13,1,106
11,1,222
10,4,203
2,3,120
2,4,163
3,2,120
4,10,203
4,2,163
15,12,274
15,14,193
12,15,274
14,15,193
15,20,254
20,15,254
5,4,162
4,5,162
10,1,159
1,10,159
9,3,113
3,9,113
3,18,157
18,3,157
19,1,97
1,19,97
9,15,200
15,9,200
11,8,280
8,11,280
2,14,274
14,2,274
15,2,213
15,17,275
2,15,213
2,17,257
2,8,223
17,15,275
17,2,257
8,2,223
13,15,137
15,13,137
2,1,106
1,2,106
9,14,264
14,9,264
3,6,277
6,3,277
1,8,133
8,1,133
2,13,134
13,2,134
9,1,70
1,9,70
4,9,116
9,4,116
6,1,192
18,20,268
20,18,268
1,6,192
9,13,143
18,13,104
18,8,118
13,9,143
13,18,104
8,18,118
4,16,175
16,4,175
16,17,227
17,16,227
6,17,298
17,6,298
11,9,258
9,11,258
19,3,87
3,19,87
13,16,80
16,13,80
16,9,212
9,16,212
4,1,74
1,4,74
2,5,226
5,2,226
10,19,176
19,10,176
19,2,142
2,19,142
18,2,106
2,18,106
