i,j,count
20,7,16
7,20,16
15,11,11
11,15,11
6,9,9
9,6,9
14,21,27
21,14,27
22,6,16
6,22,16
18,16,19
16,18,19
13,6,28
6,13,28
14,18,38
18,14,38
1,2,16
2,1,16
18,10,43
10,18,43
5,1,23
1,5,23
11,8,53
8,11,53
11,17,20
17,11,20
14,8,33
8,14,33
5,6,23
6,5,23
5,20,30
20,5,30
4,18,63
18,4,63
13,14,41
14,13,41
16,5,15
5,16,15
8,2,11
2,8,11
13,1,11
1,13,11
16,19,3
19,16,3
12,11,32
11,12,32
1,14,16
14,1,16
13,22,48
22,13,48
10,8,12
8,10,12
15,6,9
6,15,9
5,18,23
18,5,23
10,16,7
16,10,7
14,16,15
16,14,15
15,10,7
10,15,7
21,2,8
2,21,8
14,11,21
11,14,21
13,18,26
18,13,26
10,19,38
19,10,38
17,6,31
6,17,31
14,4,10
4,14,10
12,16,18
16,12,18
10,22,20
22,10,20
21,15,2
15,21,2
13,4,17
4,13,17
12,13,25
13,12,25
17,8,21
8,17,21
17,4,53
4,17,53
10,6,16
6,10,16
5,10,11
10,5,11
21,5,11
5,21,11
19,18,23
18,19,23
4,5,14
5,4,14
18,22,31
22,18,31
14,20,11
20,14,11
13,3,8
3,13,8
3,5,10
5,3,10
21,12,24
12,21,24
21,19,20
19,21,20
21,8,20
8,21,20
13,20,45
20,13,45
7,8,38
8,7,38
5,22,19
22,5,19
13,17,43
17,13,43
21,17,15
17,21,15
19,22,13
22,19,13
14,5,30
5,14,30
5,2,16
2,5,16
13,7,28
7,13,28
8,18,36
18,8,36
14,15,10
15,14,10
5,7,24
7,5,24
12,15,5
15,12,5
14,10,19
10,14,19
22,12,23
12,22,23
10,1,10
1,10,10
9,9,10
14,3,11
3,14,11
7,21,15
21,7,15
13,11,12
11,13,12
22,2,7
2,22,7
4,3,4
3,4,4
21,10,46
10,21,46
14,17,35
17,14,35
5,8,30
8,5,30
14,2,18
2,14,18
11,18,23
18,11,23
11,5,14
5,11,14
4,7,8
7,4,8
11,21,22
21,11,22
22,17,16
17,22,16
17,20,39
20,17,39
2,20,6
20,2,6
14,12,45
12,14,45
3,17,13
17,3,13
21,22,10
22,21,10
15,9,9
9,15,9
15,1,16
1,15,16
12,4,22
4,12,22
21,3,13
3,21,13
12,5,26
5,12,26
20,16,14
16,20,14
10,7,13
7,10,13
7,11,6
11,7,6
11,10,7
10,11,7
7,6,18
6,7,18
18,18,18
17,19,18
19,17,18
12,17,39
17,12,39
5,17,33
17,5,33
3,9,12
9,3,12
13,19,18
19,13,18
20,6,11
6,20,11
21,16,15
16,21,15
21,9,5
9,21,5
8,1,7
1,8,7
1,11,14
11,1,14
15,19,5
19,15,5
16,3,3
3,16,3
1,12,10
12,1,10
1,17,26
17,1,26
5,9,11
9,5,11
14,14,20
7,15,5
15,7,5
21,1,3
1,21,3
20,8,16
8,20,16
6,14,17
14,6,17
2,7,25
7,2,25
8,12,34
12,8,34
4,11,16
11,4,16
3,8,10
8,3,10
5,5,20
18,9,26
9,18,26
20,12,17
12,20,17
14,22,24
22,14,24
11,19,18
19,11,18
10,4,20
4,10,20
18,20,38
20,18,38
15,5,5
5,15,5
11,16,12
16,11,12
12,19,25
19,12,25
20,10,8
10,20,8
13,8,21
8,13,21
16,17,10
17,16,10
13,5,32
5,13,32
18,17,29
17,18,29
1,16,12
16,1,12
17,10,11
10,17,11
19,2,24
2,19,24
7,12,13
12,7,13
18,15,8
15,18,8
1,22,18
22,1,18
8,6,16
6,8,16
15,3,2
3,15,2
20,1,9
1,20,9
9,10,26
10,9,26
1,7,16
7,1,16
8,19,8
19,8,8
1,18,16
18,1,16
14,7,16
7,14,16
13,9,16
9,13,16
17,2,12
2,17,12
11,3,6
3,11,6
12,6,25
6,12,25
7,22,14
22,7,14
7,3,8
3,7,8
17,9,20
9,17,20
20,21,9
21,20,9
18,12,30
12,18,30
6,19,18
19,6,18
3,1,6
1,3,6
3,2,8
2,3,8
20,19,43
19,20,43
1,9,7
9,1,7
6,2,5
2,6,5
6,1,18
1,6,18
9,8,12
8,9,12
3,10,11
10,3,11
8,16,12
16,8,12
3,22,21
22,3,21
15,20,11
20,15,11
18,3,17
