i,j,count
7,1,197
1,7,197
11,1,78
1,11,78
16,12,409
16,15,294
12,16,409
12,15,188
15,16,294
15,12,188
2,20,191
2,6,179
20,2,191
20,6,515
6,2,179
6,20,515
19,20,530
19,18,599
19,6,543
19,1,299
20,19,530
20,18,630
20,1,256
18,19,599
18,20,630
18,6,583
18,1,290
6,19,543
6,18,583
6,1,244
1,19,299
1,20,256
1,18,290
1,6,244
17,3,187
3,17,187
5,20,493
5,18,508
5,19,463
5,10,335
20,5,493
20,10,375
18,5,508
18,10,411
19,5,463
19,10,305
10,5,335
10,20,375
10,18,411
10,19,305
7,15,195
7,9,376
15,7,195
15,9,340
9,7,376
9,15,340
14,12,177
14,18,172
14,17,81
14,10,107
12,14,177
12,18,557
12,17,236
12,10,314
18,14,172
18,12,557
18,17,306
17,14,81
17,12,236
17,18,306
17,10,217
10,14,107
10,12,314
10,17,217
20,12,556
20,16,490
12,20,556
12,1,212
1,12,212
1,16,232
16,20,490
16,1,232
13,18,249
13,21,73
18,13,249
18,21,413
21,13,73
21,18,413
12,4,412
12,2,138
4,12,412
4,17,180
4,2,133
17,4,180
17,2,166
2,12,138
2,4,133
2,17,166
18,4,328
5,4,235
5,21,370
5,13,203
5,12,404
4,18,328
4,5,235
4,21,212
4,13,85
21,5,370
21,4,212
21,12,257
13,5,203
13,4,85
13,12,183
12,5,404
12,21,257
12,13,183
14,20,205
14,19,143
12,19,497
20,14,205
19,14,143
19,12,497
7,20,428
7,21,172
7,16,426
20,7,428
20,21,324
21,7,172
21,20,324
21,16,282
16,7,426
16,21,282
20,13,200
20,17,276
13,20,200
13,17,122
17,20,276
17,13,122
6,8,391
20,8,281
8,6,391
8,20,281
11,7,204
11,13,107
7,11,204
7,13,152
13,11,107
13,7,152
5,1,250
1,5,250
1,10,122
10,1,122
18,16,584
18,7,427
16,18,584
7,18,427
18,15,238
15,18,238
5,17,207
17,5,207
6,16,687
6,7,388
16,6,687
7,6,388
1,2,121
1,3,80
2,1,121
2,3,125
3,1,80
3,2,125
3,20,166
20,3,166
1,13,128
13,1,128
5,16,384
16,5,384
16,17,233
17,16,233
17,21,145
21,17,145
16,11,196
11,16,196
11,15,191
11,19,177
11,14,225
15,11,191
15,19,227
15,14,185
19,11,177
19,15,227
14,11,225
14,15,185
19,16,529
16,19,529
5,15,212
20,15,266
15,5,212
15,20,266
5,8,210
19,8,210
8,5,210
8,19,210
18,11,231
11,18,231
11,21,54
21,11,54
5,6,384
6,5,384
6,12,487
12,6,487
7,5,315
5,7,315
8,15,145
8,17,134
15,8,145
15,17,256
17,8,134
17,15,256
20,4,293
7,4,151
4,20,293
4,7,151
16,2,169
16,14,180
15,2,210
2,16,169
2,15,210
2,14,75
14,16,180
14,2,75
19,7,424
7,19,424
6,17,218
17,6,218
10,4,287
10,7,209
4,10,287
7,10,209
12,3,155
12,8,191
3,12,155
3,15,128
3,8,164
15,3,128
8,12,191
8,3,164
4,16,280
5,2,150
2,5,150
16,4,280
3,19,180
19,3,180
19,9,266
9,19,266
18,3,303
3,18,303
17,19,233
21,19,257
21,10,175
4,19,304
19,17,233
19,21,257
19,4,304
10,21,175
1,14,78
14,1,78
15,13,140
2,13,181
13,15,140
13,2,181
3,16,176
3,10,152
16,3,176
16,10,330
10,3,152
10,16,330
21,6,265
6,21,265
15,4,100
4,15,100
6,14,230
6,4,204
14,6,230
14,8,445
14,4,152
8,14,445
8,4,159
4,6,204
4,14,152
4,8,159
9,17,212
17,9,212
6,10,315
10,6,315
4,11,89
11,4,89
3,5,184
3,21,148
5,3,184
21,3,148
1,4,102
4,1,102
11,8,265
8,11,265
2,8,171
8,2,171
18,9,177
18,2,282
18,8,284
9,18,177
9,2,166
9,8,223
9,3,84
2,18,282
2,9,166
8,18,284
8,9,223
3,9,84
5,11,140
12,11,162
12,7,313
11,5,140
11,12,162
7,12,313
13,8,130
13,14,87
8,13,130
14,13,87
1,15,145
15,1,145
10,8,102
8,10,102
8,1,101
1,8,101
2,21,127
2,10,156
21,2,127
10,2,156
13,16,129
16,13,129
20,9,322
10,9,170
9,20,322
9,10,170
9,4,174
4,9,174
2,19,228
19,2,228
2,7,142
7,2,142
16,9,194
12,9,180
21,9,59
9,16,194
9,12,180
9,21,59
17,7,137
7,17,137
17,1,110
1,17,110
1,9,160
9,1,160
21,15,171
15,21,171
20,11,202
11,20,202
9,14,103
14,9,103
11,10,114
10,11,114
11,17,109
17,11,109
21,1,115
1,21,115
14,7,164
7,14,164
6,11,178
11,6,178
6,15,212
15,6,212
6,9,152
9,6,152
8,21,141
21,8,141
14,5,116
14,21,97
5,14,116
21,14,97
19,13,175
13,19,175
3,14,66
14,3,66
13,3,88
3,13,88
3,4,79
4,3,79
9,11,126
11,9,126
3,6,172
6,3,172
7,3,130
3,7,130
9,5,148
5,9,148
15,10,144
10,15,144
16,8,239
8,16,239
13,10,91
10,13,91
8,7,269
7,8,269
6,13,129
13,6,129
9,13,58
13,9,58
3,11,75
11,3,75
11,2,100
2,11,100
