i,j,count
6,7,375
7,6,375
12,13,518
13,12,518
11,8,342
11,18,307
8,11,342
8,18,197
18,11,307
18,8,197
15,13,151
15,5,111
13,15,151
13,5,366
5,15,111
5,13,366
12,9,752
12,7,492
12,10,472
13,9,551
13,7,403
13,10,460
9,12,752
9,13,551
9,7,537
9,10,466
7,12,492
7,13,403
7,9,537
7,10,426
10,12,472
10,13,460
10,9,466
10,7,426
6,8,291
8,6,291
19,13,523
19,9,558
19,12,533
19,10,471
13,19,523
9,19,558
12,19,533
10,19,471
6,10,282
6,14,187
10,6,282
10,14,381
14,6,187
14,10,381
4,8,194
4,9,224
4,16,102
4,17,94
8,4,194
8,9,478
8,16,238
8,17,308
9,4,224
9,8,478
9,16,325
9,17,433
16,4,102
16,8,238
16,9,325
16,17,208
17,4,94
17,8,308
17,9,433
17,16,208
13,14,278
13,11,444
14,13,278
14,11,353
10,11,288
11,13,444
11,14,353
11,10,288
16,20,107
9,20,356
20,16,107
20,9,356
14,8,362
14,16,373
14,19,291
8,14,362
8,19,421
16,14,373
16,19,218
19,14,291
19,8,421
19,16,218
9,1,232
19,4,220
19,20,335
19,1,204
4,19,220
4,20,148
4,1,171
20,19,335
20,4,148
20,8,273
20,1,134
8,20,273
8,1,200
1,9,232
1,19,204
1,4,171
1,20,134
1,8,200
4,13,179
4,12,225
8,13,478
8,12,503
13,4,179
13,8,478
12,4,225
12,8,503
6,13,345
6,9,366
13,6,345
9,6,366
13,1,147
13,18,330
1,13,147
1,18,105
18,13,330
18,1,105
7,18,538
18,7,538
2,6,153
2,16,130
6,2,153
6,16,156
16,2,130
16,6,156
1,16,98
16,1,98
16,18,244
18,16,244
9,11,583
11,9,583
11,6,318
6,11,318
19,6,316
6,19,316
7,11,422
7,17,272
11,7,422
11,17,348
17,7,272
17,11,348
16,7,241
14,7,213
14,18,232
7,16,241
7,14,213
18,14,232
13,3,167
4,3,116
3,13,167
3,4,116
19,11,380
11,19,380
11,20,424
6,20,209
20,11,424
20,6,209
3,17,108
17,3,108
7,20,423
18,12,294
18,20,643
12,18,294
12,20,306
20,7,423
20,18,643
20,12,306
12,11,568
11,12,568
19,18,206
18,19,206
1,12,247
1,17,118
12,1,247
12,17,316
17,1,118
17,12,316
9,2,328
2,9,328
2,20,122
20,2,122
19,5,278
5,19,278
5,8,250
8,5,250
5,17,187
5,1,215
13,17,281
17,5,187
17,13,281
1,5,215
14,12,403
14,2,169
12,14,403
12,2,247
2,14,169
2,12,247
13,16,226
16,13,226
3,18,204
3,9,189
3,12,191
18,3,204
18,9,296
9,3,189
9,18,296
12,3,191
12,15,237
12,6,389
15,12,237
15,6,119
6,12,389
6,15,119
5,6,209
1,6,180
6,5,209
6,1,180
7,1,168
1,7,168
10,8,477
8,10,477
19,17,263
17,19,263
17,20,223
17,6,197
20,17,223
6,17,197
8,7,367
8,2,161
7,8,367
7,2,217
18,2,199
2,8,161
2,7,217
2,18,199
18,15,223
19,15,164
15,18,223
15,19,164
15,11,227
11,15,227
5,20,227
5,12,406
5,9,441
20,5,227
12,5,406
9,5,441
16,10,208
10,16,208
8,15,166
8,3,129
15,8,166
15,3,118
3,8,129
3,15,118
15,17,124
17,15,124
11,2,191
2,11,191
11,16,271
11,5,386
18,5,241
16,11,271
16,5,171
5,11,386
5,18,241
5,16,171
7,3,181
7,5,215
3,7,181
3,5,121
5,7,215
5,3,121
9,14,250
14,9,250
10,17,231
17,10,231
6,18,191
18,6,191
1,10,164
18,10,212
10,1,164
10,18,212
10,20,236
20,10,236
13,20,347
20,13,347
19,2,140
2,19,140
2,5,148
5,2,148
2,3,86
2,17,135
3,2,86
17,2,135
2,1,102
1,2,102
2,10,178
10,2,178
20,14,154
14,20,154
9,15,151
15,9,151
13,2,181
2,13,181
3,11,130
11,3,130
3,1,82
1,3,82
14,1,98
1,14,98
18,4,114
4,18,114
10,5,285
5,10,285
14,17,336
17,14,336
4,7,183
7,4,183
2,15,95
15,2,95
4,6,184
6,4,184
11,4,160
4,11,160
7,15,167
14,15,314
15,7,167
15,14,314
2,4,87
4,2,87
14,3,73
3,14,73
3,20,165
20,3,165
16,3,94
3,16,94
4,15,95
15,4,95
3,19,193
19,3,193
10,15,124
15,10,124
18,17,93
3,10,120
17,18,93
10,3,120
15,20,100
20,15,100
1,11,159
11,1,159
19,7,342
7,19,342
16,12,254
12,16,254
14,4,90
4,14,90
4,10,175
10,4,175
5,14,137
14,5,137
6,3,106
16,15,105
3,6,106
15,16,105
5,4,113
4,5,113
1,15,74
15,1,74
