i,j,count
1,18,117
18,2,73
6,4,221
6,7,223
4,7,124
1,2,122
1,3,106
2,3,365
16,2,270
16,5,349
16,3,205
16,18,243
2,5,502
2,18,407
5,3,370
5,18,213
3,18,203
14,1,79
9,2,473
9,5,364
9,16,303
9,12,303
2,16,427
2,12,400
5,16,298
5,12,400
16,12,210
14,7,121
14,18,72
7,18,186
14,6,162
14,5,85
14,20,91
14,12,163
6,5,261
6,20,138
6,12,283
5,20,180
20,12,143
2,11,225
2,14,241
2,6,455
11,14,54
11,6,97
2,19,214
20,1,74
20,13,70
1,13,152
10,4,194
10,11,77
10,9,25
4,11,135
4,9,147
11,9,53
5,9,197
5,11,262
5,13,349
5,1,237
9,11,152
9,13,297
9,1,179
11,13,117
11,1,65
11,12,121
13,1,80
13,12,166
1,12,202
14,2,110
14,16,91
6,2,257
6,16,233
13,2,87
13,15,31
13,10,244
2,15,179
2,10,280
15,10,53
2,1,234
2,8,192
1,8,51
3,2,208
3,10,337
12,14,85
8,14,48
8,11,38
14,11,67
17,1,21
17,14,51
1,14,86
5,6,368
5,14,228
6,14,177
9,14,206
3,5,324
3,6,429
3,12,262
1,9,66
14,9,58
2,20,198
9,6,341
6,13,228
14,13,80
3,7,191
3,16,237
3,13,339
7,16,133
7,13,123
16,13,211
7,6,119
16,6,369
9,7,165
2,7,248
17,16,47
17,3,7
5,8,140
8,13,76
9,20,124
9,4,344
20,4,132
20,2,140
20,9,83
2,9,252
12,9,59
10,16,66
10,8,28
16,8,157
12,5,156
12,11,92
6,1,165
7,5,86
7,1,43
16,14,259
3,14,168
20,17,32
20,14,85
18,4,175
9,8,100
12,8,44
4,3,219
4,10,134
4,13,152
3,11,164
10,13,298
7,2,91
9,10,181
11,10,78
11,4,92
1,6,158
12,2,81
12,20,58
2,4,458
16,7,149
1,16,112
16,4,349
16,9,182
20,5,114
13,5,261
4,1,111
4,19,122
1,19,148
4,20,84
1,20,118
19,20,91
19,3,137
5,7,248
7,20,96
3,1,153
6,10,142
10,1,55
5,4,357
13,17,72
5,17,164
19,16,111
11,7,41
11,18,43
11,3,53
6,3,185
9,18,197
18,5,107
18,12,119
11,5,68
1,15,53
14,15,67
15,2,96
5,2,290
5,10,246
1,10,121
18,13,125
18,3,182
13,3,212
9,3,195
4,2,309
4,15,98
4,18,197
4,6,276
15,18,117
15,6,103
18,6,134
4,5,249
2,13,396
18,16,121
18,1,97
12,3,83
19,9,48
19,5,101
13,7,77
7,12,76
10,18,79
8,20,23
6,18,167
13,18,112
14,19,28
5,19,145
8,9,55
8,18,59
3,20,97
16,20,104
10,15,29
1,5,132
1,4,145
18,7,126
13,20,24
8,5,64
8,1,36
8,12,55
4,8,107
4,14,130
10,6,74
1,11,91
15,11,33
15,9,75
15,12,73
3,15,101
15,5,145
15,14,60
10,5,91
10,12,136
18,17,22
6,17,62
17,12,36
4,12,246
5,5,116
3,4,277
3,8,74
14,3,59
8,19,33
8,3,41
17,4,87
17,6,123
17,2,70
4,16,208
18,10,138
12,1,68
6,15,59
15,3,91
15,7,64
6,9,116
3,19,106
18,19,102
12,16,116
16,11,126
12,4,139
12,13,91
7,19,56
19,12,88
13,19,78
13,4,102
19,4,178
17,13,94
15,13,87
16,1,158
14,10,97
7,4,112
7,3,97
16,10,140
20,7,94
7,9,70
16,19,141
9,19,187
1,7,158
19,2,85
19,7,84
9,17,132
14,17,26
2,17,99
12,6,121
18,14,97
5,15,54
17,19,38
19,13,82
20,6,172
7,14,53
20,16,127
20,18,72
13,11,82
16,15,67
6,19,178
3,9,107
2,2,101
6,11,135
6,6,123
15,1,41
19,18,210
19,6,131
20,19,74
20,10,92
14,4,97
18,11,69
18,8,51
11,8,23
10,2,71
10,14,54
13,6,134
6,8,80
13,9,47
13,13,92
19,1,44
10,19,56
7,11,94
11,2,67
8,2,53
8,6,83
11,19,41
13,16,75
11,16,45
10,7,39
7,15,30
9,15,71
19,14,27
15,17,22
12,10,80
20,11,54
7,8,34
16,17,109
15,4,76
8,4,50
17,5,32
10,3,114
18,9,41
15,19,36
15,8,26
19,8,41
1,17,26
19,15,47
15,16,82
17,20,14
20,3,63
18,15,29
15,20,53
12,15,24
20,8,42
8,10,44
3,17,18
17,9,23
19,11,64
20,15,46
17,10,27
14,8,32
17,18,26
19,10,101
11,20,24
10,20,16
7,10,95
10,17,9
13,14,94
17,7,14
11,15,12
8,16,72
8,7,40
11,17,29
12,19,42
12,7,57
4,17,46
12,17,23
17,15,11
12,18,45
7,17,28
8,17,53
17,11,33
13,8,24
17,8,37
18,20,28
8,15,12
19,17,13
