i,j,count
15,2,187
2,15,187
15,7,377
7,15,377
12,15,233
12,21,311
15,12,233
15,21,148
21,12,311
21,15,148
3,20,177
3,2,334
20,3,177
20,2,243
2,3,334
2,20,243
6,20,255
6,8,532
6,2,376
6,7,444
20,6,255
20,8,397
20,7,272
8,6,532
8,20,397
8,2,386
8,7,451
2,6,376
2,8,386
2,7,324
7,6,444
7,20,272
7,8,451
7,2,324
9,5,156
5,9,156
13,20,218
13,8,482
13,6,417
13,7,410
20,13,218
8,13,482
6,13,417
7,13,410
14,7,316
14,15,369
7,14,316
15,14,369
14,8,331
14,18,158
14,9,179
7,18,134
7,9,211
8,14,331
8,18,230
8,9,323
18,14,158
18,7,134
18,8,230
18,9,127
9,14,179
9,7,211
9,8,323
9,18,127
17,16,182
17,7,219
17,12,234
16,17,182
16,7,448
16,12,232
7,17,219
7,16,448
7,12,278
12,17,234
12,16,232
12,7,278
5,6,274
6,5,274
15,8,213
15,4,231
8,15,213
8,4,416
4,15,231
4,8,416
15,11,295
15,13,285
11,15,295
11,4,179
11,13,189
4,11,179
4,13,351
13,15,285
13,11,189
13,4,351
8,21,585
8,1,356
8,16,416
13,21,313
13,1,237
13,16,267
4,21,214
4,1,351
4,16,263
21,8,585
21,13,313
21,4,214
21,1,184
21,16,231
1,8,356
1,13,237
1,4,351
1,21,184
1,16,264
16,8,416
16,13,267
16,4,263
16,21,231
16,1,264
14,20,259
14,6,307
20,14,259
6,14,307
5,20,159
5,1,172
20,5,159
20,9,164
20,1,100
9,20,164
9,1,277
1,5,172
1,20,100
1,9,277
1,3,256
1,19,174
3,1,256
3,19,185
19,1,174
19,3,185
10,5,110
10,19,185
5,10,110
5,19,189
19,10,185
19,5,189
4,14,174
4,17,215
14,4,174
14,17,191
17,4,215
17,14,191
8,12,394
12,8,394
12,14,284
14,12,284
13,9,241
9,13,241
10,8,244
10,12,256
10,14,161
8,10,244
12,10,256
14,10,161
4,9,272
16,15,196
16,9,199
15,16,196
15,9,233
9,4,272
9,16,199
9,15,233
17,5,147
4,5,250
5,17,147
5,4,250
13,12,289
12,13,289
12,9,264
12,4,272
9,12,264
4,12,272
8,3,290
3,8,290
11,21,198
11,6,216
11,20,256
21,11,198
21,6,326
21,20,418
6,11,216
6,21,326
20,11,256
20,21,418
6,12,407
12,6,407
13,5,201
5,13,201
5,21,146
21,5,146
13,19,213
6,19,230
19,13,213
19,6,230
10,21,134
21,10,134
13,2,300
2,13,300
2,16,349
16,2,349
2,14,203
14,2,203
14,13,232
13,14,232
19,2,225
19,18,124
2,19,225
2,18,140
18,19,124
18,2,140
20,4,167
4,20,167
4,6,363
6,4,363
6,3,330
3,6,330
3,14,196
14,3,196
18,3,112
3,18,112
3,9,184
9,3,184
11,3,111
3,11,111
20,19,477
20,10,155
13,10,136
19,20,477
19,14,260
10,20,155
10,13,136
14,19,260
18,5,128
18,1,114
18,15,97
19,15,300
5,18,128
5,15,136
1,18,114
1,15,173
15,18,97
15,19,300
15,5,136
15,1,173
17,9,203
9,17,203
4,3,287
13,3,206
3,4,287
3,13,206
2,1,270
1,2,270
1,7,228
7,1,228
6,18,170
18,6,170
18,13,146
13,18,146
10,6,260
10,9,154
21,9,136
6,10,260
6,9,298
9,10,154
9,21,136
9,6,298
4,7,265
7,4,265
3,5,247
2,5,312
5,3,247
5,2,312
5,8,220
8,5,220
8,19,328
19,8,328
12,18,176
8,17,318
21,18,170
21,17,222
18,12,176
18,21,170
18,17,147
17,8,318
17,21,222
17,18,147
10,3,191
10,17,145
3,10,191
3,17,201
19,17,200
17,10,145
17,3,201
17,19,200
4,18,173
18,4,173
17,6,242
6,17,242
17,20,189
20,17,189
19,12,197
12,19,197
12,1,242
1,12,242
1,11,148
12,11,151
11,1,148
11,12,151
14,11,165
11,14,165
11,18,116
18,11,116
11,19,274
19,11,274
13,17,271
17,13,271
5,16,134
20,16,228
16,5,134
16,20,228
3,16,238
3,15,203
16,3,238
16,19,222
15,3,203
19,16,222
16,14,199
20,12,203
14,16,199
12,20,203
16,18,104
18,16,104
4,19,198
19,4,198
17,2,237
2,17,237
21,7,240
7,21,240
4,2,295
2,4,295
20,18,85
20,15,141
18,20,85
15,20,141
19,21,164
21,19,164
16,11,168
11,16,168
11,7,292
7,11,292
17,15,186
6,15,274
15,17,186
15,6,274
6,16,384
16,6,384
10,4,181
4,10,181
11,8,248
8,11,248
7,19,255
9,19,133
19,7,255
19,9,133
3,21,173
21,3,173
11,9,217
9,11,217
11,10,79
16,10,155
10,11,79
10,16,155
14,21,224
21,14,224
1,6,250
6,1,250
2,21,180
21,2,180
12,2,291
2,12,291
10,7,187
7,10,187
11,17,133
17,11,133
12,3,199
3,12,199
3,7,237
7,3,237
5,12,176
5,11,106
12,5,176
11,5,106
17,1,114
1,17,114
10,1,145
1,10,145
5,7,176
7,5,176
14,1,171
1,14,171
2,10,70
10,2,70
10,15,96
15,10,96
11,2,93
2,11,93
2,9,136
9,2,136
5,14,122
14,5,122
10,18,91
18,10,91
