i,j,count
10,17,93
22,11,176
5,1,94
1,11,101
5,16,178
7,18,197
7,16,211
10,16,158
18,16,112
18,8,116
18,11,54
8,11,58
6,20,210
1,6,144
19,13,25
18,1,81
13,2,67
13,16,95
10,2,66
2,16,236
5,4,129
17,19,50
18,2,95
1,20,128
7,3,160
20,3,45
20,18,84
20,14,69
7,4,280
4,21,54
7,5,147
16,18,65
16,4,102
11,14,68
4,13,80
12,2,86
2,21,89
2,20,149
4,19,132
4,17,95
17,12,95
12,18,70
12,16,104
15,11,168
13,19,46
21,5,139
21,13,43
21,10,105
15,13,48
20,22,44
1,18,115
13,11,61
20,4,94
17,3,52
17,11,103
3,11,142
4,10,151
10,6,198
10,13,29
20,6,93
4,8,89
11,18,142
18,7,92
16,2,135
3,14,112
11,7,67
11,11,116
18,9,62
18,13,70
9,5,72
8,9,63
8,12,109
5,9,78
19,11,51
1,8,96
2,15,228
4,20,208
13,6,83
13,9,30
21,9,66
1,5,160
1,12,121
11,17,106
9,4,55
9,11,67
4,11,195
15,14,132
10,5,72
7,21,136
21,18,156
5,21,104
20,2,62
20,5,63
17,6,91
17,5,68
20,13,28
14,15,67
8,3,82
8,18,142
6,3,147
17,22,53
15,9,113
21,12,115
14,3,74
6,4,147
19,12,59
19,17,52
9,2,51
15,20,125
10,20,132
13,12,85
9,1,126
1,14,126
11,16,96
11,3,79
19,16,81
19,3,26
2,3,111
14,16,91
3,8,65
10,8,112
15,2,198
2,9,102
2,1,128
12,1,66
12,20,85
4,9,81
22,16,214
15,18,189
10,14,70
22,17,108
16,17,89
1,19,69
13,8,35
16,19,80
12,19,61
7,7,101
16,14,166
14,6,49
3,4,144
16,16,123
20,12,51
8,2,67
15,3,121
12,6,61
12,11,53
14,9,29
1,9,68
14,1,55
8,20,76
19,9,43
3,12,53
12,14,60
8,21,54
12,7,37
22,15,236
13,15,64
14,17,57
17,16,100
18,20,107
16,20,94
21,3,80
21,22,62
21,21,92
8,16,93
17,2,78
20,11,63
1,13,37
13,7,55
12,9,64
12,22,38
19,1,51
17,4,68
17,21,67
19,8,27
17,9,82
9,3,83
15,21,84
10,11,63
14,8,45
4,22,68
20,9,97
10,19,63
17,15,62
10,15,91
17,7,43
20,7,41
16,22,68
2,17,111
9,8,34
3,17,43
3,6,94
2,11,108
18,17,55
20,8,48
17,1,60
11,8,75
3,2,87
4,1,105
2,13,42
14,22,27
11,20,107
3,13,25
18,15,110
11,5,68
19,20,56
13,22,46
13,20,37
3,21,62
11,21,35
4,18,72
13,5,45
11,9,51
14,21,33
19,15,49
10,3,52
19,21,26
18,21,50
14,11,25
14,2,47
11,13,42
8,17,34
11,12,30
10,21,48
21,7,20
13,17,21
12,8,50
10,7,67
17,13,24
19,7,11
