i,j,k,count
11,15,8,28
11,8,10,9
11,8,12,23
11,8,15,28
17,6,9,39
17,9,6,39
6,17,9,39
6,9,17,39
9,17,6,39
9,6,17,39
21,2,5,29
21,5,2,29
2,21,5,29
2,5,21,29
5,21,2,29
5,2,21,29
21,11,9,22
21,13,9,27
21,9,11,22
21,9,13,27
11,21,9,22
11,13,9,15
11,9,21,22
11,9,13,15
13,21,9,27
13,11,9,15
13,9,21,27
13,9,11,15
9,21,11,22
9,21,13,27
9,11,21,22
9,11,13,15
9,13,21,27
9,13,11,15
17,6,13,24
17,6,2,25
17,13,6,24
17,13,2,5
17,2,6,25
17,2,13,5
6,17,13,24
6,17,2,25
6,13,17,24
6,13,2,73
6,2,17,25
6,2,13,73
13,17,6,24
13,17,2,5
13,6,17,24
13,6,2,73
13,2,17,5
13,2,6,73
2,17,6,25
2,17,13,5
2,6,17,25
2,6,13,73
2,13,17,5
2,13,6,73
6,3,20,31
6,20,3,31
3,6,20,31
3,20,6,31
20,6,3,31
20,3,6,31
19,6,21,40
19,6,20,23
19,21,6,40
19,21,20,9
19,20,6,23
19,20,21,9
6,19,21,40
6,19,20,23
6,21,19,40
6,21,20,67
6,20,19,23
6,20,21,67
21,19,6,40
21,19,20,9
21,6,19,40
21,6,20,67
21,20,19,9
21,20,6,67
20,19,6,23
20,19,21,9
20,6,19,23
20,6,21,67
20,21,19,9
20,21,6,67
18,7,2,122
18,2,7,122
18,2,5,50
18,5,2,50
7,18,2,122
7,2,18,122
7,2,5,64
7,5,2,64
2,18,7,122
2,18,5,50
2,7,18,122
2,7,5,64
2,5,18,50
2,5,7,64
5,18,2,50
5,7,2,64
5,2,18,50
5,2,7,64
17,19,7,6
17,19,2,7
17,19,9,9
17,7,19,6
17,7,2,18
17,7,9,11
17,2,19,7
17,2,7,18
17,2,9,13
17,9,19,9
17,9,7,11
17,9,2,13
19,17,7,6
19,17,2,7
19,17,9,9
19,7,17,6
19,7,2,9
19,7,9,9
19,2,17,7
19,2,7,9
19,9,17,9
19,9,7,9
7,17,19,6
7,17,2,18
7,17,9,11
7,19,17,6
7,19,2,9
7,19,9,9
7,2,17,18
7,2,19,9
7,2,9,7
7,9,17,11
7,9,19,9
7,9,2,7
2,17,19,7
2,17,7,18
2,17,9,13
2,19,17,7
2,19,7,9
2,7,17,18
2,7,19,9
2,7,9,7
2,9,17,13
2,9,7,7
9,17,19,9
9,17,7,11
9,17,2,13
9,19,17,9
9,19,7,9
9,7,17,11
9,7,19,9
9,7,2,7
9,2,17,13
9,2,7,7
8,9,19,7
8,9,20,11
8,19,9,7
8,20,9,11
9,8,19,7
9,8,20,11
9,19,8,7
9,19,20,10
9,20,8,11
9,20,19,10
19,8,9,7
19,9,8,7
19,9,20,10
19,20,9,10
20,8,9,11
20,9,8,11
20,9,19,10
20,19,9,10
9,4,19,3
9,19,4,3
4,9,19,3
4,19,9,3
19,9,4,3
19,4,9,3
13,15,5,24
13,5,15,24
15,13,5,24
15,5,13,24
5,13,15,24
5,15,13,24
4,5,12,74
4,5,14,50
4,12,5,74
4,12,14,59
4,14,5,50
4,14,12,59
5,4,12,74
5,4,14,50
5,12,4,74
5,12,14,51
5,14,4,50
5,14,12,51
12,4,5,74
12,4,14,59
12,5,4,74
12,5,14,51
12,14,4,59
12,14,5,51
14,4,5,50
14,4,12,59
14,5,4,50
14,5,12,51
14,12,4,59
14,12,5,51
15,16,5,9
15,16,12,8
15,5,16,9
15,5,12,30
15,12,16,8
15,12,5,30
16,15,5,9
16,15,12,8
16,5,15,9
16,5,12,20
16,12,15,8
16,12,5,20
5,15,16,9
5,15,12,30
5,16,15,9
5,16,12,20
5,12,15,30
5,12,16,20
12,15,16,8
12,15,5,30
12,16,15,8
12,16,5,20
12,5,15,30
12,5,16,20
18,9,5,31
18,5,9,31
9,18,5,31
9,5,18,31
5,18,9,31
5,9,18,31
1,2,5,58
1,2,17,45
1,5,2,58
1,5,17,35
1,17,2,45
1,17,5,35
2,1,5,58
2,1,17,45
2,5,1,58
2,17,1,45
5,1,2,58
5,1,17,35
5,2,1,58
5,17,1,35
17,1,2,45
17,1,5,35
17,2,1,45
17,5,1,35
4,1,18,39
4,1,7,24
4,18,1,39
4,18,7,23
4,7,1,24
4,7,18,23
1,4,18,39
1,4,7,24
1,18,4,39
1,7,4,24
18,4,1,39
18,4,7,23
18,1,4,39
18,7,4,23
7,4,1,24
7,4,18,23
7,1,4,24
7,18,4,23
5,7,20,21
5,20,7,21
7,5,20,21
7,20,5,21
20,5,7,21
20,7,5,21
6,4,21,47
6,4,20,15
6,11,20,40
6,21,4,47
6,20,4,15
6,20,11,40
4,6,21,47
4,6,20,15
4,11,21,34
4,11,20,10
4,21,6,47
4,21,11,34
4,21,20,14
4,20,6,15
4,20,11,10
4,20,21,14
11,6,20,40
11,4,21,34
11,4,20,10
11,21,4,34
11,21,20,25
11,20,6,40
11,20,4,10
11,20,21,25
21,6,4,47
21,4,6,47
21,4,11,34
21,4,20,14
21,11,4,34
21,11,20,25
21,20,4,14
21,20,11,25
20,6,4,15
20,6,11,40
20,4,6,15
20,4,11,10
20,4,21,14
20,11,6,40
20,11,4,10
20,11,21,25
20,21,4,14
20,21,11,25
6,1,21,56
6,21,1,56
1,6,21,56
1,21,6,56
21,6,1,56
21,1,6,56
13,12,7,54
13,7,12,54
16,12,7,30
16,7,12,30
12,13,7,54
12,16,7,30
12,7,13,54
12,7,16,30
7,13,12,54
7,16,12,30
7,12,13,54
7,12,16,30
4,13,7,24
4,13,2,30
4,13,5,37
4,3,7,18
4,3,2,21
4,3,5,26
4,7,13,24
4,7,3,18
4,7,2,30
4,7,5,23
4,2,13,30
4,2,3,21
4,2,7,30
4,2,5,30
4,5,13,37
4,5,3,26
4,5,7,23
4,5,2,30
13,4,7,24
13,4,2,30
13,4,5,37
13,3,7,25
13,7,4,24
13,7,3,25
13,7,2,48
13,2,4,30
13,2,7,48
13,5,4,37
3,4,7,18
3,4,2,21
3,4,5,26
3,13,7,25
3,7,4,18
3,7,13,25
3,7,2,23
3,7,5,40
3,2,4,21
3,2,7,23
3,5,4,26
3,5,7,40
7,4,13,24
7,4,3,18
7,4,2,30
7,4,5,23
7,13,4,24
7,13,3,25
7,13,2,48
7,3,4,18
7,3,13,25
7,3,2,23
7,3,5,40
7,2,4,30
7,2,13,48
7,2,3,23
7,5,4,23
7,5,3,40
2,4,13,30
2,4,3,21
2,4,7,30
2,4,5,30
2,13,4,30
2,13,7,48
2,3,4,21
2,3,7,23
2,7,4,30
2,7,13,48
2,7,3,23
2,5,4,30
5,4,13,37
5,4,3,26
5,4,7,23
5,4,2,30
5,13,4,37
5,3,4,26
5,3,7,40
5,7,4,23
5,7,3,40
5,2,4,30
10,20,11,20
10,11,20,20
20,10,11,20
20,11,10,20
11,10,20,20
11,20,10,20
15,1,20,28
15,20,1,28
15,20,21,17
15,21,20,17
1,15,20,28
1,20,15,28
1,20,21,25
1,21,20,25
20,15,1,28
20,15,21,17
20,1,15,28
20,1,21,25
20,21,15,17
20,21,1,25
21,15,20,17
21,1,20,25
21,20,15,17
21,20,1,25
21,10,3,60
21,10,2,47
21,3,10,60
21,3,2,41
21,2,10,47
21,2,3,41
10,21,3,60
10,21,2,47
10,3,21,60
10,2,21,47
3,21,10,60
3,21,2,41
3,10,21,60
3,2,21,41
2,21,10,47
2,21,3,41
2,10,21,47
2,3,21,41
21,6,9,46
21,9,6,46
6,21,9,46
6,9,21,46
9,21,6,46
9,6,21,46
14,3,13,13
14,3,18,7
14,13,3,13
14,18,3,7
14,18,2,13
14,2,18,13
3,14,13,13
3,14,18,7
3,13,14,13
3,13,18,24
3,18,14,7
3,18,13,24
3,18,2,31
3,2,18,31
13,14,3,13
13,3,14,13
13,3,18,24
13,18,3,24
13,18,2,37
13,2,18,37
18,14,3,7
18,14,2,13
18,3,14,7
18,3,13,24
18,3,2,31
18,13,3,24
18,13,2,37
18,2,14,13
18,2,3,31
18,2,13,37
2,14,18,13
2,3,18,31
2,13,18,37
2,18,14,13
2,18,3,31
2,18,13,37
14,13,5,33
14,6,5,31
14,5,13,33
14,5,6,31
13,14,5,33
13,5,14,33
6,14,5,31
6,5,14,31
5,14,13,33
5,14,6,31
5,13,14,33
5,6,14,31
1,18,2,57
1,2,18,57
18,1,2,57
18,2,1,57
2,1,18,57
2,18,1,57
10,13,11,34
10,11,13,34
13,10,11,34
13,11,10,34
11,10,13,34
11,13,10,34
10,7,18,55
10,7,1,44
10,18,7,55
10,1,7,44
7,10,18,55
7,10,1,44
7,18,10,55
7,1,10,44
18,10,7,55
18,7,10,55
1,10,7,44
1,7,10,44
12,11,20,52
12,20,11,52
11,12,20,52
11,20,12,52
20,12,11,52
20,11,12,52
5,11,13,40
5,13,11,40
11,5,13,40
11,13,5,40
11,13,19,33
11,19,13,33
13,5,11,40
13,11,5,40
13,11,19,33
13,19,11,33
19,11,13,33
19,13,11,33
3,1,4,42
3,4,1,42
12,1,4,42
12,4,1,42
1,3,4,42
1,12,4,42
1,4,3,42
1,4,12,42
4,3,1,42
4,12,1,42
4,1,3,42
4,1,12,42
21,2,12,40
21,12,2,40
2,21,12,40
2,12,21,40
12,21,2,40
12,2,21,40
17,5,16,4
17,5,3,24
17,2,16,30
17,2,3,33
17,16,5,4
17,16,2,30
17,16,3,17
17,3,5,24
17,3,2,33
17,3,16,17
5,17,16,4
5,17,3,24
5,2,16,12
5,16,17,4
5,16,2,12
5,16,3,11
5,3,17,24
5,3,16,11
2,17,16,30
2,17,3,33
2,5,16,12
2,16,17,30
2,16,5,12
2,16,3,16
2,3,17,33
2,3,16,16
16,17,5,4
16,17,2,30
16,17,3,17
16,5,17,4
16,5,2,12
16,5,3,11
16,2,17,30
16,2,5,12
16,2,3,16
16,3,17,17
16,3,5,11
16,3,2,16
3,17,5,24
3,17,2,33
3,17,16,17
3,5,17,24
3,5,16,11
3,2,17,33
3,2,16,16
3,16,17,17
3,16,5,11
3,16,2,16
17,1,3,27
17,1,16,19
17,1,21,34
17,3,1,27
17,3,21,42
17,16,1,19
17,21,1,34
17,21,3,42
1,17,3,27
1,17,16,19
1,17,21,34
1,3,17,27
1,3,16,30
1,3,21,70
1,16,17,19
1,16,3,30
1,16,21,24
1,21,17,34
1,21,3,70
1,21,16,24
3,17,1,27
3,17,21,42
3,1,17,27
3,1,16,30
3,1,21,70
3,16,1,30
3,16,21,17
3,21,17,42
3,21,1,70
3,21,16,17
16,17,1,19
16,1,17,19
16,1,3,30
16,1,21,24
16,3,1,30
16,3,21,17
16,21,1,24
16,21,3,17
21,17,1,34
21,17,3,42
21,1,17,34
21,1,3,70
21,1,16,24
21,3,17,42
21,3,1,70
21,3,16,17
21,16,1,24
21,16,3,17
8,9,3,13
8,9,6,16
8,3,9,13
8,3,6,22
8,6,9,16
8,6,3,22
9,8,3,13
9,8,6,16
9,3,8,13
9,3,6,21
9,6,8,16
9,6,3,21
3,8,9,13
3,8,6,22
3,9,8,13
3,9,6,21
3,6,8,22
3,6,9,21
6,8,9,16
6,8,3,22
6,9,8,16
6,9,3,21
6,3,8,22
6,3,9,21
19,11,21,30
19,21,11,30
11,19,21,30
11,21,19,30
21,19,11,30
21,11,19,30
14,13,4,20
14,4,13,20
13,14,4,20
13,4,14,20
4,14,13,20
4,13,14,20
3,20,14,24
3,14,20,24
20,3,14,24
20,14,3,24
14,3,20,24
14,20,3,24
19,7,20,17
19,7,18,21
19,7,15,5
19,20,7,17
19,20,18,23
19,20,15,7
19,18,7,21
19,18,20,23
19,15,7,5
19,15,20,7
7,19,20,17
7,19,18,21
7,19,15,5
7,20,19,17
7,20,18,13
7,20,15,9
7,18,19,21
7,18,20,13
7,18,15,12
7,15,19,5
7,15,20,9
7,15,18,12
20,19,7,17
20,19,18,23
20,19,15,7
20,7,19,17
20,7,18,13
20,7,15,9
20,18,19,23
20,18,7,13
20,18,15,64
20,15,19,7
20,15,7,9
20,15,18,64
18,19,7,21
18,19,20,23
18,7,19,21
18,7,20,13
18,7,15,12
18,20,19,23
18,20,7,13
18,20,15,64
18,15,7,12
18,15,20,64
15,19,7,5
15,19,20,7
15,7,19,5
15,7,20,9
15,7,18,12
15,20,19,7
15,20,7,9
15,20,18,64
15,18,7,12
15,18,20,64
18,5,11,13
18,11,5,13
5,18,11,13
5,11,18,13
11,18,5,13
11,5,18,13
1,13,14,38
1,14,13,38
13,1,14,38
13,14,1,38
14,1,13,38
14,13,1,38
21,12,19,31
21,4,19,20
21,19,12,31
21,19,4,20
12,21,19,31
12,4,19,19
12,4,6,56
12,19,21,31
12,19,4,19
12,19,6,35
12,6,4,56
12,6,19,35
4,21,19,20
4,12,19,19
4,12,6,56
4,19,21,20
4,19,12,19
4,6,12,56
19,21,12,31
19,21,4,20
19,12,21,31
19,12,4,19
19,12,6,35
19,4,21,20
19,4,12,19
19,6,12,35
6,12,4,56
6,12,19,35
6,4,12,56
6,19,12,35
7,12,20,31
7,20,12,31
7,20,16,24
7,16,20,24
12,7,20,31
12,20,7,31
20,7,12,31
20,7,16,24
20,12,7,31
20,16,7,24
16,7,20,24
16,20,7,24
12,5,10,35
12,10,5,35
5,12,10,35
5,11,10,33
5,10,12,35
5,10,11,33
11,5,10,33
11,10,5,33
10,12,5,35
10,5,12,35
10,5,11,33
10,11,5,33
1,14,16,17
1,16,14,17
14,1,16,17
14,16,1,17
16,1,14,17
16,14,1,17
1,19,3,17
1,3,19,17
19,1,3,17
19,3,1,17
3,1,19,17
3,19,1,17
6,11,17,22
6,17,11,22
11,6,17,22
11,21,17,29
11,17,6,22
11,17,21,29
21,11,17,29
21,17,11,29
17,6,11,22
17,11,6,22
17,11,21,29
17,21,11,29
19,21,1,27
19,21,15,8
19,1,21,27
19,15,21,8
21,19,1,27
21,19,15,8
21,1,19,27
21,15,19,8
1,19,21,27
1,21,19,27
15,19,21,8
15,21,19,8
18,13,11,19
18,11,13,19
13,18,11,19
13,11,18,19
11,18,13,19
11,13,18,19
5,20,3,32
5,3,20,32
20,5,3,32
20,3,5,32
3,5,20,32
3,20,5,32
4,1,14,21
4,14,1,21
1,4,14,21
1,14,4,21
14,4,1,21
14,1,4,21
6,14,2,36
6,2,14,36
14,6,2,36
14,2,6,36
2,6,14,36
2,14,6,36
6,18,4,52
6,4,18,52
18,6,4,52
18,4,6,52
4,6,18,52
4,18,6,52
9,6,18,27
9,6,11,23
9,6,5,29
9,18,6,27
9,11,6,23
9,11,5,10
9,5,6,29
9,5,11,10
6,9,18,27
6,9,11,23
6,9,5,29
6,18,9,27
6,11,9,23
6,5,9,29
18,9,6,27
18,6,9,27
11,9,6,23
11,9,5,10
11,6,9,23
11,5,9,10
5,9,6,29
5,9,11,10
5,6,9,29
5,11,9,10
11,10,1,38
11,1,10,38
10,11,1,38
10,1,11,38
1,11,10,38
1,10,11,38
12,20,6,35
12,6,20,35
20,12,6,35
20,6,12,35
6,12,20,35
6,20,12,35
11,13,2,26
11,2,13,26
13,11,2,26
13,2,11,26
2,11,13,26
2,13,11,26
8,13,6,31
8,6,13,31
13,8,6,31
13,6,8,31
6,8,13,31
6,13,8,31
21,12,7,39
21,18,2,24
21,18,7,29
21,2,18,24
21,2,7,15
21,7,12,39
21,7,18,29
21,7,2,15
12,21,7,39
12,18,2,34
12,18,7,57
12,2,18,34
12,2,7,40
12,7,21,39
12,7,18,57
12,7,2,40
18,21,2,24
18,21,7,29
18,12,2,34
18,12,7,57
18,2,21,24
18,2,12,34
18,7,21,29
18,7,12,57
2,21,18,24
2,21,7,15
2,12,18,34
2,12,7,40
2,18,21,24
2,18,12,34
2,7,21,15
2,7,12,40
7,21,12,39
7,21,18,29
7,21,2,15
7,12,21,39
7,12,18,57
7,12,2,40
7,18,21,29
7,18,12,57
7,2,21,15
7,2,12,40
12,13,19,37
12,2,19,16
12,19,13,37
12,19,2,16
13,12,19,37
13,19,12,37
2,12,19,16
2,19,12,16
19,12,13,37
19,12,2,16
19,13,12,37
19,2,12,16
13,6,1,51
13,6,10,45
13,1,6,51
13,10,6,45
6,13,1,51
6,13,10,45
6,1,13,51
6,1,10,44
6,10,13,45
6,10,1,44
1,13,6,51
1,6,13,51
1,6,10,44
1,10,6,44
10,13,6,45
10,6,13,45
10,6,1,44
10,1,6,44
10,14,5,15
10,14,20,20
10,5,14,15
10,5,20,12
10,20,14,20
10,20,5,12
14,10,5,15
14,10,20,20
14,5,10,15
14,5,20,10
14,20,10,20
14,20,5,10
5,10,14,15
5,10,20,12
5,14,10,15
5,14,20,10
5,20,10,12
5,20,14,10
20,10,14,20
20,10,5,12
20,14,10,20
20,14,5,10
20,5,10,12
20,5,14,10
13,20,7,26
13,20,8,24
13,20,9,15
13,7,20,26
13,7,9,8
13,8,20,24
13,9,20,15
13,9,7,8
20,13,7,26
20,13,8,24
20,13,9,15
20,7,13,26
20,7,8,14
20,7,9,9
20,16,9,12
20,8,13,24
20,8,7,14
20,9,13,15
20,9,7,9
20,9,16,12
7,13,20,26
7,13,9,8
7,20,13,26
7,20,8,14
7,20,9,9
7,16,9,8
7,8,20,14
7,8,9,4
7,9,13,8
7,9,20,9
7,9,16,8
7,9,8,4
16,20,9,12
16,7,9,8
16,8,9,10
16,9,20,12
16,9,7,8
16,9,8,10
8,13,20,24
8,20,13,24
8,20,7,14
8,7,20,14
8,7,9,4
8,16,9,10
8,9,7,4
8,9,16,10
9,13,20,15
9,13,7,8
9,20,13,15
9,20,7,9
9,20,16,12
9,7,13,8
9,7,20,9
9,7,16,8
9,7,8,4
9,16,20,12
9,16,7,8
9,16,8,10
9,8,7,4
9,8,16,10
5,1,14,30
5,14,1,30
1,5,14,30
1,14,5,30
14,5,1,30
14,1,5,30
7,10,4,9
7,10,2,28
7,4,10,9
7,2,10,28
18,10,2,54
18,4,2,27
18,2,10,54
18,2,4,27
10,7,4,9
10,7,2,28
10,18,2,54
10,4,7,9
10,2,7,28
10,2,18,54
4,7,10,9
4,18,2,27
4,10,7,9
4,2,18,27
2,7,10,28
2,18,10,54
2,18,4,27
2,10,7,28
2,10,18,54
2,4,18,27
8,9,10,19
8,9,21,23
8,10,9,19
8,10,21,27
8,21,9,23
8,21,10,27
8,21,12,44
8,12,21,44
9,8,10,19
9,8,21,23
9,10,8,19
9,10,21,27
9,10,12,17
9,21,8,23
9,21,10,27
9,21,12,34
9,12,10,17
9,12,21,34
10,8,9,19
10,8,21,27
10,9,8,19
10,9,21,27
10,9,12,17
10,21,8,27
10,21,9,27
10,12,9,17
21,8,9,23
21,8,10,27
21,8,12,44
21,9,8,23
21,9,10,27
21,9,12,34
21,10,8,27
21,10,9,27
21,12,8,44
21,12,9,34
12,8,21,44
12,9,10,17
12,9,21,34
12,10,9,17
12,21,8,44
12,21,9,34
18,20,3,18
18,3,20,18
18,3,8,16
18,8,3,16
20,18,3,18
20,3,18,18
20,3,8,29
20,8,3,29
3,18,20,18
3,18,8,16
3,20,18,18
3,20,8,29
3,8,18,16
3,8,20,29
8,18,3,16
8,20,3,29
8,3,18,16
8,3,20,29
5,13,20,34
5,20,13,34
13,5,20,34
13,20,5,34
20,5,13,34
20,13,5,34
10,21,15,21
10,15,21,21
21,10,15,21
21,3,15,21
21,15,10,21
21,15,3,21
3,21,15,21
3,15,21,21
15,10,21,21
15,21,10,21
15,21,3,21
15,3,21,21
11,1,2,30
11,20,2,25
11,20,7,21
11,2,1,30
11,2,20,25
11,2,7,17
11,7,20,21
11,7,2,17
1,11,2,30
1,20,7,17
1,2,11,30
1,7,20,17
20,11,2,25
20,11,7,21
20,1,7,17
20,2,11,25
20,2,7,13
20,7,11,21
20,7,1,17
20,7,2,13
2,11,1,30
2,11,20,25
2,11,7,17
2,1,11,30
2,20,11,25
2,20,7,13
2,7,11,17
2,7,20,13
7,11,20,21
7,11,2,17
7,1,20,17
7,20,11,21
7,20,1,17
7,20,2,13
7,2,11,17
7,2,20,13
19,2,8,18
19,8,2,18
2,19,8,18
2,8,19,18
8,19,2,18
8,2,19,18
3,20,11,33
3,11,20,33
20,3,11,33
20,11,3,33
11,3,20,33
11,20,3,33
17,5,14,7
17,5,20,6
17,14,5,7
17,14,20,7
17,20,5,6
17,20,14,7
5,17,14,7
5,17,20,6
5,14,17,7
5,20,17,6
14,17,5,7
14,17,20,7
14,5,17,7
14,20,17,7
20,17,5,6
20,17,14,7
20,5,17,6
20,14,17,7
1,6,17,24
1,6,4,22
1,17,6,24
1,17,4,13
1,4,6,22
1,4,17,13
6,1,17,24
6,1,4,22
6,17,1,24
6,17,4,13
6,4,1,22
6,4,17,13
17,1,6,24
17,1,4,13
17,6,1,24
17,6,4,13
17,4,1,13
17,4,6,13
4,1,6,22
4,1,17,13
4,6,1,22
4,6,17,13
4,17,1,13
4,17,6,13
6,10,17,30
6,17,10,30
10,6,17,30
10,17,6,30
17,6,10,30
17,10,6,30
14,1,3,33
14,5,3,11
14,3,1,33
14,3,5,11
1,14,3,33
1,5,3,56
1,3,14,33
1,3,5,56
5,14,3,11
5,1,3,56
5,3,14,11
5,3,1,56
3,14,1,33
3,14,5,11
3,1,14,33
3,1,5,56
3,5,14,11
3,5,1,56
17,10,7,13
17,10,9,13
17,6,7,30
17,7,10,13
17,7,6,30
17,9,10,13
10,17,7,13
10,17,9,13
10,6,7,31
10,6,9,21
10,7,17,13
10,7,6,31
10,7,9,18
10,9,17,13
10,9,6,21
10,9,7,18
6,17,7,30
6,10,7,31
6,10,9,21
6,7,17,30
6,7,10,31
6,7,9,18
6,9,10,21
6,9,7,18
7,17,10,13
7,17,6,30
7,10,17,13
7,10,6,31
7,10,9,18
7,6,17,30
7,6,10,31
7,6,9,18
7,9,10,18
7,9,6,18
9,17,10,13
9,10,17,13
9,10,6,21
9,10,7,18
9,6,10,21
9,6,7,18
9,7,10,18
9,7,6,18
21,2,17,56
21,17,2,56
2,21,17,56
2,17,21,56
17,21,2,56
17,2,21,56
18,15,21,27
18,21,15,27
15,18,21,27
15,21,18,27
21,18,15,27
21,15,18,27
12,8,6,43
12,6,8,43
8,12,6,43
8,20,6,15
8,6,12,43
8,6,20,15
20,8,6,15
20,6,8,15
6,12,8,43
6,8,12,43
6,8,20,15
6,20,8,15
21,8,6,53
21,8,4,21
21,6,8,53
21,4,8,21
8,21,6,53
8,21,4,21
8,6,21,53
8,6,4,12
8,4,21,21
8,4,6,12
6,21,8,53
6,8,21,53
6,8,4,12
6,4,8,12
4,21,8,21
4,8,21,21
4,8,6,12
4,6,8,12
6,3,21,57
6,21,3,57
3,6,21,57
3,8,21,24
3,21,6,57
3,21,8,24
8,3,21,24
8,21,3,24
21,6,3,57
21,3,6,57
21,3,8,24
21,8,3,24
17,4,18,14
17,18,4,14
4,17,18,14
4,18,17,14
18,17,4,14
18,4,17,14
10,5,7,25
10,5,2,47
10,7,5,25
10,2,5,47
5,10,7,25
5,10,2,47
5,7,10,25
5,2,10,47
7,10,5,25
7,5,10,25
2,10,5,47
2,5,10,47
2,1,10,36
2,17,10,51
2,10,1,36
2,10,17,51
1,2,10,36
1,17,10,31
1,5,10,37
1,10,2,36
1,10,17,31
1,10,5,37
17,2,10,51
17,1,10,31
17,5,10,36
17,10,2,51
17,10,1,31
17,10,5,36
5,1,10,37
5,17,10,36
5,10,1,37
5,10,17,36
10,2,1,36
10,2,17,51
10,1,2,36
10,1,17,31
10,1,5,37
10,17,2,51
10,17,1,31
10,17,5,36
10,5,1,37
10,5,17,36
21,3,9,24
21,9,3,24
3,21,9,24
3,12,9,36
3,9,21,24
3,9,12,36
12,3,9,36
12,9,3,36
9,21,3,24
9,3,21,24
9,3,12,36
9,12,3,36
12,6,5,66
12,5,6,66
12,5,19,24
12,19,5,24
6,12,5,66
6,5,12,66
5,12,6,66
5,12,19,24
5,6,12,66
5,19,12,24
19,12,5,24
19,5,12,24
12,18,20,36
12,20,18,36
18,12,20,36
18,20,12,36
20,12,18,36
20,18,12,36
1,6,16,22
1,16,6,22
6,1,16,22
6,16,1,22
16,1,6,22
16,6,1,22
19,9,16,3
19,9,6,15
19,16,9,3
19,16,6,8
19,6,9,15
19,6,16,8
9,19,16,3
9,19,6,15
9,16,19,3
9,16,6,10
9,6,19,15
9,6,16,10
16,19,9,3
16,19,6,8
16,9,19,3
16,9,6,10
16,6,19,8
16,6,9,10
6,19,9,15
6,19,16,8
6,9,19,15
6,9,16,10
6,16,19,8
6,16,9,10
8,1,6,29
8,6,1,29
1,8,6,29
1,6,8,29
6,8,1,29
6,1,8,29
13,7,18,60
13,18,7,60
13,18,12,40
13,12,18,40
7,13,18,60
7,18,13,60
18,13,7,60
18,13,12,40
18,7,13,60
18,12,13,40
12,13,18,40
12,18,13,40
17,1,8,28
17,8,1,28
17,8,16,60
17,16,8,60
1,17,8,28
1,8,17,28
8,17,1,28
8,17,16,60
8,1,17,28
8,16,17,60
16,17,8,60
16,8,17,60
2,20,15,10
2,20,4,18
2,15,20,10
2,15,4,10
2,4,20,18
2,4,15,10
20,2,15,10
20,2,4,18
20,15,2,10
20,15,4,13
20,4,2,18
20,4,15,13
15,2,20,10
15,2,4,10
15,20,2,10
15,20,4,13
15,4,2,10
15,4,20,13
4,2,20,18
4,2,15,10
4,20,2,18
4,20,15,13
4,15,2,10
4,15,20,13
12,15,9,8
12,9,15,8
15,12,9,8
15,9,12,8
9,12,15,8
9,15,12,8
1,6,14,19
1,14,6,19
1,14,2,18
1,2,14,18
6,1,14,19
6,14,1,19
14,1,6,19
14,1,2,18
14,6,1,19
14,2,1,18
2,1,14,18
2,14,1,18
1,11,3,42
1,3,11,42
11,1,3,42
11,3,1,42
11,3,10,44
11,10,3,44
3,1,11,42
3,11,1,42
3,11,10,44
3,10,11,44
10,11,3,44
10,3,11,44
3,17,18,12
3,18,17,12
17,3,18,12
17,5,18,4
17,18,3,12
17,18,5,4
5,17,18,4
5,18,17,4
18,3,17,12
18,17,3,12
18,17,5,4
18,5,17,4
17,6,5,21
17,6,8,35
17,5,6,21
17,8,6,35
6,17,5,21
6,17,8,35
6,5,17,21
6,8,17,35
5,17,6,21
5,6,17,21
8,17,6,35
8,6,17,35
15,12,6,26
15,12,21,28
15,12,2,17
15,6,12,26
15,6,21,24
15,6,2,12
15,21,12,28
15,21,6,24
15,21,2,18
15,2,12,17
15,2,6,12
15,2,21,18
12,15,6,26
12,15,21,28
12,15,2,17
12,6,15,26
12,6,2,38
12,21,15,28
12,2,15,17
12,2,6,38
6,15,12,26
6,15,21,24
6,15,2,12
6,12,15,26
6,12,2,38
6,21,15,24
6,21,2,81
6,2,15,12
6,2,12,38
6,2,21,81
21,15,12,28
21,15,6,24
21,15,2,18
21,12,15,28
21,6,15,24
21,6,2,81
21,2,15,18
21,2,6,81
2,15,12,17
2,15,6,12
2,15,21,18
2,12,15,17
2,12,6,38
2,6,15,12
2,6,12,38
2,6,21,81
2,21,15,18
2,21,6,81
9,6,20,29
9,20,6,29
6,9,20,29
6,20,9,29
20,9,6,29
20,6,9,29
21,16,9,9
21,9,16,9
16,21,9,9
16,9,21,9
9,21,16,9
9,16,21,9
1,7,3,33
1,3,7,33
1,3,6,49
1,6,3,49
7,1,3,33
7,3,1,33
7,3,6,20
7,6,3,20
3,1,7,33
3,1,6,49
3,7,1,33
3,7,6,20
3,6,1,49
3,6,7,20
6,1,3,49
6,7,3,20
6,3,1,49
6,3,7,20
19,7,6,34
19,7,3,8
19,6,7,34
19,6,3,13
19,3,7,8
19,3,6,13
7,19,6,34
7,19,3,8
7,6,19,34
7,3,19,8
6,19,7,34
6,19,3,13
6,7,19,34
6,3,19,13
3,19,7,8
3,19,6,13
3,7,19,8
3,6,19,13
10,16,11,9
10,11,16,9
16,10,11,9
16,11,10,9
11,10,16,9
11,16,10,9
18,8,17,40
18,17,8,40
8,18,17,40
8,17,18,40
17,18,8,40
