i,j,count
6,9,11
9,6,11
12,18,24
18,12,24
5,2,30
2,5,30
14,12,40
12,14,40
20,10,19
10,20,19
4,5,32
5,4,32
14,20,37
20,14,37
11,3,28
3,11,28
1,3,55
3,1,55
20,7,12
7,20,12
2,21,38
21,2,38
10,12,16
12,10,16
4,1,37
1,4,37
1,17,18
17,1,18
13,17,19
17,13,19
3,8,65
8,3,65
4,14,66
14,4,66
19,13,11
13,19,11
18,3,11
3,18,11
15,16,41
16,15,41
3,9,10
9,3,10
3,2,44
2,3,44
13,9,22
9,13,22
4,2,58
2,4,58
16,19,8
19,16,8
8,18,39
18,8,39
13,20,16
20,13,16
16,11,15
11,16,15
14,9,14
9,14,14
8,21,21
21,8,21
5,7,9
7,5,9
14,2,35
2,14,35
16,18,15
18,16,15
12,5,39
5,12,39
11,7,13
7,11,13
14,5,21
5,14,21
6,7,19
7,6,19
14,1,27
1,14,27
12,20,27
20,12,27
4,13,33
13,4,33
9,5,24
5,9,24
12,21,19
21,12,19
16,5,14
5,16,14
20,16,17
16,20,17
17,20,39
20,17,39
18,13,13
13,18,13
20,2,34
2,20,34
17,21,22
21,17,22
14,8,23
8,14,23
4,19,11
19,4,11
16,2,21
2,16,21
11,13,15
13,11,15
4,9,29
9,4,29
16,21,34
21,16,34
13,15,24
15,13,24
4,17,27
17,4,27
4,16,33
16,4,33
13,2,18
2,13,18
8,13,9
13,8,9
2,6,32
6,2,32
8,2,23
2,8,23
13,1,12
1,13,12
8,1,14
1,8,14
2,11,20
11,2,20
14,11,24
11,14,24
21,20,31
20,21,31
3,19,11
19,3,11
4,8,23
8,4,23
14,10,29
10,14,29
7,15,10
15,7,10
12,12,10
14,13,22
13,14,22
12,2,35
2,12,35
3,5,22
5,3,22
12,19,9
19,12,9
20,11,18
11,20,18
14,7,31
7,14,31
13,6,22
6,13,22
15,10,12
10,15,12
1,15,11
15,1,11
4,7,26
7,4,26
15,2,18
2,15,18
13,16,18
16,13,18
10,5,9
5,10,9
13,12,35
12,13,35
2,19,19
19,2,19
14,6,41
6,14,41
1,12,36
12,1,36
1,10,23
10,1,23
14,21,24
21,14,24
15,11,7
11,15,7
3,7,15
7,3,15
12,17,29
17,12,29
3,13,21
13,3,21
6,5,19
5,6,19
6,4,24
4,6,24
17,6,19
6,17,19
8,7,16
7,8,16
7,16,8
16,7,8
2,10,23
10,2,23
17,10,16
10,17,16
12,4,44
4,12,44
14,16,14
16,14,14
20,20,18
13,5,21
5,13,21
3,4,20
4,3,20
12,9,10
9,12,10
17,9,11
9,17,11
2,1,36
1,2,36
5,21,10
21,5,10
21,3,23
3,21,23
14,19,10
19,14,10
18,2,15
2,18,15
9,16,11
16,9,11
18,6,10
6,18,10
18,1,9
1,18,9
12,8,17
8,12,17
14,14,20
19,6,5
6,19,5
11,8,12
8,11,12
1,16,11
16,1,11
11,6,17
6,11,17
10,9,11
9,10,11
7,9,8
9,7,8
10,11,7
11,10,7
13,13,20
20,8,19
8,20,19
21,1,18
1,21,18
15,14,16
14,15,16
11,19,5
19,11,5
7,19,9
19,7,9
6,12,30
12,6,30
21,7,7
7,21,7
11,12,9
12,11,9
12,16,11
16,12,11
3,14,23
14,3,23
21,6,15
6,21,15
18,11,4
11,18,4
6,1,28
1,6,28
18,5,11
5,18,11
8,5,27
5,8,27
15,6,8
6,15,8
13,10,10
10,13,10
1,19,45
19,1,45
15,9,7
9,15,7
3,17,30
17,3,30
4,21,13
21,4,13
10,8,11
8,10,11
15,17,10
17,15,10
21,13,9
13,21,9
15,3,9
3,15,9
6,10,12
10,6,12
9,19,11
19,9,11
20,6,17
6,20,17
18,15,4
15,18,4
8,9,18
9,8,18
14,18,13
18,14,13
18,21,9
21,18,9
5,15,10
15,5,10
3,12,22
12,3,22
7,12,14
12,7,14
4,10,9
10,4,9
21,10,9
10,21,9
8,17,11
17,8,11
20,3,24
3,20,24
3,16,12
16,3,12
3,6,11
6,3,11
4,20,28
20,4,28
18,4,13
4,18,13
2,7,22
7,2,22
11,1,19
1,11,19
1,5,18
5,1,18
6,16,18
16,6,18
9,18,9
18,9,9
4,11,17
11,4,17
9,21,9
21,9,9
3,10,14
10,3,14
6,8,8
8,6,8
5,11,15
11,5,15
10,18,6
18,10,6
14,17,12
17,14,12
2,17,17
17,2,17
17,11,18
11,17,18
20,19,15
19,20,15
16,17,6
17,16,6
2,9,12
9,2,12
10,16,9
16,10,9
20,9,15
9,20,15
20,5,28
5,20,28
15,12,10
12,15,10
1,9,9
9,1,9
15,8,11
8,15,11
15,20,19
20,15,19
7,17,8
17,7,8
15,4,14
4,15,14
7,1,16
1,7,16
17,19,5
19,17,5
17,5,9
5,17,9
8,16,8
16,8,8
18,17,11
17,18,11
19,5,8
5,19,8
8,19,5
19,8,5
7,13,16
13,7,16
19,15,7
15,19,7
20,18,8
18,20,8
10,19,6
19,10,6
15,21,2
21,15,2
10,7,5
7,10,5
7,18,9
18,7,9
18,19,6
19,18,6
