i,j,count
13,20,59
11,5,55
20,5,118
20,9,114
5,9,199
18,4,126
18,3,86
4,3,146
16,4,55
16,10,96
16,14,86
16,1,70
4,10,351
4,14,324
4,1,193
10,14,297
10,1,156
14,1,132
11,18,47
8,4,341
8,10,345
8,7,256
8,18,230
4,7,273
4,18,215
10,7,218
10,18,168
7,18,135
22,18,79
22,5,233
18,5,182
13,17,58
13,10,129
13,11,99
13,16,129
17,10,152
17,11,124
17,16,170
10,11,150
10,16,205
11,16,75
4,16,190
4,21,235
16,18,105
16,21,83
18,21,98
5,10,105
5,13,202
10,13,289
17,5,203
17,6,147
17,8,94
5,6,198
5,8,71
6,8,43
10,8,93
10,3,228
10,15,162
8,3,115
8,13,281
8,15,145
8,1,154
3,13,155
3,15,63
3,1,76
13,15,218
13,1,82
15,1,83
13,4,82
13,7,88
17,4,153
17,7,108
2,4,92
2,13,159
2,8,93
4,13,196
4,8,153
13,8,42
4,6,196
10,6,136
14,4,219
14,9,307
4,9,214
18,11,68
20,22,116
20,16,73
22,16,104
13,12,105
12,10,64
10,21,235
10,22,181
21,22,159
3,2,42
8,11,159
14,10,254
14,21,358
14,22,218
12,17,40
12,2,47
12,16,73
17,2,122
2,16,64
10,9,212
2,3,157
8,21,181
21,11,92
21,13,214
11,13,74
9,11,119
2,9,265
2,7,120
2,6,188
9,7,72
9,6,354
7,6,140
18,7,135
18,9,99
7,9,142
8,12,160
8,9,157
12,9,110
13,6,136
10,19,72
19,13,39
8,14,242
14,15,157
14,8,90
4,22,211
22,8,52
11,8,20
11,1,40
4,2,239
2,10,168
6,9,261
6,18,55
6,7,72
9,18,55
7,1,160
7,22,219
1,22,104
14,11,141
15,11,98
14,20,119
14,7,251
20,7,89
18,17,83
5,19,33
5,22,190
8,6,252
8,19,75
8,22,219
6,19,46
6,22,86
19,22,32
15,5,119
15,3,29
15,22,90
5,1,84
5,3,117
1,3,76
3,22,42
8,17,158
8,5,178
6,17,135
6,5,90
3,8,101
3,18,44
3,10,70
18,10,125
16,12,48
16,11,69
12,11,74
20,2,55
7,5,168
7,15,159
7,8,127
15,8,66
18,13,97
18,12,92
18,1,45
18,16,59
12,1,120
1,16,116
17,12,74
12,6,75
15,9,151
5,11,143
11,9,132
13,21,110
21,6,83
17,1,86
17,14,180
1,14,78
21,17,66
20,10,83
20,11,105
20,13,145
9,13,87
14,6,243
14,13,182
6,13,88
1,15,176
1,7,107
15,7,94
22,7,117
14,16,248
6,16,83
22,19,49
22,10,157
19,10,40
12,21,63
21,2,80
4,12,166
15,18,65
15,10,92
15,16,70
8,16,180
5,7,129
22,13,153
10,20,89
10,5,157
9,20,38
9,22,83
9,5,88
17,22,83
17,18,113
17,21,88
2,18,115
2,21,110
18,14,142
18,22,102
4,15,175
15,6,142
7,10,259
17,3,53
14,3,112
20,21,106
22,6,147
12,3,29
13,14,54
2,12,99
2,1,85
10,2,139
2,19,50
5,18,109
7,12,102
5,12,105
6,1,51
4,5,143
21,15,101
21,5,90
15,13,103
13,5,80
2,22,122
6,3,62
20,1,94
20,4,83
1,4,41
4,11,159
9,8,24
15,17,28
10,17,132
20,18,81
20,15,98
4,20,72
12,20,23
12,22,52
12,14,50
20,14,114
22,14,132
20,12,77
4,17,145
7,17,94
7,20,79
7,11,174
17,20,22
9,17,27
19,16,48
19,6,45
16,6,106
1,5,150
21,16,134
14,2,137
2,11,83
9,10,66
9,2,161
6,10,99
6,2,127
5,15,122
