i,j,count
19,11,13
4,6,34
6,4,34
13,21,10
21,13,10
13,19,16
19,13,16
12,17,9
17,12,9
19,14,14
14,19,14
5,7,20
7,5,20
4,15,8
15,4,8
16,8,12
8,16,12
9,9,18
1,20,18
20,1,18
13,5,43
5,13,43
5,9,40
9,5,40
3,16,18
16,3,18
21,14,7
14,21,7
6,21,14
21,6,14
6,11,32
11,6,32
17,11,4
11,17,4
1,5,18
5,1,18
4,23,16
23,4,16
7,10,14
10,7,14
20,4,18
4,20,18
10,8,8
8,10,8
12,15,7
15,12,7
18,13,25
13,18,25
7,1,24
1,7,24
22,5,23
5,22,23
13,22,36
22,13,36
10,20,1
20,10,1
2,3,41
3,2,41
13,12,15
12,13,15
4,4,20
7,13,17
13,7,17
22,2,18
2,22,18
21,19,15
19,21,15
20,9,9
9,20,9
21,1,15
1,21,15
17,13,36
13,17,36
10,10,20
9,18,10
18,9,10
17,7,38
7,17,38
11,2,8
2,11,8
21,5,16
5,21,16
20,14,9
14,20,9
17,21,5
21,17,5
5,15,12
15,5,12
18,16,3
16,18,3
6,13,20
13,6,20
13,9,35
9,13,35
12,19,5
19,12,5
13,3,18
3,13,18
13,20,19
20,13,19
5,16,8
16,5,8
12,22,7
22,12,7
4,14,14
14,4,14
18,23,6
23,18,6
7,8,10
8,7,10
15,18,9
18,15,9
21,7,8
7,21,8
15,22,9
22,15,9
11,15,24
15,11,24
23,7,6
7,23,6
10,11,2
11,10,2
9,23,15
23,9,15
10,4,7
4,10,7
20,15,12
15,20,12
10,14,6
14,10,6
12,2,16
2,12,16
20,7,16
7,20,16
11,20,6
20,11,6
6,3,41
3,6,41
19,8,6
8,19,6
11,8,7
8,11,7
19,6,8
6,19,8
17,16,9
16,17,9
23,12,6
12,23,6
23,17,12
17,23,12
6,7,17
7,6,17
19,16,9
16,19,9
9,15,11
15,9,11
4,18,14
18,4,14
7,11,5
11,7,5
2,9,26
9,2,26
11,21,16
21,11,16
18,19,11
19,18,11
20,17,8
17,20,8
18,17,16
17,18,16
8,13,5
13,8,5
6,10,6
10,6,6
3,15,15
15,3,15
22,21,10
21,22,10
13,10,4
10,13,4
23,2,31
2,23,31
12,16,4
16,12,4
16,22,6
22,16,6
2,18,12
18,2,12
13,11,13
11,13,13
15,2,13
2,15,13
16,4,8
4,16,8
18,14,11
14,18,11
7,12,9
12,7,9
12,14,8
14,12,8
7,16,4
16,7,4
6,8,10
8,6,10
9,8,6
8,9,6
22,7,17
7,22,17
18,10,10
10,18,10
1,22,16
22,1,16
23,8,6
8,23,6
1,19,8
19,1,8
23,16,8
16,23,8
18,21,3
21,18,3
10,2,12
2,10,12
19,17,13
17,19,13
8,14,4
14,8,4
18,3,15
3,18,15
17,15,8
15,17,8
12,21,6
21,12,6
1,4,15
4,1,15
20,12,4
12,20,4
5,18,19
18,5,19
20,18,5
18,20,5
15,8,3
8,15,3
16,13,18
13,16,18
5,20,12
20,5,12
12,6,6
6,12,6
23,10,8
10,23,8
1,11,9
11,1,9
20,6,14
6,20,14
22,18,10
18,22,10
2,20,18
20,2,18
11,9,6
9,11,6
11,5,7
5,11,7
3,12,10
12,3,10
11,22,6
22,11,6
9,21,9
21,9,9
22,19,10
19,22,10
18,6,8
6,18,8
19,7,13
7,19,13
6,9,21
9,6,21
15,23,9
23,15,9
5,10,10
10,5,10
1,18,8
18,1,8
2,21,12
21,2,12
7,14,13
14,7,13
21,20,6
20,21,6
10,15,4
15,10,4
20,23,9
23,20,9
14,1,9
1,14,9
16,10,3
10,16,3
20,16,5
16,20,5
11,16,3
16,11,3
7,15,4
15,7,4
15,1,5
1,15,5
14,11,3
11,14,3
9,7,8
7,9,8
1,16,2
16,1,2
8,18,5
18,8,5
4,11,7
11,4,7
7,18,3
18,7,3
8,17,3
17,8,3
20,8,3
8,20,3
11,12,1
12,11,1
1,1,0
1,24,0
2,2,0
2,24,0
3,3,0
3,24,0
4,24,0
5,24,0
6,6,0
6,24,0
7,7,0
7,24,0
8,8,0
8,24,0
9,24,0
10,19,0
10,24,0
11,11,0
11,24,0
12,12,0
12,24,0
13,13,0
13,24,0
14,14,0
14,24,0
15,15,0
15,24,0
16,16,0
16,24,0
17,17,0
17,24,0
18,18,0
18,24,0
19,10,0
19,19,0
19,24,0
20,20,0
20,24,0
21,21,0
21,24,0
22,22,0
22,24,0
23,23,0
23,24,0
24,1,0
24,2,0
24,3,0
24,4,0
24,5,0
24,6,0
24,7,0
24,8,0
24,9,0
24,10,0
24,11,0
24,12,0
24,13,0
24,14,0
24,15,0
24,16,0
24,17,0
24,18,0
24,19,0
24,20,0
24,21,0
24,22,0
24,23,0
24,24,0
