i,j,count
1,2,29
2,1,29
3,8,44
8,3,44
21,17,25
17,21,25
1,10,24
10,1,24
12,21,16
21,12,16
17,1,13
1,17,13
5,21,23
21,5,23
15,17,21
17,15,21
9,16,12
16,9,12
6,18,47
18,6,47
8,20,13
20,8,13
12,7,29
7,12,29
2,10,31
10,2,31
14,2,19
2,14,19
13,1,15
1,13,15
13,18,19
18,13,19
15,1,62
1,15,62
5,14,40
14,5,40
10,13,36
13,10,36
15,21,13
21,15,13
12,2,16
2,12,16
18,15,12
15,18,12
16,4,10
4,16,10
13,2,12
2,13,12
4,12,17
12,4,17
16,7,20
7,16,20
1,14,15
14,1,15
1,8,16
8,1,16
6,17,27
17,6,27
16,19,12
19,16,12
14,19,15
19,14,15
15,12,11
12,15,11
2,3,15
3,2,15
16,20,17
20,16,17
10,21,19
21,10,19
7,18,18
18,7,18
11,19,17
19,11,17
6,12,22
12,6,22
5,15,23
15,5,23
10,3,24
3,10,24
5,13,26
13,5,26
17,13,10
13,17,10
3,7,44
7,3,44
16,21,19
21,16,19
2,17,25
17,2,25
20,21,12
21,20,12
17,12,20
12,17,20
20,7,28
7,20,28
14,9,11
9,14,11
5,4,21
4,5,21
3,12,36
12,3,36
2,11,15
11,2,15
5,17,30
17,5,30
6,20,11
20,6,11
6,7,34
7,6,34
13,15,15
15,13,15
5,18,18
18,5,18
11,4,12
4,11,12
9,11,14
11,9,14
5,10,37
10,5,37
1,18,11
18,1,11
16,12,36
12,16,36
5,11,18
11,5,18
4,17,20
17,4,20
4,13,19
13,4,19
2,7,37
7,2,37
1,7,22
7,1,22
7,17,36
17,7,36
11,3,18
3,11,18
3,4,19
4,3,19
10,10,10
14,11,29
11,14,29
10,12,24
12,10,24
3,6,43
6,3,43
5,1,27
1,5,27
2,18,8
18,2,8
6,16,55
16,6,55
14,4,14
4,14,14
14,18,11
18,14,11
2,21,5
21,2,5
1,11,14
11,1,14
9,13,10
13,9,10
14,10,47
10,14,47
21,8,16
8,21,16
9,10,15
10,9,15
7,21,26
21,7,26
13,16,24
16,13,24
5,12,37
12,5,37
2,6,11
6,2,11
11,6,17
6,11,17
4,1,12
1,4,12
10,6,24
6,10,24
14,17,23
17,14,23
14,6,12
6,14,12
3,18,15
18,3,15
11,13,28
13,11,28
13,7,20
7,13,20
9,19,16
19,9,16
3,21,21
21,3,21
2,8,11
8,2,11
10,7,22
7,10,22
15,8,11
8,15,11
17,17,18
3,14,33
14,3,33
16,10,7
10,16,7
13,21,13
21,13,13
20,1,8
1,20,8
2,15,9
15,2,9
6,19,15
19,6,15
20,12,4
12,20,4
19,5,27
5,19,27
14,13,22
13,14,22
16,14,8
14,16,8
3,1,29
1,3,29
3,16,13
16,3,13
20,11,16
11,20,16
3,20,7
20,3,7
11,10,33
10,11,33
17,16,30
16,17,30
20,20,20
9,3,9
3,9,9
4,18,4
18,4,4
9,15,12
15,9,12
7,11,23
11,7,23
13,13,20
17,9,9
9,17,9
12,8,21
8,12,21
5,3,27
3,5,27
17,18,23
18,17,23
1,6,24
6,1,24
7,15,14
15,7,14
7,19,22
19,7,22
20,10,14
10,20,14
11,18,11
18,11,11
5,2,19
2,5,19
19,10,19
10,19,19
1,12,31
12,1,31
5,6,38
6,5,38
10,8,18
8,10,18
16,18,9
18,16,9
18,9,16
9,18,16
7,4,7
4,7,7
7,14,24
14,7,24
9,5,8
5,9,8
14,20,12
20,14,12
13,8,14
8,13,14
17,19,9
19,17,9
15,20,36
20,15,36
15,3,7
3,15,7
4,20,12
20,4,12
14,8,24
8,14,24
21,19,15
19,21,15
18,21,20
21,18,20
5,7,28
7,5,28
17,11,18
11,17,18
13,6,30
6,13,30
19,13,17
13,19,17
20,19,6
19,20,6
8,6,12
6,8,12
6,21,12
21,6,12
9,8,9
8,9,9
13,12,19
12,13,19
11,8,14
8,11,14
3,17,19
17,3,19
4,6,20
6,4,20
21,14,16
14,21,16
14,12,22
12,14,22
19,15,5
15,19,5
15,14,14
14,15,14
9,12,10
12,9,10
18,8,10
8,18,10
21,11,14
11,21,14
20,2,7
2,20,7
11,15,10
15,11,10
15,6,20
6,15,20
2,9,24
9,2,24
12,18,14
18,12,14
8,4,15
4,8,15
13,3,20
3,13,20
16,2,17
2,16,17
8,5,14
5,8,14
6,9,10
9,6,10
5,16,16
16,5,16
20,17,13
17,20,13
9,20,11
20,9,11
9,21,9
21,9,9
11,12,22
12,11,22
4,19,8
19,4,8
15,4,10
4,15,10
18,10,29
10,18,29
19,12,16
12,19,16
8,17,13
17,8,13
11,16,15
16,11,15
21,4,8
4,21,8
8,19,13
19,8,13
1,9,11
9,1,11
3,19,12
19,3,12
7,8,12
8,7,12
10,17,19
17,10,19
4,10,13
10,4,13
10,15,4
15,10,4
20,5,5
5,20,5
9,7,12
7,9,12
4,9,6
9,4,6
2,19,17
19,2,17
20,18,6
18,20,6
20,13,8
13,20,8
19,18,14
18,19,14
1,21,9
21,1,9
16,1,13
1,16,13
4,2,13
2,4,13
1,19,10
19,1,10
15,16,3
16,15,3
16,8,5
8,16,5
1,1,0
1,22,0
1,23,0
1,24,0
2,2,0
2,22,0
2,23,0
2,24,0
3,3,0
3,22,0
3,23,0
3,24,0
4,4,0
4,22,0
4,23,0
4,24,0
5,5,0
5,22,0
5,23,0
5,24,0
6,6,0
6,22,0
6,23,0
6,24,0
7,7,0
7,22,0
7,23,0
7,24,0
8,8,0
8,22,0
8,23,0
8,24,0
9,9,0
