i,j,count
7,15,5
15,7,5
12,14,15
14,12,15
21,19,28
19,21,28
18,13,14
13,18,14
14,21,13
21,14,13
19,15,10
15,19,10
10,21,16
21,10,16
18,19,41
19,18,41
10,9,36
9,10,36
19,4,46
4,19,46
15,2,8
2,15,8
14,11,71
11,14,71
4,21,9
21,4,9
6,15,20
15,6,20
21,2,4
2,21,4
6,8,18
8,6,18
7,17,64
17,7,64
10,18,50
18,10,50
2,6,16
6,2,16
3,9,7
9,3,7
2,4,12
4,2,12
1,16,13
16,1,13
20,3,8
3,20,8
13,10,16
10,13,16
10,14,43
14,10,43
19,14,36
14,19,36
16,14,9
14,16,9
20,19,37
19,20,37
17,4,17
4,17,17
18,15,12
15,18,12
7,11,23
11,7,23
9,8,6
8,9,6
18,14,26
14,18,26
2,19,15
19,2,15
17,16,30
16,17,30
5,21,28
21,5,28
11,8,15
8,11,15
17,20,10
20,17,10
20,21,15
21,20,15
3,15,6
15,3,6
18,1,35
1,18,35
5,19,31
19,5,31
1,5,44
5,1,44
10,6,36
6,10,36
2,17,16
17,2,16
5,11,29
11,5,29
5,6,45
6,5,45
17,21,18
21,17,18
3,14,13
14,3,13
18,7,16
7,18,16
12,2,16
2,12,16
13,14,12
14,13,12
4,8,14
8,4,14
10,2,50
2,10,50
2,16,17
16,2,17
2,11,29
11,2,29
6,13,17
13,6,17
10,8,17
8,10,17
1,11,45
11,1,45
12,5,17
5,12,17
6,14,35
14,6,35
17,8,12
8,17,12
17,18,25
18,17,25
5,14,38
14,5,38
18,8,10
8,18,10
16,19,16
19,16,16
6,9,35
9,6,35
7,21,20
21,7,20
18,11,38
11,18,38
11,19,40
19,11,40
18,16,12
16,18,12
15,8,6
8,15,6
1,3,10
3,1,10
12,7,9
7,12,9
21,1,18
1,21,18
4,5,19
5,4,19
5,5,10
18,3,10
3,18,10
1,9,25
9,1,25
7,8,23
8,7,23
5,10,52
10,5,52
9,17,43
17,9,43
18,5,41
5,18,41
6,11,22
11,6,22
19,1,23
1,19,23
16,6,17
6,16,17
11,9,26
9,11,26
14,15,9
15,14,9
6,17,19
17,6,19
4,9,8
9,4,8
5,9,44
9,5,44
9,7,16
7,9,16
2,9,15
9,2,15
17,10,19
10,17,19
5,15,19
15,5,19
17,13,15
13,17,15
18,9,36
9,18,36
17,1,17
1,17,17
1,12,9
12,1,9
6,1,27
1,6,27
19,12,15
12,19,15
9,16,14
16,9,14
20,6,11
6,20,11
14,20,42
20,14,42
5,20,29
20,5,29
21,15,8
15,21,8
12,12,18
5,13,23
13,5,23
6,21,10
21,6,10
4,7,20
7,4,20
5,3,10
3,5,10
13,21,19
21,13,19
9,15,19
15,9,19
9,14,27
14,9,27
11,21,12
21,11,12
15,13,8
13,15,8
18,6,32
6,18,32
14,2,16
2,14,16
16,11,13
11,16,13
13,2,10
2,13,10
8,3,5
3,8,5
5,7,21
7,5,21
18,18,20
2,20,18
20,2,18
17,3,11
3,17,11
2,5,25
5,2,25
3,6,7
6,3,7
4,11,12
11,4,12
3,11,22
11,3,22
15,15,20
19,7,20
7,19,20
3,13,5
13,3,5
10,19,23
19,10,23
19,8,23
8,19,23
4,20,10
20,4,10
12,6,11
6,12,11
10,15,13
15,10,13
11,20,33
20,11,33
1,4,21
4,1,21
4,18,34
18,4,34
5,8,15
8,5,15
16,4,14
4,16,14
9,19,30
19,9,30
1,10,17
10,1,17
20,9,27
9,20,27
18,21,23
21,18,23
7,6,15
6,7,15
2,1,47
1,2,47
14,17,37
17,14,37
15,20,19
20,15,19
13,8,11
8,13,11
19,13,17
13,19,17
2,8,16
8,2,16
1,13,12
13,1,12
15,12,6
12,15,6
20,10,15
10,20,15
17,19,18
19,17,18
16,7,40
7,16,40
8,1,9
1,8,9
8,12,8
12,8,8
10,11,26
11,10,26
4,6,18
6,4,18
11,17,12
17,11,12
13,4,15
4,13,15
1,14,30
14,1,30
1,20,6
20,1,6
10,12,8
12,10,8
17,5,10
5,17,10
7,14,7
14,7,7
15,1,6
1,15,6
11,15,10
15,11,10
18,20,14
20,18,14
1,7,12
7,1,12
13,11,11
11,13,11
20,16,10
16,20,10
16,15,11
15,16,11
18,12,12
12,18,12
7,13,7
13,7,7
17,15,5
15,17,5
16,13,8
13,16,8
6,19,17
19,6,17
3,16,4
16,3,4
12,20,10
20,12,10
12,3,2
3,12,2
7,10,12
10,7,12
11,12,6
12,11,6
16,5,13
5,16,13
7,2,12
2,7,12
4,15,7
15,4,7
19,3,6
3,19,6
4,14,12
14,4,12
12,16,6
16,12,6
12,9,6
9,12,6
10,16,11
16,10,11
8,21,8
21,8,8
20,13,11
13,20,11
10,3,8
3,10,8
18,2,11
2,18,11
12,4,13
4,12,13
12,21,8
21,12,8
10,4,14
4,10,14
7,3,7
3,7,7
3,4,7
4,3,7
20,8,9
8,20,9
21,16,10
16,21,10
9,21,7
21,9,7
3,2,5
2,3,5
8,16,12
16,8,12
9,13,7
13,9,7
12,13,8
13,12,8
20,7,10
7,20,10
3,21,3
21,3,3
17,12,3
12,17,3
8,14,3
14,8,3
1,1,0
1,22,0
1,23,0
1,24,0
2,2,0
2,22,0
2,23,0
2,24,0
3,3,0
3,22,0
3,23,0
3,24,0
4,4,0
4,22,0
4,23,0
4,24,0
5,22,0
5,23,0
5,24,0
6,6,0
6,22,0
6,23,0
6,24,0
7,7,0
7,22,0
7,23,0
7,24,0
8,8,0
8,22,0
8,23,0
8,24,0
9,9,0
9,22,0
9,23,0
9,24,0
10,10,0
10,22,0
10,23,0
10,24,0
11,11,0
11,22,0
11,23,0
11,24,0
12,22,0
12,23,0
12,24,0
13,13,0
13,22,0
13,23,0
13,24,0
14,14,0
14,22,0
14,23,0
14,24,0
15,22,0
15,23,0
15,24,0
16,16,0
16,22,0
16,23,0
16,24,0
17,17,0
17,22,0
17,23,0
17,24,0
18,22,0
18,23,0
18,24,0
19,19,0
19,22,0
19,23,0
19,24,0
20,20,0
20,22,0
20,23,0
20,24,0
21,21,0
21,22,0
21,23,0
21,24,0
22,1,0
22,2,0
22,3,0
22,4,0
22,5,0
22,6,0
22,7,0
22,8,0
22,9,0
22,10,0
22,11,0
22,12,0
22,13,0
22,14,0
22,15,0
22,16,0
22,17,0
22,18,0
22,19,0
22,20,0
22,21,0
22,22,0
22,23,0
22,24,0
23,1,0
23,2,0
23,3,0
23,4,0
23,5,0
23,6,0
23,7,0
23,8,0
23,9,0
23,10,0
23,11,0
23,12,0
23,13,0
23,14,0
23,15,0
23,16,0
23,17,0
23,18,0
23,19,0
23,20,0
23,21,0
23,22,0
23,23,0
23,24,0
24,1,0
24,2,0
24,3,0
24,4,0
24,5,0
24,6,0
24,7,0
24,8,0
24,9,0
24,10,0
24,11,0
24,12,0
24,13,0
24,14,0
24,15,0
24,16,0
24,17,0
24,18,0
24,19,0
24,20,0
24,21,0
24,22,0
24,23,0
24,24,0
