i,j,count
2,20,312
20,2,312
19,16,102
19,5,187
16,19,102
16,20,208
16,5,338
20,16,208
20,5,252
5,19,187
5,16,338
5,20,252
18,3,144
3,18,144
3,10,142
10,3,142
2,1,173
2,5,383
1,2,173
5,2,383
3,8,215
8,3,215
3,17,203
17,3,203
18,9,155
18,12,158
9,18,155
12,18,158
15,14,213
5,14,219
14,15,213
14,5,219
21,14,134
14,21,134
23,12,321
12,23,321
23,14,216
14,23,216
14,22,85
22,14,85
16,10,99
10,16,99
17,9,481
9,17,481
4,2,303
5,17,221
5,21,267
17,5,221
21,5,267
2,4,303
1,15,168
15,1,168
2,23,307
2,14,164
2,3,316
23,2,307
15,3,278
14,2,164
14,3,144
3,2,316
3,15,278
3,14,144
4,14,196
14,4,196
23,9,188
9,23,188
22,8,81
8,22,81
8,14,92
14,8,92
8,6,89
20,6,147
6,8,89
6,20,147
6,21,254
21,6,254
6,2,247
2,6,247
1,7,206
4,7,417
7,1,206
7,4,417
5,18,122
18,5,122
6,3,218
3,6,218
3,19,163
19,3,163
5,8,119
8,5,119
22,9,119
9,22,119
22,1,119
1,22,119
7,12,182
12,7,182
9,16,162
16,9,162
19,22,76
22,19,76
17,8,59
8,17,59
2,12,209
12,2,209
10,1,83
1,10,83
14,10,43
5,10,208
10,14,43
10,5,208
1,3,221
3,1,221
13,12,184
12,13,184
14,13,39
13,14,39
13,9,81
9,13,81
19,17,75
17,19,75
20,13,115
13,20,115
6,13,94
13,6,94
2,10,135
13,10,73
10,2,135
10,13,73
18,2,99
2,18,99
16,13,66
7,13,197
13,16,66
13,7,197
3,12,262
12,3,262
8,13,61
13,8,61
19,12,61
4,22,123
22,4,123
12,19,61
13,22,83
22,13,83
18,7,118
7,18,118
20,18,126
18,20,126
18,22,55
22,18,55
2,22,138
22,2,138
15,21,167
21,15,167
22,6,86
6,22,86
6,14,79
14,6,79
11,8,117
8,11,117
14,16,100
16,14,100
8,16,73
16,8,73
1,16,128
16,1,128
22,17,105
17,22,105
8,7,109
7,8,109
18,13,64
13,18,64
19,18,65
18,19,65
1,9,156
9,1,156
15,13,94
20,12,93
12,20,93
13,15,94
9,3,228
3,9,228
22,15,133
15,22,133
19,10,95
10,19,95
7,6,198
6,7,198
8,15,132
15,8,132
8,18,78
18,8,78
14,19,54
19,14,54
