i,j,k,count
7,9,13,42
7,9,3,26
7,3,13,11
7,3,9,26
13,7,9,42
13,7,3,11
13,9,7,42
13,9,14,18
13,9,3,9
13,14,9,18
13,14,3,17
13,3,7,11
13,3,9,9
13,3,14,17
9,7,13,42
9,7,3,26
9,13,7,42
9,13,14,18
9,13,3,9
9,14,13,18
9,14,3,15
9,3,7,26
9,3,13,9
9,3,14,15
14,13,9,18
14,13,3,17
14,9,13,18
14,9,3,15
14,3,13,17
14,3,9,15
3,7,13,11
3,7,9,26
3,13,7,11
3,13,9,9
3,13,14,17
3,9,7,26
3,9,13,9
3,9,14,15
3,14,13,17
3,14,9,15
11,20,13,31
11,13,20,31
11,13,10,81
11,10,13,81
20,11,13,31
20,13,11,31
20,13,10,21
20,10,13,21
13,11,20,31
13,11,10,81
13,20,11,31
13,20,10,21
13,10,11,81
13,10,20,21
10,11,13,81
10,20,13,21
10,13,11,81
10,13,20,21
3,11,13,12
3,13,11,12
11,3,13,12
11,13,3,12
13,3,11,12
13,11,3,12
2,10,21,38
2,10,7,53
2,21,10,38
2,7,10,53
10,2,21,38
10,2,7,53
10,21,2,38
10,21,7,47
10,7,2,53
10,7,21,47
21,2,10,38
21,10,2,38
21,10,7,47
21,7,10,47
7,2,10,53
7,10,2,53
7,10,21,47
7,21,10,47
9,21,19,75
9,19,21,75
21,9,19,75
21,19,9,75
19,9,21,75
19,21,9,75
15,10,21,43
15,21,10,43
10,15,21,43
10,21,15,43
21,15,10,43
21,10,15,43
19,14,5,7
19,5,14,7
14,19,5,7
14,5,19,7
5,19,14,7
5,14,19,7
15,16,6,38
15,16,21,60
15,6,16,38
15,6,21,99
15,21,16,60
15,21,6,99
16,15,6,38
16,15,21,60
16,6,15,38
16,21,15,60
6,15,16,38
6,15,21,99
6,16,15,38
6,21,15,99
21,15,16,60
21,15,6,99
21,16,15,60
21,6,15,99
16,15,8,55
16,8,15,55
16,8,13,38
16,13,8,38
15,16,8,55
15,8,16,55
8,16,15,55
8,16,13,38
8,15,16,55
8,13,16,38
13,16,8,38
13,8,16,38
6,14,10,6
6,10,14,6
14,6,10,6
14,10,6,6
10,6,14,6
10,14,6,6
8,15,1,33
8,11,10,44
8,1,15,33
8,1,10,20
8,10,11,44
8,10,1,20
15,8,1,33
15,11,1,22
15,1,8,33
15,1,11,22
11,8,10,44
11,15,1,22
11,1,15,22
11,1,10,30
11,10,8,44
11,10,1,30
1,8,15,33
1,8,10,20
1,15,8,33
1,15,11,22
1,11,15,22
1,11,10,30
1,10,8,20
1,10,11,30
10,8,11,44
10,8,1,20
10,11,8,44
10,11,1,30
10,1,8,20
10,1,11,30
17,16,1,18
17,1,16,18
16,17,1,18
16,1,17,18
1,17,16,18
1,16,17,18
13,18,11,26
13,11,18,26
18,13,11,26
18,11,13,26
11,13,18,26
11,18,13,26
7,11,2,22
7,19,2,86
7,2,11,22
7,2,19,86
11,7,2,22
11,2,7,22
19,7,2,86
19,2,7,86
2,7,11,22
2,7,19,86
2,11,7,22
2,19,7,86
15,7,6,42
15,6,7,42
15,6,14,47
15,6,17,41
15,21,14,77
15,14,6,47
15,14,21,77
15,14,17,49
15,17,6,41
15,17,14,49
7,15,6,42
7,6,15,42
7,6,21,48
7,6,14,38
7,6,17,20
7,21,6,48
7,21,14,53
7,14,6,38
7,14,21,53
7,17,6,20
6,15,7,42
6,15,14,47
6,15,17,41
6,7,15,42
6,7,21,48
6,7,14,38
6,7,17,20
6,21,7,48
6,14,15,47
6,14,7,38
6,17,15,41
6,17,7,20
21,15,14,77
21,7,6,48
21,7,14,53
21,6,7,48
21,14,15,77
21,14,7,53
14,15,6,47
14,15,21,77
14,15,17,49
14,7,6,38
14,7,21,53
14,6,15,47
14,6,7,38
14,21,15,77
14,21,7,53
14,17,15,49
17,15,6,41
17,15,14,49
17,7,6,20
17,6,15,41
17,6,7,20
17,14,15,49
9,4,21,35
9,10,21,20
9,21,4,35
9,21,10,20
4,9,21,35
4,10,21,10
4,21,9,35
4,21,10,10
10,9,21,20
10,4,21,10
10,21,9,20
10,21,4,10
21,9,4,35
21,9,10,20
21,4,9,35
21,4,10,10
21,10,9,20
21,10,4,10
21,5,14,10
21,14,5,10
15,5,14,21
15,14,5,21
5,21,14,10
5,15,14,21
5,14,21,10
5,14,15,21
14,21,5,10
14,15,5,21
14,5,21,10
14,5,15,21
19,7,14,71
19,9,14,36
19,14,7,71
19,14,9,36
5,7,9,37
5,7,14,15
5,9,7,37
5,9,14,15
5,14,7,15
5,14,9,15
7,19,14,71
7,5,9,37
7,5,14,15
7,9,5,37
7,14,19,71
7,14,5,15
9,19,14,36
9,5,7,37
9,5,14,15
9,7,5,37
9,14,19,36
9,14,5,15
14,19,7,71
14,19,9,36
14,5,7,15
14,5,9,15
14,7,19,71
14,7,5,15
14,9,19,36
14,9,5,15
13,8,17,63
13,17,8,63
8,13,17,63
8,17,13,63
17,13,8,63
17,8,13,63
21,3,17,12
21,17,3,12
3,21,17,12
3,17,21,12
17,21,3,12
17,3,21,12
16,6,14,41
16,14,6,41
16,14,21,49
16,21,14,49
6,16,14,41
6,14,16,41
14,16,6,41
14,16,21,49
14,6,16,41
14,21,16,49
21,16,14,49
21,14,16,49
3,10,17,35
3,17,10,35
10,3,17,35
10,17,3,35
17,3,10,35
17,10,3,35
19,12,10,25
19,10,12,25
12,19,10,25
12,10,19,25
10,19,12,25
10,12,19,25
2,11,18,24
2,18,11,24
11,2,18,24
11,18,2,24
18,2,11,24
18,11,2,24
4,19,16,21
4,19,11,22
4,16,19,21
4,16,11,20
4,11,19,22
4,11,16,20
19,4,16,21
19,4,11,22
19,16,4,21
19,16,11,58
19,11,4,22
19,11,16,58
16,4,19,21
16,4,11,20
16,19,4,21
16,19,11,58
16,11,4,20
16,11,19,58
11,4,19,22
11,4,16,20
11,19,4,22
11,19,16,58
11,16,4,20
11,16,19,58
13,15,19,42
13,14,19,34
13,19,15,42
13,19,14,34
15,13,19,42
15,14,19,51
15,19,13,42
15,19,14,51
14,13,19,34
14,15,19,51
14,19,13,34
14,19,15,51
19,13,15,42
19,13,14,34
19,15,13,42
19,15,14,51
19,14,13,34
19,14,15,51
21,3,12,5
21,3,4,4
21,1,12,4
21,1,4,3
21,12,3,5
21,12,1,4
21,12,4,7
21,4,3,4
21,4,1,3
21,4,12,7
3,21,12,5
3,21,4,4
3,1,4,5
3,12,21,5
3,12,4,5
3,4,21,4
3,4,1,5
3,4,12,5
1,21,12,4
1,21,4,3
1,3,4,5
1,12,21,4
1,12,4,8
1,4,21,3
1,4,3,5
1,4,12,8
12,21,3,5
12,21,1,4
12,21,4,7
12,3,21,5
12,3,4,5
12,1,21,4
12,1,4,8
12,4,21,7
12,4,3,5
12,4,1,8
4,21,3,4
4,21,1,3
4,21,12,7
4,3,21,4
4,3,1,5
4,3,12,5
4,1,21,3
4,1,3,5
4,1,12,8
4,12,21,7
4,12,3,5
4,12,1,8
7,16,4,16
7,4,16,16
7,4,1,8
7,15,1,39
7,1,4,8
7,1,15,39
16,7,4,16
16,4,7,16
16,4,15,20
16,4,1,7
16,15,4,20
16,15,1,17
16,1,4,7
16,1,15,17
4,7,16,16
4,7,1,8
4,16,7,16
4,16,15,20
4,16,1,7
4,15,16,20
4,15,1,6
4,1,7,8
4,1,16,7
4,1,15,6
15,7,1,39
15,16,4,20
15,16,1,17
15,4,16,20
15,4,1,6
15,1,7,39
15,1,16,17
15,1,4,6
1,7,4,8
1,7,15,39
1,16,4,7
1,16,15,17
1,4,7,8
1,4,16,7
1,4,15,6
1,15,7,39
1,15,16,17
1,15,4,6
1,6,9,5
1,6,8,12
1,9,6,5
1,9,8,38
1,8,6,12
1,8,9,38
6,1,9,5
6,1,8,12
6,9,1,5
6,9,8,16
6,8,1,12
6,8,9,16
9,1,6,5
9,1,8,38
9,6,1,5
9,6,8,16
9,8,1,38
9,8,6,16
8,1,6,12
8,1,9,38
8,6,1,12
8,6,9,16
8,9,1,38
8,9,6,16
7,8,21,62
7,21,8,62
11,8,21,36
11,21,8,36
8,7,21,62
8,11,21,36
8,21,7,62
8,21,11,36
21,7,8,62
21,11,8,36
21,8,7,62
21,8,11,36
13,11,17,58
13,17,11,58
11,13,17,58
11,17,13,58
17,13,11,58
17,11,13,58
1,10,12,15
1,12,10,15
10,1,12,15
10,12,1,15
12,1,10,15
12,10,1,15
19,1,8,39
19,8,1,39
1,19,8,39
1,8,19,39
8,19,1,39
8,1,19,39
7,21,18,14
7,10,17,58
7,17,10,58
7,17,18,11
7,18,21,14
7,18,17,11
21,7,18,14
21,10,17,30
21,10,18,10
21,17,10,30
21,18,7,14
21,18,10,10
10,7,17,58
10,21,17,30
10,21,18,10
10,17,7,58
10,17,21,30
10,18,21,10
17,7,10,58
17,7,18,11
17,21,10,30
17,10,7,58
17,10,21,30
17,18,7,11
18,7,21,14
18,7,17,11
18,21,7,14
18,21,10,10
18,10,21,10
18,17,7,11
15,21,13,28
15,13,21,28
7,21,13,14
7,13,21,14
21,15,13,28
21,7,13,14
21,13,15,28
21,13,7,14
13,15,21,28
13,7,21,14
13,21,15,28
13,21,7,14
16,12,3,9
16,3,12,9
12,16,3,9
12,3,16,9
3,16,12,9
3,12,16,9
2,19,15,66
2,19,17,20
2,19,8,61
2,15,19,66
2,15,17,33
2,15,8,42
2,17,19,20
2,17,15,33
2,17,8,21
2,8,19,61
2,8,15,42
2,8,17,21
19,2,15,66
19,2,17,20
19,2,8,61
19,15,2,66
19,15,8,133
19,17,2,20
19,17,8,55
19,8,2,61
19,8,15,133
19,8,17,55
15,2,19,66
15,2,17,33
15,2,8,42
15,19,2,66
15,19,8,133
15,17,2,33
15,8,2,42
15,8,19,133
17,2,19,20
17,2,15,33
17,2,8,21
17,19,2,20
17,19,8,55
17,15,2,33
17,8,2,21
17,8,19,55
8,2,19,61
8,2,15,42
8,2,17,21
8,19,2,61
8,19,15,133
8,19,17,55
8,15,2,42
8,15,19,133
8,17,2,21
8,17,19,55
12,19,5,23
12,19,20,16
12,5,19,23
12,5,20,14
12,20,19,16
12,20,5,14
19,12,5,23
19,12,20,16
19,5,12,23
19,20,12,16
5,12,19,23
5,12,20,14
5,19,12,23
5,20,12,14
20,12,19,16
20,12,5,14
20,19,12,16
20,5,12,14
19,9,11,53
19,11,9,53
9,19,11,53
9,11,19,53
11,19,9,53
11,9,19,53
16,7,20,35
16,17,20,20
16,20,7,35
16,20,17,20
7,16,20,35
7,20,16,35
17,16,20,20
17,20,16,20
20,16,7,35
20,16,17,20
20,7,16,35
20,17,16,20
8,5,10,13
8,10,5,13
5,8,10,13
5,10,8,13
10,8,5,13
10,5,8,13
16,12,14,15
16,14,12,15
12,16,14,15
12,14,16,15
14,16,12,15
14,12,16,15
17,4,21,12
17,21,4,12
4,17,21,12
4,21,17,12
21,17,4,12
21,4,17,12
13,2,4,8
13,2,20,7
13,4,2,8
13,4,20,10
13,20,2,7
13,20,4,10
2,13,4,8
2,13,20,7
2,4,13,8
2,4,20,6
2,20,13,7
2,20,4,6
4,13,2,8
4,13,20,10
4,2,13,8
4,2,20,6
4,20,13,10
4,20,2,6
20,13,2,7
20,13,4,10
20,2,13,7
20,2,4,6
20,4,13,10
20,4,2,6
18,5,11,19
18,11,5,19
5,18,11,19
5,11,18,19
11,18,5,19
11,5,18,19
10,12,14,11
10,14,12,11
12,10,14,11
12,14,10,11
14,10,12,11
14,12,10,11
8,3,14,18
8,3,7,37
8,14,3,18
8,7,3,37
3,8,14,18
3,8,7,37
3,14,8,18
3,7,8,37
14,8,3,18
14,3,8,18
7,8,3,37
7,3,8,37
8,18,11,82
8,11,18,82
18,8,11,82
18,11,8,82
11,8,18,82
11,18,8,82
3,8,9,28
3,8,13,22
3,8,17,32
3,9,8,28
3,9,17,21
3,13,8,22
3,13,17,17
3,17,8,32
3,17,9,21
3,17,13,17
8,3,9,28
8,3,13,22
8,3,17,32
8,9,3,28
8,9,13,56
8,13,3,22
8,13,9,56
8,17,3,32
9,3,8,28
9,3,17,21
9,8,3,28
9,8,13,56
9,13,8,56
9,13,17,32
9,17,3,21
9,17,13,32
13,3,8,22
13,3,17,17
13,8,3,22
13,8,9,56
13,9,8,56
13,9,17,32
13,17,3,17
13,17,9,32
17,3,8,32
17,3,9,21
17,3,13,17
17,8,3,32
17,9,3,21
17,9,13,32
17,13,3,17
17,13,9,32
6,3,10,5
6,10,3,5
3,6,10,5
3,10,6,5
10,6,3,5
10,3,6,5
13,19,8,59
13,10,8,54
13,8,19,59
13,8,10,54
19,13,8,59
19,10,8,26
19,8,13,59
19,8,10,26
10,13,8,54
10,19,8,26
10,8,13,54
10,8,19,26
8,13,19,59
8,13,10,54
8,19,13,59
8,19,10,26
8,10,13,54
8,10,19,26
11,20,8,26
11,8,20,26
20,11,8,26
20,8,11,26
8,11,20,26
8,20,11,26
2,7,8,54
2,21,8,15
2,8,7,54
2,8,21,15
7,2,8,54
7,8,2,54
21,2,8,15
21,8,2,15
8,2,7,54
8,2,21,15
8,7,2,54
8,21,2,15
2,19,6,17
2,19,14,24
2,19,21,18
2,6,19,17
2,6,14,10
2,6,21,6
2,14,19,24
2,14,6,10
2,14,21,6
2,21,19,18
2,21,6,6
2,21,14,6
19,2,6,17
19,2,14,24
19,2,21,18
19,6,2,17
19,6,14,33
19,6,21,53
19,14,2,24
19,14,6,33
19,14,21,40
19,21,2,18
19,21,6,53
19,21,14,40
6,2,19,17
6,2,14,10
6,2,21,6
6,19,2,17
6,19,14,33
6,19,21,53
6,14,2,10
6,14,19,33
6,21,2,6
6,21,19,53
14,2,19,24
14,2,6,10
14,2,21,6
14,19,2,24
14,19,6,33
14,19,21,40
14,6,2,10
14,6,19,33
14,21,2,6
14,21,19,40
21,2,19,18
21,2,6,6
21,2,14,6
21,19,2,18
21,19,6,53
21,19,14,40
21,6,2,6
21,6,19,53
21,14,2,6
21,14,19,40
19,7,13,57
19,20,13,16
19,13,7,57
19,13,20,16
7,19,13,57
7,13,19,57
20,19,13,16
20,13,19,16
13,19,7,57
13,19,20,16
13,7,19,57
13,20,19,16
7,8,6,28
7,6,8,28
8,7,6,28
8,6,7,28
8,6,14,18
8,14,6,18
6,7,8,28
6,8,7,28
6,8,14,18
6,14,8,18
14,8,6,18
14,6,8,18
15,12,17,25
15,12,10,21
15,17,12,25
15,10,12,21
12,15,17,25
12,15,10,21
12,17,15,25
12,17,10,17
12,10,15,21
12,10,17,17
17,15,12,25
17,12,15,25
17,12,10,17
17,10,12,17
10,15,12,21
10,12,15,21
10,12,17,17
10,17,12,17
7,4,2,16
7,4,9,54
7,4,5,7
7,2,4,16
7,2,5,19
7,21,5,23
7,9,4,54
7,5,4,7
7,5,2,19
7,5,21,23
4,7,2,16
4,7,9,54
4,7,5,7
4,2,7,16
4,2,21,8
4,2,9,19
4,2,5,6
4,21,2,8
4,21,5,10
4,9,7,54
4,9,2,19
4,9,5,13
4,5,7,7
4,5,2,6
4,5,21,10
4,5,9,13
2,7,4,16
2,7,5,19
2,4,7,16
2,4,21,8
2,4,9,19
2,4,5,6
2,21,4,8
2,21,5,9
2,9,4,19
2,9,5,14
2,5,7,19
2,5,4,6
2,5,21,9
2,5,9,14
21,7,5,23
21,4,2,8
21,4,5,10
21,2,4,8
21,2,5,9
21,5,7,23
21,5,4,10
21,5,2,9
9,7,4,54
9,4,7,54
9,4,2,19
9,4,5,13
9,2,4,19
9,2,5,14
9,5,4,13
9,5,2,14
5,7,4,7
5,7,2,19
5,7,21,23
5,4,7,7
5,4,2,6
5,4,21,10
5,4,9,13
5,2,7,19
5,2,4,6
5,2,21,9
5,2,9,14
5,21,7,23
5,21,4,10
5,21,2,9
5,9,4,13
5,9,2,14
21,6,13,11
21,13,6,11
21,13,14,7
21,14,13,7
6,21,13,11
6,13,21,11
6,13,14,9
6,14,13,9
13,21,6,11
13,21,14,7
13,6,21,11
13,6,14,9
13,14,21,7
13,14,6,9
14,21,13,7
14,6,13,9
14,13,21,7
14,13,6,9
11,15,13,45
11,13,15,45
11,13,19,43
11,19,13,43
15,11,13,45
15,13,11,45
13,11,15,45
13,11,19,43
13,15,11,45
13,19,11,43
19,11,13,43
19,13,11,43
18,1,17,11
18,17,1,11
1,18,17,11
1,17,18,11
17,18,1,11
17,1,18,11
15,1,18,4
15,1,9,20
15,18,1,4
15,9,1,20
1,15,18,4
1,15,9,20
1,18,15,4
1,18,9,10
1,9,15,20
1,9,18,10
18,15,1,4
18,1,15,4
18,1,9,10
18,9,1,10
9,15,1,20
9,1,15,20
9,1,18,10
9,18,1,10
11,16,10,28
11,16,21,25
11,10,16,28
11,10,14,19
11,10,21,19
11,14,10,19
11,21,16,25
11,21,10,19
16,11,10,28
16,11,21,25
16,10,11,28
16,10,14,15
16,10,21,12
16,14,10,15
16,21,11,25
16,21,10,12
10,11,16,28
10,11,14,19
10,11,21,19
10,16,11,28
10,16,14,15
10,16,21,12
10,14,11,19
10,14,16,15
10,14,21,8
10,21,11,19
10,21,16,12
10,21,14,8
14,11,10,19
14,16,10,15
14,10,11,19
14,10,16,15
14,10,21,8
14,21,10,8
21,11,16,25
21,11,10,19
21,16,11,25
21,16,10,12
21,10,11,19
21,10,16,12
21,10,14,8
21,14,10,8
1,17,3,13
1,3,17,13
1,3,10,8
1,10,3,8
17,1,3,13
17,3,1,13
3,1,17,13
3,1,10,8
3,17,1,13
3,10,1,8
10,1,3,8
10,3,1,8
8,6,13,25
8,13,6,25
6,8,13,25
6,13,8,25
13,8,6,25
13,6,8,25
13,16,17,29
13,17,16,29
16,13,17,29
16,17,13,29
17,13,16,29
17,16,13,29
7,15,8,96
7,15,3,21
7,8,15,96
7,8,9,77
7,9,8,77
7,3,15,21
15,7,8,96
15,7,3,21
15,8,7,96
15,8,3,39
15,9,3,21
15,3,7,21
15,3,8,39
15,3,9,21
8,7,15,96
8,7,9,77
8,15,7,96
8,15,3,39
8,9,7,77
8,3,15,39
9,7,8,77
9,15,3,21
9,8,7,77
9,3,15,21
3,7,15,21
3,15,7,21
3,15,8,39
3,15,9,21
3,8,15,39
3,9,15,21
20,7,2,66
20,2,7,66
7,20,2,66
7,2,20,66
7,2,14,39
7,14,2,39
2,20,7,66
2,7,20,66
2,7,14,39
2,14,7,39
14,7,2,39
14,2,7,39
19,9,8,74
19,14,8,49
19,8,9,74
19,8,14,49
9,19,8,74
9,14,8,41
9,8,19,74
9,8,14,41
14,19,8,49
14,9,8,41
14,8,19,49
14,8,9,41
8,19,9,74
8,19,14,49
8,9,19,74
8,9,14,41
8,14,19,49
8,14,9,41
8,5,18,10
8,5,1,25
8,18,5,10
8,18,1,16
8,1,5,25
8,1,18,16
5,8,18,10
5,8,1,25
5,18,8,10
5,18,1,2
5,1,8,25
5,1,18,2
18,8,5,10
18,8,1,16
18,5,8,10
18,5,1,2
18,1,8,16
18,1,5,2
1,8,5,25
1,8,18,16
1,5,8,25
1,5,18,2
1,18,8,16
1,18,5,2
7,2,15,59
7,15,2,59
16,2,15,47
16,17,15,75
16,15,2,47
16,15,17,75
2,7,15,59
2,16,15,47
2,15,7,59
2,15,16,47
17,16,15,75
17,15,16,75
15,7,2,59
15,16,2,47
15,16,17,75
15,2,7,59
15,2,16,47
15,17,16,75
21,19,4,23
21,4,19,23
17,19,4,24
17,4,19,24
19,21,4,23
19,17,4,24
19,4,21,23
19,4,17,24
4,21,19,23
4,17,19,24
4,19,21,23
4,19,17,24
7,3,6,29
7,6,3,29
3,7,6,29
3,6,7,29
6,7,3,29
6,3,7,29
13,3,15,10
13,15,3,10
3,13,15,10
3,15,13,10
15,13,3,10
15,3,13,10
2,16,8,21
2,8,16,21
16,2,8,21
16,8,2,21
8,2,16,21
8,16,2,21
11,20,6,12
11,20,9,15
11,6,20,12
11,6,9,21
11,9,20,15
11,9,6,21
20,11,6,12
20,11,9,15
20,6,11,12
20,6,9,5
20,9,11,15
20,9,6,5
6,11,20,12
6,11,9,21
6,20,11,12
6,20,9,5
6,9,11,21
6,9,20,5
9,11,20,15
9,11,6,21
9,20,11,15
9,20,6,5
9,6,11,21
9,6,20,5
7,9,20,21
7,20,9,21
9,7,20,21
9,20,7,21
20,7,9,21
20,9,7,21
20,16,4,5
20,16,1,9
20,4,16,5
20,4,1,3
20,1,16,9
20,1,4,3
16,20,4,5
16,20,1,9
16,4,20,5
16,1,20,9
4,20,16,5
4,20,1,3
4,16,20,5
4,1,20,3
1,20,16,9
1,20,4,3
1,16,20,9
1,4,20,3
8,16,20,19
8,16,11,48
8,20,16,19
8,11,16,48
16,8,20,19
16,8,11,48
16,20,8,19
16,20,11,19
16,11,8,48
16,11,20,19
20,8,16,19
20,16,8,19
20,16,11,19
20,11,16,19
11,8,16,48
11,16,8,48
11,16,20,19
11,20,16,19
4,20,18,18
4,18,20,18
20,4,18,18
20,18,4,18
18,4,20,18
18,20,4,18
18,8,12,8
18,8,7,25
18,8,14,18
18,12,8,8
18,12,7,10
18,12,14,11
18,7,8,25
18,7,12,10
18,7,14,14
18,14,8,18
18,14,12,11
18,14,7,14
8,18,12,8
8,18,7,25
8,18,14,18
8,12,18,8
8,12,14,36
8,7,18,25
8,14,18,18
8,14,12,36
12,18,8,8
12,18,7,10
12,18,14,11
12,8,18,8
12,8,14,36
12,7,18,10
12,14,18,11
12,14,8,36
7,18,8,25
7,18,12,10
7,18,14,14
7,8,18,25
7,12,18,10
7,14,18,14
14,18,8,18
14,18,12,11
14,18,7,14
14,8,18,18
14,8,12,36
14,12,18,11
14,12,8,36
14,7,18,14
6,21,3,13
6,21,12,17
6,3,21,13
6,3,12,8
6,12,21,17
6,12,3,8
21,6,3,13
21,6,12,17
21,3,6,13
21,12,6,17
3,6,21,13
3,6,12,8
3,21,6,13
3,12,6,8
12,6,21,17
12,6,3,8
12,21,6,17
12,3,6,8
1,17,6,9
1,6,17,9
8,17,6,16
8,6,17,16
17,1,6,9
17,8,6,16
17,6,1,9
17,6,8,16
6,1,17,9
6,8,17,16
6,17,1,9
6,17,8,16
5,21,12,6
5,7,12,11
5,12,21,6
5,12,7,11
21,5,12,6
21,7,12,19
21,12,5,6
21,12,7,19
7,5,12,11
7,21,12,19
7,12,5,11
7,12,21,19
12,5,21,6
12,5,7,11
12,21,5,6
12,21,7,19
12,7,5,11
12,7,21,19
9,13,1,7
9,13,20,4
9,8,20,16
9,1,13,7
9,1,20,9
9,20,13,4
9,20,8,16
9,20,1,9
13,9,1,7
13,9,20,4
13,8,1,13
13,1,9,7
13,1,8,13
13,1,20,3
13,20,9,4
13,20,1,3
8,9,20,16
8,13,1,13
8,1,13,13
8,1,20,11
8,20,9,16
8,20,1,11
1,9,13,7
1,9,20,9
1,13,9,7
1,13,8,13
1,13,20,3
1,8,13,13
1,8,20,11
1,20,9,9
1,20,13,3
1,20,8,11
20,9,13,4
20,9,8,16
20,9,1,9
20,13,9,4
20,13,1,3
20,8,9,16
20,8,1,11
20,1,9,9
20,1,13,3
20,1,8,11
13,20,16,18
13,16,20,18
20,13,16,18
20,16,13,18
16,13,20,18
16,20,13,18
3,11,18,18
3,11,10,19
3,18,11,18
3,18,10,16
3,10,11,19
3,10,18,16
11,3,18,18
11,3,10,19
11,18,3,18
11,10,3,19
18,3,11,18
18,3,10,16
18,11,3,18
18,10,3,16
10,3,11,19
10,3,18,16
10,11,3,19
10,18,3,16
16,18,6,11
16,18,8,26
16,6,18,11
16,6,8,23
16,8,18,26
16,8,6,23
18,16,6,11
18,16,8,26
18,6,16,11
18,6,8,13
18,8,16,26
18,8,6,13
6,16,18,11
6,16,8,23
6,18,16,11
6,18,8,13
6,8,16,23
6,8,18,13
8,16,18,26
8,16,6,23
8,18,16,26
8,18,6,13
8,6,16,23
8,6,18,13
13,9,4,26
13,4,9,26
9,13,4,26
9,8,4,34
9,4,13,26
9,4,8,34
8,9,4,34
8,4,9,34
4,13,9,26
4,9,13,26
4,9,8,34
4,8,9,34
4,17,7,28
4,7,17,28
17,4,7,28
17,7,4,28
7,4,17,28
7,17,4,28
19,7,8,113
19,7,1,29
19,15,1,25
19,8,7,113
19,1,7,29
19,1,15,25
7,19,8,113
7,19,1,29
7,8,19,113
7,8,1,36
7,1,19,29
7,1,8,36
15,19,1,25
15,1,19,25
8,19,7,113
8,7,19,113
8,7,1,36
8,1,7,36
1,19,7,29
1,19,15,25
1,7,19,29
1,7,8,36
1,15,19,25
1,8,7,36
16,13,19,32
16,19,13,32
13,16,19,32
13,19,16,32
19,16,13,32
19,13,16,32
2,9,14,6
2,9,8,38
2,14,9,6
2,14,8,14
2,8,9,38
2,8,14,14
9,2,14,6
9,2,8,38
9,14,2,6
9,8,2,38
14,2,9,6
14,2,8,14
14,9,2,6
14,8,2,14
8,2,9,38
8,2,14,14
8,9,2,38
8,14,2,14
16,18,11,44
16,11,18,44
18,16,11,44
18,11,16,44
11,16,18,44
11,18,16,44
4,20,15,13
4,15,20,13
20,4,15,13
20,15,4,13
15,4,20,13
15,20,4,13
18,17,20,5
18,10,20,50
18,20,17,5
18,20,10,50
17,18,20,5
17,20,18,5
10,18,20,50
10,20,18,50
20,18,17,5
20,18,10,50
20,17,18,5
20,10,18,50
6,12,1,7
6,1,12,7
12,6,1,7
12,1,6,7
1,6,12,7
1,12,6,7
16,15,12,33
16,15,9,98
16,12,15,33
16,12,9,26
16,9,15,98
16,9,12,26
15,16,12,33
15,16,9,98
15,11,12,24
15,12,16,33
15,12,11,24
15,9,16,98
11,15,12,24
11,12,15,24
11,12,9,28
11,9,12,28
12,16,15,33
12,16,9,26
12,15,16,33
12,15,11,24
12,11,15,24
12,11,9,28
12,9,16,26
12,9,11,28
9,16,15,98
9,16,12,26
9,15,16,98
9,11,12,28
9,12,16,26
9,12,11,28
19,11,17,48
19,11,14,40
19,17,11,48
19,17,14,27
19,14,11,40
19,14,17,27
11,19,17,48
11,19,14,40
11,17,19,48
11,14,19,40
17,19,11,48
17,19,14,27
17,11,19,48
17,14,19,27
14,19,11,40
14,19,17,27
14,11,19,40
14,17,19,27
4,15,5,3
4,19,13,19
4,19,5,9
4,13,19,19
4,13,5,4
4,5,15,3
4,5,19,9
4,5,13,4
15,4,5,3
15,19,5,34
15,13,5,12
15,5,4,3
15,5,19,34
15,5,13,12
19,4,13,19
19,4,5,9
19,15,5,34
19,13,4,19
19,13,5,7
19,5,4,9
19,5,15,34
19,5,13,7
13,4,19,19
13,4,5,4
13,15,5,12
13,19,4,19
13,19,5,7
13,5,4,4
13,5,15,12
13,5,19,7
5,4,15,3
5,4,19,9
5,4,13,4
5,15,4,3
5,15,19,34
5,15,13,12
5,19,4,9
5,19,15,34
5,19,13,7
5,13,4,4
5,13,15,12
5,13,19,7
12,15,8,22
12,8,15,22
15,12,8,22
15,8,12,22
8,12,15,22
8,15,12,22
5,12,17,23
5,17,12,23
12,5,17,23
12,17,5,23
17,5,12,23
17,12,5,23
15,9,10,19
15,10,9,19
9,15,10,19
9,10,15,19
10,15,9,19
10,9,15,19
16,15,19,100
16,19,15,100
15,16,19,100
15,19,16,100
19,16,15,100
19,15,16,100
19,7,18,26
19,18,7,26
19,18,2,20
19,2,18,20
7,19,18,26
7,18,19,26
7,18,2,5
7,2,18,5
18,19,7,26
18,19,2,20
18,7,19,26
18,7,2,5
18,2,19,20
18,2,7,5
2,19,18,20
2,7,18,5
2,18,19,20
2,18,7,5
15,5,11,26
15,5,20,15
15,11,5,26
15,20,5,15
5,15,11,26
5,15,20,15
5,11,15,26
5,11,20,7
5,11,19,19
5,20,15,15
5,20,11,7
5,19,11,19
11,15,5,26
11,5,15,26
11,5,20,7
11,5,19,19
11,20,5,7
11,19,5,19
20,15,5,15
20,5,15,15
20,5,11,7
20,11,5,7
19,5,11,19
19,11,5,19
8,3,18,18
8,18,3,18
3,8,18,18
3,18,8,18
18,8,3,18
