i,j,count
5,10,46
10,5,46
5,14,47
14,5,47
9,15,18
15,9,18
11,4,42
4,11,42
14,9,21
9,14,21
15,19,10
19,15,10
12,9,21
9,12,21
11,15,30
15,11,30
8,11,26
11,8,26
16,1,33
1,16,33
20,1,13
1,20,13
14,8,36
8,14,36
7,16,17
16,7,17
2,8,12
8,2,12
18,17,17
17,18,17
6,18,19
18,6,19
17,1,62
1,17,62
12,11,51
11,12,51
2,6,12
6,2,12
3,17,10
17,3,10
1,13,29
13,1,29
9,13,19
13,9,19
16,14,48
14,16,48
6,13,7
13,6,7
12,14,44
14,12,44
9,18,18
18,9,18
1,14,18
14,1,18
2,16,24
16,2,24
5,19,9
19,5,9
11,20,14
20,11,14
1,3,21
3,1,21
10,18,15
18,10,15
11,14,24
14,11,24
5,20,14
20,5,14
4,9,26
9,4,26
8,18,16
18,8,16
11,16,49
16,11,49
16,19,20
19,16,20
16,4,43
4,16,43
4,1,42
1,4,42
12,18,30
18,12,30
4,7,20
7,4,20
4,8,27
8,4,27
5,9,12
9,5,12
2,14,30
14,2,30
20,18,12
18,20,12
2,15,51
15,2,51
20,6,20
6,20,20
12,6,17
6,12,17
15,14,31
14,15,31
11,1,23
1,11,23
12,17,16
17,12,16
6,14,12
14,6,12
17,6,21
6,17,21
20,4,20
4,20,20
10,20,25
20,10,25
10,8,15
8,10,15
2,13,21
13,2,21
1,8,42
8,1,42
3,5,8
5,3,8
1,6,25
6,1,25
12,4,58
4,12,58
2,4,45
4,2,45
20,14,10
14,20,10
16,6,20
6,16,20
3,16,28
16,3,28
12,20,17
20,12,17
1,18,18
18,1,18
12,2,37
2,12,37
8,15,30
15,8,30
16,13,20
13,16,20
11,2,27
2,11,27
5,17,10
17,5,10
4,4,10
11,3,17
3,11,17
4,14,42
14,4,42
1,10,31
10,1,31
12,1,27
1,12,27
19,8,7
8,19,7
11,18,21
18,11,21
3,9,12
9,3,12
12,3,16
3,12,16
9,16,28
16,9,28
3,6,19
6,3,19
6,10,22
10,6,22
13,10,16
10,13,16
13,20,37
20,13,37
3,20,8
20,3,8
12,7,12
7,12,12
13,3,11
3,13,11
2,5,30
5,2,30
7,10,8
10,7,8
6,4,26
4,6,26
4,10,40
10,4,40
12,13,16
13,12,16
16,10,26
10,16,26
10,2,27
2,10,27
16,5,18
5,16,18
11,10,28
10,11,28
16,20,16
20,16,16
3,18,13
18,3,13
10,3,19
3,10,19
1,19,26
19,1,26
14,7,14
7,14,14
18,7,11
7,18,11
7,5,6
5,7,6
15,15,18
6,9,9
9,6,9
3,4,28
4,3,28
19,13,12
13,19,12
14,18,16
18,14,16
10,14,25
14,10,25
8,7,18
7,8,18
7,1,18
1,7,18
11,6,22
6,11,22
8,5,10
5,8,10
15,3,11
3,15,11
14,3,15
3,14,15
4,17,11
17,4,11
3,3,20
14,13,28
13,14,28
1,9,22
9,1,22
15,16,34
16,15,34
17,16,12
16,17,12
3,8,20
8,3,20
6,6,20
15,1,17
1,15,17
13,5,15
5,13,15
1,2,24
2,1,24
9,11,22
11,9,22
12,15,24
15,12,24
3,2,18
2,3,18
15,18,12
18,15,12
13,11,15
11,13,15
9,2,27
2,9,27
16,18,30
18,16,30
12,8,15
8,12,15
19,4,18
4,19,18
7,19,26
19,7,26
15,4,34
4,15,34
4,5,24
5,4,24
8,16,35
16,8,35
7,11,17
11,7,17
15,7,14
7,15,14
16,12,21
12,16,21
15,6,23
6,15,23
6,7,9
7,6,9
13,18,16
18,13,16
8,20,13
20,8,13
19,2,18
2,19,18
15,5,18
5,15,18
2,18,12
18,2,12
12,5,22
5,12,22
12,10,32
10,12,32
15,17,16
17,15,16
9,10,13
10,9,13
9,19,15
19,9,15
19,3,20
3,19,20
4,18,25
18,4,25
6,8,7
8,6,7
2,17,11
17,2,11
7,20,7
20,7,7
1,5,29
5,1,29
7,3,12
3,7,12
17,19,11
19,17,11
13,17,5
17,13,5
5,18,9
18,5,9
10,17,10
17,10,10
17,14,11
14,17,11
19,11,18
11,19,18
10,19,8
19,10,8
5,6,11
6,5,11
4,13,13
13,4,13
13,15,8
15,13,8
19,14,13
14,19,13
20,15,7
15,20,7
9,17,15
17,9,15
5,11,20
11,5,20
17,7,6
7,17,6
17,8,7
8,17,7
11,17,16
17,11,16
15,10,19
10,15,19
12,19,10
19,12,10
7,13,4
13,7,4
19,18,16
18,19,16
20,9,11
9,20,11
8,13,6
13,8,6
19,6,11
6,19,11
8,9,11
9,8,11
19,20,5
20,19,5
20,17,6
17,20,6
2,20,6
20,2,6
7,9,7
9,7,7
2,7,9
7,2,9
1,1,0
1,21,0
1,22,0
1,23,0
1,24,0
2,2,0
2,21,0
2,22,0
2,23,0
2,24,0
3,21,0
3,22,0
3,23,0
3,24,0
4,21,0
4,22,0
4,23,0
4,24,0
5,5,0
5,21,0
5,22,0
5,23,0
5,24,0
6,21,0
6,22,0
6,23,0
6,24,0
7,7,0
7,21,0
7,22,0
7,23,0
7,24,0
8,8,0
8,21,0
8,22,0
8,23,0
8,24,0
9,9,0
9,21,0
9,22,0
9,23,0
9,24,0
10,10,0
10,21,0
10,22,0
10,23,0
10,24,0
11,11,0
11,21,0
11,22,0
11,23,0
11,24,0
12,12,0
12,21,0
12,22,0
12,23,0
12,24,0
13,13,0
13,21,0
13,22,0
13,23,0
13,24,0
14,14,0
14,21,0
14,22,0
14,23,0
14,24,0
15,21,0
15,22,0
15,23,0
15,24,0
16,16,0
16,21,0
16,22,0
16,23,0
16,24,0
17,17,0
17,21,0
17,22,0
17,23,0
17,24,0
18,18,0
18,21,0
18,22,0
18,23,0
18,24,0
19,19,0
19,21,0
19,22,0
19,23,0
19,24,0
20,20,0
20,21,0
20,22,0
20,23,0
20,24,0
21,1,0
21,2,0
21,3,0
21,4,0
21,5,0
21,6,0
21,7,0
21,8,0
21,9,0
21,10,0
21,11,0
21,12,0
