i,j,count
19,20,223
20,19,223
19,10,175
10,19,175
18,17,285
18,19,211
17,18,285
17,19,183
19,18,211
19,17,183
2,11,359
2,22,212
11,2,359
11,22,442
22,2,212
22,11,442
2,21,263
2,9,145
11,21,527
11,9,169
21,2,263
21,11,527
21,22,428
21,9,127
22,21,428
22,9,153
9,2,145
9,11,169
9,21,127
9,22,153
13,7,103
7,13,103
5,11,493
5,21,436
5,8,408
5,16,274
11,5,493
11,8,490
11,16,315
21,5,436
21,8,500
21,16,301
8,5,408
8,11,490
8,21,500
8,16,191
16,5,274
16,11,315
16,21,301
16,8,191
20,7,397
19,7,311
7,20,397
7,19,311
6,17,164
6,21,205
6,4,74
6,16,100
17,6,164
17,21,375
17,4,133
17,16,128
21,6,205
21,17,375
21,4,214
4,6,74
4,17,133
4,21,214
4,16,139
16,6,100
16,17,128
16,4,139
11,19,236
11,18,403
19,11,236
19,2,146
2,19,146
2,18,261
18,11,403
18,2,261
17,15,194
21,15,216
15,17,194
15,21,216
3,7,308
3,1,136
3,5,207
7,3,308
7,1,199
7,5,222
1,3,136
1,7,199
1,5,153
5,3,207
5,7,222
5,1,153
21,23,583
21,14,171
21,3,241
5,15,214
5,23,271
5,14,149
15,5,214
15,23,169
15,14,121
15,3,130
23,21,583
23,5,271
23,15,169
23,14,136
23,3,174
14,21,171
14,5,149
14,15,121
14,23,136
14,3,104
3,21,241
3,15,130
3,23,174
3,14,104
6,11,231
6,8,137
17,11,369
17,8,327
11,6,231
11,17,369
8,6,137
8,17,327
12,11,170
12,2,144
12,5,159
11,12,170
2,12,144
2,5,234
5,12,159
5,2,234
22,6,256
6,22,256
16,13,137
13,16,137
12,20,112
20,12,112
20,2,186
2,20,186
1,9,93
1,4,92
9,1,93
9,4,105
4,1,92
4,9,105
21,20,365
23,20,205
20,21,365
20,23,205
5,13,186
13,5,186
22,23,427
23,22,427
23,6,183
6,23,183
9,5,155
9,6,246
9,3,86
5,9,155
5,6,147
6,9,246
6,5,147
6,3,96
3,9,86
3,6,96
11,7,286
11,1,251
7,11,286
1,11,251
4,2,191
2,4,191
5,18,284
18,5,284
18,13,159
18,15,245
13,18,159
13,15,113
15,18,245
15,13,113
10,8,170
10,14,229
19,8,251
19,14,170
8,10,170
8,19,251
8,14,187
14,10,229
14,19,170
14,8,187
8,18,471
18,8,471
5,19,194
19,5,194
1,8,189
8,1,189
8,9,126
9,8,126
21,10,189
10,21,189
10,23,95
23,10,95
5,22,242
5,17,289
22,5,242
22,17,310
17,5,289
17,22,310
10,5,141
10,3,67
5,10,141
3,10,67
11,15,273
19,21,203
19,15,82
21,19,203
15,11,273
15,19,82
9,19,121
9,13,75
9,7,76
19,9,121
19,13,84
13,9,75
13,19,84
7,9,76
8,20,399
9,20,126
20,8,399
20,9,126
22,14,168
22,13,81
14,22,168
14,13,88
13,22,81
13,14,88
22,12,119
22,8,388
12,22,119
12,8,180
8,22,388
8,12,180
7,23,286
23,7,286
22,20,305
20,22,305
7,14,149
7,4,153
5,4,155
5,20,360
14,7,149
14,4,61
14,20,217
4,7,153
4,5,155
4,14,61
4,20,177
20,5,360
20,14,217
20,4,177
17,23,276
17,9,118
17,13,142
23,17,276
23,9,137
23,13,143
9,17,118
9,23,137
6,13,94
13,17,142
13,23,143
13,6,94
15,2,185
2,15,185
11,4,187
4,11,187
2,8,214
8,2,214
8,7,345
7,8,345
8,15,275
15,8,275
9,15,89
9,16,135
23,2,109
23,16,240
2,23,109
2,16,167
15,9,89
15,16,176
16,9,135
16,23,240
16,2,167
16,15,176
9,18,142
18,9,142
17,12,149
17,1,126
21,12,223
21,1,254
12,17,149
12,21,223
12,1,138
1,17,126
1,21,254
1,12,138
1,18,164
1,14,128
18,1,164
18,14,156
14,1,128
14,18,156
17,2,205
2,17,205
18,3,162
3,18,162
18,21,306
18,4,162
21,18,306
19,4,211
4,18,162
4,19,211
22,1,107
1,22,107
1,6,210
6,1,210
4,12,92
12,4,92
11,20,423
20,11,423
22,16,276
9,14,173
14,9,173
14,16,103
16,22,276
16,14,103
10,1,104
10,2,106
1,10,104
1,2,155
2,10,106
2,1,155
18,10,181
10,18,181
18,23,302
23,18,302
13,21,168
7,21,292
7,16,217
21,13,168
21,7,292
16,7,217
10,6,240
6,10,240
6,14,452
14,6,452
16,3,191
3,16,191
7,17,237
17,7,237
17,20,275
20,17,275
20,18,381
7,18,214
18,20,381
18,7,214
7,22,277
22,7,277
11,14,211
14,11,211
13,4,190
4,13,190
3,13,84
13,3,84
20,13,77
13,20,77
11,3,225
12,19,63
12,3,94
19,12,63
19,3,99
3,11,225
3,12,94
3,19,99
2,3,91
4,3,57
3,2,91
3,4,57
1,15,128
1,16,170
15,1,128
16,1,170
1,20,140
20,1,140
3,22,159
22,3,159
10,12,100
12,10,100
11,23,257
23,11,257
3,20,160
20,3,160
16,19,101
19,16,101
19,23,136
23,19,136
22,4,138
4,22,138
6,20,170
20,6,170
11,10,170
10,11,170
15,7,76
7,15,76
8,3,238
3,8,238
12,15,82
12,16,76
15,12,82
16,12,76
11,13,205
8,13,214
12,13,84
13,11,205
13,8,214
13,12,84
10,16,102
16,10,102
15,10,115
10,15,115
12,18,150
18,12,150
4,10,116
20,10,191
10,4,116
10,20,191
6,7,141
7,6,141
1,19,95
19,1,95
15,4,89
10,17,131
17,10,131
4,15,89
6,19,89
19,6,89
1,13,119
2,13,183
13,1,119
13,2,183
23,8,401
8,23,401
17,14,102
14,17,102
2,6,105
6,2,105
6,12,66
12,6,66
4,23,151
23,4,151
6,15,99
15,6,99
22,18,363
22,10,126
18,22,363
10,22,126
9,12,64
12,9,64
1,23,150
23,1,150
12,23,138
23,12,138
8,4,120
4,8,120
22,15,178
15,22,178
15,20,170
20,15,170
7,10,123
10,7,123
2,7,85
7,2,85
7,12,74
12,7,74
22,19,191
19,22,191
13,10,63
10,13,63
20,16,189
16,20,189
18,16,122
16,18,122
18,6,129
6,18,129
17,3,94
3,17,94
12,14,63
14,12,63
2,14,82
14,2,82
10,9,69
9,10,69
