i,j,count
16,5,137
19,8,179
13,15,220
13,12,178
15,12,134
4,3,65
4,2,69
3,2,43
19,18,215
19,11,372
19,6,239
19,4,253
18,11,385
18,6,324
18,4,332
11,6,245
11,4,256
6,4,328
7,9,45
20,3,177
20,11,354
20,2,79
20,4,288
3,11,126
3,4,97
11,2,122
2,4,74
7,4,179
7,8,58
4,8,301
7,15,136
7,11,292
7,21,61
7,17,171
15,11,161
15,21,66
15,17,188
11,21,80
11,17,334
21,17,49
18,15,354
18,13,280
15,4,99
15,13,168
4,13,144
2,17,109
18,10,395
11,10,536
3,15,236
3,5,112
3,20,49
15,5,110
15,20,85
5,20,61
11,20,145
11,14,124
11,15,332
20,17,218
20,10,310
20,14,64
20,15,298
17,10,123
17,14,66
17,15,142
10,14,65
10,15,147
14,15,116
7,18,88
7,19,127
15,18,131
15,19,152
18,19,325
11,19,308
6,18,204
6,12,179
6,2,118
18,12,228
18,2,100
12,2,38
18,21,89
21,10,35
6,5,267
2,5,44
4,7,134
8,7,73
8,3,97
7,3,72
20,12,157
12,10,132
11,13,339
11,7,260
13,7,204
1,2,57
20,7,246
6,11,300
6,13,352
6,7,221
12,13,68
12,5,36
12,17,55
13,5,109
13,17,194
5,17,77
18,8,167
18,3,139
9,16,53
21,13,55
21,7,41
13,10,234
7,10,153
16,12,111
16,19,84
16,10,190
12,19,65
19,10,289
4,19,226
19,13,300
20,18,361
20,19,264
20,5,152
19,5,108
11,8,116
8,10,102
21,6,37
21,15,45
6,15,171
18,7,316
7,2,52
16,3,45
16,14,34
3,14,41
3,17,161
4,11,251
4,17,117
1,12,97
1,11,100
1,5,57
12,11,64
11,5,248
19,9,147
19,7,284
9,7,66
6,1,164
1,7,96
6,19,253
1,19,93
4,5,165
18,20,194
18,1,140
20,1,113
12,1,54
12,7,92
15,3,71
15,9,73
15,7,113
15,10,171
3,9,91
3,7,113
3,10,195
9,10,75
4,18,156
5,3,100
5,15,116
2,20,49
2,13,141
20,13,252
17,18,73
17,21,51
10,7,114
19,15,254
19,20,183
5,10,365
5,7,63
5,11,93
10,11,148
10,17,148
16,4,133
12,4,55
11,3,248
10,3,137
2,12,107
16,6,113
4,6,262
13,14,116
13,11,222
13,21,76
13,3,114
11,12,196
12,21,75
12,3,82
21,3,15
6,3,132
1,3,54
20,6,170
8,6,73
18,9,158
9,19,73
6,10,259
6,17,215
4,12,166
4,9,80
12,9,50
14,13,68
14,16,28
13,16,50
18,17,406
14,1,32
1,13,48
7,20,64
7,5,109
2,10,162
2,3,58
20,9,148
16,18,112
16,7,125
16,13,127
7,13,157
16,11,117
4,10,152
2,11,113
5,19,94
11,18,247
2,15,101
18,14,107
9,20,33
9,14,38
10,21,21
16,2,62
17,4,123
4,14,84
3,13,129
3,8,70
13,8,146
15,8,105
10,8,68
11,9,172
10,20,54
16,21,32
6,21,88
1,10,110
8,16,62
10,9,63
8,12,183
10,12,152
8,15,114
14,20,31
14,10,32
14,6,41
10,6,59
8,11,72
8,17,87
5,1,70
5,14,66
1,14,58
17,5,68
5,2,47
3,18,45
2,8,56
5,13,96
13,2,57
5,8,85
1,8,60
8,1,50
1,18,77
13,6,184
11,11,116
11,16,120
11,1,106
16,15,100
16,17,56
16,1,34
15,1,73
17,1,47
7,16,52
7,12,134
15,16,28
14,9,29
14,2,15
9,2,31
3,12,64
5,9,104
5,18,128
9,18,82
15,14,75
14,17,75
14,11,62
8,5,97
21,18,34
21,11,48
21,2,13
9,15,91
9,12,71
3,21,30
9,11,86
13,18,183
7,6,111
13,20,130
6,8,135
6,9,122
8,9,97
2,19,105
19,17,336
19,2,106
3,16,38
12,16,45
15,6,116
12,6,41
6,16,69
18,16,96
4,15,206
19,21,38
1,4,88
2,7,96
19,12,159
21,12,60
4,20,133
17,19,77
10,5,182
10,4,88
5,4,96
8,2,30
8,13,65
2,1,33
17,7,110
17,13,112
17,6,74
14,12,47
14,8,52
14,7,30
12,8,80
17,16,44
20,21,53
17,9,51
19,16,71
13,4,168
1,6,98
12,15,54
12,14,27
18,5,207
18,18,101
17,11,112
13,9,131
1,15,69
1,1,123
4,1,103
9,17,55
9,13,100
6,14,114
14,3,20
21,14,26
1,21,19
17,8,42
8,18,63
12,18,37
2,6,70
8,20,50
5,12,45
10,13,122
3,19,130
19,19,92
9,8,181
10,2,80
10,16,113
20,16,54
17,12,61
20,8,99
2,21,24
13,1,122
10,1,41
17,3,83
15,2,55
16,20,56
19,14,89
7,1,89
8,4,93
9,3,43
3,6,73
17,20,54
4,16,40
2,16,21
19,3,102
10,18,87
16,9,38
12,20,24
19,1,138
13,19,203
2,14,82
8,19,112
5,16,81
21,19,45
7,14,70
9,5,49
3,1,69
1,17,67
1,20,38
5,6,75
14,5,49
6,20,89
10,19,85
21,9,18
21,20,13
9,4,41
21,1,16
4,21,54
9,6,43
1,9,44
9,1,22
2,18,59
21,5,12
14,18,48
8,21,54
16,8,42
1,16,32
8,14,35
21,8,10
21,4,25
17,2,38
2,9,39
5,21,24
14,19,24
14,21,9
14,4,33
21,16,20
9,21,19
