i,j,count
2,13,8
11,20,22
20,11,22
12,7,13
7,12,13
15,8,20
8,15,20
18,15,11
15,18,11
20,9,20
9,20,20
2,4,35
4,2,35
11,2,5
2,11,5
23,23,20
1,6,18
6,1,18
16,19,5
19,16,5
3,18,14
18,3,14
14,6,14
6,14,14
1,5,4
5,1,4
1,10,16
10,1,16
9,17,23
17,9,23
6,5,5
5,6,5
20,5,11
5,20,11
21,19,18
19,21,18
9,4,35
4,9,35
4,8,28
8,4,28
16,22,7
22,16,7
6,15,12
15,6,12
11,9,29
9,11,29
1,12,8
12,1,8
15,2,9
2,15,9
15,21,10
21,15,10
8,17,16
17,8,16
6,23,11
23,6,11
15,11,14
11,15,14
1,17,16
17,1,16
13,5,23
5,13,23
23,15,3
15,23,3
12,10,35
10,12,35
2,7,10
7,2,10
3,7,12
7,3,12
9,1,19
1,9,19
21,12,15
12,21,15
4,23,18
23,4,18
18,13,11
13,18,11
21,3,18
3,21,18
18,6,10
6,18,10
7,19,16
19,7,16
7,10,14
10,7,14
12,16,5
16,12,5
8,19,15
19,8,15
20,19,5
19,20,5
15,19,5
19,15,5
8,1,22
1,8,22
21,22,16
22,21,16
12,17,11
17,12,11
15,1,12
1,15,12
4,13,13
13,4,13
9,15,15
15,9,15
2,6,6
6,2,6
3,14,16
14,3,16
7,17,20
17,7,20
11,16,9
16,11,9
21,23,13
23,21,13
18,14,11
14,18,11
8,22,18
22,8,18
3,8,37
8,3,37
19,23,6
23,19,6
6,13,12
13,6,12
16,6,18
6,16,18
18,20,7
20,18,7
23,22,6
22,23,6
11,19,8
19,11,8
21,9,18
9,21,18
21,11,21
11,21,21
9,2,16
2,9,16
6,12,2
12,6,2
3,5,11
5,3,11
21,4,18
4,21,18
3,20,18
20,3,18
7,14,11
14,7,11
13,23,9
23,13,9
9,19,19
19,9,19
7,1,10
1,7,10
3,23,8
23,3,8
7,13,7
13,7,7
14,11,21
11,14,21
16,7,9
7,16,9
19,6,9
6,19,9
2,10,15
10,2,15
18,23,2
23,18,2
22,19,10
19,22,10
14,17,16
17,14,16
16,21,13
21,16,13
2,19,9
19,2,9
3,22,15
22,3,15
16,17,37
17,16,37
22,7,7
7,22,7
17,23,8
23,17,8
5,7,5
7,5,5
14,9,28
9,14,28
6,17,10
17,6,10
16,10,10
10,16,10
18,2,8
2,18,8
7,20,10
20,7,10
10,15,14
15,10,14
16,13,4
13,16,4
12,20,5
20,12,5
11,17,4
17,11,4
12,22,3
22,12,3
19,4,8
4,19,8
14,16,7
16,14,7
16,2,2
2,16,2
12,13,3
13,12,3
18,12,6
12,18,6
14,15,10
15,14,10
16,18,5
18,16,5
22,14,12
14,22,12
3,12,16
12,3,16
20,17,5
17,20,5
18,11,17
11,18,17
18,5,2
5,18,2
12,23,4
23,12,4
23,5,2
5,23,2
15,12,2
12,15,2
5,12,2
12,5,2
7,18,1
18,7,1
11,12,3
12,11,3
2,22,1
22,2,1
1,1,0
1,24,0
2,2,0
2,24,0
3,3,0
3,24,0
4,4,0
4,24,0
5,5,0
5,24,0
6,6,0
6,24,0
7,7,0
7,24,0
8,24,0
9,9,0
9,24,0
10,10,0
10,24,0
11,11,0
11,24,0
12,12,0
12,24,0
13,13,0
13,24,0
14,14,0
14,24,0
15,15,0
15,24,0
16,16,0
16,24,0
17,24,0
18,24,0
19,19,0
19,24,0
20,20,0
20,24,0
21,21,0
21,24,0
22,22,0
22,24,0
23,24,0
24,1,0
24,2,0
24,3,0
24,4,0
24,5,0
24,6,0
24,7,0
24,8,0
24,9,0
24,10,0
24,11,0
24,12,0
24,13,0
24,14,0
24,15,0
24,16,0
24,17,0
24,18,0
24,19,0
24,20,0
24,21,0
24,22,0
24,23,0
24,24,0
