i,j,count
1,15,224
15,1,224
1,5,287
5,1,287
17,19,255
17,8,203
19,17,255
19,8,158
8,17,203
8,19,158
8,5,146
8,11,208
5,8,146
5,11,574
11,8,208
11,5,574
10,5,661
10,6,527
10,11,557
10,15,400
5,10,661
5,6,507
5,15,288
6,10,527
6,5,507
6,11,444
6,15,230
11,10,557
11,6,444
11,15,288
15,10,400
15,5,288
15,6,230
15,11,288
21,6,203
6,21,203
3,5,595
3,6,458
3,10,529
3,22,293
5,3,595
5,22,285
6,3,458
6,22,178
10,3,529
10,22,232
22,3,293
22,5,285
22,6,178
22,10,232
15,8,184
15,23,294
8,15,184
8,23,246
23,15,294
23,8,246
15,12,142
15,20,125
15,7,260
12,15,142
12,6,290
12,20,119
12,7,156
6,12,290
6,20,191
6,7,305
20,15,125
20,12,119
20,6,191
20,7,232
7,15,260
7,12,156
7,6,305
7,20,232
5,12,284
5,17,509
12,5,284
12,22,131
12,17,268
22,12,131
22,17,194
17,5,509
17,12,268
17,22,194
5,7,308
7,5,308
14,6,240
14,16,177
6,14,240
6,16,359
16,14,177
16,6,359
22,2,237
22,20,145
2,22,237
2,20,167
2,3,291
20,22,145
20,2,167
20,3,164
3,2,291
3,20,164
6,2,323
6,1,280
3,12,227
3,16,316
3,1,252
12,3,227
12,16,158
12,2,149
12,1,170
16,3,316
16,12,158
16,2,215
16,1,149
2,6,323
2,12,149
2,16,215
2,1,167
1,6,280
1,3,252
1,12,170
1,16,149
1,2,167
12,10,294
10,12,294
18,5,136
18,9,46
18,12,102
5,18,136
5,9,113
9,18,46
9,5,113
9,12,100
12,18,102
12,9,100
5,14,314
14,5,314
11,13,264
5,13,271
13,11,264
13,5,271
22,21,81
21,22,81
15,22,98
22,15,98
14,1,131
14,8,77
1,14,131
1,8,206
8,14,77
8,1,206
6,17,462
17,6,462
17,15,359
15,17,359
3,21,192
21,3,192
11,17,660
11,7,296
17,11,660
17,7,345
7,11,296
7,17,345
1,20,197
20,1,197
20,5,225
2,5,435
5,20,225
5,2,435
5,23,134
6,23,98
23,5,134
23,6,98
14,18,70
18,14,70
3,17,475
17,3,475
17,21,211
17,16,364
21,17,211
21,16,129
16,17,364
16,21,129
1,10,296
1,21,299
8,10,212
8,21,153
10,1,296
10,8,212
10,21,218
21,1,299
21,8,153
21,10,218
10,17,588
17,10,588
3,8,182
8,3,182
14,10,296
10,14,296
6,9,109
9,6,109
9,16,71
16,9,71
3,11,436
11,3,436
11,1,217
1,11,217
7,3,228
3,7,228
14,20,52
20,14,52
19,2,195
19,13,110
8,2,97
8,13,118
2,19,195
2,8,97
2,13,153
13,19,110
13,8,118
13,2,153
11,2,378
11,21,241
2,11,378
2,21,124
21,11,241
21,2,124
2,7,303
7,2,303
3,15,237
15,3,237
2,4,130
2,10,340
4,2,130
4,8,87
4,12,131
4,10,243
8,4,87
8,12,180
12,4,131
12,8,180
10,2,340
10,4,243
7,1,143
1,7,143
10,23,158
23,10,158
6,13,216
13,6,216
13,16,200
13,15,191
13,10,319
13,7,155
16,13,200
16,15,206
16,10,371
16,7,248
15,13,191
15,16,206
10,13,319
10,16,371
10,7,316
7,13,155
7,16,248
7,10,316
14,13,111
1,13,303
13,14,111
13,1,303
2,23,54
16,4,252
16,23,117
4,16,252
4,23,92
23,2,54
23,16,117
23,4,92
18,17,142
18,7,52
17,18,142
7,18,52
14,21,62
14,11,212
21,14,62
11,14,212
17,20,210
20,17,210
6,8,171
8,6,171
8,20,226
8,16,145
20,8,226
20,16,115
16,8,145
16,20,115
11,16,286
17,13,281
13,17,281
16,11,286
19,9,181
9,19,181
9,2,99
2,9,99
21,7,98
7,21,98
17,1,235
1,17,235
18,8,91
18,16,125
8,18,91
16,18,125
13,21,461
21,13,461
20,4,66
4,20,66
4,5,211
4,22,98
5,4,211
22,4,98
6,4,196
7,4,107
13,4,180
4,6,196
4,7,107
4,13,180
3,14,211
3,19,216
14,3,211
14,19,108
16,19,49
19,3,216
19,14,108
19,16,49
14,2,122
14,17,173
5,19,303
19,5,303
2,14,122
2,17,244
17,14,173
17,2,244
6,19,244
11,19,249
19,6,244
19,11,249
5,21,166
21,5,166
15,2,162
2,15,162
18,3,149
18,20,32
3,18,149
20,18,32
19,22,68
13,22,80
22,19,68
22,13,80
9,17,117
17,9,117
5,16,425
14,4,111
16,5,425
4,14,111
18,21,50
21,18,50
17,23,166
23,17,166
11,20,211
20,11,211
10,20,212
20,10,212
23,21,84
21,23,84
23,14,104
14,23,104
10,19,219
19,10,219
14,12,234
12,14,234
12,21,114
21,12,114
13,20,97
20,13,97
9,20,40
9,3,101
20,9,40
3,9,101
18,1,63
1,18,63
19,15,75
15,19,75
19,1,89
1,19,89
22,7,171
7,22,171
13,12,176
12,13,176
1,4,134
4,1,134
10,9,131
9,10,131
23,13,175
13,23,175
11,23,113
23,11,113
9,7,71
7,9,71
14,9,56
9,14,56
9,13,59
9,11,121
13,9,59
11,9,121
14,7,50
7,14,50
21,19,88
19,21,88
19,7,90
7,19,90
11,22,248
22,11,248
12,19,152
19,12,152
4,9,50
23,9,49
23,20,38
9,4,50
9,23,49
20,23,38
13,3,216
3,13,216
9,8,116
8,9,116
1,23,117
23,1,117
3,4,155
4,3,155
17,4,163
4,17,163
19,20,82
20,19,82
23,22,30
23,3,118
22,23,30
3,23,118
18,23,26
23,18,26
9,15,82
15,9,82
18,22,51
22,18,51
1,9,61
9,1,61
12,11,249
11,12,249
8,7,142
7,8,142
18,13,57
13,18,57
16,22,69
22,16,69
4,11,200
11,4,200
21,15,148
15,21,148
11,18,110
18,11,110
18,4,44
18,15,59
4,18,44
4,15,99
15,18,59
15,4,99
18,2,53
2,18,53
18,6,97
6,18,97
10,18,136
18,10,136
22,1,111
1,22,111
19,4,68
4,19,68
4,21,69
21,4,69
14,22,85
22,14,85
23,7,85
7,23,85
21,20,77
20,21,77
9,22,52
22,9,52
14,15,118
15,14,118
12,23,56
23,12,56
8,22,58
22,8,58
9,21,30
21,9,30
19,23,22
23,19,22
19,18,51
18,19,51
