i,j,count
1,15,22
15,1,22
1,5,41
5,1,41
21,6,28
6,21,28
5,7,21
7,5,21
22,21,10
21,22,10
12,7,7
7,12,7
3,21,18
21,3,18
5,6,38
6,5,38
14,18,9
18,14,9
6,23,28
23,6,28
17,15,29
15,17,29
2,7,27
7,2,27
19,2,19
2,19,19
5,2,27
2,5,27
17,20,12
20,17,12
17,16,20
16,17,20
19,9,66
9,19,66
3,5,64
5,3,64
9,17,5
17,9,5
18,21,8
21,18,8
11,13,21
13,11,21
11,15,18
15,11,18
11,7,31
7,11,31
3,22,43
22,3,43
23,14,3
14,23,3
20,1,18
1,20,18
17,6,15
6,17,15
23,2,2
2,23,2
12,15,12
15,12,12
15,16,8
16,15,8
9,6,14
6,9,14
23,13,13
13,23,13
10,21,25
21,10,25
2,16,14
16,2,14
10,6,33
6,10,33
18,7,8
7,18,8
8,2,10
2,8,10
10,7,18
7,10,18
10,14,17
14,10,17
23,21,3
21,23,3
1,23,7
23,1,7
14,17,15
17,14,15
13,6,18
6,13,18
13,17,10
17,13,10
3,17,55
17,3,55
6,22,19
22,6,19
13,7,19
7,13,19
5,16,13
16,5,13
3,4,13
4,3,13
18,22,4
22,18,4
18,12,10
12,18,10
14,8,7
8,14,7
15,13,15
13,15,15
15,7,18
7,15,18
17,18,21
18,17,21
3,16,13
16,3,13
11,2,41
2,11,41
3,10,57
10,3,57
17,22,18
22,17,18
1,12,20
12,1,20
1,18,15
18,1,15
10,22,25
22,10,25
14,12,9
12,14,9
3,9,16
9,3,16
12,17,9
17,12,9
22,2,10
2,22,10
5,12,20
12,5,20
14,6,25
6,14,25
17,8,6
8,17,6
11,20,12
20,11,12
3,12,21
12,3,21
5,14,26
14,5,26
22,11,27
11,22,27
19,10,23
10,19,23
10,10,10
5,18,22
18,5,22
10,2,18
2,10,18
3,7,17
7,3,17
14,16,9
16,14,9
10,4,13
4,10,13
15,23,40
23,15,40
5,10,43
10,5,43
6,19,37
19,6,37
2,4,11
4,2,11
14,19,13
19,14,13
1,17,24
17,1,24
2,17,15
17,2,15
9,18,7
18,9,7
14,2,15
2,14,15
17,23,17
23,17,17
19,15,5
15,19,5
17,7,21
7,17,21
10,16,27
16,10,27
5,11,48
11,5,48
17,10,47
10,17,47
11,19,19
19,11,19
5,21,15
21,5,15
4,11,13
11,4,13
5,15,18
15,5,18
1,8,9
8,1,9
11,3,22
3,11,22
9,11,12
11,9,12
12,21,15
21,12,15
19,20,4
20,19,4
11,17,48
17,11,48
16,7,16
7,16,16
1,9,9
9,1,9
22,1,20
1,22,20
21,1,11
1,21,11
10,9,17
9,10,17
5,23,8
23,5,8
5,4,16
4,5,16
12,12,18
10,8,9
8,10,9
11,10,53
10,11,53
17,21,21
21,17,21
9,13,5
13,9,5
15,8,4
8,15,4
7,19,5
19,7,5
18,2,5
2,18,5
5,17,40
17,5,40
22,20,9
20,22,9
13,14,14
14,13,14
18,11,5
11,18,5
18,10,18
10,18,18
10,13,16
13,10,16
12,4,12
4,12,12
10,12,20
12,10,20
6,15,20
15,6,20
8,8,20
19,21,10
21,19,10
1,4,20
4,1,20
19,8,4
8,19,4
6,7,15
7,6,15
14,22,10
22,14,10
19,12,11
12,19,11
17,17,20
6,12,16
12,6,16
15,20,7
20,15,7
21,11,16
11,21,16
8,16,10
16,8,10
3,6,27
6,3,27
6,16,22
16,6,22
8,12,16
12,8,16
15,10,20
10,15,20
20,2,18
2,20,18
2,1,14
1,2,14
20,21,8
21,20,8
16,23,4
23,16,4
3,2,17
2,3,17
1,11,13
11,1,13
20,5,18
5,20,18
14,11,11
11,14,11
19,5,31
5,19,31
13,2,7
2,13,7
1,3,25
3,1,25
9,12,9
12,9,9
1,6,20
6,1,20
8,23,34
23,8,34
20,10,43
10,20,43
18,8,10
8,18,10
6,20,11
20,6,11
20,16,12
16,20,12
8,9,9
9,8,9
13,21,44
21,13,44
14,20,5
20,14,5
4,17,11
17,4,11
9,22,10
22,9,10
4,20,5
20,4,5
8,20,12
20,8,12
3,14,19
14,3,19
6,11,39
