i,j,count
14,5,130
5,14,130
1,19,94
19,1,94
23,20,189
23,7,214
20,23,189
20,7,195
7,23,214
7,20,195
4,8,338
4,15,146
8,4,338
8,15,326
15,4,146
15,8,326
1,8,258
1,14,196
1,9,276
1,16,145
8,1,258
8,14,408
8,9,563
8,16,284
14,1,196
14,8,408
14,9,368
14,16,206
9,1,276
9,8,563
9,14,368
9,16,366
16,1,145
16,8,284
16,14,206
16,9,366
17,18,180
18,17,180
21,8,512
21,14,262
21,3,181
21,13,243
8,21,512
8,3,364
8,13,252
14,21,262
14,3,159
14,13,111
3,21,181
3,8,364
3,14,159
3,13,129
13,21,243
13,8,252
13,14,111
13,3,129
11,13,123
11,5,306
13,11,123
13,5,231
5,11,306
5,13,231
20,1,207
20,14,248
20,19,126
20,22,135
1,20,207
1,22,156
14,20,248
14,19,143
14,22,213
19,20,126
19,14,143
19,22,142
22,20,135
22,1,156
22,14,213
22,19,142
8,19,208
8,23,307
19,8,208
19,13,91
19,23,143
13,19,91
13,23,101
23,8,307
23,19,143
23,13,101
8,11,312
11,8,312
2,18,84
2,6,132
18,2,84
18,6,123
6,2,132
6,18,123
17,5,405
17,4,186
17,21,196
5,17,405
5,4,171
5,21,212
4,17,186
4,5,171
4,21,172
21,17,196
21,5,212
21,4,172
14,12,132
14,6,303
14,2,146
21,12,129
21,6,253
21,16,179
21,2,135
12,14,132
12,21,129
12,6,167
12,16,102
12,2,202
6,14,303
6,21,253
6,12,167
6,16,240
16,21,179
16,12,102
16,6,240
16,2,114
2,14,146
2,21,135
2,12,202
2,16,114
20,8,385
20,12,83
20,10,289
1,12,89
1,10,167
8,20,385
8,12,208
8,10,480
12,20,83
12,1,89
12,8,208
12,10,178
10,20,289
10,1,167
10,8,480
10,12,178
9,12,118
9,3,223
12,9,118
12,3,130
3,9,223
3,12,130
8,7,344
14,7,174
7,8,344
7,14,174
13,17,149
17,13,149
1,11,175
1,4,137
11,1,175
11,4,171
4,1,137
4,11,171
9,15,240
9,22,253
15,9,240
15,22,134
22,9,253
22,15,134
14,23,215
14,11,222
23,14,215
23,11,225
11,14,222
11,23,225
9,23,389
9,11,300
23,9,389
11,9,300
15,12,82
15,14,194
15,21,160
12,15,82
14,15,194
21,15,160
8,5,331
9,5,316
5,8,331
5,9,316
20,21,275
21,20,275
19,17,64
19,6,107
22,17,221
22,6,269
17,19,64
17,22,221
17,6,223
6,19,107
6,22,269
6,17,223
23,1,129
1,23,129
15,7,201
15,10,169
15,17,283
7,15,201
7,10,312
7,17,172
10,15,169
10,7,312
10,17,232
17,15,283
17,7,172
17,10,232
13,10,221
13,18,162
10,13,221
10,18,205
18,13,162
18,10,205
21,7,192
7,21,192
9,10,402
9,7,257
10,9,402
7,9,257
3,6,218
6,3,218
9,21,279
11,21,200
21,9,279
21,11,200
19,21,148
19,3,107
21,19,148
3,19,107
5,7,274
5,2,91
7,5,274
7,13,179
7,2,88
13,7,179
13,2,85
2,5,91
2,7,88
2,13,85
10,4,224
10,11,296
4,10,224
11,10,296
9,4,301
9,17,262
4,9,301
17,9,262
5,10,246
10,5,246
7,3,150
7,11,217
3,7,150
3,11,127
11,7,217
11,3,127
20,3,161
20,16,193
20,17,129
