i,j,k,count
17,11,2,44
17,7,2,30
11,2,17,44
11,2,7,42
11,17,2,44
11,7,2,42
7,2,17,30
7,2,11,42
7,17,2,30
7,11,2,42
1,17,8,11
1,8,17,11
17,1,8,11
17,8,1,11
8,1,17,11
8,17,1,11
22,2,7,108
22,7,2,108
22,7,20,39
22,20,7,39
2,22,7,108
2,7,22,108
2,7,20,43
2,20,7,43
7,22,2,108
7,22,20,39
7,2,22,108
7,2,20,43
7,20,22,39
7,20,2,43
20,22,7,39
20,2,7,43
20,7,22,39
20,7,2,43
13,1,2,11
13,1,7,8
13,1,12,15
13,2,1,11
13,2,7,18
13,2,12,10
13,7,1,8
13,7,2,18
13,7,12,21
13,12,1,15
13,12,2,10
13,12,7,21
1,13,2,11
1,13,7,8
1,13,12,15
1,2,13,11
1,2,7,14
1,7,13,8
1,7,2,14
1,7,12,6
1,12,13,15
1,12,7,6
2,13,1,11
2,13,7,18
2,13,12,10
2,1,13,11
2,1,7,14
2,7,13,18
2,7,1,14
2,12,13,10
7,13,1,8
7,13,2,18
7,13,12,21
7,1,13,8
7,1,2,14
7,1,12,6
7,2,13,18
7,2,1,14
7,12,13,21
7,12,1,6
12,13,1,15
12,13,2,10
12,13,7,21
12,1,13,15
12,1,7,6
12,2,13,10
12,7,13,21
12,7,1,6
15,12,1,14
15,12,8,17
15,1,12,14
15,1,8,42
15,8,12,17
15,8,1,42
12,15,1,14
12,15,8,17
12,1,15,14
12,1,8,11
12,8,15,17
12,8,1,11
1,15,12,14
1,15,8,42
1,12,15,14
1,12,8,11
1,8,15,42
1,8,12,11
8,15,12,17
8,15,1,42
8,12,15,17
8,12,1,11
8,1,15,42
8,1,12,11
20,15,11,14
20,11,15,14
15,20,11,14
15,11,20,14
11,20,15,14
11,15,20,14
14,1,6,42
14,1,4,43
14,6,1,42
14,6,4,37
14,4,1,43
14,4,6,37
1,14,6,42
1,14,4,43
1,6,14,42
1,6,4,41
1,4,14,43
1,4,6,41
6,14,1,42
6,14,4,37
6,1,14,42
6,1,4,41
6,4,14,37
6,4,1,41
4,14,1,43
4,14,6,37
4,1,14,43
4,1,6,41
4,6,14,37
4,6,1,41
14,16,10,34
14,10,16,34
5,16,10,113
5,10,16,113
16,14,10,34
16,5,10,113
16,10,14,34
16,10,5,113
10,14,16,34
10,5,16,113
10,16,14,34
10,16,5,113
5,20,16,27
5,16,20,27
20,5,16,27
20,16,5,27
16,5,20,27
16,20,5,27
10,9,6,21
10,6,9,21
9,10,6,21
9,6,10,21
6,10,9,21
6,9,10,21
3,16,20,15
3,16,11,41
3,20,16,15
3,20,11,30
3,11,16,41
3,11,20,30
16,3,20,15
16,3,11,41
16,20,3,15
16,20,11,35
16,11,3,41
16,11,20,35
20,3,16,15
20,3,11,30
20,16,3,15
20,16,11,35
20,11,3,30
20,11,16,35
11,3,16,41
11,3,20,30
11,16,3,41
11,16,20,35
11,20,3,30
11,20,16,35
5,3,2,79
5,22,2,61
5,2,3,79
5,2,22,61
3,5,2,79
3,2,5,79
22,5,2,61
22,2,5,61
2,5,3,79
2,5,22,61
2,3,5,79
2,22,5,61
3,5,17,82
3,17,5,82
3,17,10,100
3,10,17,100
5,3,17,82
5,17,3,82
5,17,10,122
5,10,17,122
17,3,5,82
17,3,10,100
17,5,3,82
17,5,10,122
17,10,3,100
17,10,5,122
10,3,17,100
10,5,17,122
10,17,3,100
10,17,5,122
22,7,4,10
22,4,7,10
7,22,4,10
7,4,22,10
4,22,7,10
4,7,22,10
17,5,11,106
17,5,8,13
17,19,11,57
17,11,5,106
17,11,19,57
17,11,8,45
17,8,5,13
17,8,11,45
5,17,11,106
5,17,8,13
5,19,8,19
5,11,17,106
5,8,17,13
5,8,19,19
19,17,11,57
19,5,8,19
19,11,17,57
19,11,8,26
19,8,5,19
19,8,11,26
11,17,5,106
11,17,19,57
11,17,8,45
11,5,17,106
11,19,17,57
11,19,8,26
11,8,17,45
11,8,19,26
8,17,5,13
8,17,11,45
8,5,17,13
8,5,19,19
8,19,5,19
8,19,11,26
8,11,17,45
8,11,19,26
17,3,11,78
17,11,3,78
3,17,11,78
3,11,17,78
11,17,3,78
11,3,17,78
11,23,15,22
11,15,23,22
23,11,15,22
23,15,11,22
15,11,23,22
15,23,11,22
1,10,12,38
1,12,10,38
10,1,12,38
10,12,1,38
12,1,10,38
12,10,1,38
6,9,7,9
6,7,9,9
9,6,7,9
9,7,6,9
7,6,9,9
7,9,6,9
5,6,7,58
5,6,16,77
5,1,7,25
5,1,16,27
5,2,7,70
5,7,6,58
5,7,1,25
5,7,2,70
5,7,16,55
5,16,6,77
5,16,1,27
5,16,7,55
6,5,7,58
6,5,16,77
6,1,7,15
6,7,5,58
6,7,1,15
6,7,16,65
6,16,5,77
6,16,7,65
1,5,7,25
1,5,16,27
1,6,7,15
1,7,5,25
1,7,6,15
1,7,16,25
1,16,5,27
1,16,7,25
2,5,7,70
2,7,5,70
2,7,16,30
2,16,7,30
7,5,6,58
7,5,1,25
7,5,2,70
7,5,16,55
7,6,5,58
7,6,1,15
7,6,16,65
7,1,5,25
7,1,6,15
7,1,16,25
7,2,5,70
7,2,16,30
7,16,5,55
7,16,6,65
7,16,1,25
7,16,2,30
16,5,6,77
16,5,1,27
16,5,7,55
16,6,5,77
16,6,7,65
16,1,5,27
16,1,7,25
16,2,7,30
16,7,5,55
16,7,6,65
16,7,1,25
16,7,2,30
5,16,13,20
5,13,16,20
16,5,13,20
16,13,5,20
13,5,16,20
13,16,5,20
14,9,13,4
14,9,11,14
14,13,9,4
14,13,11,12
14,11,9,14
14,11,13,12
9,14,13,4
9,14,11,14
9,13,14,4
9,13,11,10
9,11,14,14
9,11,13,10
13,14,9,4
13,14,11,12
13,9,14,4
13,9,11,10
13,11,14,12
13,11,9,10
11,14,9,14
11,14,13,12
11,9,14,14
11,9,13,10
11,13,14,12
11,13,9,10
11,5,7,45
11,14,7,5
11,7,5,45
11,7,14,5
5,11,7,45
5,14,7,8
5,7,11,45
5,7,14,8
14,11,7,5
14,5,7,8
14,7,11,5
14,7,5,8
7,11,5,45
7,11,14,5
7,5,11,45
7,5,14,8
7,14,11,5
7,14,5,8
10,21,6,32
10,21,19,10
10,21,7,13
10,6,21,32
10,6,19,26
10,19,21,10
10,19,6,26
10,19,7,12
10,7,21,13
10,7,19,12
21,10,6,32
21,10,19,10
21,10,7,13
21,6,10,32
21,6,19,17
21,6,7,13
21,19,10,10
21,19,6,17
21,19,7,11
21,7,10,13
21,7,6,13
21,7,19,11
6,10,21,32
6,10,19,26
6,21,10,32
6,21,19,17
6,21,7,13
6,19,10,26
6,19,21,17
6,19,7,20
6,7,21,13
6,7,19,20
19,10,21,10
19,10,6,26
19,10,7,12
19,21,10,10
19,21,6,17
19,21,7,11
19,6,10,26
19,6,21,17
19,6,7,20
19,7,10,12
19,7,21,11
19,7,6,20
7,10,21,13
7,10,19,12
7,21,10,13
7,21,6,13
7,21,19,11
7,6,21,13
7,6,19,20
7,19,10,12
7,19,21,11
7,19,6,20
18,3,16,19
18,16,3,19
3,18,16,19
3,16,18,19
16,18,3,19
16,3,18,19
11,22,15,19
11,15,22,19
22,11,15,19
22,15,11,19
15,11,22,19
15,22,11,19
3,22,7,36
3,7,22,36
22,3,7,36
22,7,3,36
7,3,22,36
7,22,3,36
5,17,15,40
5,15,17,40
17,5,15,40
17,15,5,40
15,5,17,40
15,17,5,40
12,8,21,8
12,21,8,8
8,12,21,8
8,21,12,8
21,12,8,8
21,8,12,8
5,12,19,22
5,12,8,16
5,19,12,22
5,8,12,16
12,5,19,22
12,5,8,16
12,19,5,22
12,19,8,14
12,8,5,16
12,8,19,14
19,5,12,22
19,12,5,22
19,12,8,14
19,8,12,14
8,5,12,16
8,12,5,16
8,12,19,14
8,19,12,14
10,21,13,30
10,13,21,30
21,10,13,30
21,13,10,30
13,10,21,30
13,21,10,30
22,10,15,16
22,3,15,14
22,15,10,16
22,15,3,14
10,22,15,16
10,3,15,66
10,15,22,16
10,15,3,66
3,22,15,14
3,10,15,66
3,15,22,14
3,15,10,66
15,22,10,16
15,22,3,14
15,10,22,16
15,10,3,66
15,3,22,14
15,3,10,66
11,7,10,39
11,10,7,39
7,11,10,39
7,10,11,39
10,11,7,39
10,7,11,39
16,4,9,10
16,4,20,9
16,23,9,4
16,23,20,4
16,9,4,10
16,9,23,4
16,9,20,3
16,20,4,9
16,20,23,4
16,20,9,3
4,16,9,10
4,16,20,9
4,23,9,1
4,23,20,2
4,9,16,10
4,9,23,1
4,9,20,2
4,20,16,9
4,20,23,2
4,20,9,2
23,16,9,4
23,16,20,4
23,4,9,1
23,4,20,2
23,9,16,4
23,9,4,1
23,9,20,1
23,20,16,4
23,20,4,2
23,20,9,1
9,16,4,10
9,16,23,4
9,16,20,3
9,4,16,10
9,4,23,1
9,4,20,2
9,23,16,4
9,23,4,1
9,23,20,1
9,20,16,3
9,20,4,2
9,20,23,1
20,16,4,9
20,16,23,4
20,16,9,3
20,4,16,9
20,4,23,2
20,4,9,2
20,23,16,4
20,23,4,2
20,23,9,1
20,9,16,3
20,9,4,2
20,9,23,1
13,3,22,15
13,3,5,41
13,3,11,22
13,22,3,15
13,22,11,10
13,5,3,41
13,11,3,22
13,11,22,10
3,13,22,15
3,13,5,41
3,13,11,22
3,22,13,15
3,22,11,39
3,5,13,41
3,11,13,22
3,11,22,39
22,13,3,15
22,13,11,10
22,3,13,15
22,3,11,39
22,5,11,44
22,11,13,10
22,11,3,39
22,11,5,44
5,13,3,41
5,3,13,41
5,22,11,44
5,11,22,44
11,13,3,22
11,13,22,10
11,3,13,22
11,3,22,39
11,22,13,10
11,22,3,39
11,22,5,44
11,5,22,44
9,3,8,6
9,3,17,11
9,8,3,6
9,8,17,6
9,17,3,11
9,17,8,6
3,9,8,6
3,9,17,11
3,8,9,6
3,17,9,11
8,9,3,6
8,9,17,6
8,3,9,6
8,17,9,6
17,9,3,11
17,9,8,6
17,3,9,11
17,8,9,6
6,19,17,24
6,17,19,24
19,6,17,24
19,17,6,24
17,6,19,24
17,19,6,24
6,15,16,35
6,16,15,35
15,6,16,35
15,16,6,35
16,6,15,35
16,15,6,35
1,8,20,42
1,20,8,42
8,1,20,42
8,20,1,42
20,1,8,42
20,8,1,42
10,11,17,125
10,17,11,125
11,10,17,125
11,17,10,125
17,10,11,125
17,11,10,125
23,1,8,20
23,1,16,15
23,1,17,10
23,8,1,20
23,8,16,4
23,8,17,19
23,16,1,15
23,16,8,4
23,17,1,10
23,17,8,19
1,23,8,20
1,23,16,15
1,23,17,10
1,8,23,20
1,8,16,14
1,16,23,15
1,16,8,14
1,16,17,17
1,17,23,10
1,17,16,17
8,23,1,20
8,23,16,4
8,23,17,19
8,1,23,20
8,1,16,14
8,16,23,4
8,16,1,14
8,17,23,19
16,23,1,15
16,23,8,4
16,1,23,15
16,1,8,14
16,1,17,17
16,8,23,4
16,8,1,14
16,17,1,17
17,23,1,10
17,23,8,19
17,1,23,10
17,1,16,17
17,8,23,19
17,16,1,17
5,16,15,48
5,15,16,48
16,5,15,48
16,15,5,48
15,5,16,48
15,16,5,48
3,6,17,69
3,17,6,69
6,3,17,69
6,17,3,69
17,3,6,69
17,6,3,69
20,10,2,13
20,10,4,11
20,2,10,13
20,2,4,2
20,4,10,11
20,4,2,2
10,20,2,13
10,20,4,11
10,5,2,83
10,5,4,41
10,2,20,13
10,2,5,83
10,4,20,11
10,4,5,41
5,10,2,83
5,10,4,41
5,2,10,83
5,2,4,33
5,4,10,41
5,4,2,33
2,20,10,13
2,20,4,2
2,10,20,13
2,10,5,83
2,5,10,83
2,5,4,33
2,4,20,2
2,4,5,33
4,20,10,11
4,20,2,2
4,10,20,11
4,10,5,41
4,5,10,41
4,5,2,33
4,2,20,2
4,2,5,33
6,10,8,27
6,12,8,19
6,8,10,27
6,8,12,19
10,6,8,27
10,8,6,27
12,6,8,19
12,8,6,19
8,6,10,27
8,6,12,19
8,10,6,27
8,12,6,19
10,14,19,21
10,19,14,21
14,10,19,21
14,19,10,21
19,10,14,21
19,14,10,21
3,6,4,28
3,6,8,28
3,4,6,28
3,4,8,7
3,8,6,28
3,8,4,7
6,3,4,28
6,3,8,28
6,4,3,28
6,4,8,13
6,8,3,28
6,8,4,13
4,3,6,28
4,3,8,7
4,6,3,28
4,6,8,13
4,8,3,7
4,8,6,13
8,3,6,28
8,3,4,7
8,6,3,28
8,6,4,13
8,4,3,7
8,4,6,13
17,21,8,14
17,8,21,14
21,17,8,14
21,8,17,14
8,17,21,14
8,21,17,14
3,21,22,19
3,22,21,19
21,3,22,19
21,22,3,19
22,3,21,19
22,21,3,19
19,6,13,15
19,11,13,13
19,13,6,15
19,13,11,13
6,19,13,15
6,11,13,13
6,13,19,15
6,13,11,13
11,19,13,13
11,6,13,13
11,13,19,13
11,13,6,13
13,19,6,15
13,19,11,13
13,6,19,15
13,6,11,13
13,11,19,13
13,11,6,13
19,11,9,19
19,9,11,19
19,9,8,15
19,8,9,15
11,19,9,19
11,9,19,19
11,9,8,11
11,8,9,11
9,19,11,19
9,19,8,15
9,11,19,19
9,11,8,11
9,8,19,15
9,8,11,11
8,19,9,15
8,11,9,11
8,9,19,15
8,9,11,11
23,6,15,8
23,15,6,8
6,23,15,8
6,15,23,8
15,23,6,8
15,6,23,8
20,11,22,17
20,22,11,17
11,20,22,17
11,22,20,17
22,20,11,17
22,11,20,17
8,1,2,10
8,2,1,10
1,8,2,10
1,2,8,10
2,8,1,10
2,1,8,10
5,9,2,22
5,2,9,22
9,5,2,22
9,2,5,22
2,5,9,22
2,9,5,22
17,12,7,15
17,12,4,13
17,7,12,15
17,7,4,15
17,4,12,13
17,4,7,15
12,17,7,15
12,17,4,13
12,7,17,15
12,7,4,17
12,4,17,13
12,4,7,17
7,17,12,15
7,17,4,15
7,12,17,15
7,12,4,17
7,4,17,15
7,4,12,17
4,17,12,13
4,17,7,15
4,12,17,13
4,12,7,17
4,7,17,15
4,7,12,17
17,23,15,52
17,15,23,52
23,17,15,52
23,15,17,52
15,17,23,52
15,23,17,52
12,17,19,43
12,17,15,17
12,17,20,15
12,19,17,43
12,19,15,8
12,19,20,13
12,15,17,17
12,15,19,8
12,20,17,15
12,20,19,13
17,12,19,43
17,12,15,17
17,12,20,15
17,19,12,43
17,19,15,16
17,19,20,18
17,15,12,17
17,15,19,16
17,15,20,18
17,20,12,15
17,20,19,18
17,20,15,18
19,12,17,43
19,12,15,8
19,12,20,13
19,17,12,43
19,17,15,16
19,17,20,18
19,15,12,8
19,15,17,16
19,15,20,3
19,20,12,13
19,20,17,18
19,20,15,3
15,12,17,17
15,12,19,8
15,17,12,17
15,17,19,16
15,17,20,18
15,19,12,8
15,19,17,16
15,19,20,3
15,20,17,18
15,20,19,3
20,12,17,15
20,12,19,13
20,17,12,15
20,17,19,18
20,17,15,18
20,19,12,13
20,19,17,18
20,19,15,3
20,15,17,18
20,15,19,3
23,22,3,6
23,3,22,6
22,23,3,6
22,3,23,6
3,23,22,6
3,22,23,6
19,10,13,21
19,10,17,46
19,13,10,21
19,13,17,24
19,17,10,46
19,17,13,24
10,19,13,21
10,19,17,46
10,13,19,21
10,13,17,50
10,17,19,46
10,17,13,50
13,19,10,21
13,19,17,24
13,10,19,21
13,10,17,50
13,17,19,24
13,17,10,50
17,19,10,46
17,19,13,24
17,10,19,46
17,10,13,50
17,13,19,24
17,13,10,50
11,6,16,29
11,16,6,29
6,11,16,29
6,16,11,29
16,11,6,29
16,6,11,29
5,18,23,1
5,23,18,1
18,5,23,1
18,23,5,1
23,5,18,1
23,18,5,1
11,10,22,45
11,10,2,69
11,22,10,45
11,22,7,14
11,22,2,22
11,7,22,14
11,2,10,69
11,2,22,22
10,11,22,45
10,11,2,69
10,22,11,45
10,22,7,26
10,22,2,32
10,7,22,26
10,7,2,40
10,2,11,69
10,2,22,32
10,2,7,40
22,11,10,45
22,11,7,14
22,11,2,22
22,10,11,45
22,10,7,26
22,10,2,32
22,7,11,14
22,7,10,26
22,2,11,22
22,2,10,32
7,11,22,14
7,10,22,26
7,10,2,40
7,22,11,14
7,22,10,26
7,2,10,40
2,11,10,69
2,11,22,22
2,10,11,69
2,10,22,32
2,10,7,40
2,22,11,22
2,22,10,32
2,7,10,40
9,23,15,14
9,15,23,14
23,9,15,14
23,15,9,14
15,9,23,14
15,23,9,14
10,6,14,36
10,14,6,36
6,10,14,36
6,14,10,36
14,10,6,36
14,6,10,36
6,2,4,9
6,16,4,19
6,4,2,9
6,4,16,19
2,6,4,9
2,4,6,9
16,6,4,19
16,4,6,19
4,6,2,9
4,6,16,19
4,2,6,9
4,16,6,19
5,20,8,17
5,16,8,9
5,8,20,17
5,8,16,9
20,5,8,17
20,8,5,17
16,5,8,9
16,8,5,9
8,5,20,17
8,5,16,9
8,20,5,17
8,16,5,9
6,15,1,28
6,15,9,8
6,12,9,8
6,2,9,7
6,1,15,28
6,1,9,7
6,9,15,8
6,9,12,8
6,9,2,7
6,9,1,7
15,6,1,28
15,6,9,8
15,12,2,13
15,12,9,5
15,2,12,13
15,2,1,29
15,2,9,8
15,1,6,28
15,1,2,29
15,1,9,4
15,9,6,8
15,9,12,5
15,9,2,8
15,9,1,4
12,6,9,8
12,15,2,13
12,15,9,5
12,2,15,13
12,2,9,9
12,1,9,6
12,9,6,8
12,9,15,5
12,9,2,9
12,9,1,6
2,6,9,7
2,15,12,13
2,15,1,29
2,15,9,8
2,12,15,13
2,12,9,9
2,1,15,29
2,1,9,2
2,9,6,7
2,9,15,8
2,9,12,9
2,9,1,2
1,6,15,28
1,6,9,7
1,15,6,28
1,15,2,29
1,15,9,4
1,12,9,6
1,2,15,29
1,2,9,2
1,9,6,7
1,9,15,4
1,9,12,6
1,9,2,2
9,6,15,8
9,6,12,8
9,6,2,7
9,6,1,7
9,15,6,8
9,15,12,5
9,15,2,8
9,15,1,4
9,12,6,8
9,12,15,5
9,12,2,9
9,12,1,6
9,2,6,7
9,2,15,8
9,2,12,9
9,2,1,2
9,1,6,7
9,1,15,4
9,1,12,6
9,1,2,2
20,9,2,5
20,2,9,5
9,20,2,5
9,2,20,5
2,20,9,5
2,9,20,5
2,22,13,6
2,13,22,6
22,2,13,6
22,5,7,33
22,13,2,6
22,13,7,6
22,7,5,33
22,7,13,6
5,22,7,33
5,13,7,23
5,7,22,33
5,7,13,23
13,2,22,6
13,22,2,6
13,22,7,6
13,5,7,23
13,7,22,6
13,7,5,23
7,22,5,33
7,22,13,6
7,5,22,33
7,5,13,23
7,13,22,6
7,13,5,23
15,12,11,12
15,11,12,12
12,15,11,12
12,5,11,40
12,11,15,12
12,11,5,40
12,11,10,40
12,10,11,40
5,12,11,40
5,11,12,40
11,15,12,12
11,12,15,12
11,12,5,40
11,12,10,40
11,5,12,40
11,10,12,40
10,12,11,40
10,11,12,40
23,1,21,31
23,21,1,31
1,23,21,31
1,21,23,31
21,23,1,31
21,1,23,31
5,8,14,11
5,14,8,11
11,8,14,12
11,14,8,12
8,5,14,11
8,11,14,12
8,14,5,11
8,14,11,12
14,5,8,11
14,11,8,12
14,8,5,11
14,8,11,12
15,3,8,12
15,8,3,12
15,8,7,18
15,8,2,12
15,7,8,18
15,7,2,28
15,2,8,12
15,2,7,28
3,15,8,12
3,8,15,12
3,8,7,10
3,8,2,8
3,7,8,10
3,2,8,8
8,15,3,12
8,15,7,18
8,15,2,12
8,3,15,12
8,3,7,10
8,3,2,8
8,7,15,18
8,7,3,10
8,7,2,11
8,2,15,12
8,2,3,8
8,2,7,11
7,15,8,18
7,15,2,28
7,3,8,10
7,8,15,18
7,8,3,10
7,8,2,11
7,2,15,28
7,2,8,11
2,15,8,12
2,15,7,28
2,3,8,8
2,8,15,12
2,8,3,8
2,8,7,11
2,7,15,28
2,7,8,11
1,7,21,16
1,21,7,16
7,1,21,16
7,21,1,16
21,1,7,16
21,7,1,16
18,16,17,19
18,16,13,12
18,17,16,19
18,17,13,11
18,13,16,12
18,13,17,11
16,18,17,19
16,18,13,12
16,17,18,19
16,13,18,12
17,18,16,19
17,18,13,11
17,16,18,19
17,13,18,11
13,18,16,12
13,18,17,11
13,16,18,12
13,17,18,11
13,21,23,42
13,23,21,42
21,13,23,42
21,23,13,42
23,13,21,42
23,21,13,42
2,17,1,18
2,1,17,18
17,2,1,18
17,1,2,18
1,2,17,18
1,17,2,18
17,5,13,48
17,13,5,48
5,17,13,48
5,13,17,48
13,17,5,48
13,5,17,48
7,3,16,36
7,16,3,36
7,16,22,4
7,22,16,4
3,7,16,36
3,16,7,36
3,16,22,17
3,22,16,17
16,7,3,36
16,7,22,4
16,3,7,36
16,3,22,17
16,22,7,4
16,22,3,17
22,7,16,4
22,3,16,17
22,16,7,4
22,16,3,17
13,5,1,19
13,5,20,17
13,1,5,19
13,1,20,22
13,20,5,17
13,20,1,22
5,13,1,19
5,13,20,17
5,17,1,33
5,17,20,25
5,1,13,19
5,1,17,33
5,20,13,17
5,20,17,25
17,5,1,33
17,5,20,25
17,1,5,33
17,1,20,22
17,20,5,25
17,20,1,22
1,13,5,19
1,13,20,22
1,5,13,19
1,5,17,33
1,17,5,33
1,17,20,22
1,20,13,22
1,20,17,22
20,13,5,17
20,13,1,22
20,5,13,17
20,5,17,25
20,17,5,25
20,17,1,22
20,1,13,22
20,1,17,22
4,16,11,54
4,16,22,10
4,11,16,54
4,11,22,20
4,22,16,10
4,22,11,20
16,4,11,54
16,4,22,10
16,11,4,54
16,11,22,17
16,22,4,10
16,22,11,17
11,4,16,54
11,4,22,20
11,16,4,54
11,16,22,17
11,22,4,20
11,22,16,17
22,4,16,10
22,4,11,20
22,16,4,10
22,16,11,17
22,11,4,20
22,11,16,17
10,14,7,12
10,14,17,35
10,7,14,12
10,7,17,46
10,17,14,35
10,17,7,46
14,10,7,12
14,10,17,35
14,7,10,12
14,7,17,4
14,17,10,35
14,17,7,4
7,10,14,12
7,10,17,46
7,14,10,12
7,14,17,4
7,17,10,46
7,17,14,4
17,10,14,35
17,10,7,46
17,14,10,35
17,14,7,4
17,7,10,46
17,7,14,4
11,21,17,44
11,21,15,18
11,17,21,44
11,15,21,18
21,11,17,44
21,11,15,18
21,17,11,44
21,17,15,15
21,15,11,18
21,15,17,15
17,11,21,44
17,21,11,44
17,21,15,15
17,15,21,15
15,11,21,18
15,21,11,18
15,21,17,15
15,17,21,15
17,1,11,29
17,11,1,29
21,1,11,9
21,11,1,9
1,17,11,29
1,21,11,9
1,11,17,29
1,11,21,9
11,17,1,29
11,21,1,9
11,1,17,29
11,1,21,9
3,11,2,46
3,2,11,46
11,3,2,46
11,2,3,46
2,3,11,46
2,11,3,46
13,15,23,32
13,23,15,32
15,13,23,32
15,23,13,32
23,13,15,32
23,15,13,32
16,11,18,11
16,20,18,6
16,18,11,11
16,18,20,6
3,11,18,18
3,18,11,18
11,16,18,11
11,3,18,18
11,20,18,5
11,18,16,11
11,18,3,18
11,18,20,5
20,16,18,6
20,11,18,5
20,18,16,6
20,18,11,5
18,16,11,11
18,16,20,6
18,3,11,18
18,11,16,11
18,11,3,18
18,11,20,5
18,20,16,6
18,20,11,5
11,2,15,26
11,15,2,26
2,11,15,26
2,10,15,31
2,15,11,26
2,15,10,31
10,2,15,31
10,15,2,31
15,11,2,26
15,2,11,26
15,2,10,31
15,10,2,31
10,17,16,61
10,17,1,37
10,16,17,61
10,16,1,17
10,1,17,37
10,1,16,17
17,10,16,61
17,10,1,37
17,16,10,61
17,1,10,37
16,10,17,61
16,10,1,17
16,17,10,61
16,1,10,17
1,10,17,37
1,10,16,17
1,17,10,37
1,16,10,17
12,14,18,25
12,18,14,25
14,12,18,25
14,18,12,25
18,12,14,25
18,14,12,25
10,8,13,19
10,13,8,19
8,10,13,19
8,13,10,19
13,10,8,19
13,8,10,19
3,12,13,14
3,17,13,28
3,13,12,14
3,13,17,28
12,3,13,14
12,17,13,23
12,13,3,14
12,13,17,23
17,3,13,28
17,12,13,23
17,13,3,28
17,13,12,23
13,3,12,14
13,3,17,28
13,12,3,14
13,12,17,23
13,17,3,28
13,17,12,23
6,2,10,51
6,19,12,24
6,12,19,24
6,10,2,51
2,6,10,51
2,19,12,11
2,19,10,22
2,12,19,11
2,10,6,51
2,10,19,22
19,6,12,24
19,2,12,11
19,2,10,22
19,12,6,24
19,12,2,11
19,12,10,18
19,10,2,22
19,10,12,18
12,6,19,24
12,2,19,11
12,19,6,24
12,19,2,11
12,19,10,18
12,10,19,18
10,6,2,51
10,2,6,51
10,2,19,22
10,19,2,22
10,19,12,18
10,12,19,18
6,17,21,38
6,21,17,38
17,6,21,38
17,21,6,38
21,6,17,38
21,17,6,38
3,8,16,13
3,16,8,13
8,3,16,13
8,16,3,13
16,3,8,13
16,8,3,13
10,8,14,11
10,14,8,11
8,10,14,11
8,14,10,11
14,10,8,11
14,8,10,11
3,16,15,25
3,15,16,25
16,3,15,25
16,15,3,25
15,3,16,25
15,16,3,25
9,8,23,15
9,23,8,15
8,9,23,15
8,23,9,15
23,9,8,15
23,8,9,15
3,17,20,16
3,17,7,26
3,20,17,16
3,20,6,28
3,6,20,28
3,7,17,26
17,3,20,16
17,3,7,26
17,20,3,16
17,20,7,42
17,7,3,26
17,7,20,42
20,3,17,16
20,3,6,28
20,17,3,16
20,17,7,42
20,6,3,28
20,7,17,42
6,3,20,28
6,20,3,28
7,3,17,26
7,17,3,26
7,17,20,42
7,20,17,42
3,19,2,27
3,2,19,27
19,3,2,27
19,2,3,27
2,3,19,27
2,19,3,27
18,16,4,15
18,16,15,4
18,4,16,15
18,4,15,4
18,15,16,4
18,15,4,4
16,18,4,15
16,18,15,4
16,4,18,15
16,4,15,26
16,15,18,4
16,15,4,26
4,18,16,15
4,18,15,4
4,16,18,15
4,16,15,26
4,15,18,4
4,15,16,26
15,18,16,4
15,18,4,4
15,16,18,4
15,16,4,26
15,4,18,4
15,4,16,26
18,17,2,6
18,16,2,4
18,2,17,6
18,2,16,4
17,18,2,6
17,2,18,6
16,18,2,4
16,2,18,4
2,18,17,6
2,18,16,4
2,17,18,6
2,16,18,4
21,11,10,24
21,10,11,24
11,21,10,24
11,10,21,24
10,21,11,24
10,11,21,24
14,10,11,41
14,17,11,32
14,17,12,19
14,11,10,41
14,11,17,32
14,11,12,21
14,12,17,19
14,12,11,21
10,14,11,41
10,17,12,43
10,11,14,41
10,12,17,43
17,14,11,32
17,14,12,19
17,10,12,43
17,11,14,32
17,11,12,51
17,12,14,19
17,12,10,43
17,12,11,51
11,14,10,41
11,14,17,32
11,14,12,21
11,10,14,41
11,17,14,32
11,17,12,51
11,12,14,21
11,12,17,51
12,14,17,19
12,14,11,21
12,10,17,43
12,17,14,19
12,17,10,43
12,17,11,51
12,11,14,21
12,11,17,51
15,17,8,24
15,8,17,24
17,15,8,24
17,8,15,24
8,15,17,24
8,17,15,24
11,5,9,17
11,9,5,17
5,11,9,17
5,9,11,17
9,11,5,17
9,5,11,17
3,12,18,8
3,18,12,8
3,18,6,20
3,6,18,20
12,3,18,8
12,18,3,8
12,18,6,6
12,6,18,6
18,3,12,8
18,3,6,20
18,12,3,8
18,12,6,6
18,6,3,20
18,6,12,6
6,3,18,20
6,12,18,6
6,18,3,20
6,18,12,6
5,9,15,8
5,15,9,8
9,5,15,8
9,15,5,8
15,5,9,8
15,9,5,8
10,6,17,88
10,17,6,88
6,10,17,88
6,5,17,68
6,17,10,88
6,17,5,68
5,6,17,68
5,17,6,68
17,10,6,88
17,6,10,88
17,6,5,68
17,5,6,68
4,2,7,13
4,2,17,13
4,7,2,13
4,6,17,18
4,17,2,13
4,17,6,18
2,4,7,13
2,4,17,13
2,7,4,13
2,6,17,42
2,17,4,13
2,17,6,42
7,4,2,13
7,2,4,13
6,4,17,18
6,2,17,42
6,17,4,18
