i,j,count
14,4,23
4,14,23
16,15,9
15,16,9
6,14,24
14,6,24
17,10,17
10,17,17
20,6,27
6,20,27
5,6,46
6,5,46
11,6,41
6,11,41
16,5,25
5,16,25
18,9,20
9,18,20
2,18,49
18,2,49
6,3,13
3,6,13
18,19,34
19,18,34
16,10,15
10,16,15
11,19,29
19,11,29
4,6,11
6,4,11
3,17,62
17,3,62
11,1,64
1,11,64
3,9,23
9,3,23
18,14,10
14,18,10
7,13,39
13,7,39
14,7,8
7,14,8
12,6,26
6,12,26
11,20,44
20,11,44
6,19,19
19,6,19
5,17,17
17,5,17
3,15,12
15,3,12
1,5,34
5,1,34
15,13,13
13,15,13
1,13,33
13,1,33
8,19,15
19,8,15
16,18,20
18,16,20
18,5,30
5,18,30
15,7,14
7,15,14
10,6,24
6,10,24
17,16,9
16,17,9
17,20,11
20,17,11
10,13,11
13,10,11
10,5,31
5,10,31
11,4,19
4,11,19
7,5,29
5,7,29
10,19,39
19,10,39
15,6,17
6,15,17
9,6,53
6,9,53
8,5,29
5,8,29
7,9,16
9,7,16
11,9,22
9,11,22
5,20,41
20,5,41
20,19,47
19,20,47
1,18,19
18,1,19
11,14,13
14,11,13
1,20,28
20,1,28
17,4,8
4,17,8
11,7,17
7,11,17
15,19,9
19,15,9
11,18,19
18,11,19
3,19,34
19,3,34
2,20,22
20,2,22
2,4,21
4,2,21
14,20,9
20,14,9
10,4,24
4,10,24
4,5,22
5,4,22
8,4,6
4,8,6
17,19,19
19,17,19
19,5,41
5,19,41
1,3,16
3,1,16
9,4,14
4,9,14
12,1,30
1,12,30
11,8,14
8,11,14
4,12,18
12,4,18
13,8,11
8,13,11
1,1,10
1,14,13
14,1,13
10,18,26
18,10,26
3,2,16
2,3,16
15,18,11
18,15,11
10,14,9
14,10,9
2,15,48
15,2,48
1,10,41
10,1,41
17,18,24
18,17,24
15,5,29
5,15,29
5,12,37
12,5,37
8,9,11
9,8,11
13,2,33
2,13,33
19,2,24
2,19,24
13,20,32
20,13,32
9,15,18
15,9,18
16,2,40
2,16,40
9,10,32
10,9,32
10,2,52
2,10,52
18,13,24
13,18,24
12,2,37
2,12,37
12,3,11
3,12,11
7,6,17
6,7,17
12,16,22
16,12,22
1,2,23
2,1,23
9,16,8
16,9,8
2,6,27
6,2,27
12,9,24
9,12,24
9,19,21
19,9,21
18,6,18
6,18,18
20,16,19
16,20,19
10,11,47
11,10,47
3,3,38
12,14,10
14,12,10
9,14,11
14,9,11
10,7,5
7,10,5
18,7,14
7,18,14
16,11,10
11,16,10
20,4,21
4,20,21
17,14,7
14,17,7
17,9,8
9,17,8
3,18,8
18,3,8
1,9,24
9,1,24
12,17,21
17,12,21
20,10,29
10,20,29
12,20,42
20,12,42
17,17,20
20,8,13
8,20,13
19,12,34
12,19,34
16,19,23
19,16,23
14,19,10
19,14,10
11,5,32
5,11,32
17,2,22
2,17,22
4,3,21
3,4,21
13,16,12
16,13,12
3,14,6
14,3,6
12,10,44
10,12,44
11,2,44
2,11,44
12,13,15
13,12,15
13,14,7
14,13,7
10,15,8
15,10,8
4,1,22
1,4,22
2,5,39
5,2,39
12,11,19
11,12,19
1,6,21
6,1,21
3,8,11
8,3,11
15,14,8
14,15,8
4,15,29
15,4,29
3,16,10
16,3,10
8,14,13
14,8,13
11,3,17
3,11,17
19,7,4
7,19,4
4,13,32
13,4,32
16,7,12
7,16,12
2,7,14
7,2,14
13,5,16
5,13,16
8,1,9
1,8,9
14,16,12
16,14,12
11,15,10
15,11,10
9,2,34
2,9,34
6,13,13
13,6,13
18,20,10
20,18,10
8,18,13
18,8,13
17,7,11
7,17,11
20,3,15
3,20,15
15,1,7
1,15,7
7,3,4
3,7,4
8,6,9
6,8,9
1,17,6
17,1,6
15,8,10
8,15,10
16,1,22
1,16,22
7,20,6
20,7,6
12,8,11
8,12,11
9,13,13
13,9,13
1,19,21
19,1,21
20,9,14
9,20,14
7,1,19
1,7,19
16,8,10
8,16,10
7,8,7
8,7,7
5,14,17
14,5,17
10,3,19
3,10,19
19,4,20
4,19,20
13,19,7
19,13,7
11,17,23
17,11,23
17,15,16
15,17,16
6,17,8
17,6,8
3,13,15
13,3,15
11,13,19
13,11,19
13,17,11
17,13,11
14,2,15
2,14,15
8,10,9
10,8,9
17,8,7
8,17,7
15,20,13
20,15,13
16,6,9
6,16,9
18,12,15
12,18,15
18,4,7
4,18,7
5,3,17
3,5,17
5,9,14
9,5,14
2,8,13
8,2,13
15,12,11
12,15,11
12,7,12
7,12,12
16,4,11
4,16,11
4,7,3
7,4,3
1,21,0
1,22,0
1,23,0
1,24,0
2,2,0
2,21,0
2,22,0
2,23,0
2,24,0
3,21,0
3,22,0
3,23,0
3,24,0
4,4,0
4,21,0
4,22,0
4,23,0
4,24,0
5,5,0
5,21,0
5,22,0
5,23,0
5,24,0
6,6,0
6,21,0
6,22,0
6,23,0
6,24,0
7,7,0
7,21,0
7,22,0
7,23,0
7,24,0
8,8,0
8,21,0
8,22,0
8,23,0
8,24,0
9,9,0
9,21,0
9,22,0
9,23,0
9,24,0
10,10,0
10,21,0
10,22,0
10,23,0
10,24,0
11,11,0
11,21,0
11,22,0
11,23,0
11,24,0
12,12,0
12,21,0
12,22,0
12,23,0
12,24,0
13,13,0
13,21,0
13,22,0
13,23,0
13,24,0
14,14,0
14,21,0
14,22,0
14,23,0
14,24,0
15,15,0
15,21,0
15,22,0
15,23,0
15,24,0
16,16,0
16,21,0
