i,j,count
14,1,338
12,16,67
5,20,138
5,8,179
20,8,89
2,9,74
2,19,110
9,19,178
20,9,87
20,14,169
20,1,146
20,16,226
9,14,400
9,1,287
9,16,263
14,16,234
1,16,275
6,9,408
6,14,380
6,11,316
6,16,267
9,11,320
14,11,323
11,16,153
17,15,28
17,4,239
15,4,180
2,21,154
2,14,89
2,13,116
2,16,110
21,14,240
21,13,124
21,16,179
14,13,95
13,16,153
9,20,269
9,5,249
20,5,98
16,5,84
18,14,176
18,3,189
14,3,428
20,7,236
20,3,142
20,6,96
7,3,256
7,6,42
3,6,49
14,6,123
14,7,223
14,21,256
14,18,211
6,7,100
6,3,355
6,21,247
6,18,127
7,21,147
7,18,112
3,21,179
3,18,91
21,18,177
2,11,78
21,9,148
21,11,216
21,1,261
9,13,163
13,1,86
9,21,226
1,9,180
1,7,328
9,7,117
16,2,46
21,17,107
21,20,94
17,20,101
8,15,30
8,11,90
15,11,108
14,5,207
14,17,236
5,17,161
21,10,60
6,2,182
1,14,305
1,5,305
1,17,273
15,1,52
15,9,53
4,1,129
4,9,40
9,18,139
5,1,179
6,5,175
5,2,103
5,3,155
2,3,72
1,8,281
1,11,296
1,12,341
8,12,76
11,12,92
18,11,165
18,21,134
11,21,193
6,1,277
6,8,122
8,1,106
11,1,264
14,4,162
4,3,34
6,20,254
2,20,58
19,9,132
19,17,99
19,6,50
9,17,324
9,6,187
17,6,65
12,17,130
12,15,30
17,14,242
17,13,58
5,13,157
5,18,83
8,13,125
8,18,32
13,18,52
11,14,310
11,17,265
18,20,143
18,2,95
20,2,146
3,7,126
7,8,23
7,17,90
6,17,251
8,21,75
8,17,102
20,4,92
20,11,124
1,4,180
8,4,124
4,11,90
18,9,118
3,20,144
21,6,127
21,2,85
16,1,74
16,13,99
1,13,174
7,2,78
11,15,95
11,4,160
14,12,116
12,1,206
11,20,266
11,6,133
18,13,55
18,16,68
3,13,39
3,16,145
13,20,113
12,18,39
15,18,42
20,18,32
17,5,150
17,8,147
18,1,164
5,14,190
5,19,113
14,8,166
14,19,134
8,19,56
13,19,71
1,18,95
1,19,93
18,7,88
18,19,46
7,19,75
6,19,156
19,21,87
20,17,150
17,11,204
19,12,99
19,16,137
16,11,68
21,5,157
21,3,310
3,14,251
13,21,138
7,12,299
15,10,27
4,10,24
10,9,18
14,2,187
14,9,156
2,18,40
17,21,149
17,1,192
6,15,128
15,3,90
15,17,57
3,17,95
12,9,98
12,3,96
12,10,42
9,3,359
9,10,68
17,3,174
17,10,73
3,10,80
12,14,113
3,1,144
9,12,154
20,12,91
14,10,135
1,10,106
9,2,173
7,4,123
7,1,193
18,10,37
1,21,187
12,21,84
11,3,284
11,5,205
21,8,157
1,3,226
3,19,64
2,12,44
9,4,139
5,4,70
3,4,48
12,13,28
11,8,178
3,12,88
19,14,126
19,7,116
4,12,101
4,8,161
12,8,58
13,3,63
13,5,173
3,5,50
4,20,84
11,2,245
17,2,79
9,15,113
15,21,70
15,2,40
7,13,51
16,3,74
13,6,60
4,16,100
10,5,40
10,1,41
17,18,21
7,14,105
3,8,93
10,19,28
10,8,47
19,8,101
18,8,74
7,16,134
13,13,116
13,2,72
1,2,73
16,21,62
2,1,45
2,8,71
15,19,52
17,19,60
14,15,45
9,8,130
8,3,99
8,14,107
3,11,133
7,10,58
10,3,114
16,14,78
6,13,159
19,3,133
19,13,160
4,7,74
17,12,118
5,9,116
4,17,125
11,7,127
17,7,117
21,19,97
15,6,31
15,12,79
6,12,132
5,16,155
11,18,144
14,20,184
10,6,39
1,20,231
16,7,63
21,12,113
13,8,99
20,13,72
18,6,123
18,17,89
10,16,68
10,11,49
13,9,115
16,9,38
16,19,49
7,5,38
4,2,26
15,5,70
11,19,138
19,5,171
13,11,78
8,5,62
19,20,70
11,10,73
12,7,144
1,6,106
1,15,71
19,15,42
4,14,53
4,21,73
6,10,74
9,9,101
5,21,119
5,5,123
15,20,56
15,8,53
12,5,71
19,10,62
19,11,145
6,4,114
11,13,109
10,21,41
5,12,79
21,4,114
18,4,62
7,20,77
20,10,46
17,16,91
19,4,75
16,4,44
4,6,26
8,16,47
8,7,19
16,12,40
8,2,73
10,12,22
12,2,56
12,4,96
2,4,33
5,10,46
5,7,90
10,7,48
13,15,26
5,15,36
20,15,37
15,14,62
21,21,93
8,10,22
11,9,185
2,17,58
7,15,40
15,7,41
13,14,36
10,20,48
16,20,82
15,13,22
4,18,17
19,2,48
2,5,98
4,15,54
13,10,45
17,9,102
13,17,74
12,6,60
5,6,58
12,20,52
5,11,176
19,1,84
7,11,137
8,20,37
18,12,72
13,12,30
12,19,46
4,19,79
19,18,19
18,5,98
18,15,79
2,6,65
12,11,61
16,8,31
21,7,89
3,15,44
3,9,63
20,21,33
16,10,41
16,6,37
16,18,16
10,18,18
2,15,39
2,7,28
15,16,29
10,2,29
7,9,31
21,15,68
20,19,26
8,6,21
16,17,37
10,14,57
10,13,38
10,17,45
10,15,15
3,2,86
2,10,28
4,13,50
10,4,16
13,7,33
13,4,49
4,5,44
8,9,24
7,7,1
16,15,11
