i,j,count
20,15,126
3,11,151
8,20,231
8,13,265
20,13,206
11,18,129
11,15,111
18,15,199
16,18,56
16,1,129
16,14,57
16,11,106
18,1,514
18,14,373
18,11,330
1,14,370
1,11,279
14,11,323
3,17,44
7,18,363
7,1,405
7,6,114
7,11,307
18,6,159
1,6,145
6,11,95
11,17,236
3,10,99
3,1,188
3,19,78
3,16,115
10,1,169
10,19,135
10,16,168
1,19,243
1,16,281
19,16,85
18,12,150
18,8,399
12,11,48
12,8,139
11,8,196
14,1,255
14,4,166
1,4,361
10,20,245
10,4,134
10,7,75
20,4,277
20,7,112
4,7,87
1,7,132
1,13,298
1,10,297
7,16,191
7,13,229
7,10,287
7,19,123
16,13,45
16,10,113
16,19,84
13,10,178
13,19,145
3,18,66
3,5,93
10,18,101
10,5,116
18,5,259
1,5,236
4,18,127
4,1,205
4,14,122
18,4,319
15,18,149
15,12,240
11,3,99
9,3,70
9,20,58
3,20,63
13,2,40
2,10,82
1,8,378
1,3,152
8,3,199
1,20,506
7,3,176
15,1,213
15,8,296
15,3,143
2,14,72
2,4,75
2,17,197
14,17,160
4,17,106
18,20,272
7,8,261
7,4,211
8,4,162
3,4,70
9,13,136
9,5,30
9,4,234
13,5,98
13,4,195
5,4,73
11,5,192
5,8,180
7,9,80
13,6,32
13,15,100
6,15,90
1,9,217
7,14,285
14,10,161
15,7,76
18,3,281
18,7,158
3,7,34
12,5,59
12,3,62
5,3,60
18,19,151
19,4,48
10,13,153
13,1,141
13,20,124
6,20,116
6,3,198
20,3,184
14,20,254
14,3,120
14,2,124
14,6,90
2,6,18
11,20,241
18,16,169
7,15,147
16,15,20
16,3,61
10,12,39
10,15,107
12,20,84
12,4,359
12,15,57
4,15,64
7,20,268
4,10,191
4,20,137
4,11,136
11,1,228
16,9,38
9,19,68
8,11,179
5,11,124
5,17,115
1,15,247
6,10,142
6,7,66
12,13,71
12,1,118
12,16,61
13,16,94
20,1,416
20,16,216
20,2,125
20,11,247
2,11,51
15,20,202
3,8,164
8,16,201
20,14,253
11,14,285
8,19,223
8,1,271
8,6,133
19,6,35
15,6,106
8,12,97
12,6,51
7,12,67
1,12,196
14,12,62
20,6,185
20,12,108
6,12,111
18,2,136
2,5,86
15,4,208
15,16,129
6,4,141
6,16,119
4,16,98
15,5,110
5,1,180
4,8,206
4,9,143
8,9,59
11,16,96
9,12,223
1,17,173
17,12,80
17,11,105
19,9,78
19,15,56
19,12,58
9,15,57
7,17,168
10,17,83
20,17,147
20,18,186
20,8,328
15,19,128
6,19,98
1,18,184
14,18,143
17,8,126
17,3,66
3,14,110
10,14,101
2,8,101
2,20,81
4,19,76
14,19,111
5,16,64
16,8,94
18,10,378
18,13,349
17,20,67
18,17,122
8,10,176
8,17,191
13,17,53
1,2,100
4,13,167
20,19,93
5,15,78
5,20,101
14,15,58
17,4,85
17,13,99
17,10,71
19,17,25
19,14,30
17,14,124
9,1,72
9,16,40
18,9,129
6,9,73
10,9,48
10,3,99
12,19,79
14,16,73
16,4,176
8,15,100
9,8,63
1,1,116
17,1,112
13,9,79
9,10,35
3,9,48
3,13,101
3,2,22
3,15,36
2,15,45
6,1,198
12,7,61
12,10,45
20,10,228
20,5,220
8,18,148
8,14,230
14,13,91
15,17,60
15,2,68
17,2,96
15,14,22
5,14,161
14,9,66
9,11,46
16,20,94
19,13,92
11,7,103
11,2,102
5,7,53
5,2,97
7,2,132
16,5,53
15,11,108
13,7,40
13,11,66
13,18,71
6,8,208
2,13,99
6,14,124
14,8,307
15,13,113
13,8,140
13,3,97
5,18,88
4,12,187
11,13,99
14,7,71
19,10,57
11,4,132
18,18,101
2,18,43
19,1,81
8,2,159
8,8,123
20,9,78
2,1,51
2,16,74
19,20,37
2,12,57
15,10,121
15,9,73
14,5,171
17,9,66
11,10,148
2,7,32
4,3,104
5,13,133
11,19,108
2,19,70
5,5,93
7,5,165
10,8,160
12,2,45
12,17,62
11,6,78
5,9,75
17,19,43
12,9,151
10,6,55
10,11,65
6,18,120
16,2,37
19,8,77
11,9,64
6,17,99
5,10,108
6,13,217
19,7,17
5,12,45
4,2,60
9,2,23
8,7,65
4,6,66
12,18,41
16,6,22
10,2,76
17,6,27
9,6,23
5,6,6
16,7,46
6,2,68
2,9,57
2,3,11
16,17,33
9,7,16
9,14,43
12,14,45
8,5,192
17,15,74
3,6,50
3,12,70
11,12,54
17,5,103
5,19,34
19,11,27
17,18,34
4,5,67
19,18,18
17,16,67
19,3,62
13,12,22
9,18,25
13,14,43
16,12,23
19,2,26
17,7,21
6,5,31
9,17,47
19,5,38
3,3,1
