i,j,count
9,13,19
3,4,86
5,16,63
17,16,41
2,4,25
8,3,32
5,15,56
2,13,27
1,13,47
17,9,29
5,1,33
17,4,25
3,13,42
17,6,16
