i,j,count
5,20,151
18,15,141
6,18,206
6,20,230
18,20,205
2,10,110
2,19,57
10,19,69
12,4,146
12,13,243
12,21,219
12,3,244
4,13,156
4,21,138
4,3,166
13,21,159
13,3,145
21,3,287
11,16,70
1,10,258
1,13,345
1,12,355
1,3,306
10,13,188
10,12,248
10,3,212
13,12,242
11,15,111
11,18,44
15,18,204
8,9,56
8,13,86
8,14,29
8,2,79
9,13,75
9,14,82
9,2,77
13,14,142
13,2,213
14,2,71
10,15,109
10,6,224
15,3,84
15,6,70
3,6,165
10,8,116
21,13,246
21,5,216
13,5,294
18,7,267
18,5,263
18,1,107
7,5,186
7,1,121
5,1,100
13,1,146
13,7,204
13,16,124
13,8,139
1,7,205
1,5,342
1,16,129
1,8,130
7,16,61
7,8,67
5,16,51
5,8,122
16,8,107
8,4,52
8,12,121
9,4,34
9,12,84
4,12,170
20,4,66
20,18,93
20,10,45
4,18,232
4,10,43
18,10,48
10,7,183
21,10,185
21,17,230
10,17,112
3,11,120
8,11,78
11,2,127
4,9,39
9,18,77
13,6,224
13,11,128
6,11,151
1,11,224
21,6,435
6,5,229
9,5,91
5,14,114
5,2,181
10,4,87
10,2,194
4,2,132
15,8,96
1,6,283
11,5,128
6,9,92
19,20,129
19,12,122
19,8,150
20,12,81
20,8,98
12,8,134
3,12,249
3,14,90
12,14,193
1,20,280
3,20,173
4,7,79
12,7,205
13,9,104
1,21,213
21,7,162
21,4,118
21,1,157
4,5,161
4,1,97
14,9,26
2,9,33
3,13,174
3,2,190
6,15,81
6,17,98
20,15,48
20,17,11
15,17,81
12,5,321
12,11,265
5,11,172
21,8,214
21,11,230
21,12,287
6,12,239
19,5,80
18,9,78
18,11,101
1,9,108
20,9,35
20,11,82
9,11,70
8,16,49
8,20,96
14,16,38
14,20,135
14,12,66
16,20,114
16,12,91
3,10,118
3,16,59
10,16,51
1,18,296
5,18,96
5,7,153
7,2,143
7,6,118
1,2,310
2,6,116
2,3,98
2,14,80
19,21,117
12,15,138
12,18,163
13,4,87
12,1,212
8,1,94
5,3,197
5,12,179
12,2,188
5,9,75
9,3,98
8,17,167
8,5,82
17,5,190
17,2,97
10,20,142
5,21,126
3,21,178
6,13,187
6,14,125
6,16,111
13,20,171
20,14,103
20,16,43
21,16,120
17,16,78
9,8,153
9,1,91
21,2,274
16,2,121
20,1,42
20,2,75
6,19,58
9,19,27
1,19,132
19,13,85
19,2,73
5,4,85
11,4,29
19,17,134
17,8,309
9,20,116
9,21,81
9,15,30
21,15,102
1,15,209
9,16,42
16,14,115
15,19,31
19,18,75
5,19,76
5,6,188
4,11,140
4,19,79
4,6,104
11,19,91
11,6,150
19,6,159
5,13,162
13,19,117
13,18,115
21,18,148
20,13,75
5,10,61
13,10,116
19,10,86
18,6,171
11,7,95
15,7,32
9,7,44
10,1,134
10,9,84
2,8,59
19,3,82
20,3,71
15,5,102
15,2,58
16,6,93
14,18,29
18,3,85
10,5,180
10,18,153
6,8,114
8,18,96
21,14,127
4,14,109
18,8,128
17,19,94
17,6,190
3,8,108
10,21,185
18,21,94
8,3,79
10,11,167
15,11,122
17,9,84
2,5,151
6,2,202
14,15,14
21,9,121
11,13,181
11,9,61
17,13,63
18,13,129
7,13,77
6,3,163
6,21,203
21,20,222
18,2,181
11,10,68
11,11,116
17,7,103
19,7,145
19,9,50
7,9,56
8,19,93
13,15,72
15,16,40
15,12,115
16,5,49
7,15,43
2,13,80
1,17,113
2,17,130
5,17,36
18,17,59
7,20,97
6,4,129
4,20,117
11,21,87
11,20,202
6,1,112
3,4,81
16,7,76
3,7,131
3,5,208
18,19,80
15,1,58
15,20,131
15,21,52
20,21,34
14,3,50
14,13,63
3,18,138
14,6,88
14,5,87
17,1,103
2,7,111
7,18,97
12,20,200
3,1,157
1,4,186
2,12,109
17,3,153
2,16,41
16,3,52
17,21,98
16,21,44
8,6,106
9,6,122
12,17,184
19,11,68
14,4,55
12,6,311
19,15,31
1,14,152
21,19,101
12,19,95
7,12,122
12,16,104
12,10,137
11,17,73
19,1,83
18,18,101
18,4,110
6,6,123
11,1,87
20,6,79
6,10,103
7,3,79
10,14,104
20,7,57
16,9,40
7,10,36
7,4,38
8,10,39
8,21,50
9,10,39
3,15,74
17,14,49
17,20,75
17,4,54
8,7,45
14,1,72
17,10,98
6,7,123
12,12,92
17,18,61
2,1,68
3,9,77
12,9,156
11,8,78
15,13,91
19,16,48
2,20,101
2,11,65
18,12,229
2,15,54
2,4,84
15,4,57
15,9,38
11,3,162
3,17,94
2,18,106
16,11,64
2,21,70
8,15,43
17,15,42
3,19,37
18,14,58
11,12,128
14,8,16
14,21,35
17,11,114
19,4,53
17,12,138
7,14,56
16,17,83
4,15,50
14,11,56
18,16,42
7,21,56
7,19,24
20,19,45
4,17,42
16,13,53
16,1,59
16,15,23
19,14,50
11,14,95
4,8,87
20,5,61
7,11,67
9,17,67
5,15,47
7,17,29
16,10,28
14,19,13
13,17,64
15,10,35
15,14,65
16,4,22
16,18,46
14,7,40
4,16,37
14,10,26
16,19,25
14,17,13
