i,j,count
8,10,20
10,8,20
2,9,30
9,2,30
16,17,7
17,16,7
9,19,38
19,9,38
4,16,17
16,4,17
20,19,28
19,20,28
8,16,28
16,8,28
9,20,43
20,9,43
16,6,15
6,16,15
6,15,86
15,6,86
18,2,16
2,18,16
13,7,14
7,13,14
13,21,15
21,13,15
18,1,27
1,18,27
1,12,23
12,1,23
16,1,84
1,16,84
8,9,74
9,8,74
7,17,12
17,7,12
2,1,21
1,2,21
12,5,9
5,12,9
21,5,27
5,21,27
13,16,6
16,13,6
8,4,45
4,8,45
15,14,6
14,15,6
18,14,17
14,18,17
11,9,18
9,11,18
1,21,21
21,1,21
15,7,9
7,15,9
9,7,40
7,9,40
11,14,13
14,11,13
6,12,10
12,6,10
9,13,23
13,9,23
11,20,18
20,11,18
15,5,15
5,15,15
19,16,23
16,19,23
16,12,22
12,16,22
21,7,34
7,21,34
9,18,25
18,9,25
17,20,10
20,17,10
15,2,5
2,15,5
8,18,28
18,8,28
19,7,31
7,19,31
15,16,9
16,15,9
5,18,11
18,5,11
20,4,33
4,20,33
5,7,17
7,5,17
9,4,46
4,9,46
7,16,27
16,7,27
8,6,42
6,8,42
6,5,13
5,6,13
6,7,27
7,6,27
18,3,21
3,18,21
8,12,18
12,8,18
8,19,53
19,8,53
6,4,12
4,6,12
4,1,31
1,4,31
19,4,24
4,19,24
5,16,19
16,5,19
9,21,45
21,9,45
1,17,24
17,1,24
11,18,7
18,11,7
9,3,20
3,9,20
14,20,15
20,14,15
18,12,10
12,18,10
8,11,16
11,8,16
16,21,28
21,16,28
13,17,5
17,13,5
7,1,34
1,7,34
19,19,10
2,13,11
13,2,11
1,6,19
6,1,19
8,7,26
7,8,26
11,12,19
12,11,19
19,2,20
2,19,20
20,3,21
3,20,21
9,12,18
12,9,18
3,16,14
16,3,14
2,20,28
20,2,28
18,21,30
21,18,30
1,10,9
10,1,9
3,6,12
6,3,12
10,14,11
14,10,11
16,18,19
18,16,19
4,5,12
5,4,12
2,8,25
8,2,25
18,15,17
15,18,17
13,6,13
6,13,13
1,19,32
19,1,32
17,11,6
11,17,6
21,6,23
6,21,23
9,5,20
5,9,20
10,20,8
20,10,8
17,6,8
6,17,8
10,13,11
13,10,11
21,3,15
3,21,15
9,6,34
6,9,34
4,2,23
2,4,23
21,15,12
15,21,12
20,21,31
21,20,31
6,2,29
2,6,29
21,17,11
17,21,11
11,7,23
7,11,23
11,10,10
10,11,10
17,8,12
8,17,12
13,15,3
15,13,3
19,5,13
5,19,13
20,20,18
21,19,29
19,21,29
17,19,15
19,17,15
13,8,16
8,13,16
19,18,24
18,19,24
11,5,38
5,11,38
9,15,14
15,9,14
13,18,11
18,13,11
1,9,49
9,1,49
13,4,8
4,13,8
10,21,7
21,10,7
13,19,12
19,13,12
21,4,29
4,21,29
21,14,25
14,21,25
9,17,14
17,9,14
17,17,20
2,21,19
21,2,19
10,16,13
16,10,13
6,10,14
10,6,14
20,7,23
7,20,23
16,2,26
2,16,26
2,14,12
14,2,12
19,6,26
6,19,26
13,3,19
3,13,19
18,18,20
2,10,14
10,2,14
8,20,22
20,8,22
20,12,18
12,20,18
19,11,14
11,19,14
18,4,23
4,18,23
2,7,18
7,2,18
1,5,17
5,1,17
1,15,7
15,1,7
10,12,13
12,10,13
19,12,27
12,19,27
4,7,27
7,4,27
17,15,2
15,17,2
6,18,27
18,6,27
14,19,6
19,14,6
