i,j,count
6,16,10
16,6,10
15,1,7
1,15,7
7,6,19
6,7,19
9,10,34
10,9,34
21,7,15
7,21,15
8,16,8
16,8,8
22,7,13
7,22,13
9,18,30
18,9,30
2,3,11
3,2,11
8,5,26
5,8,26
7,16,13
16,7,13
12,1,21
1,12,21
2,4,15
4,2,15
6,3,20
3,6,20
17,23,7
23,17,7
17,19,15
19,17,15
5,3,62
3,5,62
22,9,34
9,22,34
1,17,24
17,1,24
7,20,16
20,7,16
20,11,19
11,20,19
4,11,6
11,4,6
12,6,10
6,12,10
22,21,34
21,22,34
3,1,15
1,3,15
11,8,5
8,11,5
5,1,25
1,5,25
14,18,14
18,14,14
12,16,5
16,12,5
8,21,12
21,8,12
5,2,15
2,5,15
20,12,46
12,20,46
9,12,15
12,9,15
12,11,17
11,12,17
10,7,41
7,10,41
7,12,18
12,7,18
9,6,19
6,9,19
6,21,35
21,6,35
14,3,9
3,14,9
9,20,29
20,9,29
10,14,18
14,10,18
22,17,27
17,22,27
10,2,34
2,10,34
16,1,8
1,16,8
16,5,14
5,16,14
5,17,17
17,5,17
7,3,46
3,7,46
11,1,19
1,11,19
3,17,15
17,3,15
18,21,26
21,18,26
7,1,55
1,7,55
2,21,15
21,2,15
4,19,9
19,4,9
5,10,20
10,5,20
2,11,24
11,2,24
2,1,24
1,2,24
17,15,17
15,17,17
22,19,8
19,22,8
16,14,8
14,16,8
4,21,9
21,4,9
2,19,27
19,2,27
3,10,23
10,3,23
7,2,11
2,7,11
3,21,14
21,3,14
10,21,22
21,10,22
9,19,8
19,9,8
2,18,29
18,2,29
22,20,40
20,22,40
4,7,13
7,4,13
9,15,14
15,9,14
1,18,40
18,1,40
13,11,13
11,13,13
9,1,24
1,9,24
14,1,13
1,14,13
8,8,10
9,17,18
17,9,18
10,12,10
12,10,10
1,20,27
20,1,27
22,2,20
2,22,20
4,12,38
12,4,38
10,22,44
22,10,44
18,8,11
8,18,11
20,18,35
18,20,35
4,17,9
17,4,9
17,16,10
16,17,10
11,7,17
7,11,17
13,3,7
3,13,7
15,22,11
22,15,11
2,20,15
20,2,15
17,10,35
10,17,35
19,10,19
10,19,19
23,15,9
15,23,9
8,4,7
4,8,7
18,10,28
10,18,28
14,11,9
11,14,9
20,4,14
4,20,14
4,5,21
5,4,21
10,20,28
20,10,28
11,3,13
3,11,13
16,20,7
20,16,7
8,20,11
20,8,11
1,19,9
19,1,9
1,13,12
13,1,12
18,6,19
6,18,19
20,19,7
19,20,7
6,17,20
17,6,20
17,7,9
7,17,9
5,21,17
21,5,17
14,20,13
20,14,13
4,6,14
6,4,14
15,6,20
6,15,20
9,3,14
3,9,14
8,12,12
12,8,12
6,14,13
14,6,13
10,11,13
11,10,13
22,3,13
3,22,13
9,7,17
7,9,17
18,18,18
16,15,7
15,16,7
6,10,35
10,6,35
19,7,11
7,19,11
20,21,24
21,20,24
8,17,14
17,8,14
20,23,6
23,20,6
15,12,6
12,15,6
13,9,12
9,13,12
4,23,6
23,4,6
2,9,16
9,2,16
18,7,25
7,18,25
15,2,16
2,15,16
8,10,12
10,8,12
19,13,8
13,19,8
4,16,7
16,4,7
2,2,20
8,13,9
13,8,9
11,21,10
21,11,10
5,20,20
20,5,20
16,16,20
18,5,16
5,18,16
5,6,21
6,5,21
23,2,10
2,23,10
22,18,19
18,22,19
2,17,22
17,2,22
18,19,27
19,18,27
23,18,10
18,23,10
16,10,25
10,16,25
20,6,18
6,20,18
13,7,12
7,13,12
13,6,14
6,13,14
22,4,16
4,22,16
13,16,5
16,13,5
10,23,12
23,10,12
14,9,13
9,14,13
13,17,17
17,13,17
1,10,16
10,1,16
16,2,9
2,16,9
16,22,6
22,16,6
2,6,22
6,2,22
18,17,12
17,18,12
23,12,22
12,23,22
1,4,24
4,1,24
15,19,13
19,15,13
15,4,2
4,15,2
13,4,14
4,13,14
13,10,20
10,13,20
22,23,13
23,22,13
14,5,7
5,14,7
6,23,11
23,6,11
12,17,10
17,12,10
23,7,4
7,23,4
9,11,7
11,9,7
22,1,29
1,22,29
15,11,34
11,15,34
9,4,18
4,9,18
14,7,11
7,14,11
5,11,14
11,5,14
18,12,20
12,18,20
6,19,7
19,6,7
22,6,14
6,22,14
15,7,9
7,15,9
13,2,8
2,13,8
14,2,20
2,14,20
17,20,22
20,17,22
21,15,6
15,21,6
5,19,24
19,5,24
18,11,16
11,18,16
6,1,22
1,6,22
5,22,15
22,5,15
11,16,5
16,11,5
13,15,7
15,13,7
3,19,8
19,3,8
23,5,5
5,23,5
8,1,9
1,8,9
8,2,12
2,8,12
13,20,6
20,13,6
21,12,7
12,21,7
6,8,9
8,6,9
5,9,16
9,5,16
5,7,14
7,5,14
13,5,9
5,13,9
17,21,22
21,17,22
18,13,18
13,18,18
21,13,14
13,21,14
3,15,8
15,3,8
14,22,22
22,14,22
6,11,20
11,6,20
13,22,8
22,13,8
14,4,17
4,14,17
18,15,6
15,18,6
1,21,21
21,1,21
9,16,9
16,9,9
18,4,21
4,18,21
21,9,13
9,21,13
14,8,4
8,14,4
17,11,4
11,17,4
9,23,5
23,9,5
23,3,2
3,23,2
3,20,21
20,3,21
17,14,5
14,17,5
16,3,7
3,16,7
15,5,11
5,15,11
16,21,9
21,16,9
11,23,7
23,11,7
2,12,7
12,2,7
3,4,9
4,3,9
14,19,9
19,14,9
12,3,7
3,12,7
14,15,13
15,14,13
14,21,17
21,14,17
19,21,4
21,19,4
18,3,20
3,18,20
10,4,22
4,10,22
14,12,4
12,14,4
13,23,2
23,13,2
22,12,16
12,22,16
11,22,7
22,11,7
8,22,16
22,8,16
3,8,8
8,3,8
15,10,8
10,15,8
11,19,6
19,11,6
23,21,9
21,23,9
19,8,2
8,19,2
14,23,7
23,14,7
16,19,4
19,16,4
18,16,9
16,18,9
12,5,10
5,12,10
13,14,4
14,13,4
8,7,6
7,8,6
1,23,7
23,1,7
12,19,10
19,12,10
23,16,2
16,23,2
12,13,4
13,12,4
23,8,6
8,23,6
19,23,4
23,19,4
9,8,4
8,9,4
15,8,3
8,15,3
1,1,0
1,24,0
2,24,0
3,3,0
3,24,0
4,4,0
4,24,0
5,5,0
5,24,0
6,6,0
6,24,0
7,7,0
7,24,0
8,24,0
9,9,0
9,24,0
10,10,0
10,24,0
11,11,0
11,24,0
12,12,0
12,24,0
13,13,0
13,24,0
14,14,0
14,24,0
15,15,0
15,20,0
15,24,0
16,24,0
17,17,0
17,24,0
18,24,0
19,19,0
19,24,0
20,15,0
20,20,0
20,24,0
21,21,0
21,24,0
22,22,0
22,24,0
23,23,0
23,24,0
24,1,0
24,2,0
24,3,0
24,4,0
24,5,0
24,6,0
24,7,0
24,8,0
24,9,0
24,10,0
24,11,0
24,12,0
24,13,0
24,14,0
24,15,0
24,16,0
24,17,0
24,18,0
24,19,0
24,20,0
24,21,0
24,22,0
24,23,0
24,24,0
