i,j,count
14,19,210
16,11,214
7,9,67
7,13,201
9,13,134
5,11,51
5,14,65
11,14,379
16,8,206
16,14,239
16,10,140
11,8,381
11,10,269
8,14,235
8,10,125
14,10,209
15,18,325
20,11,399
20,8,289
20,16,324
20,12,287
11,16,388
11,12,381
8,16,243
8,12,264
16,12,214
15,9,87
9,18,239
2,3,120
2,8,151
2,1,75
2,12,158
3,8,95
3,1,38
3,12,133
8,1,140
1,12,84
11,19,204
11,6,269
10,19,168
10,6,96
19,6,111
11,7,155
14,8,259
14,2,213
8,2,200
18,19,224
18,6,109
18,4,60
19,4,29
6,4,141
8,20,94
8,3,177
8,17,253
8,6,132
20,3,148
20,17,243
20,6,213
3,17,135
3,6,97
17,6,65
17,12,147
6,12,160
2,11,136
2,16,95
3,11,98
3,16,84
3,18,167
11,18,476
11,17,287
18,17,159
11,5,215
8,5,117
14,11,260
14,13,280
11,13,355
12,15,117
3,15,101
3,5,74
15,5,102
20,14,262
3,14,98
8,7,184
8,15,203
7,15,143
8,19,187
20,15,265
14,7,242
14,15,325
3,9,88
3,20,66
3,13,143
9,20,59
20,13,205
17,18,127
12,8,103
20,10,145
20,2,162
10,15,140
10,2,96
15,2,100
10,1,40
19,13,190
19,16,84
19,10,138
13,16,150
13,10,350
12,16,120
12,6,111
16,6,238
20,18,252
16,18,226
5,17,91
20,9,209
14,9,224
14,1,134
11,15,417
11,1,140
15,1,111
5,16,62
5,3,42
16,3,147
11,3,233
14,3,148
7,4,38
7,18,92
13,4,60
13,18,320
4,18,164
16,15,343
18,15,166
19,15,112
14,16,294
18,9,147
11,20,176
6,15,115
10,18,128
10,9,83
10,14,135
2,18,127
2,9,106
2,14,135
18,14,120
9,14,147
12,11,85
20,19,218
6,18,170
6,19,101
20,5,121
5,8,59
12,1,78
4,16,156
16,9,241
4,10,111
4,20,50
10,20,86
9,17,89
9,16,133
9,6,108
9,12,127
17,16,81
2,6,91
10,4,62
2,7,61
7,12,157
2,10,91
7,1,89
7,8,144
7,2,99
8,13,217
13,1,146
13,2,106
1,2,43
14,12,271
12,13,79
12,2,64
8,9,159
6,5,151
6,17,119
15,16,163
10,12,102
12,18,143
18,1,45
3,19,60
10,17,129
18,8,67
18,12,215
10,5,51
10,7,65
5,7,55
9,5,105
5,13,60
3,2,61
2,17,72
8,18,228
19,18,122
19,14,98
19,2,69
18,2,133
9,3,55
9,15,120
2,15,156
15,17,116
8,11,171
18,11,77
11,4,199
4,15,135
20,1,118
5,1,38
11,2,194
2,4,70
2,20,61
4,11,112
4,13,148
4,6,87
13,6,131
17,2,58
15,6,121
8,4,137
4,3,77
15,12,201
7,10,91
7,17,59
19,8,76
5,4,54
5,18,64
6,13,75
15,11,143
18,10,88
18,13,149
10,13,227
18,7,68
16,20,115
15,14,141
11,9,280
13,12,125
5,12,67
5,6,67
6,1,29
1,10,49
1,6,42
15,8,181
13,8,110
13,3,56
12,3,76
7,14,143
7,11,109
17,14,104
19,12,163
4,4,239
13,19,160
13,17,181
19,17,83
2,19,80
2,13,173
19,1,112
9,11,112
18,16,132
3,4,74
16,5,146
1,8,143
5,15,72
5,20,29
15,20,58
4,12,154
12,4,123
15,13,273
14,18,167
6,16,127
6,3,76
6,14,116
13,14,121
14,5,153
14,4,130
4,1,55
1,9,68
10,8,91
4,8,108
4,17,134
1,20,33
1,17,96
9,10,107
6,10,71
12,19,96
4,9,133
4,19,69
9,19,87
16,13,201
1,13,98
14,6,189
12,20,80
6,9,145
18,3,43
13,20,58
13,11,133
19,11,70
20,7,114
12,7,68
9,4,86
15,4,112
4,14,106
16,7,122
1,3,46
16,1,70
16,2,108
12,14,91
18,5,47
7,20,58
11,11,101
7,3,47
13,15,194
19,9,57
19,5,40
2,5,81
14,17,192
3,7,101
16,19,146
17,3,66
4,2,90
19,3,48
12,5,39
9,7,94
15,19,124
12,10,70
17,13,84
20,4,144
16,17,254
13,9,79
18,20,57
14,20,134
3,3,92
12,17,120
6,11,96
17,19,49
9,8,80
17,15,101
15,3,80
9,2,82
1,4,65
1,19,43
10,16,146
4,5,62
5,19,47
10,3,61
7,16,105
4,7,51
17,8,55
17,7,61
16,4,168
5,9,56
15,7,111
13,7,79
1,16,78
1,18,36
10,11,98
7,19,48
6,20,28
19,20,20
1,11,68
6,8,83
9,1,61
17,20,40
1,5,64
1,14,56
17,5,77
5,2,47
1,15,64
17,4,35
12,9,85
1,7,59
7,6,55
17,9,49
15,10,121
17,1,35
13,5,66
5,10,69
3,10,63
6,2,59
19,7,27
6,7,59
17,11,40
17,10,31
7,5,74
19,19,1
15,15,3
17,17,3
12,12,2
10,10,1
2,2,1
13,13,1
5,5,1
1,1,1
