i,j,count
15,18,31
18,15,31
8,5,24
5,8,24
16,14,23
14,16,23
1,8,64
8,1,64
4,16,27
16,4,27
14,3,19
3,14,19
11,16,17
16,11,17
1,14,67
14,1,67
1,4,50
4,1,50
5,21,45
21,5,45
13,10,11
10,13,11
10,19,18
19,10,18
15,21,19
21,15,19
11,17,41
17,11,41
7,19,17
19,7,17
21,9,57
9,21,57
11,1,88
1,11,88
8,7,32
7,8,32
3,13,7
13,3,7
11,13,7
13,11,7
21,6,10
6,21,10
15,4,29
4,15,29
20,1,28
1,20,28
11,4,46
4,11,46
4,9,10
9,4,10
5,1,20
1,5,20
18,5,43
5,18,43
7,14,13
14,7,13
5,3,9
3,5,9
1,3,17
3,1,17
10,17,22
17,10,22
18,4,16
4,18,16
1,10,34
10,1,34
11,14,33
14,11,33
5,12,4
12,5,4
8,16,25
16,8,25
1,21,82
21,1,82
16,7,14
7,16,14
8,14,38
14,8,38
7,21,34
21,7,34
11,7,42
7,11,42
7,10,19
10,7,19
8,19,28
19,8,28
8,20,27
20,8,27
5,16,2
16,5,2
14,4,32
4,14,32
19,21,9
21,19,9
12,7,8
7,12,8
3,19,27
19,3,27
9,12,34
12,9,34
18,12,13
12,18,13
18,19,3
19,18,3
7,6,17
6,7,17
11,19,19
19,11,19
21,16,45
16,21,45
21,8,68
8,21,68
7,4,33
4,7,33
10,12,4
12,10,4
11,8,66
8,11,66
14,10,17
10,14,17
21,4,30
4,21,30
8,4,43
4,8,43
16,12,9
12,16,9
9,5,12
5,9,12
2,16,3
16,2,3
1,17,47
17,1,47
17,14,42
14,17,42
1,18,34
18,1,34
19,2,9
2,19,9
13,1,26
1,13,26
10,21,15
21,10,15
15,8,31
8,15,31
17,20,20
20,17,20
17,17,10
8,10,24
10,8,24
21,18,56
18,21,56
19,4,16
4,19,16
8,13,23
13,8,23
18,14,32
14,18,32
7,18,20
18,7,20
6,18,17
18,6,17
20,9,4
9,20,4
10,18,14
18,10,14
6,3,16
3,6,16
9,11,5
11,9,5
13,5,14
5,13,14
18,17,10
17,18,10
8,18,31
18,8,31
12,4,8
4,12,8
8,17,25
17,8,25
