,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,MLG38,14,2,MLG38,77,29,1,2,1030.665540099144,13.385266754534335
1,MLG55,14,2,MLG55,92,40,1,4,1043.331080198288,11.340555219546609
2,1-7122,16,13,1-7122,197,11,0,131,120.09287649393082,0.6096085101214762
3,1-10539,19,16,1-10539,63,5,0,37,35.812491834163666,0.5684522513359312
4,1-9283,19,16,1-9283,235,22,0,132,131.9256465435028,0.5613857299723524
5,1-11350,8,3,1-11350,100,20,0,41,54.14357203245163,0.5414357203245163
6,MLG30,7,9,MLG30,208,67,0,54,111.96958267688753,0.53831530133119
7,1-6980,18,7,1-6980,128,10,0,68,66.62836337089539,0.5205340888351202
8,1-0296,22,14,1-0296,41,13,0,10,21.32770049571991,0.5201878169687782
9,MLG52,10,6,MLG52,125,25,0,45,62.47465223073959,0.4997972178459167
10,1-9379,20,8,1-9379,58,18,0,13,28.826010644435883,0.4970001835247566
11,1-0303,15,10,1-0303,212,87,0,18,101.98986089229584,0.4810842494919615
12,1-1317,9,11,1-1317,414,62,0,163,197.74151808023453,0.4776365171020157
13,1-9417,9,11,1-9417,76,9,0,32,35.64864158630371,0.4690610735039962
14,MLG75,20,8,MLG75,185,67,0,20,83.65540099143982,0.4521913567104855
15,MLG45,21,5,MLG45,70,9,0,27,31.48479133844376,0.4497827334063394
16,1-5172,6,18,1-5172,120,2,0,62,53.63174307346344,0.446931192278862
17,1-6878,7,9,1-6878,167,13,0,74,74.62498366832733,0.4468561896307025
18,1-9277,18,14,1-9277,48,16,0,6,20.996620297431942,0.4374295895298322
19,1-3206,12,3,1-3206,45,6,0,16,19.32432079315185,0.4294293509589301
20,1-1131,10,6,1-1131,138,35,0,28,58.31756138801575,0.4225910245508387
21,1-1608,19,16,1-1608,307,56,0,86,127.61822426319122,0.4156945415739128
22,1-5425,3,20,1-5425,17,2,0,6,6.996620297431946,0.411565899848938
23,1-5981,8,3,1-5981,28,4,0,9,11.49493044614792,0.4105332302195685
24,1-7268,19,16,1-7268,70,2,0,32,28.64864158630371,0.4092663083757673
25,MLG51,17,15,MLG51,248,44,0,68,100.6283633708954,0.4057595297213524
26,1-9286,19,16,1-9286,81,7,0,31,32.81587153673172,0.4051342165028607
27,1-3584,20,12,1-3584,26,3,0,9,10.49493044614792,0.4036511710056892
28,1-9609,22,14,1-9609,25,5,0,6,9.996620297431946,0.3998648118972778
29,1-1390,14,2,1-1390,98,27,0,14,38.65878069400787,0.3944773540204885
30,1-2545,20,12,1-2545,145,38,0,23,57.15371114015579,0.3941635251045227
31,MLG57,17,15,MLG57,629,82,0,199,247.7212398648262,0.393833449705606
32,1-5002,3,20,1-5002,45,6,0,14,17.658780694007874,0.3924173487557305
33,1-6296,7,9,1-6296,254,32,0,81,99.45437401533128,0.3915526536036664
34,MLG31,12,17,MLG31,33,12,0,1,12.832770049571993,0.3888718196839997
35,1-5161,4,12,1-5161,12,3,0,2,4.665540099143982,0.3887950082619985
36,1-3535,16,13,1-3535,315,34,0,106,122.27362525463104,0.3881702389035906
37,1-7005,18,7,1-7005,285,33,0,93,110.44761461019516,0.3875354898603338
38,1-5891,19,16,1-5891,96,8,0,35,37.14695173501968,0.386947413906455
39,1-3265,4,12,1-3265,19,4,0,4,7.331080198287964,0.3858463262256823
40,1-6858,3,6,1-6858,23,8,0,1,8.832770049571991,0.3840334804161735
41,1-18709,4,12,1-18709,33,6,0,8,12.662160396575928,0.3837018301992705
42,MLG50,22,14,MLG50,319,54,0,82,122.28714406490326,0.3833452792003237
43,1-4649,18,7,1-4649,244,23,0,84,92.95268416404724,0.3809536236231444
44,P-16616,10,6,P-16616,28,9,0,2,10.665540099143982,0.3809121463979993
45,1-6181,7,9,1-6181,659,65,0,221,249.04218095541,0.3779092275499393
46,1-20578,15,3,1-20578,19,3,0,5,7.163850247859955,0.377044749887366
47,1-19547,4,12,1-19547,66,14,0,13,24.826010644435883,0.3761516764308467
48,1-3523,8,3,1-3523,543,65,0,167,204.0725982785225,0.3758243062219567
49,1-3447,18,7,1-3447,110,12,0,35,41.14695173501968,0.374063197591088
50,MLG02,7,9,MLG02,320,42,0,93,119.44761461019516,0.3732737956568598
51,1-18558,8,3,1-18558,307,26,0,106,114.27362525463104,0.3722267923603617
52,1-6974,10,6,1-6974,207,70,0,8,76.66216039657593,0.3703486009496421
53,MLG40,11,4,MLG40,51,8,0,13,18.826010644435883,0.3691374636163898
54,1-5413,3,20,1-5413,39,6,0,10,14.32770049571991,0.36737693578769
55,1-2400,20,8,1-2400,49,13,0,6,17.996620297431946,0.3672779652537132
56,1-5424,2,23,1-5424,5,1,0,1,1.832770049571991,0.3665540099143982
57,1-2294,9,11,1-2294,75,10,0,21,27.48817104101181,0.3665089472134908
58,1-6098,21,5,1-6098,1327,177,0,368,483.4593782424927,0.3643250778014262
59,1-7770,1,24,1-7770,11,4,0,0,4.0,0.3636363636363636
60,1-9630,15,18,1-9630,33,2,0,12,11.993240594863892,0.3634315331776936
61,1-9645,20,14,1-9645,69,0,0,30,24.98310148715973,0.3620739345965178
62,1-8488,6,18,1-8488,23,0,0,10,8.32770049571991,0.3620739345965178
63,1-8988,22,14,1-8988,29,3,0,9,10.49493044614792,0.3618941533154455
64,MLG58,22,14,MLG58,71,9,0,20,25.65540099143982,0.3613436759357721
65,1-7845,22,14,1-7845,36,8,0,6,12.996620297431946,0.3610172304842207
66,1-3139,3,20,1-3139,93,10,0,28,33.31756138801575,0.3582533482582338
67,1-17733,9,11,1-17733,74,9,0,21,26.48817104101181,0.3579482573109704
68,1-7070,19,16,1-7070,129,7,0,47,46.140192329883575,0.3576759095339812
69,1-6693,21,5,1-6693,98,10,0,30,34.98310148715973,0.3569704233383646
70,1-9498,6,18,1-9498,64,7,0,19,22.82263094186783,0.3566036084666848
71,1-1015,13,1,1-1015,155,6,0,59,55.13343292474747,0.3556995672564352
72,1-4682,17,15,1-4682,16,4,0,2,5.665540099143982,0.3540962561964988
73,1-3596,14,2,1-3596,223,67,0,14,78.65878069400787,0.3527299582690936
74,1-1183,2,15,1-1183,45,5,0,13,15.826010644435884,0.3516891254319085
75,1-10468,9,11,1-10468,549,54,0,165,191.4070581793785,0.3486467362101612
76,1-1250,4,12,1-1250,34,11,0,1,11.832770049571993,0.3480226485168232
77,1-3312,4,6,1-3312,36,10,0,3,12.498310148715971,0.347175281908777
78,1-9808,7,9,1-9808,74,9,0,20,25.65540099143982,0.34669460799243
79,1-11329,2,8,1-11329,14,4,0,1,4.832770049571991,0.3451978606837136
80,1-2034,11,4,1-2034,16,3,0,3,5.498310148715973,0.3436443842947483
81,1-3089,7,9,1-3089,16,3,0,3,5.498310148715973,0.3436443842947483
82,1-9115,4,12,1-9115,16,3,0,3,5.498310148715973,0.3436443842947483
83,1-9770,9,11,1-9770,50,13,0,5,17.163850247859955,0.3432770049571991
84,1-5282,10,6,1-5282,17,5,0,1,5.832770049571991,0.3431041205630583
85,1-9740,2,23,1-9740,34,10,0,2,11.665540099143982,0.3431041205630583
86,1-6692,11,4,1-6692,71,21,0,4,24.331080198287964,0.342691270398422
87,1-9227,18,7,1-9227,801,77,0,237,274.36650174856186,0.3425299647297901
88,1-17758,20,8,1-17758,40,12,0,2,13.665540099143982,0.3416385024785995
89,1-9655,5,21,1-9655,27,5,0,5,9.163850247859957,0.3394018610318501
90,MLG41,11,4,MLG41,66,14,0,10,22.32770049571991,0.3382984923593926
91,1-7866,8,3,1-7866,318,31,0,91,106.78207451105118,0.3357926871416704
92,1-9156,16,13,1-9156,268,49,0,49,89.80573242902756,0.3350960165262222
93,1-7863,6,18,1-7863,351,6,0,134,117.5911866426468,0.3350176257625264
94,1-9034,4,12,1-9034,3,1,0,0,1.0,0.3333333333333333
95,1-4355,20,8,1-4355,49,8,0,10,16.32770049571991,0.3332183774636716
96,1-4052,5,21,1-4052,13,1,0,4,4.331080198287964,0.3331600152529202
97,1-10232,10,6,1-10232,5,0,0,2,1.665540099143982,0.3331080198287964
98,1-5990,19,16,1-5990,5,0,0,2,1.665540099143982,0.3331080198287964
99,1-2335,16,13,1-2335,145,24,0,29,48.15033143758774,0.3320712512937085
100,1-7024,15,10,1-7024,498,94,0,85,164.78545421361923,0.3308944863727294
101,MLG44,11,4,MLG44,59,11,0,10,19.32770049571991,0.3275881439952527
102,1-8084,11,3,1-8084,82,15,0,14,26.65878069400788,0.3251070816342423
103,1-7536,20,8,1-7536,17,3,0,3,5.498310148715973,0.3234300087479984
104,1-8188,17,10,1-8188,140,36,0,11,45.1604705452919,0.3225747896092278
105,1-2382,14,2,1-2382,139,29,0,19,44.82263094186783,0.3224649708048045
106,MLG43,4,12,MLG43,14,2,0,3,4.498310148715973,0.3213078677654266
107,1-9270,6,18,1-9270,128,11,0,36,40.97972178459168,0.3201540764421224
108,MLG32,3,20,MLG32,52,4,0,15,16.491550743579865,0.3171452066073051
109,1-10785,6,18,1-10785,279,23,0,78,87.9560638666153,0.3152547091993379
110,MLG11,4,12,MLG11,87,4,0,28,27.317561388015747,0.3139949584829396
111,1-18613,22,14,1-18613,25,7,0,1,7.832770049571991,0.3133108019828796
112,1-7874,18,7,1-7874,258,25,0,67,80.7955933213234,0.313161214423734
113,1-1570,6,18,1-1570,142,21,0,28,44.31756138801575,0.3120955027325052
114,1-8042,8,16,1-8042,52,2,0,17,16.157090842723846,0.310713285436997
115,1-4020,19,16,1-4020,37,4,0,9,11.49493044614792,0.3106737958418356
116,1-5197,9,11,1-5197,72,9,0,16,22.32432079315185,0.310060011015998
117,1-9674,3,20,1-9674,144,13,0,38,44.64526188373566,0.3100365408592754
118,1-4760,8,3,1-4760,40,4,0,10,12.32770049571991,0.3081925123929977
119,1-8285,19,16,1-8285,72,8,0,17,22.157090842723846,0.307737372815609
120,1-7530,12,17,1-7530,25,6,0,2,7.665540099143982,0.3066216039657592
121,1-5355,4,18,1-5355,53,2,0,17,16.157090842723846,0.304850770617431
122,1-1204,8,3,1-1204,39,6,0,7,11.829390347003937,0.3033177012052291
123,1-3104,14,2,1-3104,16,4,0,1,4.832770049571991,0.3020481280982494
