Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
345,345,345,345,345,345,345,345,345,345,345,345,1-3584,21,1-3584,21,26,5,0,5,8.3333620429039,0.3205139247270731
85,85,85,85,85,85,85,85,85,85,85,85,1-1131,7,1-1131,12,138,37,0,10,43.6667240858078,0.3164255368536797
410,410,410,410,410,410,410,410,410,410,410,410,1-3108,13,1-3108,16,18,1,0,7,5.66670686006546,0.31481704778141445
174,174,174,174,174,174,174,174,174,174,174,174,MLG41,4,MLG41,9,66,16,0,7,20.66670686006546,0.3131319221222039
435,435,435,435,435,435,435,435,435,435,435,435,1-4494,5,1-4494,12,16,3,0,3,5.00001722574234,0.31250107660889626
136,136,136,136,136,136,136,136,136,136,136,136,1-1769,3,1-1769,8,89,3,0,37,27.66687911748886,0.3108638103088636
325,325,325,325,325,325,325,325,325,325,325,325,1-9338,21,1-9338,6,29,7,0,3,9.00001722574234,0.3103454215773221
449,449,449,449,449,449,449,449,449,449,449,449,MLG43,18,MLG43,4,14,1,0,5,4.3333620429039,0.30952586020742145
351,351,351,351,351,351,351,351,351,351,351,351,1-2324,14,1-2324,5,25,3,0,7,7.66670686006546,0.3066682744026184
155,155,155,155,155,155,155,155,155,155,155,155,1-8157,12,1-8157,17,75,19,0,6,23.00003445148468,0.30666712601979573
281,281,281,281,281,281,281,281,281,281,281,281,1-3312,3,1-3312,8,36,3,0,12,11.00006890296936,0.3055574695269267
172,172,172,172,172,172,172,172,172,172,172,172,1-6900,14,1-6900,15,67,9,0,17,20.33343094587326,0.3034840439682576
32,32,32,32,32,32,32,32,32,32,32,32,1-7874,8,1-7874,14,258,10,0,102,78.00058567523956,0.30232785145441693
253,253,253,253,253,253,253,253,253,253,253,253,1-9578,17,1-9578,2,42,8,0,7,12.66670686006546,0.30158825857298716
257,257,257,257,257,257,257,257,257,257,257,257,1-19286,21,1-19286,6,40,10,0,3,12.00001722574234,0.3000004306435585
400,400,400,400,400,400,400,400,400,400,400,400,1-8646,21,1-8646,16,20,6,0,0,6.0,0.3
493,493,493,493,493,493,493,493,493,493,493,493,1-0033,21,1-0033,6,10,3,0,0,3.0,0.3
41,41,41,41,41,41,41,41,41,41,41,41,1-9283,5,1-9283,10,235,43,0,41,70.33356875181198,0.2992917819226042
406,406,406,406,406,406,406,406,406,406,406,406,1-3265,11,1-3265,18,19,3,0,4,5.66668963432312,0.2982468228591116
130,130,130,130,130,130,130,130,130,130,130,130,1-3139,8,1-3139,14,93,11,0,25,27.6668102145195,0.29749258295182257
296,296,296,296,296,296,296,296,296,296,296,296,1-0205,8,1-0205,14,34,2,0,12,10.00006890296936,0.2941196736167459
304,304,304,304,304,304,304,304,304,304,304,304,1-1592,20,1-1592,13,32,4,0,8,9.33337926864624,0.291668102145195
265,265,265,265,265,265,265,265,265,265,265,265,1-1204,10,1-1204,20,39,4,0,11,11.33339649438858,0.2905999101125277
369,369,369,369,369,369,369,369,369,369,369,369,MLG39,5,MLG39,10,23,4,0,4,6.66668963432312,0.289856071057527
0,0,0,0,0,0,0,0,0,0,0,0,1-6098,6,1-6098,11,1327,133,0,377,384.33549803495407,0.2896273534551274
61,61,61,61,61,61,61,61,61,61,61,61,1-6927,3,1-6927,8,179,5,0,70,51.6670686006546,0.2886428413444391
157,157,157,157,157,157,157,157,157,157,157,157,1-17733,3,1-17733,8,74,2,0,29,21.33349984884262,0.2882905384978732
220,220,220,220,220,220,220,220,220,220,220,220,MLG35,16,MLG35,21,49,4,0,15,14.0000861287117,0.2857160434430959
331,331,331,331,331,331,331,331,331,331,331,331,1-5981,11,1-5981,18,28,6,0,3,8.00001722574234,0.2857149009193693
223,223,223,223,223,223,223,223,223,223,223,223,1-6228,16,1-6228,21,48,1,0,19,13.66677576303482,0.28472449506322545
392,392,392,392,392,392,392,392,392,392,392,392,MLG33,15,MLG33,20,20,3,0,4,5.66668963432312,0.283334481716156
269,269,269,269,269,269,269,269,269,269,269,269,1-8551,20,1-8551,14,38,8,0,4,10.66668963432312,0.28070235879797684
359,359,359,359,359,359,359,359,359,359,359,359,1-7839,10,1-7839,20,24,2,0,7,6.66670686006546,0.2777794525027275
127,127,127,127,127,127,127,127,127,127,127,127,1-5891,18,1-5891,4,96,8,0,28,26.66682744026184,0.2777794525027275
471,471,471,471,471,471,471,471,471,471,471,471,1-19205,16,1-19205,21,12,2,0,2,3.33334481716156,0.2777787347634633
319,319,319,319,319,319,319,319,319,319,319,319,1-18935,13,1-18935,16,30,7,0,2,8.33334481716156,0.277778160572052
255,255,255,255,255,255,255,255,255,255,255,255,1-3564,16,1-3564,21,41,8,0,5,11.3333620429039,0.27642346446107074
109,109,109,109,109,109,109,109,109,109,109,109,1-7441,20,1-7441,13,111,12,0,28,30.66682744026184,0.2762777246870436
106,106,106,106,106,106,106,106,106,106,106,106,1-9963,16,1-9963,21,116,14,0,27,32.00015503168106,0.2758634054455264
328,328,328,328,328,328,328,328,328,328,328,328,1-9110,17,1-9110,2,29,8,0,0,8.0,0.27586206896551724
126,126,126,126,126,126,126,126,126,126,126,126,1-6693,6,1-6693,11,98,13,0,21,27.00012058019638,0.2755114344917998
181,181,181,181,181,181,181,181,181,181,181,181,MLG84,17,MLG84,2,63,12,0,8,17.33337926864624,0.27513300426422604
423,423,423,423,423,423,423,423,423,423,423,423,MLG46,16,MLG46,10,17,2,0,4,4.66668963432312,0.2745111549601835
111,111,111,111,111,111,111,111,111,111,111,111,1-0272,5,1-0272,10,111,25,0,8,30.33337926864624,0.27327368710492106
300,300,300,300,300,300,300,300,300,300,300,300,1-18709,5,1-18709,10,33,3,0,9,9.00005167722702,0.2727288387038491
298,298,298,298,298,298,298,298,298,298,298,298,1-7481,15,1-7481,20,33,5,0,6,9.00003445148468,0.272728316711657
153,153,153,153,153,153,153,153,153,153,153,153,1-9516,8,1-9516,14,76,6,0,22,20.66679298877716,0.27193148669443634
76,76,76,76,76,76,76,76,76,76,76,76,1-2335,12,1-2335,17,145,29,0,15,39.0000861287117,0.2689661112324945
182,182,182,182,182,182,182,182,182,182,182,182,1-6647,14,1-6647,15,62,4,0,19,16.66677576303482,0.26881896391991644
64,64,64,64,64,64,64,64,64,64,64,64,MLG29,6,MLG29,11,164,18,0,39,44.00022393465042,0.26829404838201476
534,534,534,534,534,534,534,534,534,534,534,534,1-8379,16,1-8379,21,5,0,0,2,1.33334481716156,0.266668963432312
529,529,529,529,529,529,529,529,529,529,529,529,1-5424,8,1-5424,14,5,0,0,2,1.33334481716156,0.266668963432312
357,357,357,357,357,357,357,357,357,357,357,357,1-9650,3,1-9650,8,25,2,0,7,6.66670686006546,0.2666682744026184
83,83,83,83,83,83,83,83,83,83,83,83,MLG13,8,MLG13,14,140,12,0,38,37.33355152606964,0.26666822518621175
490,490,490,490,490,490,490,490,490,490,490,490,1-8634,9,1-8634,5,10,2,0,1,2.66667240858078,0.266667240858078
179,179,179,179,179,179,179,179,179,179,179,179,1-7467,20,1-7467,13,64,3,0,21,17.00012058019638,0.26562688406556845
191,191,191,191,191,191,191,191,191,191,191,191,MLG44,20,MLG44,13,59,9,0,10,15.6667240858078,0.2655376963696237
1,1,1,1,1,1,1,1,1,1,1,1,1-9227,8,1-9227,14,801,64,0,223,212.66794711351395,0.2655030550730511
37,37,37,37,37,37,37,37,37,37,37,37,1-5775,21,1-5775,6,244,35,0,44,64.33358597755432,0.26366223761292756
125,125,125,125,125,125,125,125,125,125,125,125,1-1390,15,1-1390,20,98,15,0,16,25.66675853729248,0.26190569936012736
216,216,216,216,216,216,216,216,216,216,216,216,1-8397,5,1-8397,21,51,4,0,14,13.33341372013092,0.2614394847084494
411,411,411,411,411,411,411,411,411,411,411,411,1-8124,3,1-8124,8,18,0,0,7,4.66670686006546,0.2592614922258589
412,412,412,412,412,412,412,412,412,412,412,412,1-0055,21,1-0055,5,18,2,0,4,4.66668963432312,0.25926053524017334
146,146,146,146,146,146,146,146,146,146,146,146,MLG78,10,MLG78,19,80,8,0,19,20.66677576303482,0.25833469703793527
78,78,78,78,78,78,78,78,78,78,78,78,1-1570,16,1-1570,21,142,22,0,22,36.66679298877716,0.258216852033642
183,183,183,183,183,183,183,183,183,183,183,183,1-19915,16,1-19915,21,62,10,0,9,16.00005167722702,0.2580653496326939
122,122,122,122,122,122,122,122,122,122,122,122,1-9404,3,1-9404,8,100,5,0,31,25.66684466600418,0.2566684466600418
463,463,463,463,463,463,463,463,463,463,463,463,1-20467,6,1-20467,11,13,0,0,5,3.3333620429039,0.25641246483876157
347,347,347,347,347,347,347,347,347,347,347,347,1-7204,20,1-7204,13,26,0,0,10,6.6667240858078,0.25641246483876157
462,462,462,462,462,462,462,462,462,462,462,462,1-4052,15,1-4052,20,13,2,0,2,3.33334481716156,0.25641113978165847
31,31,31,31,31,31,31,31,31,31,31,31,1-9156,12,1-9156,17,268,36,0,49,68.66694802045822,0.25621995530021724
151,151,151,151,151,151,151,151,151,151,151,151,MLG38,4,MLG38,9,77,13,0,10,19.6667240858078,0.255412001114387
160,160,160,160,160,160,160,160,160,160,160,160,1-5197,3,1-5197,8,72,3,0,23,18.33346539735794,0.2546314638521936
233,233,233,233,233,233,233,233,233,233,233,233,1-3587,9,1-3587,5,46,7,0,7,11.66670686006546,0.2536240621753361
80,80,80,80,80,80,80,80,80,80,80,80,1-0053,6,1-0053,11,142,12,0,36,36.00020670890808,0.2535225824570992
163,163,163,163,163,163,163,163,163,163,163,163,1-6692,12,1-6692,17,71,10,0,12,18.00006890296936,0.2535220972249206
156,156,156,156,156,156,156,156,156,156,156,156,1-2294,3,1-2294,8,75,5,0,21,19.00012058019638,0.25333494106928506
329,329,329,329,329,329,329,329,329,329,329,329,1-5980,6,1-5980,11,29,4,0,5,7.3333620429039,0.25287455320358276
301,301,301,301,301,301,301,301,301,301,301,301,1-8400,4,1-8400,9,33,7,0,2,8.33334481716156,0.2525256005200473
9,9,9,9,9,9,9,9,9,9,9,9,1-3523,11,1-3523,18,543,81,0,84,137.00048232078552,0.2523029140345958
473,473,473,473,473,473,473,473,473,473,473,473,1-5161,18,1-5161,4,12,1,0,3,3.00001722574234,0.2500014354785283
429,429,429,429,429,429,429,429,429,429,429,429,1-9452,18,1-9452,4,16,2,0,3,4.00001722574234,0.25000107660889626
433,433,433,433,433,433,433,433,433,433,433,433,1-20641,16,1-20641,21,16,2,0,3,4.00001722574234,0.25000107660889626
394,394,394,394,394,394,394,394,394,394,394,394,1-9697,21,1-9697,6,20,5,0,0,5.0,0.25
74,74,74,74,74,74,74,74,74,74,74,74,1-8074,4,1-8074,9,145,22,0,21,36.00012058019638,0.24827669365652677
24,24,24,24,24,24,24,24,24,24,24,24,1-3535,13,1-3535,16,315,34,0,66,78.00037896633148,0.2476202506867666
53,53,53,53,53,53,53,53,53,53,53,53,1-8341,8,1-8341,14,197,9,0,59,48.33367210626602,0.24534858937190873
8,8,8,8,8,8,8,8,8,8,8,8,1-10468,3,1-10468,8,549,27,0,161,134.33425778150558,0.24468899413753295
445,445,445,445,445,445,445,445,445,445,445,445,1-5654,18,1-5654,4,15,1,0,4,3.66668963432312,0.24444597562154133
65,65,65,65,65,65,65,65,65,65,65,65,1-4319,3,1-4319,8,163,7,0,49,39.66694802045822,0.24335550932796454
275,275,275,275,275,275,275,275,275,275,275,275,1-4020,18,1-4020,4,37,3,0,9,9.00005167722702,0.2432446399250546
39,39,39,39,39,39,39,39,39,39,39,39,1-9768,10,1-9768,19,241,32,0,39,58.00022393465042,0.2406648296043586
266,266,266,266,266,266,266,266,266,266,266,266,1-9496,3,1-9496,8,39,2,0,11,9.33339649438858,0.23931785883047643
236,236,236,236,236,236,236,236,236,236,236,236,1-9794,12,1-9794,17,46,9,0,3,11.00001722574234,0.23913080925526825
134,134,134,134,134,134,134,134,134,134,134,134,1-8659,7,1-8659,12,91,13,0,13,21.66674131155014,0.23809605836868286
43,43,43,43,43,43,43,43,43,43,43,43,MLG14,21,MLG14,6,232,47,0,12,55.00006890296936,0.23706926251279897
161,161,161,161,161,161,161,161,161,161,161,161,1-8285,5,1-8285,10,72,7,0,15,17.0000861287117,0.23611230734321806
14,14,14,14,14,14,14,14,14,14,14,14,1-1317,3,1-1317,8,414,17,0,121,97.66736143827438,0.2359115010586338
422,422,422,422,422,422,422,422,422,422,422,422,1-7536,8,1-7536,14,17,0,0,6,4.00003445148468,0.23529614420498118
426,426,426,426,426,426,426,426,426,426,426,426,1-3639,17,1-3639,20,17,2,0,3,4.00001722574234,0.23529513092602
150,150,150,150,150,150,150,150,150,150,150,150,1-3083,18,1-3083,4,78,5,0,20,18.3334481716156,0.23504420732840514
166,166,166,166,166,166,166,166,166,166,166,166,MLG58,20,MLG58,13,71,8,0,13,16.66674131155014,0.23474283537394564
112,112,112,112,112,112,112,112,112,112,112,112,1-3447,7,1-3447,12,110,13,0,19,25.66677576303482,0.23333432511849836
154,154,154,154,154,154,154,154,154,154,154,154,1-9417,3,1-9417,8,76,3,0,22,17.66679298877716,0.23245780248391001
344,344,344,344,344,344,344,344,344,344,344,344,1-2103,16,1-2103,21,26,4,0,3,6.00001722574234,0.2307698932977823
264,264,264,264,264,264,264,264,264,264,264,264,1-8928,15,1-8928,20,39,9,0,0,9.0,0.23076923076923078
139,139,139,139,139,139,139,139,139,139,139,139,MLG11,11,MLG11,18,87,6,0,21,20.00012058019638,0.2298864434505331
222,222,222,222,222,222,222,222,222,222,222,222,1-8705,14,1-8705,5,48,7,0,6,11.00003445148468,0.22916738440593085
438,438,438,438,438,438,438,438,438,438,438,438,1-5163,19,1-5163,20,16,3,0,1,3.66667240858078,0.22916702553629875
51,51,51,51,51,51,51,51,51,51,51,51,MLG65,4,MLG65,9,201,18,0,42,46.00024116039276,0.2288569211959839
86,86,86,86,86,86,86,86,86,86,86,86,1-8910,8,1-8910,14,137,8,0,35,31.3335343003273,0.22871192919946934
403,403,403,403,403,403,403,403,403,403,403,403,72-12171,9,72-12171,14,19,1,0,5,4.3333620429039,0.22807168646862633
90,90,90,90,90,90,90,90,90,90,90,90,1-7070,19,1-7070,3,129,14,0,23,29.33346539735794,0.22739120463068171
201,201,201,201,201,201,201,201,201,201,201,201,1-8529,14,1-8529,19,56,2,0,16,12.66675853729248,0.22619211673736572
59,59,59,59,59,59,59,59,59,59,59,59,1-8573,12,1-8573,17,184,8,0,50,41.333620429039,0.2246392414621685
169,169,169,169,169,169,169,169,169,169,169,169,1-7268,18,1-7268,4,70,5,0,16,15.66675853729248,0.22381083624703543
22,22,22,22,22,22,22,22,22,22,22,22,MLG50,21,MLG50,6,319,66,0,8,71.33337926864624,0.22361560899262145
26,26,26,26,26,26,26,26,26,26,26,26,1-18558,11,1-18558,18,307,41,0,41,68.33356875181198,0.22258491450101622
478,478,478,478,478,478,478,478,478,478,478,478,1-20012,6,1-20012,11,12,0,0,4,2.66668963432312,0.22222413619359335
547,547,547,547,547,547,547,547,547,547,547,547,1-9838,16,1-9838,21,3,0,0,1,0.66667240858078,0.22222413619359335
518,518,518,518,518,518,518,518,518,518,518,518,1-4842,1,1-4842,1,6,0,0,2,1.33334481716156,0.22222413619359335
548,548,548,548,548,548,548,548,548,548,548,548,1-5914,1,1-5914,1,3,0,0,1,0.66667240858078,0.22222413619359335
442,442,442,442,442,442,442,442,442,442,442,442,1-5803,12,1-5803,17,15,0,0,5,3.3333620429039,0.22222413619359335
238,238,238,238,238,238,238,238,238,238,238,238,1-4390,15,1-4390,20,45,6,0,6,10.00003445148468,0.22222298781077068
322,322,322,322,322,322,322,322,322,322,322,322,1-19549,16,1-19549,21,29,3,0,5,6.3333620429039,0.2183917945828931
70,70,70,70,70,70,70,70,70,70,70,70,1-1224,3,1-1224,8,151,6,0,40,32.6668963432312,0.2163370618757033
274,274,274,274,274,274,274,274,274,274,274,274,1-7744,1,1-7744,1,37,0,0,12,8.00006890296936,0.21621807845863136
450,450,450,450,450,450,450,450,450,450,450,450,1-11206,16,1-11206,21,14,1,0,3,3.00001722574234,0.21428694469588144
451,451,451,451,451,451,451,451,451,451,451,451,1-11329,7,1-11329,5,14,3,0,0,3.0,0.21428571428571427
350,350,350,350,350,350,350,350,350,350,350,350,1-9609,1,1-9609,1,25,0,0,8,5.33337926864624,0.21333517074584962
101,101,101,101,101,101,101,101,101,101,101,101,1-18371,12,1-18371,17,120,16,0,14,25.33341372013092,0.21111178100109101
77,77,77,77,77,77,77,77,77,77,77,77,1-9674,3,1-9674,8,144,3,0,41,30.33356875181198,0.2106497829986943
338,338,338,338,338,338,338,338,338,338,338,338,1-3589,7,1-3589,12,27,1,0,7,5.66670686006546,0.2098780318542763
99,99,99,99,99,99,99,99,99,99,99,99,1-8826,8,1-8826,14,123,7,0,28,25.66682744026184,0.208673393823267
27,27,27,27,27,27,27,27,27,27,27,27,1-1608,17,1-1608,2,307,35,0,43,63.66691356897354,0.20738408328655877
142,142,142,142,142,142,142,142,142,142,142,142,1-8084,6,1-8084,11,82,5,0,18,17.00010335445404,0.20731833359090293
346,346,346,346,346,346,346,346,346,346,346,346,1-9805,15,1-9805,20,26,4,0,2,5.33334481716156,0.20512864681390616
309,309,309,309,309,309,309,309,309,309,309,309,1-9185,9,1-9185,5,31,5,0,2,6.33334481716156,0.20430144571488904
128,128,128,128,128,128,128,128,128,128,128,128,1-7897,12,1-7897,17,95,12,0,11,19.33339649438858,0.20350943678303768
371,371,371,371,371,371,371,371,371,371,371,371,1-6035,19,1-6035,21,23,2,0,4,4.66668963432312,0.20289954931839652
272,272,272,272,272,272,272,272,272,272,272,272,1-19229,20,1-19229,13,38,1,0,10,7.6667240858078,0.20175589699494212
194,194,194,194,194,194,194,194,194,194,194,194,1-8018,20,1-8018,13,58,7,0,7,11.66670686006546,0.2011501182769907
491,491,491,491,491,491,491,491,491,491,491,491,1-5555,3,1-5555,8,10,0,0,3,2.00001722574234,0.20000172257423401
489,489,489,489,489,489,489,489,489,489,489,489,1-7521,1,1-7521,1,10,0,0,3,2.00001722574234,0.20000172257423401
263,263,263,263,263,263,263,263,263,263,263,263,1-6061,6,1-6061,11,40,0,0,12,8.00006890296936,0.20000172257423401
447,447,447,447,447,447,447,447,447,447,447,447,1-9971,19,1-9971,15,15,1,0,3,3.00001722574234,0.20000114838282268
20,20,20,20,20,20,20,20,20,20,20,20,1-8067,3,1-8067,8,322,9,0,83,64.33380991220474,0.19979444072113273
5,5,5,5,5,5,5,5,5,5,5,5,MLG57,18,MLG57,4,629,47,0,116,124.33399939537048,0.19766931541394353
418,418,418,418,418,418,418,418,418,418,418,418,1-17835,1,1-17835,1,17,0,0,5,3.3333620429039,0.19608012017081766
87,87,87,87,87,87,87,87,87,87,87,87,1-3141,16,1-3141,21,136,12,0,22,26.66679298877716,0.19607936021159678
421,421,421,421,421,421,421,421,421,421,421,421,1-5282,12,1-5282,17,17,2,0,2,3.33334481716156,0.19607910689185648
234,234,234,234,234,234,234,234,234,234,234,234,1-10451,20,1-10451,13,46,7,0,3,9.00001722574234,0.19565254838570303
38,38,38,38,38,38,38,38,38,38,38,38,1-4649,7,1-4649,12,244,30,0,26,47.33348262310028,0.19398968288155852
249,249,249,249,249,249,249,249,249,249,249,249,1-6916,15,1-6916,20,43,5,0,5,8.3333620429039,0.19379911727683488
404,404,404,404,404,404,404,404,404,404,404,404,1-20578,4,1-20578,9,19,3,0,1,3.66667240858078,0.19298275834635684
242,242,242,242,242,242,242,242,242,242,242,242,1-3206,11,1-3206,18,45,2,0,10,8.6667240858078,0.19259386857350666
214,214,214,214,214,214,214,214,214,214,214,214,1-8450,13,1-8450,16,52,4,0,9,10.00005167722702,0.19230868610051963
34,34,34,34,34,34,34,34,34,34,34,34,MLG51,19,MLG51,3,248,25,0,34,47.66686189174652,0.19220508827317145
302,302,302,302,302,302,302,302,302,302,302,302,1-9500,16,1-9500,21,33,5,0,2,6.33334481716156,0.19191953991398666
206,206,206,206,206,206,206,206,206,206,206,206,1-8544,6,1-8544,11,54,1,0,14,10.33341372013092,0.1913595133357578
205,205,205,205,205,205,205,205,205,205,205,205,1-8398,10,1-8398,19,54,1,0,14,10.33341372013092,0.1913595133357578
512,512,512,512,512,512,512,512,512,512,512,512,1-5799,16,1-5799,21,7,0,0,2,1.33334481716156,0.19047783102308
456,456,456,456,456,456,456,456,456,456,456,456,1-7995,18,1-7995,4,14,0,0,4,2.66668963432312,0.19047783102308
334,334,334,334,334,334,334,334,334,334,334,334,1-18994,10,1-18994,19,28,2,0,5,5.3333620429039,0.19047721581799643
148,148,148,148,148,148,148,148,148,148,148,148,1-0278,10,1-0278,19,79,3,0,18,15.00010335445404,0.18987472600574734
54,54,54,54,54,54,54,54,54,54,54,54,1-1350,17,1-1350,2,195,19,0,27,37.00015503168106,0.1897443847778516
115,115,115,115,115,115,115,115,115,115,115,115,1-8421,16,1-8421,21,109,8,0,19,20.66677576303482,0.18960344736729193
6,6,6,6,6,6,6,6,6,6,6,6,MLG54,7,MLG54,12,595,70,0,64,112.66703414916992,0.1893563599145713
48,48,48,48,48,48,48,48,48,48,48,48,MLG30,1,MLG30,1,208,0,0,59,39.33367210626602,0.18910419281858665
97,97,97,97,97,97,97,97,97,97,97,97,1-1833,15,1-1833,20,124,18,0,8,23.33337926864624,0.1881724134568245
105,105,105,105,105,105,105,105,105,105,105,105,1-7042,15,1-7042,20,117,10,0,18,22.00010335445404,0.1880350714055901
