Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
145,145,145,145,145,1-9491,9,1-9491,10,80,9,1,23,1020.4205950200558,12.755257437750696
93,93,93,93,93,MLG52,9,MLG52,10,125,14,1,22,1024.9240474104881,8.199392379283905
278,278,278,278,278,1-7845,8,1-7845,3,36,8,0,14,14.951666533946991,0.4153240703874164
368,368,368,368,368,1-6858,24,1-6858,21,23,8,0,2,8.993095219135284,0.3910041399624037
15,15,15,15,15,1-1580,4,1-1580,18,400,47,0,212,152.26809322834015,0.38067023307085035
299,299,299,299,299,MLG31,21,MLG31,6,33,11,0,3,12.489642828702927,0.3784740251122099
104,104,104,104,104,1-9394,3,1-9394,17,117,14,0,58,42.79976135492325,0.3658099261104551
267,267,267,267,267,1-5413,9,1-5413,10,39,6,0,16,13.944761753082275,0.3575579936687763
57,57,57,57,57,MLG75,6,MLG75,5,185,45,0,42,65.85499960184097,0.355972970820762
462,462,462,462,462,1-4052,22,1-4052,20,13,2,0,5,4.482738047838211,0.3448260036798624
17,17,17,17,17,1-7004,5,1-7004,19,381,52,0,156,129.46142709255219,0.3397937718964624
215,215,215,215,215,MLG40,2,MLG40,16,51,15,0,4,16.98619043827057,0.3330625576131484
392,392,392,392,392,MLG33,17,MLG33,20,20,6,0,1,6.496547609567642,0.3248273804783821
91,91,91,91,91,1-9270,16,1-9270,13,128,30,0,22,40.92404741048813,0.3197191203944385
168,168,168,168,168,MLG45,10,MLG45,9,70,19,0,6,21.979285657405853,0.3139897951057979
84,84,84,84,84,1-2382,9,1-2382,10,139,21,0,45,43.3446424305439,0.3118319599319705
165,165,165,165,165,MLG59,10,MLG59,9,71,18,0,8,21.972380876541138,0.30947015319072024
147,147,147,147,147,1-2423,13,1-2423,1,79,0,0,48,23.834285259246826,0.3016998134081877
111,111,111,111,111,1-0272,9,1-0272,10,111,18,0,31,33.39297589659691,0.30083762069006226
493,493,493,493,493,1-0033,20,1-0033,6,10,0,0,6,2.9792856574058533,0.29792856574058535
195,195,195,195,195,1-9379,10,1-9379,9,58,15,0,4,16.98619043827057,0.2928653523839753
235,235,235,235,235,1-1989,7,1-1989,4,46,6,0,15,13.448214143514633,0.29235248138075287
4,4,4,4,4,MLG68,6,MLG68,5,642,35,0,305,186.44702091813087,0.29041592043322567
300,300,300,300,300,1-18709,15,1-18709,10,33,5,0,9,9.46892848610878,0.2869372268517812
332,332,332,332,332,P-16616,2,P-16616,16,28,7,0,2,7.993095219135284,0.2854676863976887
451,451,451,451,451,1-11329,6,1-11329,5,14,1,0,6,3.9792856574058533,0.2842346898147038
203,203,203,203,203,1-9938,11,1-9938,8,55,3,0,25,15.413690239191055,0.2802489134398374
429,429,429,429,429,1-9452,16,1-9452,4,16,2,0,5,4.482738047838211,0.2801711279898882
174,174,174,174,174,MLG41,10,MLG41,9,66,16,0,5,18.48273804783821,0.2800414855733062
136,136,136,136,136,1-1769,11,1-1769,8,89,7,0,36,24.87571394443512,0.27950240387005754
22,22,22,22,22,MLG50,21,MLG50,6,319,58,0,61,88.28940418362617,0.2767692921116808
329,329,329,329,329,1-5980,15,1-5980,11,29,2,0,12,7.9585713148117065,0.2744334936141968
132,132,132,132,132,MLG55,22,MLG55,20,92,10,0,30,24.896428287029266,0.2706133509459703
33,33,33,33,33,1-6296,13,1-6296,1,254,0,0,136,67.53047490119934,0.26586801142204464
423,423,423,423,423,MLG46,9,MLG46,10,17,1,0,7,4.4758332669734955,0.2632843098219703
406,406,406,406,406,1-3265,4,1-3265,18,19,3,0,4,4.986190438270569,0.262431075698451
85,85,85,85,85,1-1131,17,1-1131,12,138,26,0,20,35.930952191352844,0.2603692187779192
233,233,233,233,233,1-3587,6,1-3587,5,46,5,0,14,11.951666533946991,0.2598188376944998
265,265,265,265,265,1-1204,5,1-1204,20,39,4,0,12,9.958571314811707,0.2553479824310694
45,45,45,45,45,1-3596,22,1-3596,20,223,27,0,60,56.79285657405853,0.25467648687918626
34,34,34,34,34,MLG51,8,MLG51,3,248,29,0,68,62.76523745059967,0.2530856348814503
163,163,163,163,163,1-6692,3,1-6692,17,71,12,0,12,17.958571314811707,0.25293762415227755
102,102,102,102,102,1-17907,20,1-17907,7,119,12,0,36,29.87571394443512,0.25105641970113546
440,440,440,440,440,1-2034,22,1-2034,19,16,2,0,4,3.986190438270569,0.24913690239191055
441,441,441,441,441,1-9997,15,1-9997,11,16,2,0,4,3.986190438270569,0.24913690239191055
150,150,150,150,150,1-3083,7,1-3083,4,78,8,0,23,19.42059502005577,0.24898198743661246
281,281,281,281,281,1-3312,11,1-3312,8,36,3,0,12,8.958571314811707,0.24884920318921408
142,142,142,142,142,1-8084,15,1-8084,11,82,5,0,31,20.39297589659691,0.24869482800727938
409,409,409,409,409,1-5744,7,1-5744,4,18,1,0,7,4.4758332669734955,0.24865740372074974
348,348,348,348,348,1-3087,7,1-3087,4,26,1,0,11,6.462023705244064,0.24853937327861786
504,504,504,504,504,1-9861,13,1-9861,1,8,0,0,4,1.9861904382705688,0.2482738047838211
541,541,541,541,541,1-8532,13,1-8532,1,4,0,0,2,0.9930952191352844,0.2482738047838211
457,457,457,457,457,1-11330,15,1-11330,11,14,0,0,7,3.4758332669734955,0.2482738047838211
556,556,556,556,556,1-9455,13,1-9455,1,2,0,0,1,0.4965476095676422,0.2482738047838211
277,277,277,277,277,1-10060,11,1-10060,8,36,0,0,18,8.93785697221756,0.2482738047838211
552,552,552,552,552,1-19568,13,1-19568,1,2,0,0,1,0.4965476095676422,0.2482738047838211
76,76,76,76,76,1-2335,3,1-2335,17,145,29,0,14,35.95166653394699,0.24794252782032408
166,166,166,166,166,MLG58,16,MLG58,13,71,11,0,13,17.45511892437935,0.24584674541379364
21,21,21,21,21,MLG02,13,MLG02,1,320,0,0,158,78.45452231168747,0.24517038222402335
144,144,144,144,144,1-7058,8,1-7058,3,80,14,0,11,19.462023705244064,0.2432752963155508
179,179,179,179,179,1-7467,16,1-7467,13,64,12,0,7,15.475833266973495,0.24180989479646087
158,158,158,158,158,1-9808,13,1-9808,1,74,0,0,36,17.87571394443512,0.24156370195182594
81,81,81,81,81,1-7682,6,1-7682,5,141,24,0,20,33.930952191352844,0.24064505100250244
143,143,143,143,143,1-9286,9,1-9286,10,81,5,0,29,19.399880677461624,0.23950469972174845
46,46,46,46,46,1-2282,22,1-2282,20,219,26,0,53,52.31702330708504,0.23889051738394995
236,236,236,236,236,1-9794,3,1-9794,17,46,9,0,4,10.986190438270569,0.23883022691892541
126,126,126,126,126,1-6693,15,1-6693,11,98,3,0,41,23.35845199227333,0.2383515509415646
103,103,103,103,103,1-3362,20,1-3362,7,117,10,0,36,27.87571394443512,0.23825396533705231
152,152,152,152,152,1-10038,22,1-10038,20,76,8,0,20,17.930952191352844,0.235933581465169
403,403,403,403,403,72-12171,18,72-12171,14,19,2,0,5,4.482738047838211,0.235933581465169
73,73,73,73,73,MLG12,16,MLG12,3,146,21,0,27,34.40678545832634,0.23566291409812562
401,401,401,401,401,1-8100,6,1-8100,5,19,1,0,7,4.4758332669734955,0.23557017194597343
420,420,420,420,420,1-8678,21,1-8678,6,17,4,0,0,4.0,0.23529411764705882
58,58,58,58,58,MLG49,8,MLG49,3,185,30,0,27,43.40678545832634,0.23463127274770995
