Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG44,21,18,MLG44,59,5,1,15,1009.573468118906,17.111414713879764
MLG45,7,13,MLG45,70,24,1,13,1027.9636723697186,14.685195319567407
1-2382,21,18,1-2382,139,20,1,35,1030.6714256107807,7.414902342523602
MLG54,7,13,MLG54,595,71,1,22,1077.7077532410622,1.811273534858928
1-7807,5,12,1-7807,239,103,0,70,124.34285122156143,0.5202629758224327
1-6974,7,13,1-6974,207,74,0,84,99.61142146587372,0.48121459645349624
1-1390,7,13,1-1390,98,34,0,23,41.0126511156559,0.41849643995567243
1-8627,5,12,1-8627,25,9,0,3,9.914693623781204,0.39658774495124816
1-2294,8,15,1-2294,75,27,0,6,28.82938724756241,0.38439182996749877
1-9333,20,19,1-9333,102,24,0,29,32.84203836321831,0.32198076826684613
1-2545,4,10,1-2545,145,29,0,54,45.464485228061676,0.31354817398663226
1-0008,7,13,1-0008,230,22,0,153,68.64937481284142,0.2984755426645279
1-9491,18,21,1-9491,80,21,0,9,23.744080871343613,0.29680101089179517
MLG60,4,10,MLG60,47,7,0,22,13.707753241062164,0.2916543242779184
MLG51,8,15,MLG51,248,69,0,10,72.04897874593735,0.29052007558845705
1-3596,3,11,1-3596,223,58,0,19,63.79305961728096,0.2860675319160581
1-6061,6,14,1-6061,40,6,0,17,11.18326386809349,0.2795815967023373
1-3584,19,14,1-3584,26,2,0,17,7.183263868093491,0.27627937954205734
MLG65,3,11,MLG65,201,29,0,83,54.30652359127998,0.27018170940935315
1-6693,6,14,1-6693,98,13,0,43,26.110608607530594,0.26643478170949586
1-3587,5,12,1-3587,46,7,0,17,12.18326386809349,0.2648535623498585
1-8084,6,14,1-8084,82,10,0,38,21.58611923456192,0.2632453565190478
1-1131,10,22,1-1131,138,29,0,22,35.707753241062164,0.2587518350801606
MLG14,12,5,MLG14,232,52,0,26,59.9273447394371,0.2583075204286082
MLG75,4,10,MLG75,185,33,0,48,47.63509798049927,0.2574870161108069
1-9270,19,20,1-9270,128,25,0,26,32.9273447394371,0.25724488077685237
MLG29,6,14,MLG29,164,30,0,36,40.97632348537445,0.2498556310083808
1-0053,6,14,1-0053,142,19,0,51,34.54979160428047,0.24330839157943995
1-4855,16,11,1-4855,22,5,0,1,5.304897874593735,0.24113172157244248
MLG55,20,19,MLG55,92,20,0,7,22.134285122156143,0.24059005567561026
1-9379,21,18,1-9379,58,9,0,16,13.878365993499756,0.23928217230171994
1-5775,12,5,1-5775,244,37,0,70,58.34285122156143,0.23911004599000588
1-1833,2,13,1-1833,124,25,0,15,29.57346811890602,0.23849571063633887
