Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,1-1183,16,13,1-1183,45,42,0,29,63.73806792497635,1.4164015094439188
546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,1-7527,12,2,1-7527,1,1,0,0,1.0,1.0
374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,1-6919,10,16,1-6919,43,3,0,50,40.479427456855774,0.9413820338803668
463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,1-1989,3,14,1-1989,46,39,0,5,42.74794274568558,0.9293031031670778
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,1-0031,7,10,1-0031,13,10,0,2,11.499177098274231,0.8845520844826331
385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,16,13,1-6974,207,17,0,218,180.41030371189117,0.8715473609270105
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,3,14,1-9995,24,14,0,9,20.74629694223404,0.8644290392597517
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72-0103,21,11,72-0103,71,54,0,6,58.49753129482269,0.8239088914763759
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,20,5,1-0292,99,34,0,61,79.72490149736404,0.8053020353269096
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,15,9,1-2034,16,3,0,13,12.744651138782501,0.7965406961739063
373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,1-6918,9,18,1-6918,43,0,0,45,33.7314847111702,0.7844531328179115
298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,1-7019,20,5,1-7019,107,49,0,44,81.98189616203308,0.7661859454395615
423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,1-7122,17,15,1-7122,197,5,0,191,148.17141288518906,0.7521391517014673
556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,1-10951,4,17,1-10951,1,0,0,1,0.7495885491371155,0.7495885491371155
