Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
215,215,215,215,215,215,215,215,215,215,215,215,215,215,MLG40,12,MLG40,3,51,11,1,13,1012.3166729807854,19.849346529035007
168,168,168,168,168,168,168,168,168,168,168,168,168,168,MLG45,10,MLG45,5,70,17,1,21,1019.1269332766533,14.558956189666475
9,9,9,9,9,9,9,9,9,9,9,9,9,9,1-3523,12,1-3523,3,543,92,1,150,1107.1923805475235,2.0390283251335606
8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-10468,10,1-10468,5,549,55,1,153,1070.496228158474,1.949902054933468
85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-1131,7,1-1131,12,138,71,0,19,72.92436820268631,0.5284374507441036
112,112,112,112,112,112,112,112,112,112,112,112,112,112,1-3447,11,1-3447,4,110,38,0,21,40.12693327665329,0.3647903025150299
228,228,228,228,228,228,228,228,228,228,228,228,228,228,MLG60,13,MLG60,2,47,16,0,4,16.40513014793396,0.34904532229646723
195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-9379,17,1-9379,9,58,19,0,2,19.20256507396698,0.3310787081718445
61,61,61,61,61,61,61,61,61,61,61,61,61,61,1-6927,19,1-6927,19,179,55,0,22,57.22821581363678,0.3197107028694792
165,165,165,165,165,165,165,165,165,165,165,165,165,165,MLG59,10,MLG59,5,71,18,0,37,21.74745386838913,0.30630216716041025
34,34,34,34,34,34,34,34,34,34,34,34,34,34,MLG51,3,MLG51,16,248,70,0,45,74.55771416425705,0.30063594421071393
267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-5413,3,1-5413,16,39,10,0,14,11.41795551776886,0.2927680901992015
123,123,123,123,123,123,123,123,123,123,123,123,123,123,1-11350,13,1-11350,2,100,28,0,10,29.0128253698349,0.290128253698349
26,26,26,26,26,26,26,26,26,26,26,26,26,26,1-18558,2,1-18558,17,307,79,0,27,81.73462849855423,0.26623657491385744
77,77,77,77,77,77,77,77,77,77,77,77,77,77,1-9674,9,1-9674,6,144,37,0,13,38.31667298078537,0.2660880068110095
203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-9938,9,1-9938,6,55,13,0,11,14.11410790681839,0.2566201437603344
211,211,211,211,211,211,211,211,211,211,211,211,211,211,1-8042,19,1-8042,19,52,13,0,3,13.30384761095047,0.255843223287509
57,57,57,57,57,57,57,57,57,57,57,57,57,57,MLG75,17,MLG75,9,185,46,0,12,47.21539044380188,0.2552183267232534
332,332,332,332,332,332,332,332,332,332,332,332,332,332,P-16616,2,P-16616,17,28,7,0,0,7.0,0.25
299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG31,19,MLG31,19,33,8,0,2,8.20256507396698,0.2485625779989994
212,212,212,212,212,212,212,212,212,212,212,212,212,212,MLG32,19,MLG32,19,52,12,0,5,12.50641268491745,0.2405079362484125
43,43,43,43,43,43,43,43,43,43,43,43,43,43,MLG14,13,MLG14,2,232,54,0,15,55.51923805475235,0.2393070605808291
146,146,146,146,146,146,146,146,146,146,146,146,146,146,MLG78,4,MLG78,15,80,17,0,21,19.12693327665329,0.23908666595816613
13,13,13,13,13,13,13,13,13,13,13,13,13,13,1-1258,4,1-1258,15,435,97,0,69,103.98849505186081,0.23905401161347312
32,32,32,32,32,32,32,32,32,32,32,32,32,32,1-7874,19,1-7874,19,258,61,0,4,61.40513014793396,0.23800438041834868
281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-3312,9,1-3312,6,36,8,0,4,8.40513014793396,0.23347583744261
394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-9697,9,1-9697,20,20,3,0,16,4.62052059173584,0.231026029586792
242,242,242,242,242,242,242,242,242,242,242,242,242,242,1-3206,6,1-3206,13,45,9,0,13,10.31667298078537,0.22925939957300823
404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-20578,10,1-20578,5,19,4,0,3,4.30384761095047,0.22651829531318263
166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG58,7,MLG58,12,71,14,0,20,16.0256507396698,0.22571339069957463
308,308,308,308,308,308,308,308,308,308,308,308,308,308,1-4700,3,1-4700,8,31,6,0,8,6.81026029586792,0.21968581599573936
45,45,45,45,45,45,45,45,45,45,45,45,45,45,1-3596,11,1-3596,4,223,44,0,42,48.25386655330658,0.2163850518085497
403,403,403,403,403,403,403,403,403,403,403,403,403,403,72-12171,2,72-12171,17,19,4,0,1,4.10128253698349,0.21585697563071
450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-11206,5,1-11206,14,14,3,0,0,3.0,0.21428571428571427
327,327,327,327,327,327,327,327,327,327,327,327,327,327,1-8988,13,1-8988,2,29,6,0,1,6.10128253698349,0.2103890529994307
5,5,5,5,5,5,5,5,5,5,5,5,5,5,MLG57,3,MLG57,16,629,113,0,184,131.63598680496216,0.20927819841806383
441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-9997,18,1-9997,7,16,3,0,3,3.30384761095047,0.20649047568440437
144,144,144,144,144,144,144,144,144,144,144,144,144,144,1-7058,2,1-7058,17,80,16,0,2,16.20256507396698,0.20253206342458724
235,235,235,235,235,235,235,235,235,235,235,235,235,235,1-1989,19,1-1989,19,46,9,0,3,9.30384761095047,0.20225755675979282
84,84,84,84,84,84,84,84,84,84,84,84,84,84,1-2382,11,1-2382,4,139,25,0,30,28.0384761095047,0.2017156554640626
7,7,7,7,7,7,7,7,7,7,7,7,7,7,MLG69,6,MLG69,13,576,103,0,129,116.06544727087021,0.20150251262303856
386,386,386,386,386,386,386,386,386,386,386,386,386,386,1-4855,8,1-4855,11,22,4,0,4,4.40513014793396,0.20023318854245273
439,439,439,439,439,439,439,439,439,439,439,439,439,439,1-4682,3,1-4682,16,16,3,0,2,3.20256507396698,0.20016031712293625
