Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,13,24,MLG41,66,0,1,5,1004.3109744787216,15.216832946647298
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,14,14,1-9491,80,24,1,4,1027.4487795829773,12.843109744787217
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,1-4417,13,12,1-4417,151,8,1,77,1074.389006972313,7.1151589865716085
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,1,24,1-3596,223,0,1,11,1009.4841438531876,4.5268347257990476
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,13,12,MLG63,380,44,1,107,1136.2548538446426,2.9901443522227438
386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,MLG68,11,14,MLG68,642,123,1,29,1148.0036519765854,1.7881676822065193
463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,1-1989,6,5,1-1989,46,6,0,46,45.66096520423889,0.9926296783530194
462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,1-1183,8,3,1-1183,45,6,0,43,43.07438051700592,0.9572084559334649
250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,1-9333,6,5,1-9333,102,27,0,78,94.25120186805725,0.9240313908633064
526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,1,9,1-5002,45,20,0,21,38.1060928106308,0.8468020624584622
298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,1-7019,18,13,1-7019,107,29,0,60,80.73169374465942,0.7545018106977516
365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,17,8,MLG48,159,60,0,67,117.76705801486969,0.740673320848237
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,10,11,MLG59,71,29,0,21,47.1060928106308,0.6634660959243774
346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,17,8,MLG32,52,23,0,12,33.346338748931885,0.641275745171767
385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,6,5,1-6974,207,12,0,137,130.12070071697235,0.6286024189225717
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,7,13,1-7024,498,101,0,234,302.75360560417175,0.6079389670766501
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,18,9,1-0292,99,10,0,58,60.007303953170776,0.6061343833653614
370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,MLG62,10,11,MLG62,525,17,0,343,312.73284924030304,0.5956816176005773
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,1-4700,11,14,1-4700,31,15,0,4,18.448779582977295,0.5951219220315257
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,13,12,MLG60,47,10,0,20,27.243897914886475,0.5796574024443931
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,15,15,MLG29,164,41,0,61,93.59388864040375,0.5706944429292912
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,1-6611,19,7,1-6611,89,25,0,26,47.41706728935242,0.5327760369590159
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,18,9,MLG14,232,77,0,48,118.38535499572754,0.5102817025677912
550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,1-19568,11,14,1-19568,2,1,0,0,1.0,0.5
508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,1-8532,14,2,1-8532,4,2,0,0,2.0,0.5
548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,1-3087,16,17,1-3087,26,0,0,15,12.932923436164856,0.49742013216018677
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,20,6,MLG58,71,24,0,13,35.20853364467621,0.4958948400658621
318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-2324,18,9,1-2324,25,8,0,5,12.310974478721619,0.49243897914886475
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,1-8646,20,15,1-8646,20,0,0,11,9.484143853187561,0.47420719265937805
376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,1-7874,9,10,1-7874,258,61,0,71,122.21583759784698,0.4737047968908798
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,7,13,1-9902,30,3,0,13,14.208533644676208,0.47361778815587363
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-9887,18,9,1-9887,36,11,0,7,17.035364270210266,0.4732045630613963
269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,1-7839,18,9,1-7839,24,7,0,5,11.310974478721619,0.47129060328006744
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,13,12,MLG44,59,12,0,18,27.519508123397827,0.46643234107453946
