,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-9394,16,4,1-9394,117,67,0,6,70.43039441108704,0.6019691830007439
1,1-9938,12,17,1-9938,55,30,0,2,31.14346480369568,0.5662448146126488
2,MLG44,14,14,MLG44,59,18,0,16,27.14771842956543,0.460130820840092
3,1-1942,13,11,1-1942,34,7,0,15,15.57598602771759,0.4581172361093409
4,1-0303,1,5,1-0303,212,73,0,42,97.01276087760924,0.4576073626302323
5,MLG59,7,3,MLG59,71,13,0,33,31.8671692609787,0.4488333698729394
6,1-6974,16,8,1-6974,207,25,0,118,92.46442341804504,0.4466880358359664
7,1-9379,12,17,1-9379,58,21,0,4,23.28692960739136,0.4014987863343337
8,1-3596,9,7,1-3596,223,58,0,54,88.87354969978333,0.3985360973084454
9,MLG40,14,14,MLG40,51,12,0,14,20.00425362586975,0.3922402671739167
10,1-5002,1,5,1-5002,45,10,0,13,17.43252122402191,0.3873893605338203
11,1-18709,5,2,1-18709,33,10,0,4,12.286929607391356,0.3723312002239805
12,1-9333,3,23,1-9333,102,32,0,10,37.7173240184784,0.3697776864556705
13,MLG45,7,3,MLG45,70,11,0,26,25.865042448043823,0.369500606400626
14,MLG11,15,5,MLG11,87,30,0,3,31.71519720554352,0.3645424966154427
15,1-4760,7,22,1-4760,40,6,0,15,14.57598602771759,0.3643996506929398
16,1-3447,13,11,1-3447,110,13,0,47,39.87142288684845,0.3624674807895313
17,1-1015,10,14,1-1015,155,55,0,2,56.14346480369568,0.3622159019593269
18,1-5413,23,22,1-5413,39,4,0,17,13.719450831413267,0.3517807905490582
19,MLG39,6,6,MLG39,23,4,0,7,8.002126812934875,0.347918557084125
20,1-18558,14,14,1-18558,307,80,0,45,105.72795808315276,0.3443907429418657
21,1-1608,19,10,1-1608,307,51,0,95,105.31457817554474,0.3430442285848363
22,1-7496,10,16,1-7496,246,58,0,46,84.29969048500061,0.3426816686382138
23,1-9491,15,22,1-9491,80,17,0,18,27.29118323326111,0.3411397904157638
24,MLG57,6,6,MLG57,629,127,0,151,213.3315926790237,0.3391599247679233
25,1-0008,21,18,1-0008,230,15,0,109,77.31883180141449,0.3361688339191934
26,1-3509,20,9,1-3509,35,10,0,3,11.715197205543518,0.3347199201583862
27,1-6693,7,3,1-6693,98,19,0,24,32.721577644348145,0.3338936494321239
28,1-9034,7,3,1-9034,3,1,0,0,1.0,0.3333333333333333
29,1-19205,5,2,1-19205,12,4,0,0,4.0,0.3333333333333333
30,1-5914,13,11,1-5914,3,1,0,0,1.0,0.3333333333333333
31,1-2714,20,9,1-2714,61,10,0,18,20.29118323326111,0.3326423480862476
32,1-3587,10,16,1-3587,46,5,0,18,15.291183233261108,0.3324170268100241
33,1-8172,12,17,1-8172,40,12,0,2,13.14346480369568,0.328586620092392
34,1-7536,12,17,1-7536,17,5,0,1,5.571732401847839,0.3277489648145787
35,MLG48,9,7,MLG48,159,40,0,21,52.00638043880463,0.3270841537031737
36,1-9609,7,3,1-9609,25,3,0,9,8.145591616630554,0.3258236646652221
37,1-9971,22,15,1-9971,15,2,0,5,4.858662009239197,0.3239108006159464
38,1-9855,4,21,1-9855,8,2,0,1,2.57173240184784,0.3214665502309799
39,1-0296,1,5,1-0296,41,13,0,0,13.0,0.3170731707317073
40,1-5036,21,18,1-5036,14,1,0,6,4.430394411087036,0.316456743649074
41,1-7993,16,4,1-7993,24,3,0,8,7.573859214782715,0.3155774672826131
42,MLG50,23,12,MLG50,319,56,0,78,100.59512734413148,0.3153452267841112
43,1-9836,16,4,1-9836,5,1,0,1,1.5717324018478394,0.3143464803695678
44,MLG31,7,3,MLG31,33,4,0,11,10.289056420326231,0.3117895884947343
45,1-17758,14,14,1-17758,40,9,0,6,12.430394411087036,0.3107598602771759
46,1-9110,15,22,1-9110,29,5,0,7,9.002126812934875,0.3104181659632715
47,1-4499,20,9,1-4499,12,2,0,3,3.715197205543518,0.3095997671286265
48,MLG06,5,2,MLG06,18,5,0,1,5.571732401847839,0.3095406889915466
49,1-0272,10,16,1-0272,111,12,0,39,34.297563672065735,0.3089870601087003
50,MLG15,6,6,MLG15,105,29,0,6,32.43039441108704,0.3088608991532098
51,1-6538,1,5,1-6538,44,5,0,15,13.57598602771759,0.3085451369935816
52,1-2103,4,21,1-2103,26,8,0,0,8.0,0.3076923076923077
53,MLG53,23,12,MLG53,91,21,0,12,27.860788822174072,0.3061625145293854
54,1-6098,5,2,1-6098,1327,325,0,140,405.0425362586975,0.3052317530208723
55,MLG52,11,8,MLG52,125,27,0,19,37.86291563510895,0.3029033250808716
56,MLG32,4,21,MLG32,52,14,0,3,15.715197205543518,0.3022153308758369
57,1-7441,14,14,1-7441,111,14,0,34,33.43890166282654,0.3012513663317706
58,MLG75,12,17,MLG75,185,45,0,18,55.29118323326111,0.2988712607203303
59,1-18615,1,5,1-18615,22,2,0,8,6.573859214782715,0.2988117824901234
60,1-0358,4,21,1-0358,22,6,0,1,6.571732401847839,0.2987151091749018
