Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
236,236,236,236,236,236,236,236,236,236,1-9794,11,1-9794,10,46,10,0,6,13.639784455299377,0.2965170533760734
85,85,85,85,85,85,85,85,85,85,1-1131,13,1-1131,12,138,28,0,21,40.73924559354782,0.29521192459092627
111,111,111,111,111,111,111,111,111,111,1-0272,20,1-0272,8,111,0,0,54,32.7580600976944,0.2951176585377874
145,145,145,145,145,145,145,145,145,145,1-9491,22,1-9491,20,80,9,0,24,23.55913782119751,0.29448922276496886
267,267,267,267,267,267,267,267,267,267,1-5413,11,1-5413,16,39,6,0,9,11.459676682949066,0.2938378636653607
43,43,43,43,43,43,43,43,43,43,MLG14,5,MLG14,2,232,56,0,18,66.91935336589813,0.28844548864611264
154,154,154,154,154,154,154,154,154,154,1-9417,9,1-9417,6,76,14,0,13,21.88619965314865,0.28797631122564016
76,76,76,76,76,76,76,76,76,76,1-2335,12,1-2335,10,145,12,0,49,41.724906384944916,0.28775797506858564
163,163,163,163,163,163,163,163,163,163,1-6692,13,1-6692,12,71,11,0,15,20.099461138248444,0.2830910019471612
80,80,80,80,80,80,80,80,80,80,1-0053,10,1-0053,7,142,25,0,25,40.165768563747406,0.2828575250968127
132,132,132,132,132,132,132,132,132,132,MLG55,22,MLG55,20,92,9,0,28,25.985660791397095,0.2824528346890989
300,300,300,300,300,300,300,300,300,300,1-18709,10,1-18709,3,33,5,0,7,9.246415197849274,0.2801943999348265
277,277,277,277,277,277,277,277,277,277,1-10060,22,1-10060,20,36,4,0,10,10.066307425498962,0.2796196507083045
348,348,348,348,348,348,348,348,348,348,1-3087,9,1-3087,20,26,3,0,7,7.246415197849274,0.2787082768403567
82,82,82,82,82,82,82,82,82,82,1-8188,22,1-8188,20,140,11,0,46,38.90501415729523,0.2778929582663945
169,169,169,169,169,169,169,169,169,169,1-7268,2,1-7268,11,70,3,0,27,19.3790300488472,0.2768432864121028
503,503,503,503,503,503,503,503,503,503,1-5531,4,1-5531,1,8,1,0,2,2.2132614850997925,0.27665768563747406
216,216,216,216,216,216,216,216,216,216,1-8397,7,1-8397,4,51,8,0,10,14.066307425498962,0.2758099495195875
47,47,47,47,47,47,47,47,47,47,1-0303,22,1-0303,20,212,14,0,73,58.284044206142426,0.27492473682142654
403,403,403,403,403,403,403,403,403,403,72-12171,17,72-12171,17,19,4,0,2,5.2132614850997925,0.2743821834263049
247,247,247,247,247,247,247,247,247,247,1-6734,9,1-6734,14,44,6,0,10,12.066307425498962,0.27423425967043097
308,308,308,308,308,308,308,308,308,308,1-4700,20,1-4700,8,31,0,0,14,8.492830395698547,0.2739622708289854
454,454,454,454,454,454,454,454,454,454,1-5913,7,1-5913,4,14,2,0,3,3.8198922276496887,0.27284944483212065
326,326,326,326,326,326,326,326,326,326,1-0027,10,1-0027,7,29,3,0,8,7.85304594039917,0.2707946875999714
227,227,227,227,227,227,227,227,227,227,1-1957,12,1-1957,10,47,3,0,16,12.70609188079834,0.27034238044251785
387,387,387,387,387,387,387,387,387,387,1-9436,7,1-9436,4,21,2,0,6,5.639784455299377,0.2685611645380656
221,221,221,221,221,221,221,221,221,221,1-4355,6,1-4355,3,49,7,0,10,13.066307425498962,0.26665933521426455
77,77,77,77,77,77,77,77,77,77,1-9674,9,1-9674,6,144,31,0,12,38.279568910598755,0.2658303396569358
104,104,104,104,104,104,104,104,104,104,1-9394,12,1-9394,10,117,5,0,43,31.08512192964554,0.26568480281748325
304,304,304,304,304,304,304,304,304,304,1-1592,4,1-1592,1,32,3,0,9,8.459676682949066,0.2643648963421583
24,24,24,24,24,24,24,24,24,24,1-3535,12,1-3535,10,315,49,0,56,82.97132158279419,0.26340102089775935
441,441,441,441,441,441,441,441,441,441,1-9997,11,1-9997,7,16,3,0,2,4.2132614850997925,0.26332884281873703
126,126,126,126,126,126,126,126,126,126,1-6693,10,1-6693,7,98,10,0,26,25.772399306297302,0.2629836663907888
281,281,281,281,281,281,281,281,281,281,1-3312,9,1-3312,6,36,4,0,9,9.459676682949066,0.26276879674858517
0,0,0,0,0,0,0,0,0,0,1-6098,10,1-6098,7,1327,148,0,328,346.97488355636597,0.26147316017812056
451,451,451,451,451,451,451,451,451,451,1-11329,12,1-11329,10,14,0,0,6,3.6397844552993774,0.25998460394995554
455,455,455,455,455,455,455,455,455,455,1-18377,20,1-18377,8,14,0,0,6,3.6397844552993774,0.25998460394995554
41,41,41,41,41,41,41,41,41,41,1-9283,2,1-9283,11,235,12,0,80,60.5304594039917,0.2575764229957094
148,148,148,148,148,148,148,148,148,148,1-0278,15,1-0278,15,79,10,0,17,20.312722623348236,0.25712307118162325
29,29,29,29,29,29,29,29,29,29,1-3534,20,1-3534,8,279,0,0,118,71.58242762088776,0.25656784093508156
329,329,329,329,329,329,329,329,329,329,1-5980,7,1-5980,4,29,5,0,4,7.426522970199585,0.2560869989723995
199,199,199,199,199,199,199,199,199,199,1-20167,13,1-20167,4,56,10,0,7,14.246415197849274,0.2544002713901656
210,210,210,210,210,210,210,210,210,210,1-1191,12,1-1191,10,53,8,0,9,13.459676682949066,0.25395616382922764
137,137,137,137,137,137,137,137,137,137,1-6611,20,1-6611,8,89,0,0,37,22.44533747434616,0.2521948030825411
218,218,218,218,218,218,218,218,218,218,1-9610,12,1-9610,10,49,2,0,17,12.312722623348236,0.2512800535377191
321,321,321,321,321,321,321,321,321,321,1-7752,12,1-7752,10,29,0,0,12,7.279568910598755,0.2510196176068536
545,545,545,545,545,545,545,545,545,545,1-4926,23,1-4926,19,4,1,0,0,1.0,0.25
332,332,332,332,332,332,332,332,332,332,P-16616,17,P-16616,17,28,7,0,0,7.0,0.25
175,175,175,175,175,175,175,175,175,175,1-19547,20,1-19547,8,66,0,0,27,16.3790300488472,0.24816712195223029
423,423,423,423,423,423,423,423,423,423,MLG46,14,MLG46,14,17,3,0,2,4.2132614850997925,0.24783891088822307
290,290,290,290,290,290,290,290,290,290,1-3509,18,1-3509,18,35,2,0,11,8.672938168048859,0.24779823337282453
288,288,288,288,288,288,288,288,288,288,1-9761,4,1-9761,1,35,2,0,11,8.672938168048859,0.24779823337282453
68,68,68,68,68,68,68,68,68,68,1-1015,20,1-1015,8,155,0,0,63,38.21773678064346,0.24656604374608687
4,4,4,4,4,4,4,4,4,4,MLG68,17,MLG68,17,642,112,0,76,158.10393643379211,0.2462678137598008
83,83,83,83,83,83,83,83,83,83,MLG13,4,MLG13,1,140,7,0,45,34.29838341474533,0.24498845296246666
450,450,450,450,450,450,450,450,450,450,1-11206,14,1-11206,14,14,1,0,4,3.426522970199585,0.24475164072854177
87,87,87,87,87,87,87,87,87,87,1-3141,14,1-3141,14,136,12,0,35,33.23207598924637,0.24435349992092917
48,48,48,48,48,48,48,48,48,48,MLG30,18,MLG30,18,208,18,0,54,50.7580600976944,0.2440291350850692
373,373,373,373,373,373,373,373,373,373,1-8488,11,1-8488,9,23,5,0,1,5.606630742549896,0.24376655402390854
324,324,324,324,324,324,324,324,324,324,1-5515,2,1-5515,11,29,1,0,10,7.066307425498962,0.24366577329306766
208,208,208,208,208,208,208,208,208,208,1-5355,14,1-5355,14,53,5,0,13,12.886199653148651,0.2431358425122387
404,404,404,404,404,404,404,404,404,404,1-20578,8,1-20578,5,19,4,0,1,4.606630742549896,0.24245424960788928
357,357,357,357,357,357,357,357,357,357,1-9650,16,1-9650,16,25,3,0,5,6.033153712749481,0.24132614850997924
121,121,121,121,121,121,121,121,121,121,1-9333,22,1-9333,20,102,7,0,29,24.59229153394699,0.24110089739163718
72,72,72,72,72,72,72,72,72,72,1-9497,10,1-9497,7,150,12,0,39,35.65859895944595,0.237723993062973
425,425,425,425,425,425,425,425,425,425,1-0003,12,1-0003,11,17,1,0,5,4.033153712749481,0.23724433604408712
483,483,483,483,483,483,483,483,483,483,1-8578,4,1-8578,1,11,2,0,1,2.6066307425498962,0.23696643114089966
35,35,35,35,35,35,35,35,35,35,1-7496,20,1-7496,8,246,0,0,96,58.23655128479004,0.23673394831215464
46,46,46,46,46,46,46,46,46,46,1-2282,7,1-2282,4,219,30,0,36,51.838706731796265,0.23670642343285966
63,63,63,63,63,63,63,63,63,63,1-3052,4,1-3052,1,166,16,0,38,39.05196821689606,0.2352528205837112
146,146,146,146,146,146,146,146,146,146,MLG78,15,MLG78,15,80,17,0,3,18.81989222764969,0.2352486528456211
325,325,325,325,325,325,325,325,325,325,1-9338,15,1-9338,15,29,5,0,3,6.819892227649689,0.23516869750516167
201,201,201,201,201,201,201,201,201,201,1-8529,12,1-8529,10,56,10,0,5,13.033153712749481,0.23273488772766932
189,189,189,189,189,189,189,189,189,189,MLG10,22,MLG10,20,60,12,0,3,13.819892227649689,0.23033153712749482
127,127,127,127,127,127,127,127,127,127,1-5891,17,1-5891,17,96,13,0,15,22.099461138248444,0.23020272019008794
323,323,323,323,323,323,323,323,323,323,1-13247,20,1-13247,8,29,0,0,11,6.672938168048859,0.23010131613961582
151,151,151,151,151,151,151,151,151,151,MLG38,7,MLG38,4,77,11,0,11,17.67293816804886,0.22951867750712804
331,331,331,331,331,331,331,331,331,331,1-5981,5,1-5981,2,28,4,0,4,6.426522970199585,0.22951867750712804
10,10,10,10,10,10,10,10,10,10,MLG62,7,MLG62,4,525,56,0,106,120.302858710289,0.22914830230531238
327,327,327,327,327,327,327,327,327,327,1-8988,5,1-8988,2,29,6,0,1,6.606630742549896,0.22781485319137573
420,420,420,420,420,420,420,420,420,420,1-8678,6,1-8678,3,17,2,0,3,3.8198922276496887,0.22469954280292287
412,412,412,412,412,412,412,412,412,412,1-0055,15,1-0055,16,18,1,0,5,4.033153712749481,0.22406409515274894
14,14,14,14,14,14,14,14,14,14,1-1317,9,1-1317,6,414,53,0,65,92.43099826574326,0.22326328083512864
206,206,206,206,206,206,206,206,206,206,1-8544,13,1-8544,8,54,9,0,5,12.033153712749481,0.22283617986573112
3,3,3,3,3,3,3,3,3,3,1-6181,18,1-6181,18,659,51,0,158,146.8476573228836,0.22283407787994478
231,231,231,231,231,231,231,231,231,231,1-7991,15,1-7991,15,46,9,0,2,10.213261485099792,0.22202742358912592
33,33,33,33,33,33,33,33,33,33,1-6296,18,1-6296,18,254,18,0,63,56.21773678064346,0.22132967236473805
75,75,75,75,75,75,75,75,75,75,1-2545,5,1-2545,2,145,18,0,23,31.952507078647614,0.22036211778377665
52,52,52,52,52,52,52,52,52,52,1-7122,12,1-7122,10,197,10,0,55,43.36469084024429,0.22012533421443803
157,157,157,157,157,157,157,157,157,157,1-17733,9,1-17733,6,74,9,0,12,16.279568910598755,0.21999417446755073
384,384,384,384,384,384,384,384,384,384,1-0358,11,1-0358,9,22,3,0,3,4.819892227649689,0.21908601034771313
18,18,18,18,18,18,18,18,18,18,MLG63,6,MLG63,3,380,34,0,81,83.1370901465416,0.21878181617510947
20,20,20,20,20,20,20,20,20,20,1-8067,9,1-8067,6,322,48,0,37,70.44533747434616,0.2187743399824415
270,270,270,270,270,270,270,270,270,270,1-9651,22,1-9651,20,38,1,0,12,8.279568910598755,0.21788339238417775
65,65,65,65,65,65,65,65,65,65,1-4319,8,1-4319,5,163,17,0,30,35.19892227649689,0.21594430844476617
205,205,205,205,205,205,205,205,205,205,1-8398,7,1-8398,4,54,8,0,6,11.639784455299377,0.21555156398702552
190,190,190,190,190,190,190,190,190,190,1-7819,4,1-7819,1,59,3,0,16,12.70609188079834,0.21535748950505662
161,161,161,161,161,161,161,161,161,161,1-8285,2,1-8285,11,72,7,0,14,15.492830395698547,0.2151781999402576
144,144,144,144,144,144,144,144,144,144,1-7058,17,1-7058,17,80,16,0,2,17.213261485099792,0.21516576856374742
129,129,129,129,129,129,129,129,129,129,1-4531,4,1-4531,1,94,8,0,20,20.132614850997925,0.21417675373402048
435,435,435,435,435,435,435,435,435,435,1-4494,2,1-4494,12,16,1,0,4,3.426522970199585,0.21415768563747406
428,428,428,428,428,428,428,428,428,428,1-9606,10,1-9606,7,16,1,0,4,3.426522970199585,0.21415768563747406
438,438,438,438,438,438,438,438,438,438,1-5163,12,1-5163,10,16,1,0,4,3.426522970199585,0.21415768563747406
142,142,142,142,142,142,142,142,142,142,1-8084,10,1-8084,7,82,3,0,24,17.55913782119751,0.2141358270877745
106,106,106,106,106,106,106,106,106,106,1-9963,14,1-9963,14,116,12,0,21,24.73924559354782,0.21326935856506743
294,294,294,294,294,294,294,294,294,294,1-3106,7,1-3106,4,34,3,0,7,7.246415197849274,0.21312985876027277
28,28,28,28,28,28,28,28,28,28,1-7005,4,1-7005,1,285,3,0,95,60.62992054224014,0.21273656330610577
130,130,130,130,130,130,130,130,130,130,1-3139,4,1-3139,1,93,4,0,26,19.772399306297302,0.21260644415373442
262,262,262,262,262,262,262,262,262,262,1-8172,12,1-8172,10,40,0,0,14,8.492830395698547,0.21232075989246368
152,152,152,152,152,152,152,152,152,152,1-10038,16,1-10038,16,76,4,0,20,16.132614850997925,0.2122712480394464
54,54,54,54,54,54,54,54,54,54,1-1350,2,1-1350,11,195,25,0,27,41.3790300488472,0.2122001540966523
347,347,347,347,347,347,347,347,347,347,1-7204,22,1-7204,20,26,0,0,9,5.459676682949066,0.20998756472881025
358,358,358,358,358,358,358,358,358,358,1-8627,2,1-8627,11,25,1,0,7,5.246415197849274,0.20985660791397096
160,160,160,160,160,160,160,160,160,160,1-5197,9,1-5197,6,72,6,0,15,15.099461138248444,0.2097147380312284
368,368,368,368,368,368,368,368,368,368,1-6858,8,1-6858,5,23,3,0,3,4.819892227649689,0.209560531636943
1,1,1,1,1,1,1,1,1,1,1-9227,4,1-9227,1,801,30,0,223,165.27865558862686,0.20634039399329196
255,255,255,255,255,255,255,255,255,255,1-3564,6,1-3564,3,41,3,0,9,8.459676682949066,0.20633357763290405
100,100,100,100,100,100,100,100,100,100,1-5172,14,1-5172,14,120,4,0,34,24.625445246696472,0.2052120437224706
53,53,53,53,53,53,53,53,53,53,1-8341,4,1-8341,1,197,10,0,50,40.33153712749481,0.20472861486037974
102,102,102,102,102,102,102,102,102,102,1-17907,20,1-17907,8,119,0,0,40,24.26522970199585,0.20390949329408278
478,478,478,478,478,478,478,478,478,478,1-20012,2,1-20012,11,12,0,0,4,2.426522970199585,0.20221024751663208
550,550,550,550,550,550,550,550,550,550,1-3176,2,1-3176,11,3,0,0,1,0.6066307425498962,0.20221024751663208
442,442,442,442,442,442,442,442,442,442,1-5803,12,1-5803,10,15,0,0,5,3.033153712749481,0.20221024751663208
108,108,108,108,108,108,108,108,108,108,1-8328,20,1-8328,8,114,0,0,38,23.051968216896057,0.20221024751663208
518,518,518,518,518,518,518,518,518,518,1-4842,11,1-4842,9,6,0,0,2,1.2132614850997925,0.20221024751663208
523,523,523,523,523,523,523,523,523,523,1-3175,22,1-3175,20,6,0,0,2,1.2132614850997925,0.20221024751663208
226,226,226,226,226,226,226,226,226,226,1-4634,20,1-4634,8,48,0,0,16,9.70609188079834,0.20221024751663208
444,444,444,444,444,444,444,444,444,444,1-8906,4,1-8906,1,15,0,0,5,3.033153712749481,0.20221024751663208
344,344,344,344,344,344,344,344,344,344,1-2103,14,1-2103,14,26,1,0,7,5.246415197849274,0.20178519991727975
417,417,417,417,417,417,417,417,417,417,1-5425,8,1-5425,5,17,1,0,4,3.426522970199585,0.20156017471762264
311,311,311,311,311,311,311,311,311,311,1-8938,7,1-8938,4,30,3,0,5,6.033153712749481,0.20110512375831605
343,343,343,343,343,343,343,343,343,343,MLG67,22,MLG67,20,27,3,0,4,5.426522970199585,0.20098233222961426
439,439,439,439,439,439,439,439,439,439,1-4682,13,1-4682,16,16,2,0,2,3.2132614850997925,0.20082884281873703
78,78,78,78,78,78,78,78,78,78,1-1570,14,1-1570,14,142,20,0,14,28.492830395698547,0.20065373518097568
173,173,173,173,173,173,173,173,173,173,1-1207,4,1-1207,1,66,1,0,20,13.132614850997925,0.19897901289390796
143,143,143,143,143,143,143,143,143,143,1-9286,2,1-9286,11,81,7,0,15,16.099461138248444,0.19875877948454868
51,51,51,51,51,51,51,51,51,51,MLG65,7,MLG65,4,201,24,0,26,39.7723993062973,0.1978726333646632
244,244,244,244,244,244,244,244,244,244,1-19448,12,1-19448,10,45,1,0,13,8.886199653148651,0.19747110340330337
286,286,286,286,286,286,286,286,286,286,1-1770,15,1-1770,11,35,5,0,3,6.819892227649689,0.19485406364713395
319,319,319,319,319,319,319,319,319,319,1-18935,5,1-18935,2,30,4,0,3,5.819892227649689,0.19399640758832296
213,213,213,213,213,213,213,213,213,213,1-6227,23,1-6227,19,52,10,0,0,10.0,0.19230769230769232
278,278,278,278,278,278,278,278,278,278,1-7845,22,1-7845,20,36,2,0,8,6.85304594039917,0.19036238723331028
274,274,274,274,274,274,274,274,274,274,1-7744,14,1-7744,14,37,4,0,5,7.033153712749481,0.1900852354797157
283,283,283,283,283,283,283,283,283,283,1-6909,7,1-6909,4,36,5,0,3,6.819892227649689,0.18944145076804692
298,298,298,298,298,298,298,298,298,298,1-7481,4,1-7481,1,33,2,0,7,6.246415197849274,0.18928530902573557
433,433,433,433,433,433,433,433,433,433,1-20641,13,1-20641,8,16,3,0,0,3.0,0.1875
449,449,449,449,449,449,449,449,449,449,MLG43,7,MLG43,4,14,2,0,1,2.6066307425498962,0.18618791018213546
180,180,180,180,180,180,180,180,180,180,1-10539,22,1-10539,20,63,5,0,11,11.672938168048859,0.18528473282617236
158,158,158,158,158,158,158,158,158,158,1-9808,18,1-9808,18,74,4,0,16,13.70609188079834,0.18521745784862623
128,128,128,128,128,128,128,128,128,128,1-7897,12,1-7897,10,95,6,0,19,17.52598410844803,0.18448404324682136
477,477,477,477,477,477,477,477,477,477,1-8222,16,1-8222,16,12,1,0,2,2.2132614850997925,0.18443845709164938
470,470,470,470,470,470,470,470,470,470,1-9055,4,1-9055,1,12,1,0,2,2.2132614850997925,0.18443845709164938
117,117,117,117,117,117,117,117,117,117,1-7019,18,1-7019,9,107,10,0,16,19.70609188079834,0.18416908299811532
74,74,74,74,74,74,74,74,74,74,1-8074,12,1-8074,10,145,9,0,29,26.59229153394699,0.18339511402722064
378,378,378,378,378,378,378,378,378,378,1-9518,22,1-9518,20,22,1,0,5,4.033153712749481,0.18332516876134006
310,310,310,310,310,310,310,310,310,310,1-10071,2,1-10071,11,30,0,0,9,5.459676682949066,0.18198922276496887
312,312,312,312,312,312,312,312,312,312,1-1850,22,1-1850,20,30,0,0,9,5.459676682949066,0.18198922276496887
170,170,170,170,170,170,170,170,170,170,1-6594,22,1-6594,20,70,0,0,21,12.739245593547821,0.18198922276496887
299,299,299,299,299,299,299,299,299,299,MLG31,23,MLG31,19,33,6,0,0,6.0,0.18181818181818182
133,133,133,133,133,133,133,133,133,133,MLG53,15,MLG53,15,91,11,0,9,16.459676682949066,0.18087556794449522
406,406,406,406,406,406,406,406,406,406,1-3265,6,1-3265,3,19,1,0,4,3.426522970199585,0.18034331422103078
336,336,336,336,336,336,336,336,336,336,1-9655,20,1-9655,8,27,0,0,8,4.85304594039917,0.1797424422370063
30,30,30,30,30,30,30,30,30,30,1-10785,14,1-10785,14,279,21,0,48,50.11827564239502,0.1796353965677241
21,21,21,21,21,21,21,21,21,21,MLG02,18,MLG02,18,320,15,0,70,57.46415197849274,0.1795754749327898
238,238,238,238,238,238,238,238,238,238,1-4390,4,1-4390,1,45,2,0,10,8.066307425498962,0.17925127612219915
496,496,496,496,496,496,496,496,496,496,1-9076,22,1-9076,20,9,1,0,1,1.6066307425498962,0.17851452694998848
338,338,338,338,338,338,338,338,338,338,1-3589,4,1-3589,1,27,3,0,3,4.819892227649689,0.17851452694998848
55,55,55,55,55,55,55,55,55,55,1-1462,4,1-1462,1,192,19,0,25,34.165768563747406,0.17794671126951775
369,369,369,369,369,369,369,369,369,369,MLG39,22,MLG39,20,23,1,0,5,4.033153712749481,0.17535450924997745
315,315,315,315,315,315,315,315,315,315,1-9614,5,1-9614,2,30,4,0,2,5.2132614850997925,0.17377538283665975
385,385,385,385,385,385,385,385,385,385,1-18615,22,1-18615,20,22,2,0,3,3.8198922276496887,0.17363146489316766
320,320,320,320,320,320,320,320,320,320,1-18203,17,1-18203,9,29,2,0,5,5.033153712749481,0.17355702457756833
458,458,458,458,458,458,458,458,458,458,1-9667,22,1-9667,20,14,0,0,4,2.426522970199585,0.17332306929997035
448,448,448,448,448,448,448,448,448,448,MLG42,2,MLG42,11,14,0,0,4,2.426522970199585,0.17332306929997035
511,511,511,511,511,511,511,511,511,511,1-3033,7,1-3033,4,7,0,0,2,1.2132614850997925,0.17332306929997035
514,514,514,514,514,514,514,514,514,514,P-0009,20,P-0009,8,7,0,0,2,1.2132614850997925,0.17332306929997035
517,517,517,517,517,517,517,517,517,517,1-7321,2,1-7321,11,7,0,0,2,1.2132614850997925,0.17332306929997035
214,214,214,214,214,214,214,214,214,214,1-8450,1,1-8450,12,52,9,0,0,9.0,0.17307692307692307
