Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,1-5530,19,6,1-5530,7,3,0,0,3.0,0.42857142857142855
254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,1-8379,1,14,1-8379,5,2,0,2,2.1190756782889366,0.42381513565778733
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,72-12387,10,11,72-12387,71,30,0,1,30.05953783914447,0.42337377238231644
319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,1-3584,1,14,1-3584,26,10,0,14,10.833529748022556,0.4166742210777906
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,11,3,1-2545,145,57,0,46,59.73874060064554,0.41199131448721066
533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,1-7530,6,13,1-7530,25,10,0,5,10.297689195722342,0.41190756782889365
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,8,15,1-2297,25,10,0,4,10.238151356577873,0.40952605426311495
379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,1-4640,2,2,1-4640,87,35,0,8,35.47630271315575,0.40777359440408906
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,21,16,1-1570,142,55,0,36,57.14336220920086,0.4024180437267666
276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,1-9495,12,1,1-9495,18,7,0,3,7.178613517433405,0.3988118620796336
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-1942,3,5,1-1942,34,12,0,24,13.42890813946724,0.3949678864549188
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,18,4,1-8066,86,33,0,16,33.95260542631149,0.39479773751524994
126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,1-8488,8,15,1-8488,23,9,0,0,9.0,0.391304347826087
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,20,12,MLG56,511,192,0,98,197.8347082361579,0.38715207091224635
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,3,5,1-4494,16,6,0,3,6.178613517433405,0.3861633448395878
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,1,14,1-18709,33,12,0,12,12.71445406973362,0.3852864869616248
489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,1-9578,2,2,1-9578,42,16,0,3,16.178613517433405,0.3852050837484144
336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,1-1827,13,9,1-1827,24,9,0,4,9.238151356577873,0.3849229731907447
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,20,12,MLG52,125,47,0,16,47.95260542631149,0.38362084341049196
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,20,12,1-1770,35,13,0,7,13.416764874011278,0.38333613925746507
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,13,9,1-9277,48,17,0,14,17.833529748022556,0.3715318697504699
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,4,10,1-11350,100,35,0,29,36.72659733518958,0.3672659733518958
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,8,15,1-2335,145,52,0,19,53.1312189437449,0.36642219961203376
206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,1-9752,2,2,1-9752,22,8,0,1,8.059537839144468,0.3663426290520213
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,17,8,P-16616,28,10,0,3,10.178613517433405,0.3635219113369073
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,MLG33,11,3,MLG33,20,7,0,4,7.238151356577873,0.36190756782889366
551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,1-9838,2,2,1-9838,3,1,0,1,1.0595378391444683,0.35317927971482277
490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,1-3551,1,14,1-3551,6,2,0,2,2.1190756782889366,0.35317927971482277
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,8,15,1-7845,36,12,0,11,12.654916230589151,0.35152545084969866
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,19,6,1-18487,23,8,0,1,8.059537839144468,0.35041468865845515
250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,1-9333,18,4,1-9333,102,34,0,25,35.48844597861171,0.3479259409667814
302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,20,12,MLG51,248,81,0,78,85.64395145326853,0.34533851392446985
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,1-7842,8,15,1-7842,21,7,0,0,7.0,0.3333333333333333
503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,1-9076,6,13,1-9076,9,3,0,0,3.0,0.3333333333333333
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1-4149,13,9,1-4149,16,5,0,5,5.2976891957223415,0.33110557473264635
143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-8928,20,12,1-8928,39,12,0,15,12.893067587167025,0.33059147659402627
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,18,4,1-5981,28,9,0,4,9.238151356577873,0.3299339770206383
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,6,13,1-7807,239,75,0,50,77.97689195722342,0.3262631462645331
167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,1-4929,1,14,1-4929,10,3,0,4,3.2381513565778732,0.3238151356577873
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,3,5,1-8285,72,22,0,19,23.131218943744898,0.3212669297742347
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-8622,19,6,1-8622,54,17,0,3,17.178613517433405,0.31812247254506304
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,1-2714,20,12,1-2714,61,19,0,6,19.35722703486681,0.3173315907355215
552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,11,3,MLG46,17,5,0,6,5.35722703486681,0.3151310020509888
247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,1-20467,10,11,1-20467,13,4,0,1,4.059537839144468,0.3122721414726514
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,2,2,MLG57,629,187,0,155,196.2283650673926,0.3119687838909262
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,1,14,1-6061,40,12,0,7,12.416764874011278,0.310419121850282
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,2,2,MLG55,92,28,0,7,28.416764874011278,0.30887787906534
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,1-6035,1,14,1-6035,23,7,0,1,7.059537839144468,0.3069364277888899
364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,3,5,1-7682,141,40,0,53,43.15550547465682,0.30606741471387816
383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,1-8551,6,13,1-8551,38,11,0,8,11.476302713155746,0.30200796613567754
406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,1-17907,6,13,1-17907,119,34,0,32,35.905210852622986,0.30172446094641164
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-4747,11,3,1-4747,25,7,0,9,7.535840552300215,0.3014336220920086
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,4,10,MLG14,232,68,0,30,69.78613517433405,0.3008023067859226
211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,1-5406,6,13,1-5406,10,3,0,0,3.0,0.3
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,1-9137,8,15,1-9137,111,33,0,5,33.29768919572234,0.29997918194344453
322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,8,15,1-0296,41,12,0,5,12.297689195722342,0.2999436389200571
394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,4,10,1-2423,79,23,0,9,23.535840552300215,0.2979220323075977
544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,1-5799,2,2,1-5799,7,2,0,1,2.0595378391444683,0.2942196913063526
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,18,4,1-8124,18,5,0,4,5.238151356577873,0.29100840869877076
420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,1-8172,2,2,1-8172,40,11,0,10,11.595378391444683,0.2898844597861171
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,4,10,1-7140,397,111,0,55,114.27458115294576,0.28784529257668956
127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,1-9643,20,12,1-9643,8,2,0,5,2.2976891957223415,0.2872111494652927
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,1-3068,6,13,1-3068,180,49,0,41,51.4410514049232,0.28578361891624
155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,1-9447,13,9,1-9447,7,2,0,0,2.0,0.2857142857142857
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,1,14,1-0053,142,38,0,42,40.50058924406767,0.28521541721174415
477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,1-9055,11,3,1-9055,12,3,0,7,3.416764874011278,0.28473040616760653
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,1-9549,10,11,1-9549,18,5,0,2,5.119075678288937,0.2843930932382743
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,8,15,1-8421,109,29,0,31,30.845673013478518,0.28298782581172954
480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,1-1005,1,14,1-1005,125,34,0,17,35.01214326545596,0.28009714612364767
519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,1-4926,4,10,1-4926,4,1,0,2,1.1190756782889366,0.27976891957223415
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,17,8,1-4760,40,11,0,2,11.119075678288937,0.2779768919572234
437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,17,8,1-6980,128,35,0,9,35.535840552300215,0.27762375431484543
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,2,2,1-9902,30,8,0,5,8.297689195722342,0.27658963985741136
326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,1-8826,6,13,1-8826,123,32,0,32,33.905210852622986,0.2756521207530324
239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-7042,6,13,1-7042,117,31,0,19,32.1312189437449,0.2746258029379906
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,13,9,1-4531,94,25,0,12,25.71445406973362,0.27355802201844276
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,5,7,1-9452,16,4,0,6,4.35722703486681,0.2723266896791756
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,1,14,1-2034,16,4,0,5,4.2976891957223415,0.26860557473264635
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,2,2,1-2282,219,57,0,19,58.1312189437449,0.26543935590751094
508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,1-8532,10,11,1-8532,4,1,0,1,1.0595378391444683,0.2648844597861171
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,1-5508,2,2,1-5508,38,10,0,1,10.059537839144468,0.264724679977486
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,1-18735,1,14,1-18735,27,7,0,1,7.059537839144468,0.2614643644127581
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,14,20,1-6858,23,6,0,0,6.0,0.2608695652173913
196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,1-9646,1,14,1-9646,105,27,0,6,27.35722703486681,0.2605450193796839
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,1,14,MLG29,164,39,0,55,42.27458115294576,0.25777183629844974
395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,1-6787,1,14,1-6787,56,14,0,7,14.416764874011278,0.25744222989305854
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,1-19813,4,10,1-19813,20,5,0,1,5.059537839144468,0.2529768919572234
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,6,13,1-3534,279,67,0,59,70.51273250952363,0.25273380827786246
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,1-6611,6,13,1-6611,89,21,0,25,22.488445978611708,0.25267916829900794
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,1-9497,1,14,1-9497,150,36,0,26,37.547983817756176,0.2503198921183745
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1-8093,11,3,1-8093,4,1,0,0,1.0,0.25
528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,1-6718,2,2,1-6718,20,5,0,0,5.0,0.25
204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,1-9733,10,11,1-9733,4,1,0,0,1.0,0.25
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,2,2,1-5161,12,3,0,0,3.0,0.25
510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,1-3206,4,10,1-3206,45,11,0,4,11.238151356577873,0.24973669681284164
392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,1-9609,1,14,1-9609,25,6,0,4,6.238151356577873,0.24952605426311492
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,19,6,1-0303,212,50,0,31,51.84567301347852,0.24455506138433264
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1-9907,4,10,1-9907,17,4,0,2,4.119075678288937,0.24229856931111393
486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,1-8678,4,10,1-8678,17,4,0,2,4.119075678288937,0.24229856931111393
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,2,2,1-2103,26,6,0,5,6.2976891957223415,0.24221881522009006
410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,MLG12,14,20,MLG12,146,33,0,33,34.964748691767454,0.239484580080599
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,1-19839,1,14,1-19839,13,3,0,1,3.0595378391444683,0.2353490645495745
257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,1-9504,2,2,1-9504,30,7,0,0,7.0,0.23333333333333334
353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,20,12,MLG50,319,67,0,117,73.96592717990279,0.23186811028182694
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,6,13,1-3516,156,32,0,68,36.048573061823845,0.23108059655015284
340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,6,13,1-3362,117,26,0,16,26.952605426311493,0.23036414894283327
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,1-8646,8,15,1-8646,20,4,0,10,4.595378391444683,0.22976891957223416
485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,1,14,1-5980,29,6,0,11,6.654916230589151,0.22947987002031556
144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,1-7744,10,11,1-7744,37,8,0,8,8.476302713155746,0.22908926251772288
416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,1-18203,19,6,1-18203,29,5,0,27,6.607521656900644,0.2278455743758843
237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,1-9667,2,2,1-9667,14,3,0,3,3.178613517433405,0.22704382267381465
514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,1-11206,2,2,1-11206,14,3,0,3,3.178613517433405,0.22704382267381465
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,MLG06,18,4,MLG06,18,4,0,1,4.059537839144468,0.22552987995247045
463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,1-1989,8,15,1-1989,46,10,0,6,10.35722703486681,0.2251571094536263
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-1258,21,16,1-1258,435,95,0,48,97.85781627893448,0.22496049719295283
515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,1-6531,13,9,1-6531,27,6,0,1,6.059537839144468,0.22442732737572105
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-7005,13,9,1-7005,285,59,0,75,63.46533793583512,0.22268539626608816
265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,1-11330,18,4,1-11330,14,3,0,1,3.0595378391444683,0.21853841708174773
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,6,13,1-7004,381,79,0,71,83.22718657925725,0.2184440592631424
448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,1-3106,1,14,1-3106,34,7,0,7,7.416764874011278,0.2181401433532729
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,3,5,1-9286,81,17,0,11,17.65491623058915,0.21796192877270557
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,3,5,1-1350,195,40,0,42,42.50058924406767,0.21795173971316753
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-9496,1,14,1-9496,39,8,0,8,8.476302713155746,0.2173410952091217
560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,8,15,1-0027,29,6,0,5,6.2976891957223415,0.21716169640421867
447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,1-7152,6,13,1-7152,109,22,0,25,23.488445978611708,0.2154903300790065
469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,1-8578,13,9,1-8578,11,2,0,6,2.35722703486681,0.2142933668060736
164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,1-9740,4,10,1-9740,34,7,0,4,7.238151356577873,0.21288680460523157
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,19,6,1-9283,235,49,0,15,49.893067587167025,0.2123109259028384
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,6,13,1-7496,246,50,0,32,51.905210852622986,0.21099679208383326
370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,MLG62,8,15,MLG62,525,108,0,31,109.84567301347852,0.2092298533590067
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,1-1957,19,6,1-1957,47,9,0,12,9.71445406973362,0.2066905121219919
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,1-18423,18,4,1-18423,47,8,0,27,9.607521656900644,0.20441535440214137
418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,1-6216,4,10,1-6216,45,9,0,3,9.178613517433405,0.2039691892762979
487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,1-6900,4,10,1-6900,67,13,0,9,13.535840552300215,0.20202747092985396
184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,1-8074,8,15,1-8074,145,28,0,21,29.250294622033834,0.2017261698071299
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,3,5,1-9491,80,15,0,18,16.07168110460043,0.20089601380750538
387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,11,3,1-10539,63,12,0,11,12.654916230589151,0.2008716861998278
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,3,5,1-18615,22,4,0,7,4.416764874011278,0.20076203972778536
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-6647,11,3,1-6647,62,11,0,24,12.42890813946724,0.20046626031398773
165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,1-7721,14,20,1-7721,20,4,0,0,4.0,0.2
444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,1-3217,17,8,1-3217,5,1,0,0,1.0,0.2
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,1-0033,1,14,1-0033,10,2,0,0,2.0,0.2
156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,1-8634,3,5,1-8634,10,2,0,0,2.0,0.2
538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,1-9576,10,11,1-9576,10,2,0,0,2.0,0.2
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,11,3,MLG63,380,67,0,150,75.93067587167025,0.19981756808334275
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,5,7,MLG65,201,36,0,69,40.10811090096831,0.19954284030332495
405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,1-3104,5,7,1-3104,16,3,0,3,3.178613517433405,0.1986633448395878
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,20,12,1-3587,46,8,0,19,9.131218943744898,0.19850475964662823
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-9892,5,7,1-9892,22,4,0,6,4.35722703486681,0.19805577431212773
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,1-4700,6,13,1-4700,31,6,0,2,6.119075678288937,0.19738953800932055
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,3,5,1-4020,37,7,0,5,7.2976891957223415,0.19723484312763084
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,11,3,1-3523,543,97,0,152,106.04975154995918,0.19530340985259517
315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,1-1769,12,1,1-1769,89,17,0,4,17.238151356577873,0.1936870938941334
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,10,11,1-6878,167,27,0,84,32.00117848813534,0.19162382328224753
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,1-4098,2,2,1-4098,16,3,0,1,3.0595378391444683,0.19122111494652927
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,1,14,1-6098,1327,235,0,287,252.0873598344624,0.1899678672452618
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,4,10,1-9518,22,4,0,3,4.178613517433405,0.18993697806515478
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-1250,4,10,1-1250,34,6,0,7,6.416764874011278,0.18872837864739053
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,2,2,1-9610,49,9,0,4,9.238151356577873,0.18853370115465048
169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,1-9606,1,14,1-9606,16,3,0,0,3.0,0.1875
108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,1-9731,5,7,1-9731,11,2,0,1,2.0595378391444683,0.18723071264949712
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,1-0205,17,8,1-0205,34,6,0,6,6.35722703486681,0.18697726573137677
