,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-3447,18,2,1-3447,110,61,0,13,64.62409755587578,0.5874917959625071
1,1-8188,10,8,1-8188,140,77,0,10,79.78776735067368,0.5699126239333834
2,MLG55,3,9,MLG55,92,43,0,11,46.06654408574104,0.5007233052797939
3,MLG44,19,19,MLG44,59,28,0,0,28.0,0.4745762711864407
4,1-2545,16,15,1-2545,145,63,0,17,67.73920449614525,0.4671669275596224
5,1-5775,15,5,1-5775,244,86,0,34,95.4784089922905,0.3913049548864364
6,1-3596,8,13,1-3596,223,74,0,41,85.42984613776207,0.3830934804383949
7,1-5355,6,19,1-5355,53,20,0,0,20.0,0.3773584905660377
8,MLG48,3,9,MLG48,159,53,0,8,55.23021388053894,0.34735983572666
9,MLG59,5,6,MLG59,71,16,0,31,24.6420787870884,0.3470715322125126
10,1-20578,15,5,1-20578,19,6,0,2,6.557553470134735,0.345134393164986
11,MLG49,11,12,MLG49,185,43,0,71,62.793148189783096,0.3394224226474762
12,MLG57,7,14,MLG57,629,150,0,225,212.7247653901577,0.3381951755010456
13,MLG32,19,19,MLG32,52,17,0,0,17.0,0.3269230769230769
14,1-1770,15,5,1-1770,35,9,0,8,11.23021388053894,0.320863253729684
15,1-7467,3,6,1-7467,64,15,0,17,19.73920449614525,0.3084250702522695
16,MLG41,19,19,MLG41,66,20,0,0,20.0,0.303030303030303
17,1-4494,3,9,1-4494,16,4,0,3,4.836330205202103,0.3022706378251314
18,MLG29,4,16,MLG29,164,35,0,47,48.10250654816628,0.2933079667571114
19,1-7682,2,4,1-7682,141,31,0,37,41.3147391974926,0.2930123347339901
20,MLG65,18,2,MLG65,201,48,0,37,58.3147391974926,0.2901230805845403
21,MLG64,19,19,MLG64,245,71,0,0,71.0,0.2897959183673469
22,1-9995,7,14,1-9995,24,5,0,7,6.951437145471573,0.2896432143946488
23,MLG45,7,14,MLG45,70,16,0,15,20.18165102601052,0.2883093003715787
24,1-4649,18,2,1-4649,244,63,0,26,70.24819511175156,0.2879024389825883
25,1-10038,7,14,1-10038,76,5,0,60,21.726604104042053,0.285876369790027
26,MLG40,21,11,MLG40,51,12,0,9,14.508990615606308,0.2844900120707119
27,MLG58,16,15,MLG58,71,18,0,7,19.951437145471573,0.2810061569784728
28,1-1183,11,12,1-1183,45,7,0,20,12.575534701347353,0.2794563266966078
29,1-18487,18,10,1-18487,23,5,0,5,6.393883675336838,0.2779949424059494
30,1-8100,9,3,1-8100,19,5,0,1,5.278776735067368,0.2778303544772298
31,1-6217,17,7,1-6217,44,3,0,33,12.19963225722313,0.2772643694823438
32,1-9379,8,13,1-9379,58,13,0,11,16.066544085741043,0.2770093807886387
33,MLG31,15,5,MLG31,33,8,0,4,9.11510694026947,0.2762153618263476
34,1-8820,16,15,1-8820,83,22,0,3,22.836330205202103,0.2751365084964108
35,1-9452,5,6,1-9452,16,3,0,5,4.393883675336838,0.2746177297085523
36,1-11206,18,2,1-11206,14,3,0,3,3.836330205202103,0.2740235860858644
37,1-7058,3,9,1-7058,80,6,0,56,21.611497163772583,0.2701437145471573
38,MLG56,9,3,MLG56,511,83,0,190,135.96757966279984,0.2660813692031308
39,1-3564,18,2,1-3564,41,10,0,3,10.836330205202104,0.2643007367122464
40,1-3265,19,19,1-3265,19,5,0,0,5.0,0.2631578947368421
41,1-9491,2,4,1-9491,80,16,0,18,21.017981231212616,0.2627247653901577
42,1-7991,9,2,1-7991,46,7,0,18,12.017981231212616,0.2612604615481003
43,MLG39,19,19,MLG39,23,6,0,0,6.0,0.2608695652173913
44,1-8627,19,5,1-8627,25,4,0,9,6.508990615606308,0.2603596246242523
45,1-18994,8,13,1-18994,28,7,0,1,7.278776735067367,0.2599563119666917
46,1-19205,3,9,1-19205,12,2,0,4,3.11510694026947,0.2595922450224558
47,MLG69,17,7,MLG69,576,135,0,51,149.21761348843577,0.2590583567507565
48,1-0358,5,6,1-0358,22,4,0,6,5.672660410404205,0.2578482004729184
49,1-6927,19,19,1-6927,179,46,0,0,46.0,0.2569832402234637
50,1-17790,5,6,1-17790,5,1,0,1,1.2787767350673676,0.2557553470134735
51,1-2294,15,15,1-2294,75,18,0,4,19.11510694026947,0.2548680925369262
52,1-8544,4,16,1-8544,54,1,0,45,13.54495307803154,0.2508324644079915
53,1-9733,5,6,1-9733,4,1,0,0,1.0,0.25
54,1-1131,18,2,1-1131,138,30,0,16,34.46042776107788,0.2497132446454918
55,1-1570,6,10,1-1570,142,19,0,59,35.447827368974686,0.2496325871054555
56,1-20167,10,8,1-20167,56,12,0,7,13.951437145471573,0.2491328061691352
57,1-8705,10,8,1-8705,48,11,0,3,11.836330205202104,0.2465902126083771
58,1-2324,18,2,1-2324,25,5,0,4,6.11510694026947,0.2446042776107788
59,1-1191,13,1,1-1191,53,1,0,42,12.708622872829435,0.2397853372231969
60,1-7839,9,3,1-7839,24,1,0,17,5.739204496145248,0.2391335206727186
61,1-6980,17,7,1-6980,128,15,0,55,30.33272042870521,0.2369743783492595
62,1-19229,19,19,1-19229,38,9,0,0,9.0,0.2368421052631578
63,1-18423,19,19,1-18423,47,11,0,0,11.0,0.2340425531914893
64,1-10060,15,9,1-10060,36,5,0,12,8.34532082080841,0.231814467244678
65,1-7268,2,4,1-7268,70,7,0,33,16.19963225722313,0.2314233179603304
66,1-3535,11,12,1-3535,315,33,0,140,72.02874290943146,0.228662675902957
