Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
282,1-1608,13,5,1-1608,307,21,0,210,161.606626868248,0.5264059507109055
387,1-10539,15,10,1-10539,63,27,0,4,29.678221464157104,0.4710828803834461
464,1-10060,11,14,1-10060,36,0,0,25,16.738884150981903,0.46496900419394177
340,1-3362,23,8,1-3362,117,30,0,36,54.10399317741394,0.46242729211464906
526,1-5002,21,9,1-5002,45,16,0,7,20.686887562274933,0.4597086124949985
517,1-18028,6,16,1-18028,309,52,0,130,139.0421975851059,0.4499747494663621
129,1-2573,6,16,1-2573,37,13,0,4,15.678221464157104,0.4237357152474893
190,1-2382,16,13,1-2382,139,39,0,29,58.41710561513901,0.4202669468715037
385,1-6974,5,7,1-6974,207,47,0,59,86.50376659631729,0.41789259225274056
364,1-7682,16,13,1-7682,141,32,0,36,56.10399317741394,0.39790066083272296
506,1-6227,5,7,1-6227,52,16,0,7,20.686887562274933,0.39782476081297946
427,1-9379,1,15,1-9379,58,14,0,13,22.70421975851059,0.3914520648019067
544,1-5799,5,8,1-5799,7,2,0,1,2.669555366039276,0.38136505229132517
406,1-17907,23,8,1-17907,119,26,0,28,44.74755024909973,0.37602983402604817
253,1-4649,6,16,1-4649,244,37,0,80,90.56442928314209,0.3711656937833692
414,1-8285,1,15,1-8285,72,18,0,13,26.70421975851059,0.37089194109042484
311,1-20578,2,14,1-20578,19,3,0,6,7.017332196235657,0.3693332734860872
114,1-7496,23,8,1-7496,246,48,0,64,90.85154342651367,0.3693152171809499
443,1-3447,16,13,1-3447,110,31,0,14,40.373775124549866,0.3670343193140897
384,1-9270,9,3,1-9270,128,16,0,46,46.7995468378067,0.36562145967036486
434,MLG59,17,18,MLG59,71,21,0,7,25.686887562274933,0.3617871487644357
329,1-1317,10,14,1-1317,414,39,0,165,149.47663539648056,0.361054674870726
305,1-7866,15,10,1-7866,318,67,0,71,114.5384309887886,0.3601837452477629
378,1-6561,9,3,1-6561,65,8,0,23,23.39977341890335,0.35999651413697464
516,1-5036,3,20,1-5036,14,5,0,0,5.0,0.35714285714285715
485,1-5980,5,7,1-5980,29,7,0,5,10.34777683019638,0.35681989069642694
268,MLG44,21,9,MLG44,59,13,0,12,21.034664392471313,0.3565197354656155
131,1-9283,5,7,1-9283,235,61,0,34,83.76488244533539,0.3564463082780229
558,1-0055,2,22,1-0055,18,3,0,5,6.347776830196381,0.35265426834424335
461,1-9651,2,22,1-9651,38,10,0,5,13.34777683019638,0.3512572850051679
437,1-6980,15,10,1-6980,128,30,0,22,44.730218052864075,0.3494548285380006
445,1-6538,5,7,1-6538,44,10,0,8,15.356442928314209,0.34901006655259564
286,1-3587,12,4,1-3587,46,12,0,6,16.017332196235657,0.3482028738312099
174,MLG38,1,15,MLG38,77,14,0,19,26.721551954746246,0.34703314226943177
327,P-16616,18,21,P-16616,28,1,0,13,9.70421975851059,0.3465792770896639
154,1-18994,2,22,1-18994,28,7,0,4,9.678221464157104,0.34565076657703947
223,1-0205,18,21,1-0205,34,9,0,4,11.678221464157104,0.34347710188697367
479,1-9286,13,5,1-9286,81,17,0,16,27.712885856628418,0.34213439329170886
170,1-5043,9,3,1-5043,123,4,0,56,41.49510049819946,0.337358540635768
557,1-9806,10,14,1-9806,8,0,0,4,2.6782214641571045,0.33477768301963806
532,1-19447,1,15,1-19447,15,1,0,6,5.017332196235657,0.3344888130823771
499,1-8627,13,5,1-8627,25,3,0,8,8.356442928314209,0.33425771713256835
87,MLG35,1,15,MLG35,49,9,0,11,16.365109026432037,0.33398181686595996
225,1-9650,11,17,1-9650,25,5,0,5,8.34777683019638,0.33391107320785524
284,1-4136,12,4,1-4136,5,1,0,1,1.6695553660392761,0.33391107320785524
540,1-5413,1,22,1-5413,39,9,0,6,13.017332196235657,0.3337777486214271
504,1-5425,7,12,1-5425,17,5,0,1,5.669555366039276,0.33350325682583976
386,MLG68,5,7,MLG68,642,58,0,230,211.9977341890335,0.3302145392352547
258,1-9516,23,8,1-9516,76,21,0,6,25.017332196235657,0.3291754236346797
47,1-19547,7,12,1-19547,66,13,0,13,21.70421975851059,0.3288518145228877
471,1-9794,22,11,1-9794,46,3,0,18,15.05199658870697,0.3272173171458037
157,1-6061,3,20,1-6061,40,5,0,12,13.034664392471313,0.32586660981178284
420,1-8172,23,8,1-8172,40,11,0,3,13.008666098117828,0.32521665245294573
191,1-8328,19,19,1-8328,114,25,0,18,37.05199658870697,0.32501751393602607
497,1-8493,15,10,1-8493,38,9,0,5,12.34777683019638,0.3249414955314837
37,1-5508,16,13,1-5508,38,9,0,5,12.34777683019638,0.3249414955314837
343,1-4319,10,14,1-4319,163,27,0,38,52.44310390949249,0.32173683380056745
259,1-3596,6,16,1-3596,223,30,0,62,71.51243269443512,0.3206835546835656
288,1-8590,1,15,1-8590,24,3,0,7,7.686887562274933,0.32028698176145554
270,1-1390,12,10,1-1390,98,20,0,17,31.382441222667694,0.3202289920680377
314,1-3139,14,6,1-3139,93,15,0,22,29.730218052864075,0.3196797640092911
412,1-6858,10,15,1-6858,23,4,0,5,7.347776830196381,0.31946855783462524
83,1-18423,12,4,1-18423,47,15,0,0,15.0,0.3191489361702128
285,1-18615,7,12,1-18615,22,3,0,6,7.017332196235657,0.31896964528343896
315,1-1769,1,15,1-1769,89,21,0,11,28.365109026432037,0.3187090901846296
85,1-8084,21,9,1-8084,82,8,0,27,26.077994883060455,0.3180243278422007
246,MLG56,7,12,MLG56,511,63,0,148,162.09419417381287,0.31720977333427175
511,1-9697,13,5,1-9697,20,5,0,2,6.339110732078552,0.3169555366039276
209,1-9938,3,20,1-9938,55,12,0,8,17.35644292831421,0.3155716896057129
166,MLG40,3,20,MLG40,51,12,0,6,16.017332196235657,0.3140653371810913
228,1-17835,13,9,1-17835,17,4,0,2,5.339110732078552,0.3140653371810913
446,1-3534,23,8,1-3534,279,30,0,86,87.58176147937775,0.3139131235819991
292,1-9997,1,9,1-9997,16,3,0,3,5.008666098117828,0.3130416311323643
404,1-4682,22,11,1-4682,16,3,0,3,5.008666098117828,0.3130416311323643
236,1-7024,15,10,1-7024,498,59,0,143,154.74641734361649,0.3107357777984267
44,1-5214,3,20,1-5214,40,5,0,11,12.365109026432037,0.30912772566080093
319,1-3584,21,9,1-3584,26,4,0,6,8.017332196235657,0.30835893062444836
218,1-9416,2,22,1-9416,13,4,0,0,4.0,0.3076923076923077
379,1-4640,22,11,1-4640,87,14,0,19,26.721551954746246,0.30714427534191086
345,1-1131,15,4,1-1131,138,31,0,17,42.382441222667694,0.3071191392946934
476,1-19205,6,16,1-19205,12,1,0,4,3.6782214641571045,0.30651845534642536
321,1-5172,22,11,1-5172,120,26,0,16,36.71288585662842,0.3059407154719035
436,1-5161,1,15,1-5161,12,3,0,1,3.669555366039276,0.305796280503273
260,1-0129,9,3,1-0129,142,7,0,54,43.15598976612091,0.3039154208881754
429,1-6693,21,9,1-6693,98,15,0,22,29.730218052864075,0.30336957196800074
489,1-9578,11,17,1-9578,42,2,0,16,12.712885856628418,0.3026877584911528
355,1-9498,1,15,1-9498,64,16,0,5,19.34777683019638,0.30230901297181845
162,1-8067,10,14,1-8067,322,24,0,109,96.9815348982811,0.30118489098845064
257,1-9504,6,16,1-9504,30,7,0,3,9.008666098117828,0.30028886993726095
383,1-8551,2,22,1-8551,38,6,0,8,11.356442928314209,0.29885376127142654
339,1-3523,11,17,1-3523,543,124,0,56,161.49510049819946,0.29741270809981485
214,1-0053,19,19,1-0053,142,14,0,42,42.1213253736496,0.29662905192710987
347,1-8188,16,8,1-8188,140,14,0,41,41.45177000761032,0.29608407148293087
295,1-3639,21,9,1-3639,17,3,0,3,5.008666098117828,0.29462741753634286
438,MLG10,16,24,MLG10,60,17,0,1,17.669555366039276,0.29449258943398793
172,1-8573,17,18,1-8573,184,14,0,60,54.17332196235657,0.2944202280562857
67,1-7481,6,16,1-7481,33,3,0,10,9.695553660392761,0.2938046563755382
153,1-1350,13,5,1-1350,195,23,0,51,57.14732366800308,0.2930631982974517
14,1-6098,21,9,1-6098,1327,204,0,275,388.12772566080093,0.2924850984633014
523,1-9861,18,21,1-9861,8,1,0,2,2.3391107320785522,0.29238884150981903
