,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-0008,9,17,1-0008,230,150,0,67,189.4296532869339,0.8236071882040604
1,1-18028,8,16,1-18028,309,228,0,7,232.1195160150528,0.7511958447089088
2,1-7866,19,7,1-7866,318,111,0,97,168.08472192287445,0.5285683079335675
3,MLG75,10,8,MLG75,185,60,0,58,94.13313269615172,0.5088277443035228
4,MLG44,6,12,MLG44,59,21,0,14,29.23903203010559,0.4955768140695862
5,1-7268,20,6,1-7268,70,10,0,37,31.774584650993347,0.4539226378713335
6,1-11350,19,7,1-11350,100,24,0,36,45.18608236312866,0.4518608236312866
7,1-3516,13,15,1-3516,156,9,0,102,69.02723336219788,0.442482265142294
8,1-0303,18,11,1-0303,212,42,0,88,93.78820133209229,0.4423971760947749
9,MLG59,8,16,MLG59,71,29,0,4,31.35400915145874,0.4416057626966019
10,1-9394,17,9,1-9394,117,9,0,72,51.37216472625733,0.4390783309936523
11,1-4494,5,4,1-4494,16,4,0,5,6.942511439323425,0.4339069649577141
12,1-7122,20,6,1-7122,197,12,0,116,80.26626539230347,0.4074429715345353
13,1-1317,14,10,1-1317,414,143,0,42,167.71709609031677,0.4051137586722627
14,1-3534,13,15,1-3534,279,60,0,89,112.37670361995696,0.4027838839424981
15,1-18709,4,2,1-18709,33,9,0,7,13.119516015052795,0.3975610913652362
16,1-7441,10,11,1-7441,111,4,0,66,42.841150999069214,0.3859563153069298
17,1-2545,19,7,1-2545,145,13,0,73,55.96066701412201,0.3859356345801518
18,1-3535,17,9,1-3535,315,62,0,101,121.4387310743332,0.3855197811883593
19,1-9491,20,6,1-9491,80,22,0,15,30.82753431797028,0.3853441789746284
20,MLG63,6,12,MLG63,380,112,0,56,144.95612812042236,0.381463495053743
21,1-1570,21,22,1-1570,142,20,0,58,54.13313269615173,0.3812192443390967
22,1-6858,1,8,1-6858,23,7,0,3,8.765506863594055,0.3811089940693067
23,1-8067,15,13,1-8067,322,87,0,52,117.60211896896362,0.3652239719533032
24,1-5775,17,9,1-5775,244,9,0,136,89.03631114959717,0.3649029145475294
25,MLG39,14,10,MLG39,23,6,0,4,8.35400915145874,0.3632177891938583
26,1-5161,20,6,1-5161,12,2,0,4,4.35400915145874,0.362834095954895
27,MLG73,12,14,MLG73,10,3,0,1,3.588502287864685,0.3588502287864685
28,1-9887,16,23,1-9887,36,11,0,3,12.765506863594055,0.3545974128776126
29,1-7496,13,15,1-7496,246,42,0,76,86.72617387771606,0.3525454222671385
30,1-6611,13,15,1-6611,89,9,0,38,31.363086938858032,0.3523942352680678
31,1-1833,5,4,1-1833,124,4,0,67,43.4296532869339,0.3502391394107572
32,1-18994,6,16,1-18994,28,8,0,3,9.765506863594055,0.3487681022712162
33,1-10785,18,11,1-10785,279,12,0,144,96.74432945251463,0.3467538690054288
34,1-5913,9,2,1-5913,14,3,0,3,4.765506863594055,0.3403933473995754
35,1-5425,15,13,1-5425,17,4,0,3,5.765506863594055,0.3391474625643562
36,1-1131,12,14,1-1131,138,29,0,30,46.65506863594055,0.3380802075068156
37,1-9283,20,6,1-9283,235,65,0,24,79.12405490875244,0.3366981059946912
38,1-18234,1,21,1-18234,43,8,0,11,14.473525166511536,0.3365936085235241
39,1-8646,6,8,1-8646,20,2,0,8,6.7080183029174805,0.335400915145874
40,1-2400,14,10,1-2400,49,7,0,16,16.41603660583496,0.3350211552211216
41,1-8328,19,7,1-8328,114,28,0,17,38.004538893699646,0.3333731481903477
42,1-3176,10,8,1-3176,3,1,0,0,1.0,0.3333333333333333
43,1-8023,1,21,1-8023,16,0,0,9,5.2965205907821655,0.3310325369238853
44,1-6647,6,12,1-6647,62,4,0,28,20.47806406021118,0.3302913558098577
45,MLG78,6,12,MLG78,80,21,0,9,26.29652059078217,0.3287065073847771
46,1-8222,16,23,1-8222,12,1,0,5,3.942511439323425,0.3285426199436188
47,1-4760,19,7,1-4760,40,9,0,7,13.119516015052795,0.3279879003763198
48,1-17657,1,21,1-17657,8,2,0,1,2.588502287864685,0.3235627859830856
49,MLG32,1,21,MLG32,52,6,0,18,16.59304118156433,0.3190969457993141
50,1-9836,6,12,1-9836,5,1,0,1,1.588502287864685,0.317700457572937
51,1-5424,6,12,1-5424,5,1,0,1,1.588502287864685,0.317700457572937
52,1-9650,19,7,1-9650,25,5,0,5,7.942511439323425,0.317700457572937
53,1-5981,2,24,1-5981,28,3,0,10,8.88502287864685,0.3173222456659589
54,1-9496,15,15,1-9496,39,7,0,9,12.296520590782166,0.3152953997636453
55,1-2382,13,15,1-2382,139,16,0,47,43.6596075296402,0.314097895896692
56,1-9436,16,23,1-9436,21,6,0,1,6.588502287864685,0.3137382041840326
57,1-6296,9,17,1-6296,254,26,0,91,79.55370819568634,0.3132035755735682
58,1-4417,9,17,1-4417,151,3,0,75,47.13767158985138,0.3121700105288171
59,1-7481,5,4,1-7481,33,2,0,14,10.23903203010559,0.3102736978819876
60,1-8267,13,15,1-8267,133,10,0,53,41.19062125682831,0.309703919224273
61,1-3362,13,15,1-3362,117,15,0,36,36.18608236312866,0.3092827552404159
62,MLG40,1,21,MLG40,51,5,0,18,15.593041181564333,0.3057459055208692
63,1-5282,6,12,1-5282,17,4,0,2,5.17700457572937,0.304529680925257
64,1-7453,13,15,1-7453,13,1,0,5,3.942511439323425,0.3032701107171865
65,1-6878,9,17,1-6878,167,2,0,82,50.257187604904175,0.3009412431431387
66,1-1850,7,1,1-1850,30,9,0,0,9.0,0.3
67,1-9553,5,4,1-9553,23,1,0,10,6.885022878646851,0.2993488208107326
68,MLG38,6,12,MLG38,77,17,0,10,22.88502287864685,0.2972080893330759
69,1-1580,19,7,1-1580,400,29,0,152,118.45234775543211,0.2961308693885803
70,1-7004,13,15,1-7004,381,51,0,105,112.79274022579192,0.2960439376005037
71,1-5413,1,5,1-5413,39,8,0,6,11.53101372718811,0.295667018645849
72,1-6927,15,13,1-6927,179,17,0,61,52.89863955974579,0.2955231260320994
73,1-4926,2,24,1-4926,4,0,0,2,1.17700457572937,0.2942511439323425
74,1-5036,15,13,1-5036,14,0,0,7,4.119516015052795,0.2942511439323425
75,1-9455,3,19,1-9455,2,0,0,1,0.5885022878646851,0.2942511439323425
76,1-19568,13,15,1-19568,2,0,0,1,0.5885022878646851,0.2942511439323425
77,1-4847,3,19,1-4847,2,0,0,1,0.5885022878646851,0.2942511439323425
78,72-12171,1,21,72-12171,19,5,0,1,5.588502287864685,0.2941316993612992
79,1-4319,15,13,1-4319,163,22,0,44,47.89410066604614,0.2938288384420008
80,1-9831,15,13,1-9831,132,16,0,38,38.36308693885803,0.2906294465065002
81,1-9333,17,9,1-9333,102,9,0,35,29.597580075263977,0.2901723536790586
82,1-9404,15,13,1-9404,100,7,0,37,28.774584650993347,0.2877458465099334
83,1-8427,20,6,1-8427,189,42,0,21,54.35854804515839,0.2876113653182983
84,1-17733,15,13,1-17733,74,7,0,24,21.12405490875244,0.2854602014696276
85,1-1989,2,6,1-1989,46,9,0,7,13.119516015052795,0.2852068698924521
86,1-8421,21,22,1-8421,109,24,0,12,31.06202745437622,0.2849727289392313
87,1-6594,18,11,1-6594,70,4,0,27,19.889561772346497,0.2841365967478071
88,MLG64,1,21,MLG64,245,26,0,74,69.5491693019867,0.2838741604162722
89,1-19166,6,12,1-19166,45,11,0,3,12.765506863594055,0.2836779303020901
90,1-9768,17,9,1-9768,241,14,0,92,68.14221048355103,0.2827477613425354
91,1-5980,4,2,1-5980,29,7,0,2,8.17700457572937,0.2819656750251507
92,1-9110,10,8,1-9110,29,7,0,2,8.17700457572937,0.2819656750251507
93,1-11329,1,9,1-11329,14,1,0,5,3.942511439323425,0.2816079599516732
94,MLG58,10,8,MLG58,71,14,0,10,19.88502287864685,0.280070744769674
95,1-3312,15,13,1-3312,36,3,0,12,10.06202745437622,0.2795007626215617
96,1-8066,9,17,1-8066,86,4,0,34,24.00907778739929,0.2791753231092941
97,1-9518,9,17,1-9518,22,2,0,7,6.119516015052795,0.2781598188660361
98,1-8627,6,12,1-8627,25,4,0,5,6.942511439323425,0.277700457572937
99,MLG29,4,2,MLG29,164,40,0,9,45.296520590782166,0.2761982962852571
100,1-3523,19,7,1-3523,543,61,0,151,149.86384546756744,0.2759923489273801
101,1-9417,15,13,1-9417,76,8,0,22,20.94705033302307,0.2756190833292509
102,1-7863,18,11,1-7863,351,7,0,152,96.45234775543211,0.2747930135482397
103,1-2103,19,7,1-2103,26,3,0,7,7.119516015052795,0.2738275390404921
104,1-3587,8,16,1-3587,46,12,0,1,12.588502287864683,0.2736630932144496
105,1-19229,14,10,1-19229,38,8,0,4,10.35400915145874,0.2724739250383879
106,MLG56,11,5,MLG56,511,72,0,114,139.0892608165741,0.2721903342790099
107,1-4052,5,4,1-4052,13,0,0,6,3.5310137271881104,0.2716164405529315
108,MLG14,16,23,MLG14,232,50,0,22,62.94705033302307,0.2713234928147546
109,1-3509,9,17,1-3509,35,3,0,11,9.473525166511536,0.2706721476146153
110,1-9752,12,17,1-9752,22,3,0,5,5.942511439323425,0.270114156332883
111,1-0003,12,8,1-0003,17,4,0,1,4.588502287864685,0.2699118992861579
112,MLG51,11,5,MLG51,248,25,0,71,66.78366243839264,0.2692889614451316
113,1-18487,16,23,1-18487,23,5,0,2,6.17700457572937,0.2685654163360595
114,1-7467,12,14,1-7467,64,13,0,7,17.119516015052795,0.2674924377351999
115,1-9808,9,17,1-9808,74,5,0,25,19.712557196617126,0.2663859080623936
116,1-6181,9,17,1-6181,659,44,0,223,175.23601019382477,0.2659120033290209
117,1-8172,3,19,1-8172,40,0,0,18,10.593041181564333,0.2648260295391083
118,1-3108,21,22,1-3108,18,3,0,3,4.765506863594055,0.2647503813107808
119,1-8074,17,4,1-8074,145,23,0,26,38.30105948448181,0.2641452378240125
120,MLG69,7,1,MLG69,576,152,0,0,152.0,0.2638888888888889
121,1-5172,21,22,1-5172,120,24,0,13,31.650529742240906,0.2637544145186742
122,1-8820,15,13,1-8820,83,6,0,27,21.889561772346497,0.2637296599077891
123,1-7842,17,9,1-7842,21,2,0,6,5.53101372718811,0.2633816060565767
124,1-1608,10,8,1-1608,307,62,0,32,80.83207321166992,0.2632966554126056
125,1-18603,4,2,1-18603,19,5,0,0,5.0,0.2631578947368421
126,1-1390,16,23,1-1390,98,24,0,3,25.76550686359405,0.2629133353427965
127,MLG72,9,17,MLG72,9,0,0,4,2.35400915145874,0.2615565723843044
